timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
114010081,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
114511735,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
115018765,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
115529766,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
116039801,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
116540029,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
117052061,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
117564047,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
118064732,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
118569903,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
119070821,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
119573119,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
120083718,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
120591950,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
121092400,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
121594768,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
122105820,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
122616024,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
123127162,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
123627733,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
124127988,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
124630888,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
125134722,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
125645896,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
126152163,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
126653371,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
127161693,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
127661793,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
128164937,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
128673704,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
129175034,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
129675955,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
130185694,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
130687693,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
131193783,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
131696764,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
132201706,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
132710894,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
133218690,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
133725068,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
134234693,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
134745735,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
135248904,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
135753720,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
136259196,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
136766727,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
137268694,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
137772569,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
138272756,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
138773707,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
139273841,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
139775690,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
140276921,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
140788019,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
141288326,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
141798729,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
142303075,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
142806667,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
143309746,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
143817769,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
144326706,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
144826916,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
145336710,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
145845704,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
146347969,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
146858894,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
147369699,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
147875815,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
148377061,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
148887698,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
149398450,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
149899691,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
150409930,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
150911032,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
151411690,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
151912698,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
152416716,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
152925863,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
153429405,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
153930808,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
154437819,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
154938758,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
155446153,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
155957026,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
156461030,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
156962770,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
157467307,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
157976729,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
158478715,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
158986053,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
159487700,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
159990090,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
160500897,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
161011009,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
161511761,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
162013059,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
162523172,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
163023795,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
163529728,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
164041233,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
164541248,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
165042312,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
165543747,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
166052714,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
166556721,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
167056966,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
167565764,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
168069691,85705114,0,85606805,86569810,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
168579890,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
169090838,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
169558691,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
170062916,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
170568692,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
171069541,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
171579712,168579884,0,85606805,86569810,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
172080947,168579884,0,85606805,0,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
172580983,168579884,0,85606805,0,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
