timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
564083993,564083073,1.0049342e-09,4.5605993e-05,0.0038109915,0.000107188855,0.0007549171,0.00082619395,20499,0,0.04489777,0.030614294,0.038780324,nan,0.0010002569,0.001290192,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564092875,564092344,9.914021e-10,4.5337652e-05,0.0037371765,0.000102112695,0.0006601249,0.00083392224,20499,0,0.04540979,0.030939646,0.038780324,nan,0.0010002569,0.001290192,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564281976,564281531,9.732879e-10,4.6053818e-05,0.0037261103,9.1317896e-05,0.0019052696,0.0010152354,20499,0,0.043845356,0.029951103,0.012683407,nan,0.0015426198,0.0010711622,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564485164,564484506,1.1040977e-09,4.8209564e-05,0.0035787937,2.6851236e-05,0.0005900652,0.0012380774,20499,0,0.043482073,0.029711103,0.0072842217,nan,0.0015541815,0.00095015403,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564683421,564682967,1.1150724e-09,4.8892045e-05,0.0037330033,5.5952132e-05,0.0003094989,0.0012096544,20499,0,0.044458486,0.030326677,0.0218096,nan,0.0013587936,0.0008013121,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564886652,564885941,1.091878e-09,4.823855e-05,0.003766684,0.00012141969,0.0011964574,0.0013625292,20499,0,0.043974202,0.030003173,0.008373192,nan,0.0014242809,0.0011007357,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565080572,565079891,1.1116769e-09,4.8686066e-05,0.0038001218,5.66056e-05,0.0013128119,0.0014928742,20499,0,0.043525282,0.02970327,0.00043430473,nan,0.0015571298,0.0012701815,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565284895,565282858,1.1255059e-09,4.742903e-05,0.0036190534,3.487328e-05,0.0006112217,0.0013980891,20499,0,0.04306522,0.029410036,0.02837899,nan,0.0018093103,0.0015753846,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565482078,565481529,1.0512129e-09,4.6533052e-05,0.0038459837,4.1745057e-05,0.0011940342,0.0013316252,20499,0,0.042710923,0.029184438,0.031117678,nan,0.0017532774,0.0014960797,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565680557,565679784,1.1062075e-09,4.898898e-05,0.0034822,0.00013565015,0.0010934677,0.0012675144,20499,0,0.0443689,0.030232256,0.016917722,nan,0.0013374174,0.0012442088,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565883387,565882904,1.0114842e-09,4.6948e-05,0.003863444,5.596756e-05,0.00041491372,0.0009778012,20499,0,0.04397439,0.029987974,0.011028645,nan,0.0011632271,0.0008290694,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
566081909,566081215,1.078258e-09,4.854139e-05,0.003476769,4.4024866e-05,0.0014933955,0.0008234966,20499,0,0.04357886,0.02974215,0.024309004,nan,0.0010529702,0.0003927153,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
566285004,566284295,1.0603427e-09,5.04778e-05,0.0039606905,0.00018837268,0.00081512163,0.0008313275,20499,0,0.04318863,0.029490305,0.019214006,nan,0.00067767344,0.0003741641,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
566483624,566482696,1.0207206e-09,4.851082e-05,0.0037298547,0.00029120885,0.0005580827,0.00070041197,20499,0,0.0431582,0.029478228,0.020710254,nan,0.00071756303,0.0005185566,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
566681539,566681111,1.0817696e-09,5.0375824e-05,0.0038660394,0.00017270453,0.001320572,0.00064847723,20499,0,0.044251308,0.030182991,0.02614485,nan,0.0009345166,0.0005189358,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
566884990,566884091,9.99938e-10,5.0568495e-05,0.0037940668,6.875433e-05,0.0006862479,0.0007385647,20499,0,0.044254918,0.030189088,0.0006331316,nan,0.0013739514,0.0005965305,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
567078719,567078299,1.0025034e-09,5.029729e-05,0.0038998001,0.00014329294,0.00089737104,0.000840713,20499,0,0.043214336,0.02953408,0.025234714,nan,0.001497426,0.00045913123,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
567281499,567281007,9.37319e-10,4.7544076e-05,0.0035692377,0.00015066794,0.0012022558,0.0009364534,20499,0,0.04282399,0.029279059,0.017513288,nan,0.0017426657,0.00010976201,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
567481526,567479690,9.979946e-10,4.6694448e-05,0.0038948574,0.00010096261,0.0010477595,0.0010870703,20499,0,0.042487737,0.02905645,0.0094197085,nan,0.002181924,0.00039783385,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
567678558,567677978,9.273875e-10,4.5412376e-05,0.0037243566,0.00015575539,0.0011851743,0.0011142974,20499,0,0.044196185,0.03013578,0.011933447,nan,0.0022362997,0.0007840524,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
567881545,567881053,9.401651e-10,4.8070488e-05,0.0039831065,0.00015087836,0.0009493293,0.0011664048,20499,0,0.04383747,0.029904896,0.01967992,nan,0.0024916364,0.0010470697,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
