timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
85661762,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.0034973505,4.9501272e-05,1.1195912e-09,-0.2949191,-0.3312913,-9.817886,0.0052596154,0.003922722,-0.000576994,32.0,nan
85765495,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.003515176,5.2279527e-05,1.3430651e-09,-0.2852238,-0.3339756,-9.819543,0.005541564,0.0054438156,-0.0019567837,32.0,nan
86699032,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.0063286894,0.0007388458,2.644928e-07,-0.28146058,-0.13093199,-9.835469,0.01024871,0.0024468396,-0.021511247,32.0,nan
87733670,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.0070972214,0.0007836565,1.5115463e-06,-0.3291034,-0.3806998,-11.266414,0.06198395,-0.05832003,-0.7041867,32.0,nan
88665409,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.008748438,0.0018971076,1.232569e-06,-0.33715668,-0.16399816,-9.364532,-0.044294294,-0.011443287,0.030631997,32.5,nan
89707179,4259850,4325386,0,0,0,0,0,685.28937,665.1602,2055.868,1995.4802,0.006929403,0.0012245269,4.4502835e-07,-0.38962054,-0.36499852,-9.877967,0.017549802,0.018513808,0.029249256,32.5,nan
90730879,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0067720595,0.0010789046,5.128932e-07,-0.2605738,-0.16534801,-9.588349,-0.21111514,0.14887437,-0.00018221475,32.5,nan
91664667,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0069435723,0.0010533091,4.5471265e-07,-0.3316845,-0.30323055,-9.697167,0.050856747,-0.06379702,0.022396151,32.5,nan
92697271,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0066836947,0.0011958162,5.4624076e-07,-0.3138881,-0.12110516,-9.685567,-0.09572162,0.01897506,-0.014512365,32.5,nan
93729979,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0065816673,0.0009904826,6.008702e-07,-0.18025969,-0.07596011,-9.650428,-0.14568827,0.14872566,0.0047784094,32.5,nan
94663560,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0064010136,0.000867539,4.505154e-07,-0.35171944,-0.34493178,-10.034279,0.01793936,0.0007678954,0.040749617,32.5,nan
95700833,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006814711,0.0011327654,5.447338e-07,-0.29056215,-0.23556578,-10.138684,0.06333111,-0.05012474,0.02706001,32.5,nan
96729416,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0067649498,0.0011813741,4.940611e-07,-0.2632911,-0.30752468,-9.699802,0.0032977564,0.026754098,0.03174146,32.5,nan
97662637,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006518712,0.000885627,1.9667368e-07,-0.29586595,-0.23886842,-9.82563,0.0002758039,0.012348125,0.005622319,32.5,nan
98699919,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006307977,0.0011215763,3.3330338e-07,-0.3827572,-0.20367004,-9.821865,-0.0777069,0.057793316,-0.008996477,32.5,nan
99737205,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0068441667,0.000942206,4.3101795e-07,-0.32822472,-0.20878692,-9.881015,-0.020059103,0.03014961,-0.007202757,32.5,nan
100666302,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0064415177,0.00093467283,4.6185428e-07,-0.44492027,-0.38933948,-9.809189,0.048688717,-0.048032437,0.014341412,32.5,nan
101703705,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0064242445,0.0009930592,2.4993278e-07,-0.26761138,-0.19501936,-9.869171,0.026274107,-0.0031221795,0.01676905,32.5,nan
102641657,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.00639716,0.00078397366,2.5315046e-07,-0.30254808,-0.14345883,-9.870068,0.006490208,-0.00041005845,0.017346878,32.5,nan
103679020,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0063445615,0.00085734186,4.2837954e-07,-0.24414061,-0.23959531,-9.374187,-0.18015191,0.18133466,-0.04961392,32.5,nan
104711757,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0065560834,0.0008857014,5.1147595e-07,-0.24093254,-0.1651601,-9.541712,-0.15610118,0.16607553,-0.01355774,32.5,nan
105645251,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006378053,0.0009805639,4.3134665e-07,-0.36135575,-0.34220263,-10.001877,0.07518237,-0.049118116,0.028705396,32.5,nan
106682523,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006472497,0.000924152,1.9672052e-07,-0.30710134,-0.2683491,-9.758786,-0.018089678,-0.0051958533,0.0042729066,32.5,nan
107719800,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006419502,0.00090236426,1.5752696e-07,-0.20176932,-0.15035622,-9.80829,0.038628135,-0.01867424,0.0064644073,32.5,nan
108648906,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0062728003,0.0009234728,2.1238937e-07,-0.2734748,-0.23929556,-9.829329,-0.0035309615,0.02204691,0.01544181,32.5,nan
109687256,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006085627,0.000943841,1.6810895e-07,-0.32817006,-0.19040444,-9.815909,0.030460281,0.032299876,-0.0065010535,32.5,nan
110723478,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006146639,0.0009939249,1.412309e-07,-0.28432044,-0.16414556,-9.842035,-0.0020066514,0.0048801024,0.01143229,32.5,nan
111661840,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0062428755,0.0007852567,1.555609e-07,-0.2840598,-0.23336476,-9.756615,-0.0034698257,0.020385692,0.008553601,32.5,nan
112694279,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006285953,0.00083217036,1.806437e-07,-0.2953153,-0.23977473,-9.790426,0.012044729,0.013680454,0.011959216,32.5,nan
113731591,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006295434,0.0010257664,1.866004e-07,-0.2667176,-0.14308396,-9.891977,0.039518252,0.016755776,0.00678023,32.5,nan
114669680,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0065622996,0.0009307995,1.8564566e-07,-0.25654405,-0.22376022,-9.808897,0.0007512167,0.0328448,0.007856265,32.5,nan
115707889,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0063398276,0.00096476136,2.5100152e-07,-0.29930496,-0.23002811,-9.769373,-0.016513769,-0.0054658647,0.009813863,33.0,nan
116640490,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0063026147,0.00094931474,1.694192e-07,-0.2501328,-0.28682253,-9.865508,-0.004445491,0.028583637,0.013327126,33.0,nan
117678342,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0070502693,0.0012237176,1.9701946e-07,-0.27788663,-0.19477893,-9.851794,-0.008344299,0.022128955,0.010102823,33.0,nan
118715245,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0067305625,0.0011458411,3.3391007e-07,-0.37740982,-0.35673565,-9.815085,-0.009870528,-0.013946865,-0.01576371,33.0,nan
119644209,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.0067341407,0.0012277365,3.554422e-07,-0.25558558,-0.25840354,-9.75567,0.018746568,0.0339796,0.039547607,33.0,nan
120681419,4259850,4325386,0,0,0,0,0,685.9812,665.1602,2057.9465,1995.4802,0.006241148,0.0011371514,2.0542976e-07,-0.24423459,-0.2044228,-9.777394,0.011989569,-0.008434125,-0.010771503,33.0,nan
121691679,4259850,4325386,0,0,0,0,0,685.9812,664.3966,2057.9465,1993.1903,0.006642171,0.0010992476,2.608952e-07,-0.19450761,-0.17435703,-9.78535,-0.023645999,0.041426446,0.004409967,33.0,nan
122729093,4259850,4325386,0,0,0,0,0,685.9812,664.3966,2057.9465,1993.1903,0.007104753,0.0012238105,2.483301e-07,-0.2400496,-0.34133694,-9.797218,0.01265808,0.006310216,0.009468401,33.0,nan
123707613,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.006810811,0.0012226677,1.594699e-07,-0.21807611,-0.18996185,-9.808419,-0.012457878,0.008209626,-0.005132951,33.0,nan
124740392,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.006881954,0.0012512968,1.5851654e-07,-0.24756275,-0.17826112,-9.793351,0.022553312,0.008698787,0.01651644,33.0,nan
125674150,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.0068147597,0.0010704437,1.677418e-07,-0.27892143,-0.18170936,-9.902745,-0.047601383,-0.014077196,0.0051193386,33.0,nan
126706741,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.0068839313,0.0010805009,3.616195e-07,-0.27654818,-0.13179567,-10.102249,0.057834014,-0.047351472,0.001487493,33.0,nan
127640556,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.006469702,0.0010277451,2.9636035e-07,-0.14092608,-0.10151339,-9.829309,0.13718113,0.031630844,0.006226048,33.0,nan
128673185,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.006475531,0.0009731217,1.8738095e-07,-0.26073492,-0.1825287,-9.864528,0.014846317,0.017166581,-0.0066086478,33.0,nan
129710432,4259850,4325386,0,0,0,0,0,685.9812,665.172,2057.9465,1995.5184,0.006234833,0.00092511333,1.6676624e-07,-0.24995857,-0.25818583,-9.952071,0.029367091,-0.008821979,-0.0025357404,33.0,nan
