timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
85737549,85737097,-0.58818895,-0.02169036,-0.0016294156,-0.8084311,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85742529,85742100,-0.5882023,-0.021676447,-0.0016176498,-0.8084216,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86242585,86242170,-0.58802766,-0.022297474,-0.0013229707,-0.8085324,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86742703,86742243,-0.58850837,-0.022785781,-7.663643e-05,-0.80817,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
87242737,87242317,-0.5929065,-0.023791637,0.0038922757,-0.80491036,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
87737891,87737391,-0.6837776,-0.015409187,-0.0004869667,-0.72952765,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
88237880,88237466,-0.75753427,-0.024719944,-0.00075117924,-0.6523269,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
88742949,88742543,-0.7612272,-0.026862124,0.0034963777,-0.6479193,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
89243110,89242619,-0.7517801,-0.021676932,0.004544232,-0.6590418,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
89743129,89742693,-0.7448323,-0.017395085,-0.0015405474,-0.6670232,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
90243236,90242769,-0.74118876,-0.025925422,-0.0034351547,-0.6707871,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
90743316,90742864,-0.73954505,-0.018262783,-0.0020231914,-0.6728562,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
91238332,91237922,-0.73525983,-0.027053166,0.0018639383,-0.67724276,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
91738450,91738045,-0.73260254,-0.02810242,-0.0003420611,-0.6800763,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
92238480,92238075,-0.73457783,-0.03082727,-0.0018978807,-0.6778212,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
92743620,92743153,-0.7373582,-0.01990913,-0.0020944444,-0.6752053,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
93243701,93243229,-0.7301556,-0.036696,0.0019119118,-0.68229216,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
93743850,93743306,-0.72981685,-0.021718562,0.0016685972,-0.68329567,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
94243795,94243383,-0.72995996,-0.008558283,0.00082003826,-0.6834359,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
94738971,94738462,-0.7270603,-0.031601854,6.6319476e-06,-0.685846,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
95238985,95238538,-0.72606176,-0.023590792,0.0002007382,-0.68722475,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
95739029,95738617,-0.72800493,-0.026463026,0.00041864094,-0.68506086,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
96239264,96238695,-0.72913164,-0.02156794,-0.0005652891,-0.68403333,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
96739259,96738781,-0.72346324,-0.031493653,0.0006789761,-0.68964386,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
97244263,97243852,-0.72204065,-0.019737761,0.0013196704,-0.6915679,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
97744341,97743931,-0.7223098,-0.016050516,-0.0010043315,-0.69138265,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
