timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
564083985,564083073,-0.71266043,-0.027059749,-0.010523055,-0.700908,0.0015037275,0.0027535092,-0.0011007972,0.4713458,0.015533969,-0.20221569,2.6163107e-05,3.9394134e-05,-7.785564e-06,-0.0003987873,0.0015917666,-0.00023860158,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8469893e-05,2.400073e-06,2.4239207e-06,1.864148e-05,0.002196818,0.00219647,0.0018522346,0.0010079358,0.0010078737,0.00093723496,1.8319488e-11,1.8351397e-11,3.3122213e-11,5.000009e-08,5.000009e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
564092867,564092344,-0.7126581,-0.027063724,-0.010535724,-0.7009102,0.0017778437,0.0029655262,-0.0012045731,0.47136015,0.015558929,-0.20222574,2.6163107e-05,3.9394134e-05,-7.785564e-06,-0.0003987873,0.0015917666,-0.00023860158,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8483588e-05,2.4084604e-06,2.4323226e-06,1.8655272e-05,0.0022238202,0.0022234647,0.001874062,0.001031057,0.001030992,0.00095726165,1.8329487e-11,1.8361396e-11,3.3132216e-11,5.000009e-08,5.000009e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
565080564,565079891,-0.71265495,-0.026924504,-0.010714131,-0.700916,0.0022620521,0.00087666203,-0.0016561039,0.47230878,0.01541228,-0.20225418,2.6143596e-05,3.936399e-05,-7.747053e-06,-0.0003987873,0.0015917666,-0.00024136352,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8460398e-05,2.3867228e-06,2.410259e-06,1.86454e-05,0.0021534804,0.0021531521,0.0018094605,0.0009472523,0.000947198,0.00088228425,1.8303836e-11,1.8336164e-11,3.3120222e-11,5.000009e-08,5.000009e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
566081901,566081215,-0.7126086,-0.026750041,-0.010841221,-0.7009679,0.00092141796,-0.00094820536,0.00020683333,0.4720467,0.015044571,-0.2018067,2.6107913e-05,3.9348797e-05,-7.710135e-06,-0.0003987873,0.0015917666,-0.00024439653,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8452985e-05,2.3862433e-06,2.409482e-06,1.8647012e-05,0.002155192,0.0021548613,0.0018141365,0.00094958604,0.000949531,0.0008845955,1.8303e-11,1.8335717e-11,3.3118043e-11,5.000009e-08,5.000009e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
567078711,567078299,-0.7126813,-0.026673838,-0.010566803,-0.7009011,0.0024015072,-0.0019227674,0.00023151889,0.4719797,0.014223598,-0.20187937,2.6095498e-05,3.937721e-05,-7.5616394e-06,-0.0003987873,0.0015917666,-0.0002456452,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8475432e-05,2.3792484e-06,2.4026895e-06,1.8677329e-05,0.0021085022,0.0021081767,0.0017927637,0.00093376584,0.000933713,0.0008722618,1.8295032e-11,1.8327994e-11,3.3137e-11,5.000009e-08,5.000009e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
568085965,568083960,-0.71276444,-0.026746262,-0.010506881,-0.70081466,0.0036760587,-0.0011091369,0.0018087166,0.4730541,0.014082515,-0.20086679,2.6046464e-05,3.942747e-05,-7.501946e-06,-0.0003987873,0.0015917666,-0.0002439898,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8447005e-05,2.393885e-06,2.4176582e-06,1.8668195e-05,0.0021727164,0.002172397,0.0018264647,0.00096428365,0.0009642289,0.00089745887,1.83124e-11,1.8345497e-11,3.3123244e-11,5.000009e-08,5.000009e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
569077028,569076440,-0.7128339,-0.026904538,-0.010745405,-0.7007344,0.0033267483,6.160644e-05,2.0384266e-05,0.47307044,0.014769946,-0.20134258,2.5967269e-05,3.9452483e-05,-7.429894e-06,-0.0003987873,0.0015917666,-0.00024078014,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8465887e-05,2.3724829e-06,2.396543e-06,1.870437e-05,0.0020896287,0.002089317,0.0017706137,0.0009120549,0.00091200677,0.0008528229,1.8286338e-11,1.8319894e-11,3.3143068e-11,5.000009e-08,5.000009e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
570087102,570086758,-0.71275055,-0.026864095,-0.010776221,-0.70082015,-0.0023030231,-0.0018708905,7.6124226e-05,0.47109187,0.014548246,-0.2017634,2.5930785e-05,3.9463244e-05,-7.4724626e-06,-0.0003987873,0.0015917666,-0.00024104983,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8453904e-05,2.3911794e-06,2.4151675e-06,1.8706918e-05,0.0021576742,0.0021573424,0.001822759,0.00096186186,0.0009618058,0.00089503493,1.8308612e-11,1.8342177e-11,3.31399e-11,5.000009e-08,5.000009e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
571088362,571087866,-0.71259946,-0.02665512,-0.0104849925,-0.7009862,0.0013453453,-0.0017872858,0.0017749446,0.47113973,0.013945372,-0.20089634,2.5966961e-05,3.9504615e-05,-7.438024e-06,-0.0003987873,0.0015917666,-0.00023959987,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8452753e-05,2.3927519e-06,2.4165388e-06,1.8702436e-05,0.002172443,0.0021721236,0.0018274612,0.0009657802,0.0009657248,0.0008987741,1.8311038e-11,1.834426e-11,3.3137902e-11,5.000009e-08,5.000009e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
572085285,572084919,-0.7126559,-0.026698807,-0.010138391,-0.70093226,-0.004806561,-0.003775873,-0.0015861948,0.47258544,0.014338588,-0.20162858,2.5925161e-05,3.9550174e-05,-7.4390878e-06,-0.0003987873,0.0015917666,-0.0002369519,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8438897e-05,2.388528e-06,2.412712e-06,1.871064e-05,0.0021552627,0.0021549624,0.001819705,0.0009606775,0.000960625,0.0008946606,1.830635e-11,1.8339616e-11,3.313577e-11,5.000009e-08,5.000009e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
573073285,573072747,-0.7128308,-0.026439171,-0.009906968,-0.7007676,-0.05907412,0.00074589986,0.007856931,0.45261902,0.016263438,-0.20083219,2.6357353e-05,3.954866e-05,-7.2567245e-06,-0.0003987873,0.0015917666,-0.00023680995,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.8417124e-05,2.3831913e-06,2.4065532e-06,1.8699262e-05,0.0021458513,0.0021460257,0.001805045,0.00094338856,0.0009433841,0.0008791925,1.830038e-11,1.833184e-11,3.3125246e-11,5.000009e-08,5.000009e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
574083430,574083071,-0.7147973,-0.025989957,-0.0049470235,-0.69883114,-0.06980547,0.008164963,0.005346547,0.44358632,0.01905476,-0.200112,2.7599106e-05,3.9474515e-05,-7.1984628e-06,-0.00039696947,0.0016174904,-0.00022792815,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.834182e-05,2.3834837e-06,2.4067724e-06,1.8826278e-05,0.0023694567,0.0023701703,0.0018016732,0.0009591268,0.0009592099,0.00087778474,1.8303407e-11,1.8330585e-11,3.3147336e-11,5.0000093e-08,5.0000093e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
575084786,575084170,-0.8465418,-0.019686604,-0.006354155,-0.53192025,0.0017458051,-0.13078484,-0.3484256,0.496313,-0.041771848,-0.4994553,2.8875516e-05,3.9140872e-05,-7.736172e-06,-0.00037555007,0.0017091818,-0.00013184978,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,1.0990569e-05,2.494261e-06,2.5087534e-06,2.6167289e-05,0.0024596245,0.0024584571,0.0018263573,0.0010187168,0.0010186866,0.000896464,1.8433335e-11,1.8457883e-11,3.313524e-11,5.0000178e-08,5.0000178e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
