timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
2090547100,2090546715,0,nan,nan,0.047687635,0.39030486,-0.19937186,0.030722536,0.39271188,-3.7804747,0.018772181,-0.0034153247,-0.00011097514,0.00057981303,6.517526e-05,2.3844455e-05,-0.0029407386,0.022981742,0.012294817,0.00097144186,1.5029008,-0.0075596073,nan,0.100301825,0.04674615,0.031148419,0.071992196,0.043617047,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2090556889,2090556050,0,nan,nan,0.047739703,0.3902665,-0.1993615,0.030722536,0.39271188,-3.7804747,0.018730424,-0.0033371835,0.00011959146,0.0008113211,6.517526e-05,2.3844455e-05,-0.0029407386,0.007988463,0.020854844,0.036135696,1.50288,-0.0075596073,nan,0.10028648,0.047302604,0.03148046,0.072472535,0.0438695,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2091048065,2091047525,0,nan,nan,0.048943307,0.38805884,-0.19888905,0.030722536,0.39271188,-3.7804747,0.011385603,-0.00619981,0.0005616685,0.0012898344,6.517526e-05,2.3844455e-05,-0.0029407386,-0.07986945,0.0030378334,0.055464856,1.5031068,-0.0075596073,nan,0.100099765,0.04529397,0.030298086,0.070635185,0.042865634,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2091553263,2091552763,0,nan,nan,0.039757397,0.38647255,-0.19817376,0.030722536,0.39271188,-3.7804747,-0.0072392887,-0.008184185,0.0009344493,0.0014808946,6.517526e-05,2.3844455e-05,-0.0029407386,-0.023352792,-0.009298849,-0.025399482,1.5030397,-0.0075596073,nan,0.1,0.045318466,0.030298723,0.070731975,0.042980373,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2092053729,2092053384,0,nan,nan,0.031985857,0.38587636,-0.198123,0.030722536,0.39271188,-3.7804747,-0.006607018,-0.008651232,0.00028721985,0.00044559268,6.517526e-05,2.3844455e-05,-0.0029407386,0.0011990225,-0.027189568,0.007631718,1.5029477,-0.0075596073,nan,0.1,0.045028184,0.030120837,0.070680775,0.042871073,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2092549939,2092549595,0,nan,nan,0.033289827,0.3860411,-0.19805102,0.030722536,0.39271188,-3.7804747,0.003677805,-0.0062272116,0.0005029394,0.00039212834,6.517526e-05,2.3844455e-05,-0.0029407386,-0.0058600074,0.014871246,0.02211031,1.5027729,-0.0075596073,nan,0.1,0.044391807,0.029726092,0.0700852,0.042576592,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2093046372,2093045983,0,nan,nan,0.03951668,0.3885229,-0.19801153,0.030722536,0.39271188,-3.7804747,0.009432598,-0.0009098168,0.00036815234,6.567292e-05,6.517526e-05,2.3844455e-05,-0.0029407386,-0.0008812055,-0.008720429,0.0053970474,1.5027167,-0.0075596073,nan,0.1,0.044697084,0.029921485,0.07019176,0.042698745,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2093551624,2093551230,0,nan,nan,0.0427116,0.3919867,-0.1984377,0.030722536,0.39271188,-3.7804747,0.012178996,0.0039007484,-0.00060716626,-0.0010441565,6.517526e-05,2.3844455e-05,-0.0029407386,0.01120778,0.016724903,-0.028891029,1.5026357,-0.0075596073,nan,0.1,0.044633016,0.029877692,0.07017485,0.042665645,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2094052177,2094047239,0,nan,nan,0.04402747,0.39393306,-0.19914538,0.030722536,0.39271188,-3.7804747,0.012360038,0.0048268186,-0.0009244846,-0.0012407347,6.517526e-05,2.3844455e-05,-0.0029407386,0.030348727,-0.019288763,0.030834382,1.5026983,-0.0075596073,nan,0.100314505,0.04480975,0.029967872,0.070523456,0.042763975,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
2094553760,2094552470,0,nan,nan,0.03973986,0.3942768,-0.19939886,0.030722536,0.39271188,-3.7804747,-0.0051399386,0.0050423513,-0.00055877864,-0.0004959237,6.517526e-05,2.3844455e-05,-0.0029407386,-0.0062123807,0.0033181135,0.027855732,1.5026855,-0.0075596073,nan,0.10040892,0.04478361,0.029956283,0.07050662,0.04274332,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
