timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
2090546738,16.072218,16.135075,0.0,7.636004e-27,-1.0,41.14507,0.97048813,1.0040239,nan,4,4.0337687,4.0337687,4.0337687,4.0337687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2090557111,16.130136,16.135025,0.0,7.4862784e-27,-1.0,41.14507,0.9704657,1.004027,nan,4,4.0337563,4.0337563,4.0337563,4.0337563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2090746774,16.115656,16.130564,0.0,5.1388117e-27,-1.0,41.14507,0.96843773,1.0043046,nan,4,4.032641,4.032641,4.032641,4.032641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2090956765,16.072218,16.120213,0.0,3.3904633e-27,-1.0,41.14507,0.9637328,1.0049496,nan,4,4.030053,4.030053,4.030053,4.030053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2091156835,16.33285,16.125767,0.0,2.2816844e-27,-1.0,41.14507,0.96625715,1.0046034,nan,4,4.0314417,4.0314417,4.0314417,4.0314417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2091347003,16.274931,16.132412,0.0,1.5662184e-27,-1.0,41.14507,0.9692779,1.0041896,nan,4,4.033103,4.033103,4.033103,4.033103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2091546996,16.072218,16.129086,0.0,1.05402005e-27,-1.0,41.14507,0.96776587,1.0043967,nan,4,4.0322714,4.0322714,4.0322714,4.0322714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2091747163,16.130136,16.127886,0.0,7.093252e-28,-1.0,41.14507,0.96722037,1.0044714,nan,4,4.0319715,4.0319715,4.0319715,4.0319715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2091947148,16.130136,16.13801,0.0,4.773556e-28,-1.0,41.14507,0.9718223,1.0038413,nan,4,4.0345025,4.0345025,4.0345025,4.0345025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2092147162,16.02878,16.128107,0.0,3.2124663e-28,-1.0,41.14507,0.967321,1.0044577,nan,4,4.032027,4.032027,4.032027,4.032027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2092356741,16.28941,16.120968,0.0,2.1195076e-28,-1.0,41.14507,0.9640761,1.0049025,nan,4,4.030242,4.030242,4.030242,4.030242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2092556706,16.115656,16.123398,0.0,1.4263678e-28,-1.0,41.14507,0.96518046,1.0047511,nan,4,4.0308495,4.0308495,4.0308495,4.0308495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2092746726,15.9274235,16.124985,0.0,9.791025e-29,-1.0,41.14507,0.9659019,1.0046521,nan,4,4.031246,4.031246,4.031246,4.031246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2092946859,16.072218,16.114845,0.0,6.589079e-29,-1.0,41.14507,0.9612928,1.0052843,nan,4,4.0287113,4.0287113,4.0287113,4.0287113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2093146721,16.144615,16.110554,0.0,4.4342608e-29,-1.0,41.14507,0.95934206,1.005552,nan,4,4.0276384,4.0276384,4.0276384,4.0276384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2093346704,16.173574,16.124004,0.0,2.9841303e-29,-1.0,41.14507,0.96545607,1.0047133,nan,4,4.031001,4.031001,4.031001,4.031001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2093546798,16.115656,16.117085,0.0,2.0082344e-29,-1.0,41.14507,0.96231085,1.0051446,nan,4,4.029271,4.029271,4.029271,4.029271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2093756703,16.101177,16.12315,0.0,1.3249846e-29,-1.0,41.14507,0.9650679,1.0047665,nan,4,4.0307875,4.0307875,4.0307875,4.0307875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2093956709,16.28941,16.12775,0.0,8.916765e-30,-1.0,41.14507,0.96715885,1.0044799,nan,4,4.0319376,4.0319376,4.0319376,4.0319376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2094146828,15.956382,16.13233,0.0,6.120743e-30,-1.0,41.14507,0.9692407,1.0041947,nan,4,4.0330825,4.0330825,4.0330825,4.0330825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2094346759,16.02878,16.12395,0.0,4.1190853e-30,-1.0,41.14507,0.9654313,1.0047166,nan,4,4.0309873,4.0309873,4.0309873,4.0309873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2094546840,16.115656,16.116402,0.0,2.7720267e-30,-1.0,41.14507,0.9620004,1.0051872,nan,4,4.0291004,4.0291004,4.0291004,4.0291004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2094747099,16.086699,16.105932,0.0,1.8654947e-30,-1.0,41.14507,0.9572416,1.0058407,nan,4,4.026483,4.026483,4.026483,4.026483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2094946753,15.956382,16.101894,0.0,1.2554244e-30,-1.0,41.14507,0.95540625,1.0060929,nan,4,4.0254736,4.0254736,4.0254736,4.0254736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2095146705,15.912944,16.10161,0.0,8.4486475e-31,-1.0,41.14507,0.955277,1.0061105,nan,4,4.0254025,4.0254025,4.0254025,4.0254025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2095356707,15.956382,16.093868,0.0,5.5742135e-31,-1.0,41.14507,0.95175797,1.0065945,nan,4,4.023467,4.023467,4.023467,4.023467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2095546752,15.883985,16.101355,0.0,3.8263117e-31,-1.0,41.14507,0.9551607,1.0061265,nan,4,4.0253386,4.0253386,4.0253386,4.0253386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2095746706,16.26045,16.106888,0.0,2.574998e-31,-1.0,41.14507,0.957676,1.0057809,nan,4,4.026722,4.026722,4.026722,4.026722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2095946954,16.101177,16.103233,0.0,1.7328998e-31,-1.0,41.14507,0.9560147,1.0060092,nan,4,4.0258083,4.0258083,4.0258083,4.0258083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2096146701,16.26045,16.099726,0.0,1.166192e-31,-1.0,41.14507,0.9544206,1.0062283,nan,4,4.0249314,4.0249314,4.0249314,4.0249314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2096346711,15.869506,16.101776,0.0,7.848139e-32,-1.0,41.14507,0.95535237,1.0061002,nan,4,4.025444,4.025444,4.025444,4.025444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2096547372,16.33285,16.10129,0.0,5.2815725e-32,-1.0,41.14507,0.9551316,1.0061306,nan,4,4.0253224,4.0253224,4.0253224,4.0253224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2096756709,16.072218,16.101429,0.0,3.4846537e-32,-1.0,41.14507,0.95519453,1.0061219,nan,4,4.0253572,4.0253572,4.0253572,4.0253572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2096946810,16.30389,16.098454,0.0,2.3919736e-32,-1.0,41.14507,0.9538422,1.0063078,nan,4,4.0246134,4.0246134,4.0246134,4.0246134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2097147138,16.274931,16.104824,0.0,1.6097296e-32,-1.0,41.14507,0.95673805,1.0059098,nan,4,4.026206,4.026206,4.026206,4.026206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2097346706,16.28941,16.095337,0.0,1.083302e-32,-1.0,41.14507,0.95242554,1.0065027,nan,4,4.023834,4.023834,4.023834,4.023834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2097546730,16.33285,16.100565,0.0,7.2903124e-33,-1.0,41.14507,0.9548021,1.0061759,nan,4,4.0251412,4.0251412,4.0251412,4.0251412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2097747087,16.144615,16.094742,0.0,4.9061714e-33,-1.0,41.14507,0.9521552,1.00654,nan,4,4.0236855,4.0236855,4.0236855,4.0236855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2097946750,16.159096,16.100235,0.0,3.3017124e-33,-1.0,41.14507,0.9546519,1.0061965,nan,4,4.0250587,4.0250587,4.0250587,4.0250587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2098156713,16.072218,16.093952,0.0,2.1783896e-33,-1.0,41.14507,0.9517961,1.0065893,nan,4,4.023488,4.023488,4.023488,4.023488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2098346711,16.30389,16.100498,0.0,1.4953138e-33,-1.0,41.14507,0.9547716,1.00618,nan,4,4.0251245,4.0251245,4.0251245,4.0251245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2098546920,16.086699,16.099277,0.0,1.0063033e-33,-1.0,41.14507,0.95421654,1.0062563,nan,4,4.0248194,4.0248194,4.0248194,4.0248194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2098746736,16.101177,16.109299,0.0,6.772134e-34,-1.0,41.14507,0.95877177,1.0056304,nan,4,4.0273247,4.0273247,4.0273247,4.0273247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2098946880,16.347328,16.113459,0.0,4.557452e-34,-1.0,41.14507,0.9606629,1.0053709,nan,4,4.0283647,4.0283647,4.0283647,4.0283647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2099146705,16.101177,16.110912,0.0,3.0670347e-34,-1.0,41.14507,0.95950514,1.0055296,nan,4,4.027728,4.027728,4.027728,4.027728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2099356932,15.985341,16.111086,0.0,2.0235552e-34,-1.0,41.14507,0.9595843,1.0055189,nan,4,4.0277715,4.0277715,4.0277715,4.0277715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2099556879,16.101177,16.116959,0.0,1.3617947e-34,-1.0,41.14507,0.96225363,1.0051525,nan,4,4.0292397,4.0292397,4.0292397,4.0292397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2099746803,16.159096,16.122433,0.0,9.347779e-35,-1.0,41.14507,0.96474177,1.0048112,nan,4,4.030608,4.030608,4.030608,4.030608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2099956739,16.30389,16.123213,0.0,6.1674383e-35,-1.0,41.14507,0.96509653,1.0047625,nan,4,4.030803,4.030803,4.030803,4.030803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2100147168,15.869506,16.121073,0.0,4.2335197e-35,-1.0,41.14507,0.9641238,1.0048959,nan,4,4.030268,4.030268,4.030268,4.030268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2100346711,16.33285,16.133858,0.0,2.8490376e-35,-1.0,41.14507,0.969935,1.0040996,nan,4,4.0334644,4.0334644,4.0334644,4.0334644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2100547132,16.101177,16.127913,0.0,1.9173204e-35,-1.0,41.14507,0.96723276,1.0044698,nan,4,4.031978,4.031978,4.031978,4.031978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2100757060,15.811587,16.12395,0.0,1.2650015e-35,-1.0,41.14507,0.9654313,1.0047166,nan,4,4.0309873,4.0309873,4.0309873,4.0309873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
