timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
288251830,288250682,1.288641e-10,8.559509e-06,0.00019721677,0.00020413793,0.00076374214,0.00081883953,67129363,0,0.042506598,0.029050747,0.023031276,nan,0.010711683,0.0013699011,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
288451538,288450727,1.2804857e-10,8.670106e-06,0.00018892087,0.00017543933,0.00028415638,0.00038951155,67129363,0,0.04416945,0.030107193,0.08617938,nan,0.010677721,0.0012617313,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
288651649,288650776,1.332042e-10,8.694039e-06,0.00019201476,0.00021892705,0.00027736128,0.00035598665,67129363,0,0.043731596,0.029830478,0.07009853,nan,0.010372521,0.001089201,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
288851812,288850825,1.4435621e-10,9.0278545e-06,0.00020989281,0.00034934972,0.00029019493,0.00035057674,67129363,0,0.043309093,0.029562514,0.010701849,nan,0.010197794,0.0010791159,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
289051918,289050876,1.4221777e-10,8.707016e-06,0.0002029447,0.00033110537,0.00037289542,0.00041833642,67129363,0,0.042901978,0.029303467,0.00848482,nan,0.010309619,0.0011900541,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
289241618,289240921,1.4136915e-10,8.629254e-06,0.00020719925,0.0001653038,0.00043474746,0.0005278837,67129363,0,0.044063102,0.0300406,0.0010341458,nan,0.010122427,0.0011720872,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
289451688,289450971,1.5031636e-10,8.682334e-06,0.00020031174,0.00019632993,0.000538009,0.0006446696,67129363,0,0.044170763,0.030108131,0.0029127735,nan,0.009935199,0.0010318453,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
289651776,289651022,1.3978946e-10,8.516912e-06,0.00020765867,0.00019762087,0.0005741519,0.0006999971,67129363,0,0.04373199,0.029830681,0.021823341,nan,0.009671357,0.0009430348,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
289851896,289851072,1.3739136e-10,8.531315e-06,0.00019811062,0.00020555434,0.0005679026,0.0007059694,67129363,0,0.0432774,0.02954273,0.02192948,nan,0.009850517,0.0007451537,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
290052074,290051121,3.7291625e-10,1.4836111e-05,0.0002484738,0.00019026852,0.00054894516,0.00068051874,68177939,0,0.042882495,0.029290548,0.08467779,nan,0.010042432,0.0005628379,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
