timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
280247848,280247501,-0.26109698,-0.2889499,-9.812441
280252805,280252502,-0.25730172,-0.29484236,-9.8033695
280297805,280297509,-0.25980097,-0.308153,-9.810812
280347879,280347522,-0.27513355,-0.3086912,-9.79373
280402821,280402535,-0.27610183,-0.2880704,-9.794152
280447841,280447546,-0.2576149,-0.30623442,-9.792942
280497859,280497558,-0.27731583,-0.2969788,-9.804392
280547921,280547569,-0.27069992,-0.2942717,-9.805042
280597878,280597581,-0.24872522,-0.2882857,-9.810815
280647886,280647593,-0.2648589,-0.2840546,-9.799332
280697912,280697617,-0.25482145,-0.29268074,-9.784608
280747973,280747618,-0.26671278,-0.30066714,-9.802885
280797937,280797636,-0.26951888,-0.29219803,-9.800078
280847953,280847650,-0.26193655,-0.29022473,-9.810832
280897952,280897654,-0.2819759,-0.28985888,-9.801767
280948030,280947665,-0.26501974,-0.29695415,-9.802091
280997981,280997679,-0.2740209,-0.30316678,-9.796749
281047991,281047692,-0.26653364,-0.29788497,-9.797767
281098071,281097703,-0.2639387,-0.3024396,-9.793086
281148015,281147712,-0.2635612,-0.2955545,-9.797811
281198018,281197726,-0.25960603,-0.30432826,-9.802361
281253063,281252737,-0.28113008,-0.2975792,-9.789028
281298087,281297749,-0.27112582,-0.29254428,-9.791977
281348059,281347762,-0.26601928,-0.2964189,-9.79132
281398062,281397773,-0.2690558,-0.28178582,-9.79143
281448117,281447783,-0.2775749,-0.29871747,-9.814464
281498127,281497797,-0.2533775,-0.2988459,-9.801731
281548091,281547809,-0.2714953,-0.29423994,-9.798454
281598139,281597857,-0.2642487,-0.29443577,-9.797398
281648119,281647833,-0.26141655,-0.29234922,-9.799302
281698185,281697890,-0.281876,-0.27959296,-9.7834015
281748137,281747855,-0.2757747,-0.28773385,-9.799731
281798155,281797868,-0.28292826,-0.3007269,-9.797835
281848216,281847880,-0.2711251,-0.29888588,-9.794873
281898182,281897892,-0.27109218,-0.28984725,-9.804129
281948204,281947905,-0.24854134,-0.29192707,-9.7857065
281998246,281997916,-0.25864354,-0.28337136,-9.789337
282048260,282047927,-0.26158908,-0.3004395,-9.801688
282098226,282097939,-0.26924357,-0.2839929,-9.801547
282148285,282147954,-0.26299697,-0.3058102,-9.800359
282198265,282197965,-0.26534656,-0.29135135,-9.796292
282248307,282247976,-0.26653644,-0.29825133,-9.805991
282298318,282297988,-0.26850164,-0.29314432,-9.784389
282348281,282347999,-0.27669737,-0.2899197,-9.795688
282398311,282398014,-0.25875917,-0.3005647,-9.796068
282448378,282448029,-0.27058607,-0.29735446,-9.7955475
282498321,282498036,-0.27145547,-0.29687816,-9.800563
282548337,282548049,-0.26827496,-0.29679033,-9.804876
282598348,282598061,-0.26379707,-0.30322245,-9.786973
282648375,282648091,-0.27412835,-0.28918388,-9.810004
282698366,282698083,-0.27543655,-0.28934094,-9.808572
282748377,282748095,-0.26970422,-0.2964354,-9.78117
282798440,282798107,-0.26078463,-0.29799077,-9.808546
282848421,282848119,-0.25810727,-0.2905376,-9.786194
282898474,282898135,-0.26077905,-0.28680465,-9.784075
282948423,282948143,-0.27227524,-0.3001017,-9.792694
282998495,282998155,-0.26899058,-0.29842043,-9.797235
283048511,283048171,-0.26208133,-0.29095918,-9.79973
283098473,283098181,-0.26188076,-0.2917646,-9.808353
283148484,283148192,-0.25057504,-0.28255373,-9.807124
283198548,283198204,-0.2641192,-0.2906831,-9.811517
283248512,283248215,-0.2783869,-0.29084113,-9.815817
283298523,283298234,-0.26956952,-0.29072344,-9.803136
283348589,283348239,-0.263088,-0.3052591,-9.798777
283398561,283398279,-0.27817374,-0.29858097,-9.807755
283448546,283448263,-0.2728626,-0.28919658,-9.803985
283498571,283498292,-0.26703787,-0.3058134,-9.803764
283548636,283548288,-0.274962,-0.29481328,-9.789429
