timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
438341684,438341623,4325386,-0.017754406,0.0046161455,0.020595111,nan,0,3
438342967,438342908,4325386,0.027696874,0.03053758,-0.01704423,nan,0,3
439341311,439341256,4325386,0.012783173,0.01704423,-0.027696874,nan,0,3
440341115,440341062,4325386,-0.012072996,-0.008167027,-0.016334053,nan,0,3
441342561,441342508,4325386,-0.02840705,-0.0014203525,-0.00035508812,nan,0,3
442342183,442342132,4325386,-0.0102975555,-0.0071017626,0.025921432,nan,0,3
443341995,443341940,4325386,0.031247756,0.0049712337,-0.009587379,nan,0,3
444341799,444341745,4325386,-0.0039059694,-0.0031957931,0.002840705,nan,0,3
445343115,445343061,4325386,-0.00035508812,0.012783173,0.0209502,nan,0,3
446344424,446344370,4325386,0.023435816,-0.018109495,-0.00568141,nan,0,3
447344347,447344295,4325386,0.0039059694,-0.0035508813,0.0071017626,nan,0,3
448344044,448343987,4325386,0.0063915863,-0.00568141,-0.012783173,nan,0,3
449343849,449343796,4325386,0.0071017626,0.0035508813,-0.008167027,nan,0,3
450345265,450345211,4325386,0.03018249,0.023790903,0.08202536,nan,0,3
451341966,451341913,4325386,-0.09196782,0.025921432,-0.01136282,nan,0,3
452344788,452344731,4325386,-0.03053758,-0.092678,-0.4843402,nan,0,3
453344596,453344542,4325386,-0.082380444,-0.03018249,0.085576236,nan,0,3
454341470,454341418,4325386,-0.029827403,0.05290813,0.026276521,nan,0,3
455342720,455342661,4325386,-0.16085492,0.04154531,0.05113269,nan,0,3
456344029,456343978,4325386,0.28336033,-0.074213415,0.052197956,nan,0,3
457340838,457340785,4325386,0.2006248,0.040124957,0.009587379,nan,0,3
458342148,458342096,4325386,-0.16440581,0.002840705,-0.01704423,nan,0,3
459343467,459343411,4325386,-0.009232291,0.068532005,-0.023790903,nan,0,3
460344831,460344772,4325386,0.11149767,0.093743265,0.014203525,nan,0,3
461341586,461341530,4325386,0.03373337,0.06391586,0.058944628,nan,0,3
462342903,462342844,4325386,-0.23471326,0.0067466744,-0.0419004,nan,0,3
463344260,463344207,4325386,0.37781376,-0.0717278,0.03799443,nan,0,3
464344066,464344016,4325386,0.08167027,0.19955952,-0.023790903,nan,0,3
465342333,465342277,4325386,0.14558613,0.018464582,-0.00035508812,nan,0,3
466343882,466343830,4325386,-0.3799443,-0.055393748,-0.012428084,nan,0,3
467344957,467344904,4325386,-0.048647072,-0.12286049,0.043320753,nan,0,3
468341981,468341930,4325386,-0.41012678,-0.054328483,0.009942467,nan,0,3
469343119,469343068,4325386,0.09977976,-0.0568141,0.010652644,nan,0,3
470344386,470344334,4325386,0.21198761,-0.13031735,0.04367584,nan,0,3
471344194,471344143,4325386,-0.029472314,0.22903185,0.048647072,nan,0,3
472342553,472342498,4325386,-0.22832166,0.0067466744,0.00071017625,nan,0,3
473341003,473340944,4325386,-0.20488584,0.034443546,-0.0010652643,nan,0,3
474342166,474342113,4325386,-0.084510975,0.16440581,0.12286049,nan,0,3
475341983,475341924,4325386,-0.013848437,-0.048647072,0.02272564,nan,0,3
476343237,476343184,4325386,0.016689142,0.024856169,-0.12072996,nan,0,3
477343047,477342993,4325386,0.019174758,-0.0049712337,-0.012783173,nan,0,3
478342859,478342802,4325386,0.0039059694,0.0067466744,-0.022015464,nan,0,3
479342811,479342758,4325386,-0.0071017626,0.01704423,-0.0017754406,nan,0,3
480343970,480343917,4325386,-0.002840705,-0.012072996,0.018819671,nan,0,3
481343777,481343723,4325386,0.016334053,-0.002840705,0.0067466744,nan,0,3
482342082,482342024,4325386,0.0046161455,0.0031957931,-0.0074568507,nan,0,3
