timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
564064050,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564107022,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564170093,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564275673,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564315804,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564481862,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564566787,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564673176,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564717366,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564865958,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
564973312,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565076058,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565186064,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565271953,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565380818,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565486072,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565548340,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565677305,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565763431,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565871868,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
565975102,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566077364,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566138485,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566242433,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566373613,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566474063,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566582151,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566665746,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566773680,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566883776,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
566945364,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567056686,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567182698,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567286778,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567373911,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567458042,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567584145,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
567666747,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
