timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
280736783,280733874,3932170,7997.867,7.810417,39.97909,47.804096,nan,nan,124.966675,171.11018,46.862503,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,10.0,10.0,9.0,nan,nan,nan,nan,nan,299.0,165.0,178.0
280801175,280798881,3932170,7997.867,7.810417,85.91459,nan,nan,nan,nan,nan,nan,nan,62.483337,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,323.0,156.0,204.0
280832244,280828930,3932170,7997.867,7.810417,32.651676,94.389145,nan,nan,nan,nan,nan,nan,62.483337,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,322.0,156.0,204.0
280896007,280895156,3932170,7997.867,7.810417,93.060875,nan,nan,nan,100.81642,nan,nan,nan,32.333282,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,327.0,149.0,181.0
281048896,281046438,3932170,7997.867,7.810417,46.862503,nan,nan,nan,101.53542,117.15626,nan,nan,32.333282,nan,nan,nan,16.0,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,307.0,183.0,181.0
281051087,281047692,3932170,7997.867,7.810417,46.862503,nan,nan,nan,101.53542,117.15626,nan,nan,171.7743,nan,nan,nan,16.0,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,307.0,183.0,176.0
281082372,281078947,3932170,7997.867,7.810417,46.862503,nan,nan,nan,164.01877,nan,nan,nan,156.20834,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,336.0,183.0,180.0
281115111,281111455,3932170,7997.867,7.810417,nan,nan,nan,nan,39.052086,70.23889,nan,nan,156.87248,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,299.0,174.0,176.0
281261312,281260240,3932170,7997.867,7.810417,54.67292,nan,nan,nan,39.052086,70.23889,nan,nan,156.87248,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,298.0,174.0,176.0
281265354,281262739,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,39.052086,54.67292,70.293755,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,298.0,160.0,180.0
281296379,281293999,3932170,7997.867,7.810417,70.293755,101.53542,nan,nan,149.06206,nan,nan,nan,62.801735,187.45001,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,290.0,169.0,170.0
281361666,281357762,3932170,7997.867,7.810417,117.15626,nan,nan,nan,54.67292,163.70036,nan,nan,54.67292,74.60695,125.630806,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,10.0,nan,311.0,158.0,188.0
281393508,281390271,3932170,7997.867,7.810417,101.53542,nan,nan,nan,39.052086,nan,nan,nan,39.052086,54.67292,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,16.0,nan,nan,322.0,162.0,217.0
281457134,281454042,3932170,7997.867,7.810417,39.052086,53.801437,48.447063,nan,nan,nan,nan,nan,124.966675,nan,nan,nan,17.0,16.0,9.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,307.0,148.0,185.0
281488783,281486542,3932170,7997.867,7.810417,39.052086,nan,nan,nan,132.7771,nan,nan,nan,39.052086,77.38517,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,327.0,168.0,167.0
281552634,281549103,3932170,7997.867,7.810417,39.71622,100.87129,nan,nan,54.72779,nan,nan,nan,55.544403,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,302.0,144.0,177.0
281584868,281582816,3932170,7997.867,7.810417,139.92337,nan,nan,nan,46.862503,nan,nan,nan,47.733986,78.10417,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,322.0,162.0,206.0
281648288,281646583,3932170,7997.867,7.810417,188.16943,nan,nan,nan,nan,nan,nan,nan,46.862503,171.16504,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,298.0,152.0,204.0
281712757,281710349,3932170,7997.867,7.810417,42.96288,53.581306,47.954117,nan,nan,nan,nan,nan,38.180603,101.53542,187.50488,nan,17.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,10.0,10.0,nan,300.0,149.0,185.0
281746124,281742854,3932170,7997.867,7.810417,54.67292,171.7743,nan,nan,149.06206,nan,nan,nan,44.4569,46.198368,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,298.0,152.0,179.0
281808707,281805370,3932170,7997.867,7.810417,187.45001,nan,nan,nan,78.82317,nan,nan,nan,46.862503,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,326.0,159.0,184.0
281842457,281839129,3932170,7997.867,7.810417,39.052086,163.35463,nan,nan,139.92337,nan,nan,nan,63.147476,117.15626,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,288.0,170.0,179.0
281905096,281902893,3932170,7997.867,7.810417,37.960472,32.333282,188.11415,nan,46.862503,nan,nan,nan,39.052086,55.544403,93.006004,156.26321,10.0,10.0,10.0,nan,9.0,nan,nan,nan,16.0,16.0,10.0,10.0,303.0,154.0,189.0
282048396,282046689,3932170,7997.867,7.810417,nan,nan,nan,nan,187.39514,nan,nan,nan,39.052086,55.544403,93.006004,156.26321,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,16.0,10.0,10.0,303.0,155.0,189.0
282078880,282076689,3932170,7997.867,7.810417,101.53542,nan,nan,nan,187.39514,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,310.0,155.0,184.0
282081523,282079185,3932170,7997.867,7.810417,101.53542,nan,nan,nan,63.202343,148.43544,nan,nan,46.219936,39.921112,94.389145,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,17.0,10.0,10.0,nan,310.0,151.0,179.0
282142617,282141701,3932170,7997.867,7.810417,132.7771,nan,nan,nan,164.01877,nan,nan,nan,54.67292,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,315.0,150.0,184.0
282176293,282175459,3932170,7997.867,7.810417,46.862503,140.58751,nan,nan,39.052086,100.87129,nan,nan,117.13325,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,351.0,169.0,170.0
282242363,282239223,3932170,7997.867,7.810417,53.581306,56.42867,148.45279,nan,nan,nan,nan,nan,54.67292,109.34584,187.45001,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,17.0,10.0,10.0,nan,307.0,150.0,211.0
282273908,282271731,3932170,7997.867,7.810417,39.052086,164.73776,nan,nan,139.86852,nan,nan,nan,39.052086,nan,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,337.0,183.0,162.0
282306292,282304241,3932170,7997.867,7.810417,nan,nan,nan,nan,140.53264,171.80527,nan,nan,110.06484,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,293.0,163.0,174.0
282401899,282399263,3932170,7997.867,7.810417,46.862503,156.15347,nan,nan,nan,nan,nan,nan,54.67292,124.966675,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,312.0,160.0,187.0
282433654,282431770,3932170,7997.867,7.810417,124.966675,171.82918,178.9206,nan,nan,nan,nan,nan,55.544403,140.93326,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,291.0,151.0,189.0
282497335,282495534,3932170,7997.867,7.810417,108.68171,179.63959,nan,nan,39.052086,140.58751,nan,nan,163.9639,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,283.0,164.0,190.0
282531414,282528043,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,39.052086,54.67292,43.21344,148.34306,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,16.0,10.0,10.0,327.0,183.0,202.0
282592791,282589306,3932170,7997.867,7.810417,54.67292,124.30254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.0,165.0,192.0
282626551,282624316,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,39.052086,62.137596,102.254425,171.82918,nan,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,10.0,10.0,288.0,165.0,192.0
282689222,282688082,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,62.801735,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,310.0,148.0,180.0
282752638,282751847,3932170,7997.867,7.810417,62.483337,147.7338,nan,nan,69.57475,nan,nan,nan,109.34584,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,308.0,179.0,185.0
282787490,282784355,3932170,7997.867,7.810417,39.052086,nan,nan,nan,62.483337,nan,nan,nan,53.08836,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,9.0,nan,nan,nan,334.0,152.0,184.0
282851509,282848119,3932170,7997.867,7.810417,54.67292,nan,nan,nan,46.862503,nan,nan,nan,94.12561,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,315.0,172.0,201.0
282882410,282879377,3932170,7997.867,7.810417,39.92357,109.34584,nan,nan,125.68567,nan,nan,nan,39.052086,63.147476,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,322.0,158.0,179.0
282946370,282944393,3932170,7997.867,7.810417,156.60896,nan,nan,nan,187.85063,nan,nan,nan,46.862503,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,303.0,166.0,178.0
282978037,282975650,3932170,7997.867,7.810417,nan,nan,nan,nan,156.17738,nan,nan,nan,54.67292,32.333282,85.25046,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,326.0,158.0,185.0
283042005,283039418,3932170,7997.867,7.810417,125.68567,nan,nan,nan,39.052086,nan,nan,nan,47.954117,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,313.0,149.0,177.0
283104056,283101932,3932170,7997.867,7.810417,46.862503,77.44004,nan,nan,nan,nan,nan,nan,45.77089,46.862503,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,296.0,164.0,172.0
283139149,283135693,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,55.315487,63.42493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,297.0,168.0,201.0
283202045,283199456,3932170,7997.867,7.810417,46.198368,148.34306,nan,nan,85.859726,171.82918,nan,nan,70.293755,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,319.0,159.0,178.0
283233860,283231962,3932170,7997.867,7.810417,nan,nan,nan,nan,63.20276,101.731834,nan,nan,46.862503,nan,nan,nan,nan,nan,nan,nan,10.0,9.0,nan,nan,10.0,nan,nan,nan,322.0,137.0,195.0
283297874,283295732,3932170,7997.867,7.810417,54.030354,39.202106,132.11296,nan,62.483337,nan,nan,nan,163.9639,nan,nan,nan,17.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,326.0,173.0,180.0
283329576,283328236,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,45.77089,40.1437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,314.0,159.0,182.0
283396157,283392019,3932170,7997.867,7.810417,46.862503,132.05809,163.29935,nan,nan,nan,nan,nan,54.67292,nan,nan,nan,16.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,350.0,140.0,206.0
283426574,283424508,3932170,7997.867,7.810417,47.526638,52.91717,55.764534,nan,101.59029,54.67292,nan,nan,46.143497,86.26033,nan,nan,10.0,10.0,10.0,nan,10.0,9.0,nan,nan,10.0,10.0,nan,nan,291.0,139.0,154.0
283489268,283488273,3932170,7997.867,7.810417,45.77089,40.1437,86.57873,nan,39.052086,78.10417,179.6635,nan,62.483337,nan,nan,nan,10.0,10.0,10.0,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,329.0,152.0,179.0
283551563,283549538,3932170,7997.867,7.810417,54.67292,43.26831,nan,nan,47.526638,nan,nan,nan,63.202343,178.97546,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,310.0,153.0,153.0
283587017,283584546,3932170,7997.867,7.810417,46.198368,132.7771,nan,nan,63.147476,nan,nan,nan,46.862503,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,301.0,170.0,220.0
283649476,283648315,3932170,7997.867,7.810417,54.67292,86.63359,nan,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,332.0,170.0,167.0
283682097,283679570,3932170,7997.867,7.810417,55.315487,42.39928,187.45001,nan,nan,nan,nan,nan,124.966675,nan,nan,nan,17.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,324.0,163.0,171.0
283748000,283744586,3932170,7997.867,7.810417,63.147476,nan,nan,nan,78.10417,nan,nan,nan,54.67292,78.82317,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,313.0,167.0,171.0
283776218,283774592,3932170,7997.867,7.810417,54.67292,117.15626,nan,nan,46.862503,nan,nan,nan,54.67292,78.82317,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,309.0,147.0,171.0
283842877,283839612,3932170,7997.867,7.810417,39.052086,nan,nan,nan,54.67292,nan,nan,nan,39.052086,63.147476,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,334.0,169.0,181.0
283872871,283872116,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,70.293755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,288.0,157.0,170.0
283937203,283935882,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,46.862503,70.639496,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,301.0,141.0,175.0
283999076,283997147,3932170,7997.867,7.810417,39.052086,nan,nan,nan,nan,nan,nan,nan,39.052086,54.67292,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,293.0,162.0,192.0
284033383,284032164,3932170,7997.867,7.810417,70.95789,178.97546,nan,nan,nan,nan,nan,nan,34.738884,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,286.0,156.0,197.0
284096881,284095920,3932170,7997.867,7.810417,32.11315,54.67292,nan,nan,nan,nan,nan,nan,53.581306,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,336.0,169.0,196.0
284131975,284128428,3932170,7997.867,7.810417,54.67292,117.87526,147.7338,nan,46.143497,85.25046,nan,nan,39.052086,nan,nan,nan,10.0,10.0,10.0,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,326.0,151.0,174.0
284195775,284192193,3932170,7997.867,7.810417,nan,nan,nan,nan,125.68567,nan,nan,nan,45.99102,78.10417,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,301.0,144.0,180.0
284227066,284224701,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,93.725006,117.21112,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,313.0,164.0,197.0
284289602,284288469,3932170,7997.867,7.810417,78.10417,180.30373,nan,nan,54.67292,nan,nan,nan,47.58151,54.67292,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,331.0,167.0,183.0
284353898,284352232,3932170,7997.867,7.810417,117.15626,nan,nan,nan,nan,nan,nan,nan,53.581306,47.954117,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,334.0,159.0,183.0
284386903,284384741,3932170,7997.867,7.810417,nan,nan,nan,nan,117.15626,nan,nan,nan,39.052086,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,310.0,149.0,174.0
284451648,284448506,3932170,7997.867,7.810417,46.862503,nan,nan,nan,63.202343,102.19956,nan,nan,39.92357,140.61847,54.67292,85.91459,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,9.0,9.0,324.0,165.0,152.0
284483046,284479764,3932170,7997.867,7.810417,77.44004,nan,nan,nan,nan,nan,nan,nan,63.202343,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,325.0,145.0,195.0
284547185,284543527,3932170,7997.867,7.810417,nan,nan,nan,nan,132.7771,156.15347,187.39514,nan,46.862503,94.389145,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,10.0,10.0,nan,nan,299.0,170.0,195.0
284578828,284576036,3932170,7997.867,7.810417,148.45279,nan,nan,nan,nan,nan,nan,nan,39.052086,140.64238,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,292.0,167.0,168.0
284643120,284639802,3932170,7997.867,7.810417,54.67292,nan,nan,nan,54.67292,nan,nan,nan,46.862503,35.05728,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,315.0,157.0,164.0
284674314,284672309,3932170,7997.867,7.810417,38.733692,nan,nan,nan,nan,nan,nan,nan,148.39792,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,287.0,172.0,197.0
284737167,284736076,3932170,7997.867,7.810417,nan,nan,nan,nan,62.483337,nan,nan,nan,39.052086,78.82317,171.7743,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,317.0,147.0,175.0
284772702,284768582,3932170,7997.867,7.810417,85.91459,110.00998,188.11415,nan,nan,nan,nan,nan,37.296337,46.862503,47.954117,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,312.0,166.0,186.0
284834714,284832349,3932170,7997.867,7.810417,nan,nan,nan,nan,149.11693,187.39514,nan,nan,46.862503,35.457893,93.006004,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,10.0,nan,307.0,164.0,185.0
284894521,284893614,3932170,7997.867,7.810417,62.483337,156.20834,nan,nan,nan,nan,nan,nan,54.67292,124.30254,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,299.0,157.0,186.0
284929580,284926120,3932170,7997.867,7.810417,38.38795,62.483337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.0,151.0,168.0
284995871,284992388,3932170,7997.867,7.810417,38.625866,32.82623,nan,nan,39.052086,54.67292,nan,nan,39.052086,54.67292,140.53264,nan,17.0,9.0,nan,nan,9.0,9.0,nan,nan,10.0,10.0,10.0,nan,323.0,145.0,176.0
285026932,285023646,3932170,7997.867,7.810417,50.773296,nan,nan,nan,54.67292,nan,nan,nan,39.052086,54.67292,140.53264,nan,17.0,nan,nan,nan,9.0,nan,nan,nan,10.0,10.0,10.0,nan,344.0,153.0,176.0
285092360,285088661,3932170,7997.867,7.810417,147.67892,nan,nan,nan,117.15626,nan,nan,nan,54.67292,85.91459,148.39792,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,308.0,170.0,191.0
285151748,285149925,3932170,7997.867,7.810417,46.219936,nan,nan,nan,117.8204,nan,nan,nan,53.801437,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,311.0,170.0,182.0
285183220,285182432,3932170,7997.867,7.810417,53.581306,56.082928,nan,nan,nan,nan,nan,nan,54.67292,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,318.0,168.0,184.0
285250029,285247470,3932170,7997.867,7.810417,nan,nan,nan,nan,55.337055,62.483337,nan,nan,47.146942,124.30254,nan,nan,nan,nan,nan,nan,10.0,9.0,nan,nan,17.0,10.0,nan,nan,305.0,152.0,163.0
285283226,285279957,3932170,7997.867,7.810417,46.862503,101.53542,nan,nan,102.254425,nan,nan,nan,39.052086,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,293.0,169.0,185.0
285347019,285344972,3932170,7997.867,7.810417,70.293755,93.006004,nan,nan,147.67892,nan,nan,nan,108.68171,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,318.0,163.0,199.0
285377953,285376231,3932170,7997.867,7.810417,171.7743,nan,nan,nan,nan,nan,nan,nan,124.966675,148.34306,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,270.0,164.0,194.0
285442643,285439994,3932170,7997.867,7.810417,62.483337,nan,nan,nan,148.42183,188.169,nan,nan,46.862503,35.403023,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,292.0,176.0,174.0
285473906,285471254,3932170,7997.867,7.810417,93.060875,nan,nan,nan,39.052086,117.101395,nan,nan,46.862503,35.403023,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,292.0,162.0,174.0
285539341,285536269,3932170,7997.867,7.810417,101.53542,nan,nan,nan,63.147476,109.4007,124.966675,nan,39.92357,nan,nan,nan,16.0,nan,nan,nan,10.0,10.0,10.0,nan,16.0,nan,nan,nan,322.0,155.0,178.0
285599699,285597533,3932170,7997.867,7.810417,39.052086,nan,nan,nan,nan,nan,nan,nan,37.960472,32.333282,101.53542,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,304.0,146.0,194.0
285633178,285630040,3932170,7997.867,7.810417,55.544403,nan,nan,nan,nan,nan,nan,nan,101.53542,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,323.0,173.0,181.0
285697260,285696307,3932170,7997.867,7.810417,46.862503,nan,nan,nan,187.10426,nan,nan,nan,141.3065,179.69446,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,279.0,159.0,191.0
285733056,285728815,3932170,7997.867,7.810417,nan,nan,nan,nan,140.58751,nan,nan,nan,39.052086,54.67292,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,320.0,161.0,199.0
285794472,285792580,3932170,7997.867,7.810417,45.99102,156.92734,nan,nan,39.71622,nan,nan,nan,74.20455,101.53542,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,322.0,156.0,203.0
285827639,285825090,3932170,7997.867,7.810417,37.960472,32.333282,54.67292,nan,187.45001,nan,nan,nan,62.801735,nan,nan,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,318.0,175.0,180.0
285892233,285888855,3932170,7997.867,7.810417,46.578064,78.87739,nan,nan,54.67292,nan,nan,nan,39.052086,55.544403,93.060875,nan,17.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,16.0,10.0,nan,314.0,181.0,181.0
