timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
438341996,438341623,1.0185781e-09,4.643117e-05,0.0034492481,0.00016451025,0.00024972635,0.0004210688,20499,0,0.045960836,0.031267576,0.007900862,nan,0.0074160015,0.001428658,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
438360213,438354934,1.03478e-09,4.6780962e-05,0.0036180206,0.0001899629,0.00055150903,0.0006053175,20499,0,0.04416246,0.03013205,0.023173602,nan,0.0065955147,0.0012774951,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
438549407,438548881,1.023612e-09,4.7169615e-05,0.003812043,0.00020405056,0.0007573625,0.00049215805,20499,0,0.04522841,0.030822163,0.012477555,nan,0.0061010155,0.0009809223,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
438743563,438742986,1.027438e-09,4.7634352e-05,0.0037881292,9.439981e-05,0.00088513683,0.00052519306,20499,0,0.043772016,0.029895442,0.05724802,nan,0.0051153135,0.00051448186,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
438952049,438950553,1.0648453e-09,4.8648526e-05,0.0037966496,0.00014436356,0.00028641344,0.0005993558,20499,0,0.04354879,0.029746454,0.014576385,nan,0.0044878284,0.00020082724,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
439149167,439148768,1.0419328e-09,4.892428e-05,0.0039382866,0.00021383748,0.0005143735,0.00074617175,20499,0,0.043059323,0.029422998,0.03249771,nan,0.0034527935,0.00014030462,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
439352661,439351911,1.1333188e-09,5.225207e-05,0.003591394,7.6403885e-05,0.0012800323,0.0009878399,20499,0,0.043020576,0.02938992,0.018411666,nan,0.0030235741,0.00025660318,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
439551634,439550189,1.1078034e-09,5.0668983e-05,0.004019018,0.000101529266,0.0012870702,0.0013347529,20499,0,0.04411054,0.030086672,0.040346947,nan,0.0023654245,0.00076263933,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
439753729,439753281,1.0557214e-09,4.6928402e-05,0.0035954795,0.00012592458,0.0015698739,0.0016058814,20499,0,0.04376411,0.029859532,0.025884487,nan,0.0036479118,0.0018326325,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
439952303,439951619,1.1124006e-09,4.7415248e-05,0.0038877367,0.0001125937,0.0015284305,0.0018245642,20499,0,0.045524705,0.030967347,0.012033016,nan,0.003546246,0.002157835,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
