timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
2090551139,2090550769,3932170,3932170,1.6596641e-05,-7.229447e-06,3.3584856e-06,-0.0009417499,-0.0017472055,-0.048776604,5003,5003,0,6
2090556155,2090555772,3932170,3932170,2.2054292e-05,-9.174404e-06,4.2449965e-06,-0.00086217525,-0.0017387265,-0.048841286,5003,5003,0,6
2091051328,2091051009,3932170,3932170,2.0957603e-05,-1.05209765e-05,-3.54891e-07,-0.0009040333,-0.0017016164,-0.04873373,4999,4999,0,6
2091551606,2091551251,3932170,3932170,4.0332648e-06,-3.3339843e-06,-2.4439827e-05,-0.0009892274,-0.0015765737,-0.048872102,5002,5002,0,6
2092056821,2092056495,3932170,3932170,1.7719967e-05,-1.0398267e-06,3.6158792e-06,-0.0010091871,-0.0016646668,-0.04897996,5002,5002,0,6
2092557060,2092556746,3932170,3932170,2.4179833e-05,-9.735633e-06,-5.5360065e-06,-0.0009071569,-0.0017324223,-0.04896039,5009,5009,0,6
2093057300,2093056981,3932170,3932170,2.3032175e-05,-1.0610316e-05,-9.014216e-06,-0.0010010944,-0.0017133472,-0.048825078,5003,5003,0,6
2093552564,2093552220,3932170,3932170,2.3912487e-05,-6.421415e-06,-2.4302583e-06,-0.00088990456,-0.0016771124,-0.04878522,5002,5002,0,6
2094052787,2094052463,3932170,3932170,2.090651e-05,-2.3756636e-06,6.8491863e-07,-0.0010670634,-0.0017183464,-0.048791986,5003,5003,0,6
2094553025,2094552707,3932170,3932170,2.6300833e-05,-1.0129024e-05,-2.6858684e-06,-0.0009819589,-0.0015745043,-0.04884874,5003,5003,0,6
2095053313,2095052949,3932170,3932170,4.451098e-05,-4.5928286e-07,-7.6417496e-07,-0.001027829,-0.0017980989,-0.048895102,5005,5005,0,6
2095553503,2095553189,3932170,3932170,2.7030244e-05,-5.4010047e-06,-2.0325265e-06,-0.0009994892,-0.0017224919,-0.048752777,5001,5001,0,6
2096053764,2096053431,3932170,3932170,2.3595734e-05,-1.0663126e-05,-4.4924905e-06,-0.00093666307,-0.0017429243,-0.048912972,5001,5001,0,6
2096554061,2096553673,3932170,3932170,2.1446429e-05,-3.5276425e-06,-4.2037186e-06,-0.0010123427,-0.0017175594,-0.04879127,5002,5002,0,6
2097054227,2097053915,3932170,3932170,2.065935e-05,-6.5847494e-06,1.4346592e-06,-0.0008748457,-0.0017550506,-0.048851866,5002,5002,0,6
2097554467,2097554157,3932170,3932170,2.5309211e-05,-5.1275897e-06,7.348786e-06,-0.00093880395,-0.0017771994,-0.04867342,5002,5002,0,6
