timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
280250224,280250002,0.013534685,0.0068876715,0.04185406
280251473,280251252,0.019273017,-0.010015382,0.042503674
280272723,280272511,-0.0056965454,-0.08485205,-0.027045479
280290223,280290010,0.07143897,0.09440396,0.0228888
280311481,280311267,-0.122294,0.021303704,-0.16430487
280332754,280332519,0.019535918,0.051765956,0.04024111
280352791,280352577,-0.022598296,-0.03362838,-0.028467126
280370261,280370047,-0.01180428,0.06330423,0.0067140735
280391492,280391282,-0.0169085,0.13194282,0.050350726
280412746,280412537,0.032782275,-0.0084918495,-0.044354737
280430258,280430044,-0.025648585,-0.031036755,0.041304793
280451519,280451299,0.011992492,0.102587216,-0.07081841
280470268,280470053,-0.015498755,-0.0015524101,0.03660705
280492765,280492556,-0.05124988,-0.089204,-0.02152096
280510276,280510061,-0.051412422,0.030085245,0.058184307
280531528,280531317,-0.031715203,0.10389891,-0.08326135
280550288,280550073,-0.019756544,0.03890175,-0.0059682727
280570292,280570076,0.012773309,-0.040727567,-0.021138256
280591615,280591401,0.057037335,0.072200455,0.058218718
280612808,280612590,0.020136314,-0.008465625,-0.07451411
280630321,280630094,-0.00512531,-0.043392807,0.0043377504
280650303,280650094,-0.004183183,0.0016380856,-0.009474654
280671565,280671354,-0.005158967,-0.07344062,0.012528139
280692813,280692604,-0.013281372,0.0520163,0.0015733349
280710375,280710162,0.068109155,-0.05478361,-0.16824295
280731572,280731363,0.0051009827,-0.046299584,0.056974977
280750336,280750121,-0.029844685,0.03547078,-0.094437435
280772843,280772623,-0.020356415,0.09109834,-0.0607123
280790343,280790132,0.04244774,-0.111166276,0.065426975
280811601,280811386,0.011661622,0.10943554,-0.051417336
280830352,280830138,-0.03941566,0.013341139,0.049056765
280850353,280850143,0.06666336,0.02358341,-0.042622294
280871621,280871397,-0.059473485,0.006025436,-0.010534729
280891613,280891401,0.098673016,0.03708201,0.03411082
280910452,280910230,-0.025462013,0.023355993,0.008404549
280930373,280930161,0.08626144,-0.054935534,0.011901826
280951647,280951426,0.006889148,0.042781506,0.08350607
280970388,280970173,0.05605361,-0.035784524,0.042520713
280990389,280990176,-0.038525462,-0.12136105,-0.03648426
281011654,281011432,0.07244393,0.053604946,-0.029798267
281031650,281031435,0.05354237,-0.01120656,0.022943016
281050406,281050192,0.052372705,-0.019810304,-0.0002928593
281070405,281070194,-0.041311752,-0.00933107,0.015859157
281091672,281091451,-0.00982829,-0.025486233,0.00115329
281112919,281112707,0.026428264,0.066252574,-0.03147735
281130435,281130220,0.052581355,-0.018141827,0.08001395
281151679,281151462,-0.07853888,0.051011063,-0.042305395
281170425,281170217,0.0072075636,0.014141284,-0.12966321
281190438,281190228,-0.07622339,-0.07126249,0.049390983
281210446,281210227,0.011225763,0.010125887,0.09119663
281231693,281231482,0.10228921,0.069478765,0.011908011
281252942,281252737,0.02131965,-0.059198905,-0.0855023
281270457,281270242,0.01872895,-0.04955753,0.08490752
281291711,281291496,0.06468828,0.007026835,-0.06719984
281311738,281311520,-0.062911235,0.076654315,-0.0242699
281332964,281332756,0.022881526,-0.005954406,0.03828452
281350470,281350262,0.09453555,-0.08594575,0.035116676
281371726,281371515,-0.07367321,0.008673787,0.016213866
281392984,281392771,0.10502776,0.0017704734,-0.08329723
281410485,281410275,-0.02731733,-0.020800699,-0.046626527
281431744,281431529,0.11824962,0.024575772,0.024980908
281451742,281451535,-0.058269054,-0.13465826,-0.053878903
281470498,281470290,0.07288057,0.107792705,0.03533464
281490503,281490295,-0.050865076,0.014692969,-0.036623128
281511756,281511549,0.06536472,-0.09533796,0.0040710843
281533011,281532804,-0.06667981,0.03834675,-0.029873276
281550526,281550312,-0.030112946,0.032034133,0.0035179558
281571776,281571563,-0.05657066,-0.15595077,0.05570263
281591783,281591568,-0.048984334,0.047031906,-0.06955097
281610534,281610323,0.09452133,-0.10953149,0.049129285
281630541,281630329,-0.046707008,0.049749307,-0.019438202
281651789,281651582,0.013264756,0.033324704,-0.07740095
281673051,281672840,0.09474831,-0.0135973245,0.016631331
281690588,281690377,-0.023226691,0.051360637,0.09711311
281710562,281710349,0.007532846,-0.024428831,-0.10835879
281731812,281731602,0.01815023,0.05143866,0.16910881
281750568,281750359,-0.018997997,-0.07019912,-0.13676259
281770572,281770362,0.03267012,0.016325898,0.07073354
281791829,281791617,-0.04611801,0.017139131,-0.026802326
281813078,281812871,-0.028700817,0.037697703,0.02627761
281830591,281830376,-0.043601464,0.020891842,-0.16160211
281851842,281851635,-0.010702116,-0.028347315,-0.048805892
281871847,281871639,-0.027564934,0.01303143,0.007842111
281893113,281892895,-0.030054552,0.03834649,-0.029752303
281910603,281910394,0.051220134,0.010719793,-0.0013685083
281931862,281931650,-0.07955145,-0.03314795,0.05218571
281953114,281952905,0.031990454,-0.017373806,-0.094375245
281970630,281970409,-0.048543304,0.018032873,0.060201805
281990643,281990423,-0.07149277,0.0011465325,0.0008427566
282011876,282011669,0.07336558,-0.06338594,0.03593839
282029382,282029174,0.080818325,0.056275964,0.06381835
282050646,282050428,-0.090625055,0.048966885,-0.1032889
282071893,282071685,0.051167723,-0.016573915,-0.057062417
282090657,282090440,0.012436635,-0.02775336,0.060060702
282110662,282110443,-0.027381629,0.039448652,0.020163624
282130681,282130453,-0.056999967,-0.032507032,-0.028629681
282151912,282151703,0.12370923,0.060115866,0.0036740429
282170669,282170458,-0.019321138,-0.056081984,0.06879206
