timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
280249669,0.0,-0.0,1.8748081,0.0,0.5918824,0.0,0.0,0.80602443,0.0,0.0,-0.001,0,0,0,0,0
280260142,0.0,-0.0,1.8747984,0.0,0.5918863,0.0,0.0,0.8060215,0.0,0.0,-0.001,0,0,0,0,0
280300074,0.0,-0.0,1.8747813,0.0,0.5918932,0.0,0.0,0.80601645,0.0,0.0,-0.001,0,0,0,0,0
280349751,0.0,-0.0,1.8747401,0.0,0.5919098,0.0,0.0,0.8060042,0.0,0.0,-0.001,0,0,0,0,0
280399936,0.0,-0.0,1.8747176,0.0,0.5919189,0.0,0.0,0.80599755,0.0,0.0,-0.001,0,0,0,0,0
280449756,0.0,-0.0,1.8747047,0.0,0.5919241,0.0,0.0,0.80599385,0.0,0.0,-0.001,0,0,0,0,0
280499883,0.0,-0.0,1.8746806,0.0,0.5919337,0.0,0.0,0.80598664,0.0,0.0,-0.001,0,0,0,0,0
280550123,0.0,-0.0,1.874678,0.0,0.59193486,0.0,0.0,0.80598587,0.0,0.0,-0.001,0,0,0,0,0
280599902,0.0,-0.0,1.874663,0.0,0.5919409,0.0,0.0,0.8059814,0.0,0.0,-0.001,0,0,0,0,0
280649759,0.0,-0.0,1.8746874,0.0,0.59193105,0.0,0.0,0.8059887,0.0,0.0,-0.001,0,0,0,0,0
280700030,0.0,-0.0,1.874719,0.0,0.59191835,0.0,0.0,0.80599797,0.0,0.0,-0.001,0,0,0,0,0
280750177,0.0,-0.0,1.8746768,0.0,0.5919353,0.0,0.0,0.80598557,0.0,0.0,-0.001,0,0,0,0,0
280800108,0.0,-0.0,1.8746828,0.0,0.59193295,0.0,0.0,0.80598724,0.0,0.0,-0.001,0,0,0,0,0
280849889,0.0,-0.0,1.8746794,0.0,0.59193426,0.0,0.0,0.8059862,0.0,0.0,-0.001,0,0,0,0,0
280900121,0.0,-0.0,1.8746828,0.0,0.59193295,0.0,0.0,0.80598724,0.0,0.0,-0.001,0,0,0,0,0
280949983,0.0,-0.0,1.8746787,0.0,0.59193456,0.0,0.0,0.805986,0.0,0.0,-0.001,0,0,0,0,0
