timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
451645826,1,0,1,0,0,1,1,1,1,1,1,1,1,0
452155619,1,0,1,0,0,1,1,1,1,1,1,1,1,0
452658856,1,0,1,0,0,1,1,1,1,1,1,1,1,0
453160878,1,0,1,0,0,1,1,1,1,1,1,1,1,0
453663958,1,0,1,0,0,1,1,1,1,1,1,1,1,0
454164698,1,0,1,0,0,1,1,1,1,1,1,1,1,0
454664889,1,0,1,0,0,1,1,1,1,1,1,1,1,0
455173689,1,0,1,0,0,1,1,1,1,1,1,1,1,0
455674726,1,0,1,0,0,1,1,1,1,1,1,1,1,0
456183690,1,0,1,0,0,1,1,1,1,1,1,1,1,0
456687693,1,0,1,0,0,1,1,1,1,1,1,1,1,0
457187822,1,0,1,0,0,1,1,1,1,1,1,1,1,0
457688492,1,0,1,0,0,1,1,1,1,1,1,1,1,0
458189112,1,0,1,0,0,1,1,1,1,1,1,1,1,0
458693180,1,0,1,0,0,1,1,1,1,1,1,1,1,0
459203855,1,0,1,0,0,1,1,1,1,1,1,1,1,0
459709733,1,0,1,0,0,1,1,1,1,1,1,1,1,0
460211073,1,0,1,0,0,1,1,1,1,1,1,1,1,0
460711483,1,0,1,0,0,1,1,1,1,1,1,1,1,0
461215696,1,0,1,0,0,1,1,1,1,1,1,1,1,0
461725880,1,0,1,0,0,1,1,1,1,1,1,1,1,0
462235749,1,0,1,0,0,1,1,1,1,1,1,1,1,0
462745960,1,0,1,0,0,1,1,1,1,1,1,1,1,0
463246852,1,0,1,0,0,1,1,1,1,1,1,1,1,0
463747698,1,0,1,0,0,1,1,1,1,1,1,1,1,0
464250190,1,0,1,0,0,1,1,1,1,1,1,1,1,0
464751740,1,0,1,0,0,1,1,1,1,1,1,1,1,0
465260877,1,0,1,0,0,1,1,1,1,1,1,1,1,0
465761723,1,0,1,0,0,1,1,1,1,1,1,1,1,0
466264694,1,0,1,0,0,1,1,1,1,1,1,1,1,0
466767914,1,0,1,0,0,1,1,1,1,1,1,1,1,0
467277697,1,0,1,0,0,1,1,1,1,1,1,1,1,0
467788689,1,0,1,0,0,1,1,1,1,1,1,1,1,0
468297573,1,0,1,0,0,1,1,1,1,1,1,1,1,0
468801694,1,0,1,0,0,1,1,1,1,1,1,1,1,0
469311989,1,0,1,0,0,1,1,1,1,1,1,1,1,0
469821492,1,0,1,0,0,1,1,1,1,1,1,1,1,0
470331338,1,0,1,0,0,1,1,1,1,1,1,1,1,0
470832881,1,0,1,0,0,1,1,1,1,1,1,1,1,0
471334896,1,0,1,0,0,1,1,1,1,1,1,1,1,0
471668869,1,0,1,0,1,0,1,1,0,1,1,1,1,0
472174088,1,0,1,0,1,0,1,1,0,1,1,1,1,0
472654940,1,0,1,0,1,0,1,1,0,1,1,1,1,0
473155783,1,0,1,0,1,0,1,1,0,1,1,1,1,0
473660398,1,0,1,0,1,0,1,1,0,1,1,1,1,0
474160853,1,0,1,0,1,0,1,1,0,1,1,1,1,0
474669757,1,0,1,0,1,0,1,1,0,1,1,1,1,0
475180800,1,0,1,0,1,0,1,1,0,1,1,1,1,0
475690919,1,0,1,0,1,0,1,1,0,1,1,1,1,0
476195757,1,0,1,0,1,0,1,1,0,1,1,1,1,0
476696071,0,0,1,0,1,0,1,1,0,1,1,1,1,0
477197690,0,0,1,0,1,0,1,1,0,1,1,1,1,0
477703787,0,0,1,0,1,0,1,1,0,1,1,1,1,0
478205848,0,0,1,0,1,0,1,1,0,1,1,1,1,0
478708694,0,0,1,0,1,0,1,1,0,1,1,1,1,0
479217553,0,0,1,0,1,0,1,1,0,1,1,1,1,0
479721140,0,0,1,0,1,0,1,1,0,1,1,1,1,0
480221863,0,0,1,0,1,0,1,1,0,1,1,1,1,0
480726727,0,0,1,0,1,0,1,1,0,1,1,1,1,0
481227733,0,0,1,0,1,0,1,1,0,1,1,1,1,0
481730010,0,0,1,0,1,0,1,1,0,1,1,1,1,0
482237773,0,0,1,0,1,0,1,1,0,1,1,1,1,0
