timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
280241514,280241246,3932170,0.056982,0.063206926,-10.113587,42.331703,0,0,0,0,5
280242759,280242496,3932170,0.04070143,0.085233584,-10.129868,42.331703,0,0,0,0,5
281244255,281243987,3932170,0.05267244,0.1292869,-10.060914,42.233784,0,0,0,0,5
282241985,282241725,3932170,0.06991069,0.07757214,-10.1188545,42.331703,0,0,0,0,5
283242236,283241965,3932170,0.033997666,0.099119954,-10.114545,42.429623,0,0,0,0,5
284243717,284243457,3932170,0.012449849,0.13982138,-10.101137,42.52754,0,0,0,0,5
285242703,285242446,3932170,0.053630117,0.11779472,-10.083899,42.429623,0,0,0,0,5
286242966,286242712,3932170,0.024899699,0.099598795,-10.108319,42.28274,0,0,0,0,5
287244429,287244182,3932170,0.0272939,0.051714756,-10.1188545,42.52754,0,0,0,0,5
288244706,288244450,3932170,0.0014365211,0.08619126,-10.125558,42.47858,0,0,0,0,5
289241180,289240921,3932170,0.071347214,0.10342951,-10.104968,42.47858,0,0,0,0,5
290243922,290243666,3932170,0.035913024,0.19153614,-9.646238,42.625458,0,0,0,0,5
291244168,291243914,3932170,0.34380737,0.6885724,-10.549332,42.47858,0,0,0,0,5
292244424,292244160,3932170,0.48985368,-0.46686932,-9.79851,42.429623,0,0,0,0,5
293242177,293241907,3932170,-0.16711529,2.4837449,-9.567709,42.625458,0,0,0,0,5
294243679,294243405,3932170,1.7046716,0.16903064,-9.31967,42.625458,0,0,0,0,5
295245169,295244906,3932170,-1.3637373,0.96534216,-10.510067,42.821297,0,0,0,0,5
296241662,296241402,3932170,-0.9935937,-1.0960655,-9.927318,42.47858,0,0,0,0,5
297243171,297242902,3932170,-0.95432884,-0.062249243,-10.310869,42.67442,0,0,0,0,5
298243418,298243153,3932170,1.0912771,0.33901897,-8.388325,42.67442,0,0,0,0,5
299246161,299245902,3932170,0.87244713,-1.1501745,-10.708785,42.821297,0,0,0,0,5
300242703,300242445,3932170,-0.5104438,0.9318233,-9.881828,42.67442,0,0,0,0,5
301242911,301242654,3932170,-0.5803545,-0.08954314,-10.85962,42.52754,0,0,0,0,5
302244405,302244154,3932170,2.4147918,-0.53007627,-9.475293,42.625458,0,0,0,0,5
303242172,303241911,3932170,-0.17381905,0.4060566,-10.419566,42.52754,0,0,0,0,5
304242419,304242158,3932170,-1.301488,1.7472885,-9.134358,42.77234,0,0,0,0,5
305243920,305243660,3932170,0.37636852,-0.69144547,-11.195766,42.821297,0,0,0,0,5
306244169,306243911,3932170,-1.226789,1.2947843,-10.71932,42.821297,0,0,0,0,5
307241924,307241664,3932170,-0.45825022,0.737893,-9.748711,42.821297,0,0,0,0,5
308243429,308243165,3932170,-1.0079589,0.29927522,-10.158598,42.87026,0,0,0,0,5
309243690,309243421,3932170,0.21499932,-0.47884035,-8.586565,42.821297,0,0,0,0,5
310241441,310241170,3932170,0.43047747,-0.57700264,-10.2864485,42.625458,0,0,0,0,5
311242944,311242671,3932170,-0.14269443,-0.71059906,-11.700943,42.87026,0,0,0,0,5
312243191,312242926,3932170,0.69719154,-0.018195933,-10.354922,42.67442,0,0,0,0,5
313244692,313244429,3932170,0.4132392,-0.60573304,-11.051156,42.968178,0,0,0,0,5
314242492,314242235,3932170,0.46064442,0.11444284,-9.855492,42.67442,0,0,0,0,5
315242695,315242429,3932170,1.5931019,-0.71012026,-9.772653,42.968178,0,0,0,0,5
316244187,316243932,3932170,0.18052281,-0.82169,-11.373895,42.821297,0,0,0,0,5
317241940,317241684,3932170,0.18722658,-0.15801731,-10.197384,42.77234,0,0,0,0,5
318242204,318241937,3932170,1.103727,-0.42568907,-10.529221,42.67442,0,0,0,0,5
319243699,319243437,3932170,0.06751649,1.0500969,-8.605719,42.67442,0,0,0,0,5
320245200,320244941,3932170,0.13120225,1.9407399,-9.369469,42.821297,0,0,0,0,5
321241703,321241440,3932170,-0.92176765,0.5592855,-11.727279,42.77234,0,0,0,0,5
322243196,322242943,3932170,0.6880936,-0.02873042,-11.401189,42.625458,0,0,0,0,5
323242202,323241943,3932170,0.28969842,0.5975928,-9.025661,42.52754,0,0,0,0,5
324242459,324242194,3932170,1.0572795,0.36008793,-8.882488,42.67442,0,0,0,0,5
325242707,325242444,3932170,0.17717093,0.599987,-8.941386,42.625458,0,0,0,0,5
326244225,326243973,3932170,-0.52049947,-0.07996634,-10.114545,42.52754,0,0,0,0,5
327244445,327244195,3932170,0.036870707,-0.49703628,-10.6637745,42.821297,0,0,0,0,5
328242202,328241948,3932170,-0.033997666,-0.23798366,-9.833944,42.52754,0,0,0,0,5
329243709,329243444,3932170,0.10055647,0.056982,-10.0728855,42.52754,0,0,0,0,5
330243950,330243694,3932170,-0.0047884034,0.06655881,-10.095391,42.67442,0,0,0,0,5
331241698,331241442,3932170,0.004309563,0.09481039,-10.073364,42.52754,0,0,0,0,5
332243198,332242943,3932170,0.03734955,0.07852982,-10.053253,42.625458,0,0,0,0,5
333244715,333244444,3932170,0.029688101,0.082360536,-10.115024,42.625458,0,0,0,0,5
