timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
564079527,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0038480347,4.5713754e-05,9.979303e-10,-0.2635175,-0.3715716,-9.810933,0.0036693946,0.0063601295,-0.0010564298,38.0,nan
564182530,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0037999302,4.706992e-05,1.0028114e-09,-0.26651442,-0.36777827,-9.821955,0.0032660053,0.00419424,-0.0007798651,38.0,nan
565012333,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0040517314,4.9284485e-05,1.1196183e-09,-0.26042244,-0.36573717,-9.824527,0.00272107,0.0043225507,-0.0002437258,38.0,nan
566054545,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0036850972,4.8788388e-05,1.085879e-09,-0.2573513,-0.35877824,-9.825713,0.0016581625,0.0029049285,-0.00082764024,38.0,nan
566987934,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0035563763,4.9940656e-05,9.708347e-10,-0.27015954,-0.3659887,-9.813709,0.0014605898,0.0029753186,-0.00089024194,38.5,nan
568016375,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.0038715948,4.8335747e-05,9.818066e-10,-0.26127532,-0.36221564,-9.818697,0.002058816,0.0055452744,-0.0008582241,38.5,nan
569054056,4259850,4325386,0,0,0,0,0,687.0979,665.1176,2061.2942,1995.3536,0.003822964,4.556969e-05,9.847131e-10,-0.26235536,-0.3677088,-9.819242,0.0031020737,0.0036244264,-0.00092053553,38.5,nan
570014481,4259850,4325386,0,0,0,0,0,688.0015,665.1176,2064.005,1995.3536,0.0036161845,4.7447993e-05,1.0401903e-09,-0.26224187,-0.36217514,-9.809782,0.0014337322,0.0046647475,0.00041343257,38.5,nan
571051904,4259850,4325386,0,0,0,0,0,687.3093,665.1176,2061.9287,1995.3536,0.0034439713,4.5400815e-05,9.45544e-10,-0.2669827,-0.35998744,-9.814133,0.00088977284,0.0044610235,-0.00053309335,38.5,nan
571990074,4259850,4325386,0,0,0,0,0,687.3093,665.1176,2061.9287,1995.3536,0.004446915,0.00017550708,3.1665593e-08,-0.30774868,-0.29148299,-9.837487,-0.0017933757,0.00462608,-0.006753319,38.5,nan
573045573,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0054542436,0.0003065136,4.8613025e-08,-0.2461698,-0.29326972,-9.897999,0.0010151102,-0.0010122042,0.0040467563,38.5,nan
574083181,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0061553223,0.0006442253,1.9115333e-07,-0.389603,-0.40116745,-10.056095,-0.1009609,0.047054883,-0.19651014,38.5,nan
575012881,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.007452963,0.0014799866,2.2801607e-06,-0.40323627,-0.2864638,-9.893115,0.076634705,-0.0962473,-0.122358076,38.5,nan
576045075,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.007031365,0.001287118,6.334368e-07,-0.24978818,-0.29585943,-9.6640625,0.034732237,0.068084374,0.058105085,38.5,nan
577082483,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.006510919,0.0010005349,2.4646565e-07,-0.22624195,-0.34721714,-9.705123,0.0032525563,0.018339345,0.032448355,38.5,nan
578011636,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0065087266,0.0010734006,6.512725e-07,-0.2684147,-0.26771167,-10.189301,0.0523931,0.0010345017,0.067015976,38.5,nan
579044817,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0066758045,0.0011693463,2.828974e-07,-0.29697025,-0.16721636,-9.81544,0.026700832,0.046125498,-0.0011719678,38.5,nan
580077653,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.006903418,0.0010247823,1.8352083e-07,-0.30165696,-0.135751,-9.649032,-0.08236152,0.06941391,-0.014030465,38.5,nan
581006694,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0063387477,0.0009917037,3.4132447e-07,-0.26744434,-0.2803287,-9.794557,0.0020627705,0.012864531,0.035951078,38.5,nan
582039814,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.006373354,0.0009965699,1.6503556e-07,-0.2636186,-0.32784918,-9.779472,-0.010740121,0.01372105,0.006529914,38.5,nan
583074027,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.0069834404,0.0010667555,1.4844862e-07,-0.2710358,-0.22857155,-9.8017845,0.032207645,-0.0049448963,-7.216035e-05,38.5,nan
584010579,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.006415544,0.0010247319,2.341734e-07,-0.27275953,-0.19793215,-9.829118,0.069745064,-0.064791106,0.0055807536,38.5,nan
585048014,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.006559644,0.001057424,6.4263554e-07,-0.43901327,-0.28287324,-9.765974,-0.014575855,0.08831238,0.030802347,38.5,nan
586085394,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.007437273,0.0010815801,1.1082991e-06,-0.41670522,-0.557485,-10.130722,0.0058734426,0.02324977,-0.04576209,38.5,nan
587028147,4259850,4325386,0,0,0,0,0,687.3093,665.3394,2061.9287,1996.0187,0.007282264,0.0011580363,9.1299216e-07,-0.12089871,-0.40349954,-9.798895,-0.24532953,-0.08746372,0.11297879,38.5,nan
588079040,4259850,4325386,0,0,0,0,0,687.3093,664.13367,2061.9287,1992.4005,0.0069902753,0.0012428355,5.580194e-07,-0.087445505,-0.107642405,-9.9515085,0.094640136,-0.076355726,-0.009615534,38.5,nan
588985638,4259850,4325386,0,0,0,0,0,687.3093,665.13525,2061.9287,1995.4084,0.006777317,0.0009888452,5.0340526e-07,-0.23628628,-0.11513267,-10.154277,0.21918248,-0.047837976,0.03223078,38.5,nan
