timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
71740108,71739638,4325386,0.0035345866,0.0046135024,-0.0011451234,0.34906584,1.8544168e-09,1.8553263e-09,3.5036403e-09,4259850,0.0,0.0,-0.016761005,0.4,0.0003982362,0.0003982362,4.9779615e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86776532,86775624,4325386,0.003404111,0.004409581,-0.0012613006,0.34906584,1.8560739e-09,1.8565413e-09,3.345853e-09,4259850,0.00023379926,0.0013437241,-0.017203089,0.4,0.00039914568,0.0003991456,5.0035524e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86817063,86816266,4325386,0.003418464,0.0044254865,-0.0012648446,0.34906584,1.8627495e-09,1.863213e-09,3.3576804e-09,4259850,0.00040710706,0.002363476,-0.017284507,0.4,0.00039933395,0.00039933386,5.021912e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86857938,86856764,4325386,0.00340234,0.0044015897,-0.001265018,0.34906584,1.8528673e-09,1.8533217e-09,3.3395113e-09,4259850,0.0006188231,0.0038347768,-0.01720913,0.4,0.00039517437,0.00039517425,4.995401e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86898493,86897531,4325386,0.0034172703,0.0044176504,-0.001268814,0.34906584,1.8598103e-09,1.8602608e-09,3.3536998e-09,4259850,0.0009095801,0.0058497535,-0.017290369,0.4,0.00039354662,0.00039354642,5.0139624e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86954136,86951464,4325386,0.0034228526,0.0044211796,-0.0012723611,0.34906584,1.862534e-09,1.8629798e-09,3.355059e-09,4259850,0.0013491677,0.008715697,-0.017323243,0.4,0.00038893003,0.00038892977,5.018494e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86993692,86992054,4325386,0.0034200544,0.00441365,-0.0012685861,0.34906584,1.8597769e-09,1.8602165e-09,3.3491778e-09,4259850,0.0018987347,0.0122567965,-0.017313095,0.4,0.00038176705,0.00038176673,5.0103636e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87038216,87037154,4325386,0.0034227434,0.0044131135,-0.0012678864,0.34906584,1.8602345e-09,1.8606685e-09,3.3508571e-09,4259850,0.0025444718,0.016517077,-0.017328566,0.4,0.00037349475,0.0003734944,5.010208e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87074033,87073236,4325386,0.0034226154,0.0044089733,-0.0012654209,0.34906584,1.8594428e-09,1.8598709e-09,3.3475416e-09,4259850,0.003248786,0.021399146,-0.017328577,0.4,0.00036311304,0.0003631126,5.005914e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87110070,87109314,4325386,0.0034078746,0.0043860218,-0.0012560638,0.34906584,1.8510076e-09,1.8514278e-09,3.3299075e-09,4259850,0.0040202877,0.026874721,-0.017254302,0.4,0.00034945243,0.00034945188,4.9802e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87150663,87150065,4325386,0.0034237544,0.004402714,-0.001259206,0.34906584,1.8596404e-09,1.8600563e-09,3.3423764e-09,4259850,0.004861502,0.033017192,-0.01733672,0.4,0.00033728953,0.00033728883,4.9995033e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87191128,87190490,4325386,0.003408768,0.0043798657,-0.0012538779,0.34906584,1.8519475e-09,1.8523556e-09,3.324882e-09,4259850,0.005729793,0.03944263,-0.017255789,0.4,0.00032066237,0.0003206615,4.9739824e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87236482,87235589,4325386,0.0034135962,0.004382629,-0.0012556957,0.34906584,1.8563598e-09,1.8567625e-09,3.3256031e-09,4259850,0.0066968827,0.04688114,-0.017280888,0.4,0.00030348753,0.0003034864,4.9775126e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87276884,87276336,4325386,0.0034313595,0.004402453,-0.001260689,0.34906584,1.8673447e-09,1.8677442e-09,3.3426244e-09,4259850,0.0076894327,0.05430749,-0.01737249,0.4,0.0002868727,0.0002868713,5.000322e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87321908,87321344,4325386,0.0034303283,0.0043985364,-0.0012604771,0.34906584,1.8686013e-09,1.8689956e-09,3.339425e-09,4259850,0.008639485,0.061405465,-0.017371934,0.4,0.00026847306,0.00026847143,4.9961836e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87358388,87357605,4325386,0.0034299418,0.004395857,-0.0012582568,0.34906584,1.8706285e-09,1.8710182e-09,3.337107e-09,4259850,0.009678964,0.06808743,-0.017368717,0.4,0.0002503261,0.0002503242,4.9933583e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87404282,87402599,4325386,0.0034441706,0.004412252,-0.001258843,0.34906584,1.8809756e-09,1.881363e-09,3.3491847e-09,4259850,0.010777768,0.07477782,-0.017420117,0.4,0.00023364212,0.00023363995,5.0120757e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87453766,87452111,4325386,0.003445957,0.004413044,-0.0012600757,0.34906584,1.8859243e-09,1.8863087e-09,3.3504808e-09,4259850,0.0116893975,0.081439346,-0.017384967,0.4,0.00021561177,0.0002156094,5.0131666e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87479958,87479124,4325386,0.003439971,0.0044042123,-0.001255523,0.34906584,1.8848452e-09,1.8852258e-09,3.3423737e-09,4259850,0.012458551,0.087180614,-0.01727121,0.4,0.00019937822,0.00019937569,5.003174e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87529466,87528880,4325386,0.0034425047,0.0044065826,-0.0012528168,0.34906584,1.890644e-09,1.891022e-09,3.3447132e-09,4259850,0.013192994,0.09298805,-0.017154986,0.4,0.00018363124,0.00018362861,5.005814e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87570244,87569321,4325386,0.0034277607,0.0043871445,-0.0012494872,0.34906584,1.8862072e-09,1.8865804e-09,3.3295924e-09,4259850,0.013778363,0.09788428,-0.01689835,0.4,0.00016833947,0.00016833689,4.983824e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87610679,87610129,4325386,0.0034262503,0.0043848655,-0.0012480688,0.34906584,1.8891344e-09,1.8895048e-09,3.3274188e-09,4259850,0.014522021,0.10249614,-0.016643133,0.4,0.0001550213,0.0001550189,4.9811997e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87655794,87655139,4325386,0.0034396774,0.0044018948,-0.0012481376,0.34906584,1.9003588e-09,1.900728e-09,3.3397742e-09,4259850,0.015356525,0.106996335,-0.016367216,0.4,0.0001435203,0.00014351819,5.000329e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87691798,87691090,4325386,0.003452141,0.0044179107,-0.0012517314,0.34906584,1.9112256e-09,1.9115933e-09,3.3536272e-09,4259850,0.016451983,0.11111935,-0.015960155,0.4,0.0001330069,0.00013300519,5.018386e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
