timestamp,load,ram_usage
437949322,0.6300621,0.7897257
438449192,0.7086849,0.784669
438949087,0.68538785,0.784669
439449049,0.6904868,0.784669
439949054,0.659584,0.784669
440449048,0.665926,0.784669
440949054,0.6600487,0.784669
441449054,0.6730573,0.7898262
441949078,0.6686479,0.7898262
442449404,0.66358316,0.7898262
442949065,0.6619692,0.7898262
443449048,0.66266584,0.7898262
443949053,0.66464996,0.7898262
444449051,0.66704,0.7898262
444949048,0.664008,0.7898262
445449049,0.6660707,0.7898262
445950382,0.6669592,0.7898262
446449146,0.65851855,0.7898262
446949050,0.6690551,0.7898262
447449117,0.6679293,0.7898262
447949053,0.67009264,0.7898262
448449054,0.66958934,0.7898262
448949123,0.6620513,0.7898262
449449821,0.66707677,0.7898262
449949194,0.656263,0.7898262
450449474,0.6625892,0.7898262
450949589,0.6551094,0.7898262
451449129,0.66614664,0.7898262
451949059,0.6576741,0.7898262
452449047,0.65773857,0.7898262
452949051,0.65606534,0.7898262
453449061,0.6618781,0.7898262
453949133,0.6592362,0.7898262
454449072,0.66545737,0.7898262
454949226,0.658797,0.7898262
455449085,0.66551745,0.7898262
455949073,0.65797544,0.7898262
456449094,0.65733814,0.7898262
456949048,0.6607088,0.7898262
457450307,0.6608803,0.7898262
457949058,0.6612619,0.7898262
458449489,0.6620184,0.7898262
458949177,0.6572614,0.7898262
459449059,0.6649756,0.7898262
459949050,0.65604657,0.7898262
460449049,0.66108865,0.7898262
460949054,0.66029334,0.7898262
461450359,0.6625986,0.7898262
461949432,0.6596203,0.7898262
462449053,0.6644403,0.7898262
462949143,0.65383637,0.7898262
463449063,0.66421163,0.7898262
463949829,0.6582657,0.7898262
464449389,0.6616412,0.7898262
464950056,0.65989375,0.7898262
465449996,0.6617098,0.7898262
465949567,0.6571995,0.7898262
466449690,0.66151977,0.7898262
466950320,0.65791786,0.7898262
467449049,0.66488063,0.7898262
467949079,0.654828,0.7898262
468449080,0.66173863,0.7898262
468949049,0.6573474,0.7898262
469449049,0.6588426,0.7898262
469949138,0.6575391,0.7898262
470449055,0.6656252,0.7898262
470949227,0.6528829,0.7898262
471449185,0.66408443,0.7898262
471949079,0.66037333,0.7898262
472449060,0.6553855,0.7898262
472949051,0.6593752,0.7898262
473449122,0.6541405,0.7898262
473949051,0.6593174,0.7898262
474449058,0.662784,0.7898262
474949087,0.6512419,0.7898262
475449506,0.66107446,0.7898262
475949112,0.6575141,0.7898262
476449049,0.6545892,0.7898262
476949052,0.66244805,0.7898262
477449051,0.68458736,0.7898262
477949088,0.6593193,0.7898262
478449459,0.6624528,0.7898262
478949523,0.65711546,0.7898262
479449165,0.66067433,0.7898262
479949050,0.6629345,0.7898262
480449050,0.66576266,0.7898262
480949048,0.66525,0.7898262
481449086,0.6629001,0.7898262
481949193,0.68471265,0.7898262
482449321,0.70049083,0.7898262
