timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
2090177944,11520.0,1.0,1300.0262,0.0,58937,14,149.88774,777,40852,0,0,202,52.576576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090930075,11520.0,1.0,1168.644,0.0,58957,14,80.837036,778,40852,0,0,202,52.509,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091693199,11520.0,1.0,1373.783,0.0,58989,14,193.96936,780,40889,0,0,202,52.421795,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092448572,11520.0,1.0,1373.783,0.0,59013,14,193.96936,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093201266,11520.0,1.0,1206.2582,0.0,59043,14,89.94469,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093954516,11520.0,1.0,1300.7502,0.0,59063,14,20.995968,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095469917,11520.0,1.0,1253.3114,0.0,59117,14,18.944246,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096225556,11520.0,1.0,1298.6508,0.0,59144,14,57.895267,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096983186,11520.0,1.0,1204.1377,0.0,59164,14,103.75337,782,40917,0,0,202,52.32353,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098491223,11520.0,1.0,1299.5017,0.0,59219,14,108.874466,783,41086,0,0,202,52.47254,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099243207,11520.0,1.0,1206.1099,0.0,59247,14,58.95649,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099998708,11520.0,1.0,1300.238,0.0,59268,14,194.88579,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101514214,11520.0,1.0,1249.9226,0.0,59324,14,10.981749,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102274877,11520.0,1.0,1371.2192,0.0,59352,14,77.84214,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103029948,11520.0,1.0,1205.4847,0.0,59372,14,86.890785,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104542040,11520.0,1.0,1297.2393,0.0,59427,14,93.72828,787,41150,0,0,202,52.287167,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105299878,11520.0,1.0,1206.1063,0.0,59456,14,34.974083,789,41354,0,0,202,52.41318,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106051369,11520.0,1.0,1300.9766,0.0,59475,14,97.99824,789,41354,0,0,202,52.41318,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106815343,11520.0,1.0,1204.5608,0.0,59503,14,99.797905,791,41385,0,0,202,52.319847,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108326890,11520.0,1.0,1299.9873,0.0,59558,14,107.91593,791,41385,0,0,202,52.319847,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109081795,11520.0,1.0,1204.6077,0.0,59577,14,93.81368,791,41385,0,0,202,52.319847,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109842155,11520.0,1.0,1297.8138,0.0,59606,14,116.71347,792,41487,0,0,202,52.382576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111348864,11520.0,1.0,1206.2533,0.0,59663,14,9.9938135,792,41487,0,0,202,52.382576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112098805,11520.0,1.0,1369.9298,0.0,59684,14,165.50827,792,41487,0,0,202,52.382576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112852761,11520.0,1.0,1206.7948,0.0,59710,14,72.987595,792,41487,0,0,202,52.382576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114368568,11520.0,1.0,1299.3458,0.0,59765,14,162.79276,796,41654,0,0,204,52.329147,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115120213,11520.0,1.0,1205.6846,0.0,59793,14,202.77876,796,41654,0,0,204,52.329147,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115875037,11520.0,1.0,1298.8569,0.0,59814,14,28.95223,796,41654,0,0,204,52.329147,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117385995,11520.0,1.0,1206.4438,0.0,59868,14,17.991707,796,41654,0,0,204,52.329147,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118137222,11520.0,1.0,1298.621,0.0,59895,14,198.6361,796,41654,0,0,204,52.329147,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118890375,11520.0,1.0,1205.2188,0.0,59916,14,89.86718,797,41788,0,0,204,52.431618,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120403684,11520.0,1.0,1417.4097,0.0,59973,14,125.85879,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121157687,11520.0,1.0,1261.9906,0.0,60004,14,94.699135,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121913783,11520.0,1.0,1489.4679,0.0,60027,14,181.69112,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123424792,11520.0,1.0,1265.7949,0.0,60084,14,104.982994,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124185791,11520.0,1.0,1391.3889,0.0,60110,14,160.4682,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124944124,11520.0,1.0,1205.8822,0.0,60132,14,85.92036,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126455022,11520.0,1.0,1300.2238,0.0,60185,14,106.93616,798,41822,0,0,204,52.40852,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127208021,11520.0,1.0,1203.3898,0.0,60215,14,65.80259,800,41846,0,0,204,52.3075,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127958728,11520.0,1.0,1300.7152,0.0,60235,14,108.976135,800,41846,0,0,204,52.3075,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129468987,11520.0,1.0,1205.4534,0.0,60289,14,115.85136,805,41913,0,0,204,52.065838,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130226985,11520.0,1.0,1298.9048,0.0,60316,14,169.72623,806,41941,0,0,204,52.03598,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130977245,11520.0,1.0,1204.6617,0.0,60336,14,88.82759,806,41941,0,0,204,52.03598,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132487878,11520.0,1.0,1372.7522,0.0,60394,14,253.76933,806,41941,0,0,204,52.03598,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133247660,11520.0,1.0,1206.9554,0.0,60422,14,94.99649,808,42044,0,0,204,52.034653,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134003730,11520.0,1.0,1297.11,0.0,60443,14,90.72791,808,42044,0,0,204,52.034653,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135524258,11520.0,1.0,1205.2344,0.0,60497,14,49.92686,808,42044,0,0,204,52.034653,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136281947,11520.0,1.0,1300.0835,0.0,60524,14,133.9056,809,42143,0,0,204,52.09271,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137037304,11520.0,1.0,1205.6835,0.0,60544,14,85.9062,809,42143,0,0,204,52.09271,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137798582,11520.0,1.0,1297.1979,0.0,60574,14,180.47104,813,42175,0,0,204,51.87577,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139310233,11520.0,1.0,1203.1427,0.0,60628,14,20.932888,813,42175,0,0,204,51.87577,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140066546,11520.0,1.0,1299.7782,0.0,60648,14,129.87791,813,42175,0,0,204,51.87577,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140820807,11520.0,1.0,1203.7463,0.0,60675,14,138.6253,815,42274,0,0,204,51.869938,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142340132,11520.0,1.0,1370.2728,0.0,60733,14,91.75044,817,42308,0,0,204,51.784576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143102694,11520.0,1.0,1206.5728,0.0,60753,14,103.96319,817,42308,0,0,204,51.784576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143851241,11520.0,1.0,1298.9866,0.0,60781,14,152.76323,817,42308,0,0,204,51.784576,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145361876,11520.0,1.0,1204.1414,0.0,60836,14,87.79158,818,42443,0,0,204,51.886307,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146118386,11520.0,1.0,1300.5371,0.0,60862,14,126.95481,818,42443,0,0,206,51.886307,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146878678,11520.0,1.0,1206.7308,0.0,60883,14,109.97547,820,42475,0,0,206,51.798782,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148384613,11520.0,1.0,1298.021,0.0,60937,14,25.940466,820,42475,0,0,206,51.798782,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149133909,11520.0,1.0,1206.4921,0.0,60966,14,126.94655,820,42475,0,0,206,51.798782,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149886308,11520.0,1.0,1297.4296,0.0,60987,14,218.39897,821,42576,0,0,206,51.858707,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151397307,11520.0,1.0,1204.6089,0.0,61043,14,107.78605,825,42642,0,0,206,51.68727,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152148417,11520.0,1.0,1371.7352,0.0,61070,14,184.69505,828,42671,0,0,206,51.535023,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152902730,11520.0,1.0,1205.6786,0.0,61091,14,168.81497,828,42671,0,0,206,51.535023,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154418524,11520.0,1.0,1298.853,0.0,61145,14,7.9867983,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155176022,11520.0,1.0,1203.132,0.0,61174,14,165.46803,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155929903,11520.0,1.0,1299.2007,0.0,61196,14,247.657,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157441237,11520.0,1.0,1206.4246,0.0,61249,14,55.973305,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158199939,11520.0,1.0,1297.7297,0.0,61277,14,83.78886,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158956359,11520.0,1.0,1202.8214,0.0,61297,14,70.7542,830,42738,0,0,206,51.491566,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160458803,11520.0,1.0,1299.6782,0.0,61350,14,29.969522,831,42941,0,0,206,51.673885,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161219159,11520.0,1.0,1206.3232,0.0,61382,14,141.92038,835,42974,0,0,206,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161977743,11520.0,1.0,1373.2008,0.0,61403,14,215.87436,835,42974,0,0,206,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163491856,11520.0,1.0,1204.2351,0.0,61458,14,69.83965,835,42974,0,0,206,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164247868,11520.0,1.0,1298.3864,0.0,61484,14,103.79107,835,42974,0,0,206,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165004479,11520.0,1.0,1206.3293,0.0,61505,14,142.92053,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166519187,11520.0,1.0,1336.8904,0.0,61559,14,16.998606,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167275731,11520.0,1.0,1205.2668,0.0,61588,14,30.955484,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168028851,11520.0,1.0,1300.7802,0.0,61608,14,159.97296,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169536519,11520.0,1.0,1206.5609,0.0,61663,14,87.96799,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170290108,11520.0,1.0,1299.7848,0.0,61690,14,92.91313,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171045834,11520.0,1.0,1206.4584,0.0,61709,14,102.95378,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171801142,11520.0,1.0,1370.4342,0.0,61742,14,203.47057,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173310863,11520.0,1.0,1205.3016,0.0,61796,14,56.919796,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174062015,11520.0,1.0,1297.0013,0.0,61816,14,138.57278,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174822161,11520.0,1.0,1206.6995,0.0,61843,14,94.97635,835,42974,0,0,210,51.46587,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176324119,11520.0,1.0,1297.3506,0.0,61897,14,203.42776,836,43196,0,0,210,51.669857,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177085169,11520.0,1.0,1206.5886,0.0,61918,14,85.97069,836,43196,0,0,210,51.669857,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177834764,11520.0,1.0,1298.7596,0.0,61946,14,117.79681,836,43196,0,0,210,51.669857,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179345896,11520.0,1.0,1203.4846,0.0,62003,14,89.73788,836,43196,0,0,210,51.669857,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
