timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
111033931,11520.0,1.0,1205.227,0.0,3534,25,110.83695,49,1569,0,0,8,32.02041,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111791307,11520.0,1.0,1323.0125,0.0,3563,25,97.70552,50,1717,0,0,8,34.34,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112549166,11520.0,1.0,1214.4369,0.0,3589,25,77.77182,50,1717,0,0,8,34.34,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113300458,11520.0,1.0,1214.4369,0.0,3612,25,77.77182,50,1717,0,0,8,34.34,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114060851,11520.0,1.0,1299.0281,0.0,3639,25,226.65593,50,1717,0,0,8,34.34,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114817847,11520.0,1.0,1206.134,0.0,3666,25,37.972736,50,1717,0,0,8,34.34,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116322059,11520.0,1.0,1300.524,0.0,3713,25,77.971466,51,1864,0,0,8,36.54902,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117074374,11520.0,1.0,1203.4642,0.0,3741,25,261.23248,52,1881,0,0,8,36.173077,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117828795,11520.0,1.0,1297.2264,0.0,3769,25,102.70125,52,1881,0,0,8,36.173077,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119336860,11520.0,1.0,1206.3329,0.0,3817,25,258.85684,54,1947,0,0,8,36.055557,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119634302,11520.0,1.0,1300.125,0.0,3833,25,129.91257,57,1988,0,0,8,34.877193,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121140339,11520.0,1.0,1202.885,0.0,3883,25,225.2295,57,1988,0,0,8,34.877193,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121895928,11520.0,1.0,1360.5048,0.0,3910,25,177.67413,57,1988,0,0,8,34.877193,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122650015,11520.0,1.0,1215.9937,0.0,3937,25,172.71503,59,2082,0,0,8,35.288136,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124156979,11520.0,1.0,1298.3501,0.0,3985,25,79.83705,59,2082,0,0,8,35.288136,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124634820,11520.0,1.0,1203.2903,0.0,4005,25,274.1548,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126141582,11520.0,1.0,1298.6702,0.0,4053,25,160.71169,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126892849,11520.0,1.0,1204.4045,0.0,4079,25,53.883884,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127648896,11520.0,1.0,1300.6046,0.0,4108,25,205.9374,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129156964,11520.0,1.0,1203.691,0.0,4156,25,72.79987,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129915820,11520.0,1.0,1297.8785,0.0,4182,25,89.784065,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130667749,11520.0,1.0,1203.0516,0.0,4210,25,47.842983,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132184252,11520.0,1.0,1371.0549,0.0,4260,25,176.62062,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132938193,11520.0,1.0,1239.2463,0.0,4287,25,84.74332,62,2155,0,0,8,34.758064,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133688211,11520.0,1.0,1299.3953,0.0,4316,25,240.70273,63,2191,0,0,8,34.77778,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135192407,11520.0,1.0,1204.2386,0.0,4363,25,34.91993,63,2191,0,0,8,34.77778,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135949380,11520.0,1.0,1297.3739,0.0,4390,25,181.49274,64,2267,0,0,8,35.421875,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136705046,11520.0,1.0,1205.8268,0.0,4417,25,199.80559,64,2267,0,0,8,35.421875,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138214051,11520.0,1.0,1325.3169,0.0,4466,25,48.864204,64,2267,0,0,8,35.421875,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138967844,11520.0,1.0,1205.9099,0.0,4491,25,127.8844,66,2366,0,0,8,35.848484,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139634801,11520.0,1.0,1308.8887,0.0,4520,25,231.44983,69,2406,0,0,8,34.869564,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141142754,11520.0,1.0,1206.181,0.0,4570,25,88.939606,69,2406,0,0,8,34.869564,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
