timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
128863225,128862646,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.001008153,-7.036328e-05,-0.00014065206,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,-0.089306116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129368282,129367852,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.0012549162,0.0004707724,0.00018751621,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.014504194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129864406,129864035,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.0014536381,0.0011554807,0.0010968149,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.014700413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130365168,130364773,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.001761198,0.0013954788,0.0013261884,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.029874802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130865846,130865467,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.001603365,0.0011935085,0.00091804564,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.008910894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131362863,131361600,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.0014311075,0.00070500374,9.6559525e-05,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.017674685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131867686,131866810,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,-0.0005686283,0.0005117953,0.0001116097,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,-0.0533731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132368106,132367501,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,0.00037121773,0.00072686374,-0.00015835464,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.021982908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132859724,132859170,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,0.00089251995,0.0012051314,-0.00050514936,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.016878843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133364998,133364423,0.0,0.0,0.0,-0.13771875,0.009331843,0.0,0.0,0.0,0.0,0.0007455349,0.0012894124,-0.0004924685,0.0,0.0024261475,0.0,0.0,nan,0.0,0.0,0.02532816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
