timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2090541493,2090540520,396825,0.023413923,-0.2634288,0.21937947,3
2090562762,2090561790,396825,0.026054107,-0.25924617,0.21075808,3
2091053329,2091052361,396825,0.007041024,-0.25556925,0.1983989,3
2091544170,2091543149,396825,0.024911331,-0.26301083,0.2249249,3
2092055951,2092054976,396825,0.028522115,-0.26092324,0.22022036,3
2092546521,2092545554,396825,0.009004476,-0.2555724,0.19806129,3
2093036746,2093035768,396825,0.024275435,-0.26041877,0.216826,3
2093548569,2093547548,396825,0.026706764,-0.2600451,0.21062545,3
2094039147,2094038185,396825,0.025852544,-0.2598636,0.2132593,3
2094550927,2094549963,396825,0.018963866,-0.26433966,0.21846622,3
2095041109,2095040148,396825,0.021108102,-0.26172635,0.2322312,3
2095552802,2095551828,396825,0.0018473044,-0.25521773,0.21502231,3
2096043542,2096042578,396825,0.02327311,-0.26111212,0.22939238,3
2096555006,2096554016,396825,0.025580762,-0.26201665,0.21656075,3
2097045570,2097044576,396825,0.025841247,-0.259263,0.22155114,3
2097536069,2097535104,396825,0.023415742,-0.26263094,0.21939956,3
2098047519,2098046546,396825,0.029456034,-0.26096758,0.20847432,3
2098538140,2098537177,396825,0.030763177,-0.26176757,0.20822915,3
2099049957,2099048959,396825,0.027157865,-0.26146153,0.21299402,3
2099540202,2099539207,396825,0.029324697,-0.2600493,0.21017532,3
2100052001,2100051036,396825,0.0045657144,-0.2570838,0.18885621,3
2100542590,2100541628,396825,0.025886083,-0.25627735,0.19679621,3
2101054387,2101053328,396825,0.023217835,-0.2616525,0.22194096,3
2101544913,2101543915,396825,0.025177645,-0.26325148,0.22156316,3
2102035551,2102034543,396825,0.02343069,-0.26163566,0.21114792,3
2102547302,2102546335,396825,0.030751875,-0.26116705,0.21652101,3
2103037534,2103036538,396825,0.02769414,-0.260347,0.20631072,3
2103549297,2103548332,396825,0.028147064,-0.26096547,0.20869939,3
2104039908,2104038942,396825,0.027222618,-0.26231956,0.21213348,3
2104551364,2104550381,396825,0.019304056,-0.26144886,0.21434443,3
2105041919,2105040955,396825,0.026183616,-0.2609623,0.20903699,3
2105554027,2105553061,396825,0.027024709,-0.2613412,0.2146749,3
2106044242,2106043280,396825,0.024388172,-0.263928,0.22333647,3
2106556093,2106555112,396825,0.026223948,-0.26141715,0.22474004,3
2107046690,2107045724,396825,0.025892882,-0.26031846,0.22896235,3
2107536923,2107535898,396825,0.025850724,-0.2606615,0.2132392,3
2108048692,2108047729,396825,0.02932105,-0.26164514,0.21013512,3
2108539199,2108538234,396825,0.029454209,-0.26176545,0.20845424,3
2109051388,2109050424,396825,0.025063075,-0.26054016,0.2150326,3
2109541586,2109540624,396825,0.027855016,-0.25388682,0.19651888,3
2110053433,2110052462,396825,0.028470479,-0.2598678,0.21280916,3
2110544310,2110543345,396825,0.025580762,-0.26201665,0.21656075,3
2111034496,2111033507,396825,0.0047392026,-0.25765896,0.20287839,3
2111546336,2111545361,396825,0.024732007,-0.2594414,0.21925488,3
2112036815,2112035849,396825,0.02526281,-0.26072064,0.2125113,3
2112548390,2112547394,396825,0.02932105,-0.26164514,0.21013512,3
2113038869,2113037903,396825,0.026370225,-0.26134014,0.21478742,3
2113550702,2113549737,396825,0.024861515,-0.26115754,0.21753381,3
2114040927,2114039942,396825,0.0073739165,-0.25587004,0.1941967,3
2114552753,2114551747,396825,0.024539921,-0.26145732,0.21344416,3
2115043575,2115042613,396825,0.02624072,-0.25962397,0.21650851,3
2115555418,2115554447,396825,0.008549727,-0.25575182,0.19565251,3
2116045658,2116044688,396825,0.024730183,-0.26023936,0.21923478,3
2116536284,2116535320,396825,0.024911331,-0.26301083,0.2249249,3
2117048037,2117047072,396825,0.01490796,-0.25538453,0.18877675,3
2117538189,2117537205,396825,0.028531585,-0.26232168,0.21190843,3
2118050010,2118049043,396825,0.023767231,-0.2603407,0.20698592,3
2118540660,2118539688,396825,0.006066767,-0.25507006,0.19444185,3
2119052075,2119051077,396825,0.02586019,-0.26206,0.20492725,3
2119542583,2119541619,396825,0.024207031,-0.26115653,0.21764635,3
2120054426,2120053463,396825,0.02571574,-0.2613391,0.21489996,3
2120544659,2120543690,396825,0.025247872,-0.26171586,0.22076294,3
2121056446,2121055482,396825,0.025698973,-0.26313218,0.22313151,3
2121547044,2121546083,396825,0.007432843,-0.25373387,0.2016883,3
2122037260,2122036269,396825,0.020448146,-0.264119,0.23228343,3
2122549130,2122548087,396825,0.030495038,-0.26232484,0.21157081,3
2123039662,2123038689,396825,0.004303051,-0.25524735,0.19225816,3
2123551427,2123550464,396825,0.028013907,-0.26084515,0.21038029,3
2124041660,2124040689,396825,0.025395965,-0.26084095,0.21083042,3
2124553451,2124552463,396825,0.0074237217,-0.25772336,0.20158781,3
2125044041,2125043078,396825,0.02583213,-0.2632525,0.22145064,3
2125534270,2125533241,396825,0.029842379,-0.2615259,0.21170345,3
2126046012,2126045049,396825,0.0036073725,-0.2566362,0.21716583,3
2126536597,2126535629,396825,0.032256935,-0.2629454,0.21373443,3
2127048111,2127047092,396825,0.02769232,-0.2611449,0.20629062,3
2127538665,2127537694,396825,0.027888048,-0.25753322,0.21214154,3
2128050502,2128049536,396825,0.030631844,-0.26084936,0.20993015,3
2128540693,2128539695,396825,0.027361248,-0.26004618,0.21051292,3
2129052532,2129051544,396825,0.010832947,-0.25625315,0.19938447,3
2129543328,2129542349,396825,0.027551508,-0.25882822,0.21630353,3
2130055197,2130054218,396825,0.028137587,-0.259567,0.21701133,3
2130545415,2130544426,396825,0.0116386805,-0.26101616,0.22146535,3
2131057139,2131056173,396825,0.030291658,-0.26374015,0.21405195,3
2131547730,2131546766,396825,0.033756163,-0.26172954,0.21929999,3
2132038275,2132037275,396825,0.02898816,-0.26134434,0.2143373,3
2132550093,2132549126,396825,0.03273028,-0.2601749,0.20793176,3
2133040867,2133039898,396825,0.025386497,-0.25944248,0.21914235,3
2133552260,2133551283,396825,0.0067765373,-0.25453073,0.20178075,3
2134042987,2134042025,396825,0.024517335,-0.26025617,0.23002784,3
2134554784,2134553821,396825,0.024861515,-0.26115754,0.21753381,3
2135045020,2135044013,396825,0.026876604,-0.2622161,0.22460741,3
2135535524,2135534554,396825,0.025664104,-0.26028365,0.20748875,3
2136047422,2136046378,396825,0.028535236,-0.2607259,0.21194863,3
2136537904,2136536911,396825,0.03127138,-0.26184568,0.21806926,3
2137049700,2137048709,396825,0.030823927,-0.2588335,0.21574086,3
2137540316,2137539314,396825,0.031419482,-0.2609707,0.20813672,3
2138052044,2138051078,396825,0.0074404944,-0.25593024,0.19335626,3
2138542280,2138541315,396825,0.017063495,-0.25337183,0.19424987,3
2139054126,2139053151,396825,0.030426633,-0.26306257,0.21239117,3
2139544763,2139543727,396825,0.030940311,-0.26074693,0.22229154,3
2140056098,2140055134,396825,0.03042081,-0.2600683,0.2207433,3
2140546692,2140545725,396825,0.029971534,-0.25785404,0.2183948,3
2141037229,2141036260,396825,0.029631346,-0.2607448,0.2225166,3
2141548701,2141547730,396825,0.031474765,-0.26043034,0.21558815,3
2142039260,2142038274,396825,0.030823927,-0.2588335,0.21574086,3
2142551324,2142550354,396825,0.024541749,-0.2606594,0.21346426,3
2143041568,2143040598,396825,0.029846024,-0.25993007,0.21174365,3
2143553427,2143552433,396825,0.03180583,-0.26152903,0.21136586,3
2144043971,2144042999,396825,0.026891556,-0.26122087,0.21635577,3
2144555810,2144554847,396825,0.030622363,-0.25945088,0.21824208,3
2145045988,2145045024,396825,0.029631346,-0.2607448,0.2225166,3
2145557851,2145556830,396825,0.025826303,-0.26025826,0.22980277,3
2146048353,2146047365,396825,0.029442912,-0.26116493,0.21674608,3
2146538542,2146537551,396825,0.0321329,-0.25883558,0.2155158,3
2147050376,2147049388,396825,0.029644469,-0.2605475,0.21424486,3
2147540973,2147540010,396825,0.014578718,-0.25348794,0.19301912,3
2148052371,2148051406,396825,0.03225876,-0.26214752,0.21375453,3
2148542995,2148542009,396825,0.028466832,-0.2614636,0.21276897,3
2149054789,2149053818,396825,0.015090924,-0.25735816,0.19448698,3
2149544979,2149544013,396825,0.032378793,-0.26246515,0.22034541,3
2150035550,2150034561,396825,0.025998818,-0.2597866,0.20330666,3
2150547418,2150546449,396825,0.029309753,-0.26104462,0.21842694,3
2151037638,2151036667,396825,0.028516643,-0.26331693,0.22016007,3
2151549329,2151548363,396825,0.031286325,-0.2608504,0.20981762,3
2152039823,2152038858,396825,0.005920493,-0.25514707,0.20439449,3
2152551797,2152550833,396825,0.030820278,-0.2604293,0.21570067,3
2153041978,2153041014,396825,0.026838101,-0.26096338,0.20892446,3
2153553762,2153552792,396825,0.009192911,-0.25515231,0.20383182,3
2154044322,2154043357,396825,0.029309753,-0.26104462,0.21842694,3
2154555749,2154554785,396825,0.027681015,-0.26054436,0.21458247,3
2155046221,2155045253,396825,0.009320594,-0.25766632,0.20209065,3
2155536956,2155535991,396825,0.029964238,-0.26104563,0.21831441,3
2156048376,2156047382,396825,0.029779447,-0.2598699,0.2125841,3
2156538916,2156537948,396825,0.010705263,-0.25373915,0.20112565,3
2157050733,2157049719,396825,0.029842379,-0.2615259,0.21170345,3
2157540933,2157539967,396825,0.030823927,-0.2588335,0.21574086,3
2158052733,2158051766,396825,0.008671585,-0.25527158,0.20226347,3
2158543305,2158542342,396825,0.028130291,-0.2627586,0.21693094,3
2159055166,2159054201,396825,0.031421304,-0.2601728,0.20815682,3
2159545342,2159544377,396825,0.0075605265,-0.25624788,0.19994713,3
2160035946,2160034983,396825,0.026882078,-0.2598224,0.22466771,3
2160547688,2160546719,396825,0.029448384,-0.25877118,0.21680638,3
2161037894,2161036931,396825,0.016098207,-0.2615038,0.21406665,3
2161549716,2161548748,396825,0.029967885,-0.2594498,0.21835463,3
2162040298,2162039335,396825,0.028147064,-0.26096547,0.20869939,3
2162551692,2162550730,396825,0.0085533755,-0.25415605,0.1956927,3
2163042325,2163041347,396825,0.02943926,-0.26276073,0.21670589,3
2163553971,2163553007,396825,0.028642146,-0.26124087,0.22681122,3
2164044303,2164043323,396825,0.005733875,-0.25476927,0.19864406,3
2164534851,2164533861,396825,0.029642643,-0.26134542,0.21422476,3
2165046718,2165045713,396825,0.030942138,-0.25994903,0.22231163,3
2165536887,2165535845,396825,0.005293572,-0.2611861,0.22006938,3
2166048688,2166047722,396825,0.029189717,-0.26072693,0.21183608,3
2166539282,2166538310,396825,0.02964082,-0.26214328,0.21420467,3
2167051032,2167050049,396825,0.023608338,-0.25338235,0.19312453,3
2167541267,2167540269,396825,0.030765,-0.2609697,0.20824926,3
2168053058,2168052093,396825,0.03108294,-0.2622657,0.21229872,3
2168543713,2168542748,396825,0.005402808,-0.2536705,0.20286635,3
2169055433,2169054457,396825,0.030295303,-0.26214436,0.21409214,3
2169545956,2169544991,396825,0.026486613,-0.26325357,0.22133811,3
2170036583,2170035619,396825,0.02983473,-0.2593295,0.2200355,3
2170547945,2170546979,396825,0.031145519,-0.25853372,0.21983051,3
2171038828,2171037861,396825,0.025042662,-0.26392904,0.22322394,3
2171550664,2171549693,396825,0.01300343,-0.2532452,0.19660597,3
2172040860,2172039872,396825,0.02615737,-0.26135698,0.22558048,3
2172552670,2172551701,396825,0.028653443,-0.26184145,0.21851939,3
2173043305,2173042312,396825,0.02615737,-0.26135698,0.22558048,3
2173555268,2173554269,396825,0.029108195,-0.26166198,0.22092816,3
2174045553,2174044563,396825,0.032913245,-0.26214856,0.213642,3
2174536145,2174535126,396825,0.028139414,-0.2587691,0.21703143,3
2175047880,2175046910,396825,0.029113665,-0.25926828,0.22098847,3
2175538016,2175537051,396825,0.030152673,-0.26062557,0.22408494,3
2176049930,2176048963,396825,0.020683244,-0.25991532,0.21331912,3
2176540479,2176539516,396825,0.008738163,-0.25533178,0.20142303,3
2177051955,2177050977,396825,0.030108692,-0.26176652,0.20834169,3
2177542522,2177541520,396825,0.02932105,-0.26164514,0.21013512,3
2178054379,2178053414,396825,0.02950584,-0.2628209,0.21586545,3
2178544420,2178543458,396825,0.02912314,-0.2606668,0.21267653,3
2179035040,2179034075,396825,0.028326027,-0.2591469,0.22278187,3
2179546875,2179545912,396825,0.008392148,-0.25522825,0.21389697,3
2180037103,2180036141,396825,0.025691673,-0.26632378,0.2230511,3
2180548909,2180547945,396825,0.03703041,-0.26093692,0.21875742,3
2181039680,2181038687,396825,0.027211322,-0.26171905,0.22042532,3
2181551565,2181550599,396825,0.037485506,-0.26614544,0.21275377,3
2182041768,2182040773,396825,0.02540494,-0.26947206,0.23460421,3
2182553572,2182552608,396825,0.027157865,-0.26146153,0.21299402,3
2183044201,2183043231,396825,0.02590418,-0.260919,0.22067049,3
2183555544,2183554559,396825,0.008864021,-0.2586437,0.19966178,3
2184046175,2184045155,396825,0.025698973,-0.26313218,0.22313151,3
2184536692,2184535693,396825,0.030075144,-0.26535276,0.22480479,3
2185048160,2185047165,396825,0.028128115,-0.25816852,0.22532327,3
2185538783,2185537817,396825,0.008850899,-0.258841,0.20793352,3
2186050542,2186049576,396825,0.027986187,-0.26742566,0.21849123,3
2186540705,2186539739,396825,0.02649426,-0.26544994,0.21300606,3
2187052508,2187051544,396825,0.02538285,-0.2610383,0.21910214,3
2187543424,2187542448,396825,0.027479457,-0.26116177,0.21708368,3
2188033668,2188032691,396825,0.022591418,-0.26045892,0.2055301,3
2188545517,2188544555,396825,0.011491078,-0.25465843,0.19931215,3
2189036273,2189035306,396825,0.033894792,-0.25945616,0.21767943,3
2189548115,2189547143,396825,0.027494406,-0.2601665,0.20883203,3
2190038263,2190037296,396825,0.007558701,-0.25704578,0.19992703,3
2190550201,2190549202,396825,0.032883346,-0.264139,0.23014529,3
2191040663,2191039688,396825,0.027817821,-0.25906885,0.21294178,3
2191552136,2191551126,396825,0.0057876813,-0.2604147,0.19766295,3
2192042684,2192041691,396825,0.027141094,-0.2632546,0.22122556,3
2192554586,2192553529,396825,0.029969709,-0.25865194,0.21837471,3
2193044606,2193043624,396825,0.029446557,-0.2595691,0.21678628,3
2193535181,2193534216,396825,0.028527586,-0.2585295,0.22028066,3
2194047000,2194046035,396825,0.024181139,-0.26693907,0.22577739,3
2194537216,2194536251,396825,0.014225405,-0.25657606,0.20541267,3
2195049029,2195048040,396825,0.021568678,-0.26454118,0.22628781,3
2195539659,2195538688,396825,0.032709863,-0.26356387,0.21612312,3
2196051666,2196050698,396825,0.034408823,-0.2625285,0.21916735,3
2196541883,2196540918,396825,0.031602442,-0.26294434,0.21384697,3
2197053736,2197052749,396825,0.031069817,-0.26246303,0.22057046,3
2197544337,2197543371,396825,0.013901989,-0.25767368,0.20130292,3
2198055944,2198054981,396825,0.030736925,-0.26216224,0.22477265,3
2198546541,2198545577,396825,0.03309986,-0.2625264,0.21939242,3
2199037124,2199036162,396825,0.019343065,-0.25546893,0.19794163,3
2199548582,2199547589,396825,0.0330238,-0.26106772,0.22854482,3
2200039123,2200038155,396825,0.031136397,-0.26252323,0.21973002,3
2200550924,2200549960,396825,0.02230155,-0.25797033,0.18495727,3
2201041176,2201040209,396825,0.027797401,-0.2624578,0.22113313,3
2201553240,2201552252,396825,0.034166936,-0.26269108,0.20596552,3
2202043839,2202042854,396825,0.036655363,-0.26097918,0.20723645,3
2202534078,2202533037,396825,0.031279027,-0.264042,0.20973723,3
2203045785,2203044818,396825,0.0312845,-0.26164833,0.20979752,3
2203536330,2203535367,396825,0.034089055,-0.26203036,0.2150978,3
2204048160,2204047196,396825,0.036185663,-0.26215383,0.21307933,3
2204538337,2204537357,396825,0.034407,-0.26332638,0.21914725,3
2205050397,2205049432,396825,0.014438264,-0.25655922,0.1946196,3
2205541018,2205540043,396825,0.031724308,-0.2624641,0.22045793,3
2206052440,2206051474,396825,0.034553275,-0.26324937,0.20919465,3
2206543273,2206542310,396825,0.013112523,-0.2583502,0.20307623,3
2207055154,2207054190,396825,0.032709863,-0.26356387,0.21612312,3
2207545167,2207544197,396825,0.03507643,-0.2623322,0.2107831,3
2208057089,2208056125,396825,0.03388932,-0.26184988,0.21761912,3
2208548008,2208547046,396825,0.035531178,-0.2621528,0.21319187,3
2209038340,2209037375,396825,0.03539255,-0.26442614,0.21481244,3
2209550257,2209549293,396825,0.0122768935,-0.25557768,0.19749863,3
2210040815,2210039844,396825,0.032134727,-0.2580377,0.21553591,3
2210552665,2210551689,396825,0.02753474,-0.26062137,0.22453508,3
2211042875,2211041883,396825,0.0095533645,-0.26149324,0.21519199,3
2211554575,2211553611,396825,0.03224199,-0.26394063,0.22198607,3
2212045453,2212044459,396825,0.033233013,-0.2626467,0.21771157,3
2212535684,2212534692,396825,0.035061486,-0.26332745,0.21903473,3
2213047500,2213046495,396825,0.014434616,-0.258155,0.19457941,3
2213538080,2213537062,396825,0.032059025,-0.26196703,0.21627586,3
