timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
111266421,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0038700544,5.136285e-05,1.083172e-09,-0.2768597,-0.35536304,-9.806615,0.0018619203,0.0027940725,0.00010614121,40.5,nan
111370128,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.004188,4.897841e-05,1.0772895e-09,-0.26646522,-0.35646334,-9.814589,0.0052234386,0.005109726,-0.0010838989,40.5,nan
112303863,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0039162347,4.5900364e-05,1.0087157e-09,-0.265658,-0.36354804,-9.810723,0.0019099619,0.0027270704,0.00032144133,40.5,nan
113341316,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0037720269,4.6140878e-05,1.0122976e-09,-0.2674405,-0.35872778,-9.805971,0.00074037927,0.0039079324,-0.00020080397,40.5,nan
114275108,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0038428763,4.7941096e-05,9.943232e-10,-0.27028236,-0.3658654,-9.808662,0.002743579,0.004152737,-0.00035592608,40.5,nan
115308007,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0035403671,4.880586e-05,1.1353959e-09,-0.267258,-0.36310604,-9.811558,0.0037294712,0.005068723,-0.0006095066,40.5,nan
116341449,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.003535279,4.6427496e-05,9.349933e-10,-0.26441664,-0.3589495,-9.811117,0.0018236352,0.0036293496,-0.0004693432,40.5,nan
117270320,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0035380505,4.6692167e-05,9.529832e-10,-0.26807466,-0.3600468,-9.809299,0.002082578,0.0013060701,-0.00075520494,40.5,nan
118307681,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0039566434,4.76882e-05,1.0278755e-09,-0.2699052,-0.3602658,-9.807758,0.0036683008,0.0032777505,-0.00058954523,40.5,nan
119345099,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.004411284,4.668965e-05,1.0965614e-09,-0.26382825,-0.35990778,-9.803742,0.0035847821,0.0061522652,-0.00029166587,40.5,nan
120279011,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0043221917,4.4792534e-05,9.005973e-10,-0.26932982,-0.35743606,-9.806094,0.0027030047,0.0035972386,-0.00033593344,40.5,nan
121311892,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.004089318,4.360699e-05,9.844886e-10,-0.26517686,-0.35946476,-9.807268,0.0050792126,0.0038030907,-0.0012534941,40.5,nan
122344809,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0043334975,4.8553837e-05,1.0166511e-09,-0.2718195,-0.35821152,-9.815417,0.0021771553,0.003324201,8.324259e-05,40.5,nan
123274158,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0042800894,4.7435766e-05,9.844409e-10,-0.27440822,-0.37208876,-9.806452,0.0022492984,0.0034348294,-0.0008587802,40.5,nan
124306906,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0037884414,4.4719316e-05,8.7295626e-10,-0.26704156,-0.36484206,-9.81028,0.0022229876,0.0029607648,-0.0008772706,40.5,nan
125340393,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.003590717,4.7142956e-05,1.0155947e-09,-0.26885808,-0.35974336,-9.807807,0.0026717582,0.0048757927,-0.0015199033,40.5,nan
126273821,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.004206909,4.5460383e-05,9.555207e-10,-0.27098072,-0.36364028,-9.811607,0.003046617,0.004424161,-0.00021222871,40.5,nan
127311460,4259850,4325386,0,0,0,0,0,687.75793,664.9268,2063.2737,1994.7806,0.0045405943,4.816116e-05,1.0088828e-09,-0.26228696,-0.36205903,-9.810051,0.0026688585,0.002192447,-0.00094427506,40.5,nan
