timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
157762419,3932170,3932170,4259850,0,0,0.08350098,0.083501026,0.0,0.0,3932170,3932170,4325386,0,0,0.0071638897,0.0071638944,0.0,0.0,1,1,0,0,1,1,0,0
157962501,3932170,3932170,4259850,0,0,0.06310841,0.06310844,0.0,0.0,3932170,3932170,4325386,0,0,0.0031693797,0.0031693773,0.0,0.0,1,1,0,0,1,1,0,0
158167634,3932170,3932170,4259850,0,0,0.088568166,0.08856805,0.0,0.0,3932170,3932170,4325386,0,0,0.005961984,0.005961982,0.0,0.0,1,1,0,0,1,1,0,0
158367710,3932170,3932170,4259850,0,0,0.09558512,0.09558524,0.0,0.0,3932170,3932170,4325386,0,0,0.012016977,0.012016977,0.0,0.0,1,1,0,0,1,1,0,0
158567806,3932170,3932170,4259850,0,0,0.058084022,0.058083974,0.0,0.0,3932170,3932170,4325386,0,0,0.0038344807,0.0038344834,0.0,0.0,1,1,0,0,1,1,0,0
158767888,3932170,3932170,4259850,0,0,0.024029749,0.02402972,0.0,0.0,3932170,3932170,4325386,0,0,0.0040351907,0.004035194,0.0,0.0,1,1,0,0,1,1,0,0
158967891,3932170,3932170,4259850,0,0,0.055088315,0.05508831,0.0,0.0,3932170,3932170,4325386,0,0,0.00387262,0.0038726188,0.0,0.0,1,1,0,0,1,1,0,0
159163146,3932170,3932170,4259850,0,0,0.02699202,0.02699207,0.0,0.0,3932170,3932170,4325386,0,0,0.0064194747,0.0064194747,0.0,0.0,1,1,0,0,1,1,0,0
159363095,3932170,3932170,4259850,0,0,0.039392967,0.03939303,0.0,0.0,3932170,3932170,4325386,0,0,0.002558929,0.0025589298,0.0,0.0,1,1,0,0,1,1,0,0
159568132,3932170,3932170,4259850,0,0,0.04797408,0.047974087,0.0,0.0,3932170,3932170,4325386,0,0,0.0030128367,0.0030128367,0.0,0.0,1,1,0,0,1,1,0,0
159768242,3932170,3932170,4259850,0,0,0.041097313,0.041097343,0.0,0.0,3932170,3932170,4325386,0,0,0.002463229,0.0024632288,0.0,0.0,1,1,0,0,1,1,0,0
159968277,3932170,3932170,4259850,0,0,0.048291963,0.048291948,0.0,0.0,3932170,3932170,4325386,0,0,0.0036226225,0.0036226222,0.0,0.0,1,1,0,0,1,1,0,0
160163417,3932170,3932170,4259850,0,0,0.039259292,0.039259315,0.0,0.0,3932170,3932170,4325386,0,0,0.0065100063,0.0065100077,0.0,0.0,1,1,0,0,1,1,0,0
160363437,3932170,3932170,4259850,0,0,0.0168807,0.016880715,0.0,0.0,3932170,3932170,4325386,0,0,0.007952228,0.007952228,0.0,0.0,1,1,0,0,1,1,0,0
160563513,3932170,3932170,4259850,0,0,0.040079236,0.040079214,0.0,0.0,3932170,3932170,4325386,0,0,0.0037131319,0.00371313,0.0,0.0,1,1,0,0,1,1,0,0
160763598,3932170,3932170,4259850,0,0,0.04295335,0.042953342,0.0,0.0,3932170,3932170,4325386,0,0,0.016430574,0.016430572,0.0,0.0,1,1,0,0,1,1,0,0
160963684,3932170,3932170,4259850,0,0,0.081640236,0.0816402,0.0,0.0,3932170,3932170,4325386,0,0,0.00537965,0.005379649,0.0,0.0,1,1,0,0,1,1,0,0
161168829,3932170,3932170,4259850,0,0,0.03215202,0.03215202,0.0,0.0,3932170,3932170,4325386,0,0,0.007526125,0.0075261253,0.0,0.0,1,1,0,0,1,1,0,0
161363846,3932170,3932170,4259850,0,0,0.02327002,0.023270007,0.0,0.0,3932170,3932170,4325386,0,0,0.005029259,0.0050292597,0.0,0.0,1,1,0,0,1,1,0,0
161563900,3932170,3932170,4259850,0,0,0.030973017,0.030973004,0.0,0.0,3932170,3932170,4325386,0,0,0.0020035482,0.002003548,0.0,0.0,1,1,0,0,1,1,0,0
161763989,3932170,3932170,4259850,0,0,0.08561788,0.08561791,0.0,0.0,3932170,3932170,4325386,0,0,0.003910854,0.0039108545,0.0,0.0,1,1,0,0,1,1,0,0
161964099,3932170,3932170,4259850,0,0,0.036093026,0.03609305,0.0,0.0,3932170,3932170,4325386,0,0,0.0022248803,0.0022248796,0.0,0.0,1,1,0,0,1,1,0,0
162164225,3932170,3932170,4259850,0,0,0.0853813,0.0853813,0.0,0.0,3932170,3932170,4325386,0,0,0.00313713,0.0031371305,0.0,0.0,1,1,0,0,1,1,0,0
162369232,3932170,3932170,4259850,0,0,0.06231306,0.062313065,0.0,0.0,3932170,3932170,4325386,0,0,0.0050991056,0.005099106,0.0,0.0,1,1,0,0,1,1,0,0
162564332,3932170,3932170,4259850,0,0,0.03584182,0.035841893,0.0,0.0,3932170,3932170,4325386,0,0,0.003393652,0.0033936524,0.0,0.0,1,1,0,0,1,1,0,0
162764434,3932170,3932170,4259850,0,0,0.06526021,0.06526028,0.0,0.0,3932170,3932170,4325386,0,0,0.0025120198,0.0025120187,0.0,0.0,1,1,0,0,1,1,0,0
162964455,3932170,3932170,4259850,0,0,0.03925961,0.039259598,0.0,0.0,3932170,3932170,4325386,0,0,0.0073808054,0.0073808054,0.0,0.0,1,1,0,0,1,1,0,0
163164577,3932170,3932170,4259850,0,0,0.06829473,0.06829456,0.0,0.0,3932170,3932170,4325386,0,0,0.007295738,0.0072957394,0.0,0.0,1,1,0,0,1,1,0,0
163364655,3932170,3932170,4259850,0,0,0.03144228,0.031442314,0.0,0.0,3932170,3932170,4325386,0,0,0.008358244,0.008358243,0.0,0.0,1,1,0,0,1,1,0,0
