timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
563577012,11520.0,1.0,1416.603,0.0,19596,0,210.64359,410,15707,0,0,90,38.309757,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564336644,11520.0,1.0,1227.8722,0.0,19624,0,181.68515,411,15776,0,0,90,38.38443,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565091872,11520.0,1.0,1227.8722,0.0,19645,0,181.68515,412,15781,0,0,90,38.3034,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565852413,11520.0,1.0,1417.1945,0.0,19675,0,235.69972,416,15809,0,0,90,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566605118,11520.0,1.0,1260.0275,0.0,19703,0,98.53295,416,15809,0,0,90,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567358512,11520.0,1.0,1427.8967,0.0,19734,0,98.85439,416,15809,0,0,90,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568874150,11520.0,1.0,1265.7128,0.0,19782,0,72.98344,416,15809,0,0,92,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569631871,11520.0,1.0,1415.3837,0.0,19811,0,99.74515,416,15809,0,0,92,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570385174,11520.0,1.0,1264.3613,0.0,19840,0,154.79938,416,15809,0,0,92,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571893058,11520.0,1.0,1479.7407,0.0,19894,0,252.78487,416,15809,0,0,92,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572652472,11520.0,1.0,1287.8236,0.0,19921,0,40.994385,416,15809,0,0,92,38.002403,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573408918,11520.0,1.0,1415.1592,0.0,19952,0,205.44243,420,15834,0,0,92,37.7,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
