timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
441051341,441050900,-0.6618988,-0.021444404,-0.0030217154,-0.74928033,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441101357,441100916,-0.66189617,-0.021446528,-0.0030184102,-0.74928266,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441146372,441145930,-0.661899,-0.021448413,-0.0030292482,-0.74928004,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441201423,441200945,-0.6618919,-0.021449491,-0.003027734,-0.74928623,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441251450,441250959,-0.6618848,-0.021447977,-0.003016689,-0.74929273,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441301418,441300974,-0.6618786,-0.021435581,-0.0030195706,-0.74929845,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441346426,441345988,-0.66187227,-0.021434627,-0.0030172428,-0.7493041,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441401550,441401009,-0.66185725,-0.021426078,-0.003013949,-0.7493176,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441451451,441451019,-0.6618414,-0.021424545,-0.0030027246,-0.74933165,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441496468,441496033,-0.6618248,-0.021431586,-0.0029907885,-0.7493462,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441551535,441551048,-0.661816,-0.021432286,-0.003006275,-0.7493539,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441601500,441601065,-0.6618087,-0.021429896,-0.0030017192,-0.74936044,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441646566,441646083,-0.6618018,-0.021415597,-0.0030056322,-0.74936694,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441696535,441696095,-0.6617853,-0.021410568,-0.0030062767,-0.74938166,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441751624,441751108,-0.6617582,-0.02141187,-0.0030158728,-0.74940556,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
