timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
85741060,85740848,-0.040158994,-0.06452637,-0.1483569
85742315,85742100,-0.19849731,-0.0576755,-0.21134204
85763570,85763353,0.45797303,0.1448521,0.7485741
85781061,85780851,0.11116719,0.3703307,-0.18498605
85802314,85802105,-0.13513485,0.21134888,-0.32913798
85823574,85823361,0.6401823,-0.3324252,0.8823849
85843586,85843366,-0.9268685,-0.40166107,-0.83271056
85861075,85860864,0.42840773,0.5856749,0.67786396
85883586,85883369,-0.35992402,-0.83502835,-0.58135724
85901091,85900873,-0.19902757,-0.5916298,-0.86803305
85921096,85920878,0.26673743,1.5405875,1.7573471
85943593,85943378,-0.39430106,-1.9388262,0.4379103
85963600,85963382,0.05236158,0.69427687,-0.37562802
85983620,85983399,0.5213394,0.39465433,-2.1090546
86001107,86000887,-0.9941883,0.4715594,-0.75057757
86023617,86023399,1.4156716,0.4773785,2.8030093
86043610,86043398,-0.95789415,-1.2571074,2.4908805
86061109,86060896,-1.6431992,-0.55701,-3.331599
86082358,86082146,2.0731742,1.4779685,-4.0809765
86103620,86103402,0.84866077,0.86182904,7.614529
86123627,86123405,-5.0051703,-2.2965484,-6.023742
86141116,86140904,5.795772,4.080801,1.3777734
86163636,86163411,-3.235281,-6.904986,2.5957055
86183647,86183421,-1.8716258,5.2041974,-1.3353678
86201133,86200917,4.8647976,-1.5428009,-11.767689
86223643,86223420,-10.38399,2.1993492,20.720879
86243706,86243484,9.682334,-2.1461277,-1.1913781
86263649,86263428,-3.7372742,2.0151443,-11.07612
86281204,86280993,1.6757817,-4.6620116,-1.5682876
86302395,86302180,3.2826295,-1.2666501,6.5333543
86323663,86323437,2.4834971,-6.2524133,-1.9390094
86341149,86340934,-4.992327,-0.23961772,-4.1192756
86363672,86363439,7.593862,-2.7781746,-4.2899566
86383669,86383444,4.9011865,-1.5027415,8.0179205
86403671,86403445,3.6759882,-2.2843747,1.0870309
86421155,86420946,-0.040287003,-0.9000348,-9.049809
86442411,86442200,-4.3927975,8.393949,-0.014080884
86463675,86463455,5.3246026,3.8984902,4.228586
86481208,86480999,-6.0897655,-0.6965983,7.4831657
86502420,86502209,11.255832,-4.6092463,-11.713628
86523692,86523464,-14.590016,5.1357164,3.6827457
86541181,86540964,-4.741618,1.381749,-1.2663074
86561175,86560967,8.088852,-3.0252106,9.145718
86582445,86582224,-5.73666,3.4070678,-4.7134304
86603704,86603482,-3.7870097,-2.2469804,-9.63262
86621182,86620976,14.1918955,-5.9262323,10.422171
86642438,86642228,-4.52994,4.073752,2.5387125
86663710,86663483,-4.6034193,-2.3309352,-7.7677293
86683710,86683488,1.7504014,2.4309452,-1.1372633
86701210,86700998,6.2194576,0.012854368,-0.1746203
86723705,86723491,-6.5142393,-1.7695609,1.2998784
86743735,86743524,-0.15599824,-0.19232498,0.92818123
86761224,86761018,-0.890849,3.5893085,-6.269945
86782454,86782249,-2.9555106,-0.2093143,-0.42941657
86803719,86803503,4.561708,-2.2980552,6.096493
86823724,86823506,-3.3070931,-2.3734665,-2.4347146
86841221,86841009,4.755061,3.4897892,-2.1386437
86863723,86863513,5.2351766,1.9593366,1.120249
86883724,86883515,-3.102012,-3.1528406,2.0583632
86901226,86901017,2.0570788,-0.97946256,4.5037093
86922480,86922271,-3.0901597,3.555023,-4.168483
86943743,86943523,-6.1045685,1.2021893,-1.7473413
86963739,86963526,2.4857087,-4.1910696,2.800101
86981250,86981030,1.97867,-2.2835505,-0.91907233
87002493,87002282,1.9959508,3.6077564,0.75818986
87023746,87023535,-0.9756334,-0.6969161,1.2267095
87041242,87041037,-4.1003385,0.33622867,-5.0531387
87062504,87062292,4.621962,-2.709761,3.7115057
87083754,87083546,3.390716,0.6719017,0.32791272
87103758,87103548,-0.97627527,4.6945744,0.6399335
87121256,87121051,1.8216696,-2.0062776,0.2927748
87142510,87142302,-5.0367856,-0.41801754,-1.2162848
87163768,87163556,-3.0097418,-3.6443217,-1.0073706
87181266,87181058,3.541097,2.0697103,-1.0093386
87202524,87202312,-2.0902808,-1.5974556,0.0716381
87222532,87222315,3.5490072,0.780393,1.4319599
87245033,87244820,2.4725764,1.4410232,1.6016982
87261275,87261070,0.34653777,1.5951177,0.8119782
87282528,87282323,-0.32082555,0.9201689,-1.7456023
87303789,87303577,2.4419675,-0.8503312,1.5410901
87321288,87321079,-1.2862549,3.6437824,-2.2560487
87342592,87342386,-3.9267042,2.9798245,-2.2730234
87363797,87363587,4.4334307,0.11537919,-2.0935822
87383801,87383589,2.7098362,10.779313,-4.5060196
87401296,87401091,1.8226062,4.4302807,-3.263494
87422550,87422344,5.1431503,-7.97102,-1.6662977
87443814,87443600,2.345381,-0.05055762,-2.8823903
87461360,87461149,3.8602836,0.9100469,-3.0175362
87482558,87482353,2.3813868,-2.977381,-2.0026906
87502564,87502356,-4.067737,-11.048144,-1.075339
87523829,87523615,-18.228703,-2.9971256,-1.3146366
87542581,87542372,-0.23332816,5.971895,-2.2130291
87563833,87563616,19.780796,17.165442,-6.6920857
87583833,87583619,-6.82586,7.4388833,3.133063
87601338,87601124,-3.1811006,-4.2065434,-4.0005646
87623847,87623633,-3.6769562,-16.489494,1.5709927
87643845,87643634,1.1775297,-4.960236,2.0042703
87663848,87663637,13.353019,6.7469397,-2.2909384
87682597,87682386,7.8373485,8.017309,0.55732167
87702598,87702388,-5.469478,-4.220981,0.9586531
87723850,87723640,-15.107703,-13.572351,-1.923776
87741346,87741142,-14.152508,6.89531,2.3477201
87762602,87762396,22.161713,14.545829,-0.78113955
87782614,87782399,23.406542,-4.201248,0.638493
87803880,87803671,-8.824126,-7.457758,1.8292756
87821358,87821153,-18.665325,-4.9923496,2.3028734
87842620,87842407,-9.747404,4.601314,2.4090157
87863871,87863662,-4.9129267,3.4735112,-0.44946796
87881374,87881163,14.6478,7.5626607,-2.19715
87903878,87903667,8.438863,2.9669545,2.4658246
87922644,87922419,-2.5793679,-8.369651,1.5688168
87943920,87943710,5.962523,-16.507408,3.0502698
87961381,87961175,7.889733,-6.905118,0.49511403
87982641,87982428,-4.0904255,7.8315334,2.6609063
88003892,88003683,-5.818681,-0.75351715,3.0161755
88021395,88021185,10.069412,-2.974934,0.37993446
88043902,88043690,-0.044084765,2.1894374,0.2716817
88063913,88063698,-9.318126,5.1818986,0.9725145
88083904,88083694,8.1737795,-2.8964014,1.3844936
88101400,88101195,-1.0397483,-1.4842776,0.9837333
