timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
569881317,0.0,0.0,1.5577644,0.0,0.7116992,0.0,0.0,0.7024844,0.0,0.0,-0.001,0,0,0,0,0
569931219,0.0,0.0,1.5577593,0.0,0.71170104,0.0,0.0,0.7024826,0.0,0.0,-0.001,0,0,0,0,0
569981395,0.0,0.0,1.557785,0.0,0.711692,0.0,0.0,0.70249164,0.0,0.0,-0.001,0,0,0,0,0
570031290,0.0,0.0,1.557823,0.0,0.7116787,0.0,0.0,0.7025051,0.0,0.0,-0.001,0,0,0,0,0
570081384,0.0,0.0,1.5578245,0.0,0.7116781,0.0,0.0,0.70250577,0.0,0.0,-0.001,0,0,0,0,0
570131140,0.0,0.0,1.557871,0.0,0.71166176,0.0,0.0,0.70252234,0.0,0.0,-0.001,0,0,0,0,0
570181439,0.0,0.0,1.557905,0.0,0.71164984,0.0,0.0,0.7025344,0.0,0.0,-0.001,0,0,0,0,0
570231381,0.0,0.0,1.5579214,0.0,0.7116441,0.0,0.0,0.7025402,0.0,0.0,-0.001,0,0,0,0,0
570281450,0.0,0.0,1.5579333,0.0,0.7116399,0.0,0.0,0.70254445,0.0,0.0,-0.001,0,0,0,0,0
570331326,0.0,0.0,1.5579616,0.0,0.7116299,0.0,0.0,0.7025545,0.0,0.0,-0.001,0,0,0,0,0
570381329,0.0,0.0,1.5579497,0.0,0.7116341,0.0,0.0,0.70255035,0.0,0.0,-0.001,0,0,0,0,0
570431316,0.0,0.0,1.5579646,0.0,0.7116289,0.0,0.0,0.7025556,0.0,0.0,-0.001,0,0,0,0,0
570481747,0.0,0.0,1.557975,0.0,0.7116252,0.0,0.0,0.7025593,0.0,0.0,-0.001,0,0,0,0,0
570531239,0.0,0.0,1.5579541,0.0,0.7116326,0.0,0.0,0.7025518,0.0,0.0,-0.001,0,0,0,0,0
570581435,0.0,0.0,1.5579724,0.0,0.7116262,0.0,0.0,0.7025584,0.0,0.0,-0.001,0,0,0,0,0
570631415,0.0,0.0,1.5579854,0.0,0.7116216,0.0,0.0,0.70256305,0.0,0.0,-0.001,0,0,0,0,0
570681416,0.0,0.0,1.558006,0.0,0.7116144,0.0,0.0,0.70257026,0.0,0.0,-0.001,0,0,0,0,0
570731517,0.0,0.0,1.5580161,0.0,0.71161085,0.0,0.0,0.70257384,0.0,0.0,-0.001,0,0,0,0,0
570781624,0.0,0.0,1.558024,0.0,0.711608,0.0,0.0,0.70257676,0.0,0.0,-0.001,0,0,0,0,0
570831459,0.0,0.0,1.5580659,0.0,0.71159333,0.0,0.0,0.7025916,0.0,0.0,-0.001,0,0,0,0,0
570881504,0.0,0.0,1.5580766,0.0,0.7115896,0.0,0.0,0.7025954,0.0,0.0,-0.001,0,0,0,0,0
570931569,0.0,0.0,1.5580893,0.0,0.7115851,0.0,0.0,0.70259994,0.0,0.0,-0.001,0,0,0,0,0
570981866,0.0,0.0,1.5580844,0.0,0.71158683,0.0,0.0,0.7025983,0.0,0.0,-0.001,0,0,0,0,0
571031619,0.0,0.0,1.5580974,0.0,0.71158224,0.0,0.0,0.7026029,0.0,0.0,-0.001,0,0,0,0,0
571081685,0.0,0.0,1.5581226,0.0,0.71157336,0.0,0.0,0.70261186,0.0,0.0,-0.001,0,0,0,0,0
571131498,0.0,0.0,1.5581398,0.0,0.71156734,0.0,0.0,0.702618,0.0,0.0,-0.001,0,0,0,0,0
571181692,0.0,0.0,1.5581266,0.0,0.711572,0.0,0.0,0.7026133,0.0,0.0,-0.001,0,0,0,0,0
571231857,0.0,0.0,1.5581359,0.0,0.7115687,0.0,0.0,0.7026166,0.0,0.0,-0.001,0,0,0,0,0
571281622,0.0,0.0,1.5581388,0.0,0.7115677,0.0,0.0,0.7026176,0.0,0.0,-0.001,0,0,0,0,0
571331685,0.0,0.0,1.5581014,0.0,0.7115809,0.0,0.0,0.7026042,0.0,0.0,-0.001,0,0,0,0,0
571381796,0.0,0.0,1.5580951,0.0,0.7115831,0.0,0.0,0.70260197,0.0,0.0,-0.001,0,0,0,0,0
571431661,0.0,0.0,1.5580674,0.0,0.7115928,0.0,0.0,0.70259213,0.0,0.0,-0.001,0,0,0,0,0
571482023,0.0,0.0,1.5580555,0.0,0.71159697,0.0,0.0,0.70258796,0.0,0.0,-0.001,0,0,0,0,0
571531768,0.0,0.0,1.5579479,0.0,0.7116348,0.0,0.0,0.70254964,0.0,0.0,-0.001,0,0,0,0,0
571581746,0.0,0.0,1.5578581,0.0,0.7116663,0.0,0.0,0.7025177,0.0,0.0,-0.001,0,0,0,0,0
571631765,0.0,0.0,1.55769,0.0,0.7117253,0.0,0.0,0.7024579,0.0,0.0,-0.001,0,0,0,0,0
571681637,0.0,0.0,1.5580957,0.0,0.71158284,0.0,0.0,0.7026022,0.0,0.0,-0.001,0,0,0,0,0
571732026,0.0,0.0,1.5580885,0.0,0.71158534,0.0,0.0,0.7025997,0.0,0.0,-0.001,0,0,0,0,0
571781862,0.0,0.0,1.556562,0.0,0.7121214,0.0,0.0,0.7020564,0.0,0.0,-0.001,0,0,0,0,0
571831654,0.0,0.0,1.558164,0.0,0.7115589,0.0,0.0,0.7026266,0.0,0.0,-0.001,0,0,0,0,0
571881782,0.0,0.0,1.5583284,0.0,0.7115011,0.0,0.0,0.702685,0.0,0.0,-0.001,0,0,0,0,0
571931902,0.0,0.0,1.5575297,0.0,0.7117817,0.0,0.0,0.7024008,0.0,0.0,-0.001,0,0,0,0,0
571981772,0.0,0.0,1.5581766,0.0,0.7115544,0.0,0.0,0.702631,0.0,0.0,-0.001,0,0,0,0,0
572031759,0.0,0.0,1.5586666,0.0,0.71138227,0.0,0.0,0.70280534,0.0,0.0,-0.001,0,0,0,0,0
572081969,0.0,0.0,1.5581851,0.0,0.7115514,0.0,0.0,0.70263404,0.0,0.0,-0.001,0,0,0,0,0
572131803,0.0,0.0,1.5576749,0.0,0.71173066,0.0,0.0,0.7024525,0.0,0.0,-0.001,0,0,0,0,0
572181887,0.0,0.0,1.5582312,0.0,0.7115352,0.0,0.0,0.7026505,0.0,0.0,-0.001,0,0,0,0,0
572232175,0.0,0.0,1.558791,0.0,0.7113385,0.0,0.0,0.70284957,0.0,0.0,-0.001,0,0,0,0,0
572281853,0.0,0.0,1.5577525,0.0,0.71170336,0.0,0.0,0.7024801,0.0,0.0,-0.001,0,0,0,0,0
572331919,0.0,0.0,1.558298,0.0,0.7115118,0.0,0.0,0.70267415,0.0,0.0,-0.001,0,0,0,0,0
572382029,-0.0017969159,0.0003300823,1.2379994,0.0,0.8144588,-0.00082751754,-0.00038688467,0.58022064,0.0,0.0,-0.0058091492,0,0,0,0,0
572431832,-0.0020099797,0.00011444417,1.2379994,0.0,0.8144588,-0.0008517246,-0.00053651084,0.5802205,0.0,0.0,-0.01262235,0,0,0,0,0
572482325,-0.001337118,-1.5974792e-05,1.2379994,0.0,0.814459,-0.0005398796,-0.00039441718,0.5802207,0.0,0.0,-0.02009148,0,0,0,0,0
572532032,-0.0022092543,-0.0006036614,1.2379994,0.0,0.8144589,-0.0007245452,-0.00088675605,0.58022016,0.0,0.0,-0.02652176,0,0,0,0,0
572581939,-0.0011743098,-0.0006396376,1.2379994,0.0,0.8144592,-0.00029264827,-0.00060115877,0.5802205,0.0,0.0,-0.034582105,0,0,0,0,0
572632114,0.00074981595,0.0008654932,1.2379994,0.0,0.8144592,5.4258708e-05,0.0005699838,0.5802206,0.0,0.0,-0.042957664,0,0,0,0,0
572682119,-0.0017221223,-0.00012053443,1.2379994,0.0,0.81445897,-0.0006663309,-0.0005486907,0.5802206,0.0,0.0,-0.051467713,0,0,0,0,0
572732318,-0.003388654,-0.0004467094,1.2379994,0.0,0.81445825,-0.0012503648,-0.0011649962,0.5802196,0.0,0.0,-0.060934514,0,0,0,0,0
572782076,-0.002192375,0.0012770275,1.2379994,0.0,0.8144582,-0.0012632784,-0.00011598739,0.58022094,0.0,0.0,-0.07022315,0,0,0,0,0
572832084,-0.001963472,-0.0006605403,1.2379994,0.0,0.81445897,-0.0006079544,-0.000838615,0.5802203,0.0,0.0,-0.08131387,0,0,0,0,0
572882176,-0.0010787874,-0.00038408308,1.2379994,0.0,0.8144592,-0.00032788768,-0.00046937735,0.5802206,0.0,0.0,-0.092728004,0,0,0,0,0
572932136,-0.0033836565,0.00076877954,1.2379994,0.0,0.81445765,-0.0016009549,-0.0006685639,0.58022046,0.0,0.0,-0.10306013,0,0,0,0,0
572982365,-0.001898419,-0.0022841864,1.2379994,0.0,0.81445897,-0.00011042621,-0.0014809384,0.5802193,0.0,0.0,-0.11486619,0,0,0,0,0
573032234,-0.002155588,0.0015449265,1.2379994,0.0,0.814458,-0.0013260178,3.7813704e-06,0.580221,0.0,0.0,-0.12763059,0,0,0,0,0
573082292,-0.002569588,-0.0017473364,1.2379994,0.0,0.8144589,-0.00053949177,-0.0014570301,0.58021915,0.0,0.0,-0.13895512,0,0,0,0,0
573132116,-0.0015032818,7.156059e-05,1.2379994,0.0,0.81445897,-0.00063294126,-0.000406976,0.5802207,0.0,0.0,-0.15235138,0,0,0,0,0
573182118,-0.0023928855,0.0021827817,1.2379994,0.0,0.8144574,-0.0016077003,0.00019469218,0.58022106,0.0,0.0,-0.16587952,0,0,0,0,0
573232501,-0.00266393,-0.0013133835,1.2379994,0.0,0.81445885,-0.00070380484,-0.0013076813,0.58021945,0.0,0.0,-0.1810499,0,0,0,0,0
573282159,-0.0018906826,3.9979077e-05,1.2379994,0.0,0.81445885,-0.0007815402,-0.0005322258,0.5802205,0.0,0.0,-0.19417006,0,0,0,0,0
573332201,-0.001485217,0.00054546003,1.2379994,0.0,0.8144589,-0.00076306786,-0.00020874939,0.58022076,0.0,0.0,-0.20954657,0,0,0,0,0
573382410,-0.00034238052,-4.455226e-05,1.2379994,0.0,0.81445926,-0.0001265024,-0.00011747112,0.58022076,0.0,0.0,-0.22512607,0,0,0,0,0
573432332,-0.0021577256,-0.00084180903,1.2379994,0.0,0.81445897,-0.0006344722,-0.0009687878,0.58022004,0.0,0.0,-0.2407877,0,0,0,0,0
573482531,-0.0030681894,6.1307896e-05,1.2379994,0.0,0.81445825,-0.0012672431,-0.00086514675,0.58022016,0.0,0.0,-0.25707918,0,0,0,0,0
573532306,0.0004719901,0.00061095995,1.2379994,0.0,0.8144592,1.4962539e-05,0.00038573015,0.5802207,0.0,0.0,-0.272986,0,0,0,0,0
573582324,-0.0014045328,-0.0007284803,1.2379994,0.0,0.81445915,-0.0003606277,-0.00070412824,0.5802204,0.0,0.0,-0.29144672,0,0,0,0,0
573632339,-0.0041109896,0.0034738686,1.2379994,0.0,0.8144542,-0.0026819156,0.00022202043,0.58022165,0.0,0.0,-0.30830276,0,0,0,0,0
573682466,-0.00028008208,0.001055295,1.2379994,0.0,0.8144591,-0.00042020966,0.0003484926,0.58022076,0.0,0.0,-0.3267857,0,0,0,0,0
573732509,-0.000693537,0.0010899254,1.2379994,0.0,0.81445897,-0.0005986274,0.00024264763,0.5802209,0.0,0.0,-0.34565777,0,0,0,0,0
573782471,-0.00087928725,0.0018757374,1.2379994,0.0,0.81445855,-0.00090224243,0.00050876546,0.5802208,0.0,0.0,-0.36420044,0,0,0,0,0
573832508,-0.0022517561,0.0033200742,1.2379994,0.0,0.8144566,-0.0018801672,0.0006987743,0.5802212,0.0,0.0,-0.38289642,0,0,0,0,0
573882344,-0.002665118,0.0011666256,1.2379994,0.0,0.81445795,-0.0014237645,-0.000298094,0.5802208,0.0,0.0,-0.40307856,0,0,0,0,0
573932424,-0.0009813886,0.002235475,1.2379994,0.0,0.8144583,-0.0010481845,0.00062564044,0.5802208,0.0,0.0,-0.42353958,0,0,0,0,0
573982807,0.005394075,0.005807572,1.2379994,0.0,0.8144574,0.0005117865,0.003929872,0.5802098,0.0,0.0,-0.44384113,0,0,0,0,0
574032411,0.008006969,0.004245541,1.2379994,0.0,0.8144558,0.002028994,0.0040517882,0.58020794,0.0,0.0,-0.46320832,0,0,0,0,0
574082565,0.012770113,0.0047473377,1.2379994,0.0,0.8144492,0.0038230952,0.0056379214,0.58019495,0.0,0.0,-0.48154783,0,0,0,0,0
574132618,0.0068561397,0.000447681,1.2379994,0.0,0.81445485,0.0026621416,0.0021713413,0.58021677,0.0,0.0,-0.49845666,0,0,0,0,0
