timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
85737579,85737097,-0.58818895,-0.02169036,-0.0016294156,-0.8084311,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85742562,85742100,-0.5882023,-0.021676447,-0.0016176498,-0.8084216,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85787557,85787103,-0.58820456,-0.02171653,-0.0016174768,-0.8084189,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85842613,85842112,-0.58822346,-0.021717614,-0.0016254687,-0.8084051,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85892661,85892123,-0.58824635,-0.02174039,-0.0015880772,-0.808388,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85942567,85942126,-0.58824956,-0.021709967,-0.0016690695,-0.80838627,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
85987591,85987133,-0.588197,-0.021836791,-0.0015835273,-0.8084214,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86042634,86042140,-0.58805466,-0.021733368,-0.0017380614,-0.80852735,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86092598,86092147,-0.58853817,-0.021813462,-0.0016244955,-0.8081736,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86137610,86137158,-0.58850837,-0.021780502,-0.001389436,-0.8081966,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86192711,86192163,-0.5878681,-0.02167168,-0.0013266176,-0.8086654,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86242619,86242170,-0.58802766,-0.022297474,-0.0013229707,-0.8085324,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86292701,86292177,-0.58891624,-0.02182606,-0.0012489979,-0.80789846,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86337636,86337184,-0.58782506,-0.022329051,-0.0010835577,-0.8086792,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86392701,86392193,-0.5882166,-0.022056935,-0.0013360062,-0.8084015,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86442662,86442200,-0.5884243,-0.021918742,-0.00058158964,-0.808255,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86487660,86487206,-0.5878989,-0.022117445,-0.00097001024,-0.80863136,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86537735,86537217,-0.5888939,-0.02180234,-0.0005845839,-0.8079161,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86592693,86592237,-0.58820295,-0.022614595,-0.0010741549,-0.80839646,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86642668,86642228,-0.5888296,-0.022414427,-0.0006093753,-0.80794626,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86687682,86687235,-0.58879465,-0.022353915,-0.0006482028,-0.8079733,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86742732,86742243,-0.58850837,-0.022785781,-7.663643e-05,-0.80817,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
86792705,86792250,-0.5894024,-0.022237051,-0.00019615427,-0.8075336,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
