timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
443803324,443799222,3932170,7997.867,7.810417,93.725006,nan,nan,nan,148.39792,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,332.0,170.0,204.0
443837696,443834232,3932170,7997.867,7.810417,45.99102,109.34584,nan,nan,94.389145,nan,nan,nan,46.862503,39.052086,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,9.0,nan,nan,334.0,153.0,201.0
443869328,443866765,3932170,7997.867,7.810417,85.859726,nan,nan,nan,nan,nan,nan,nan,39.052086,70.293755,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,294.0,152.0,155.0
443930315,443928008,3932170,7997.867,7.810417,69.62962,nan,nan,nan,47.58151,117.101395,187.45001,nan,86.57873,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,304.0,156.0,190.0
443995041,443991777,3932170,7997.867,7.810417,54.67292,nan,nan,nan,46.862503,nan,nan,nan,39.052086,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,291.0,163.0,190.0
444026313,444024287,3932170,7997.867,7.810417,38.38795,93.725006,132.72223,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.0,153.0,191.0
444090430,444089306,3932170,7997.867,7.810417,109.66424,nan,nan,nan,70.95789,nan,nan,nan,46.198368,101.53542,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,314.0,135.0,167.0
444124385,444121818,3932170,7997.867,7.810417,54.234432,nan,nan,nan,71.01276,nan,nan,nan,55.544403,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,315.0,148.0,171.0
444190061,444186836,3932170,7997.867,7.810417,39.052086,62.801735,164.01877,nan,78.04931,nan,nan,nan,39.052086,nan,nan,nan,16.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,307.0,144.0,192.0
444251353,444248112,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,179.69446,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,297.0,142.0,169.0
444283809,444281865,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,39.052086,54.67292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,16.0,nan,nan,305.0,151.0,189.0
444347040,444345639,3932170,7997.867,7.810417,39.052086,110.00998,132.7771,nan,117.15584,nan,nan,nan,38.613598,102.19956,124.24767,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,17.0,10.0,10.0,nan,319.0,156.0,186.0
444378127,444375642,3932170,7997.867,7.810417,45.77089,40.1437,nan,nan,117.15584,nan,nan,nan,47.526638,117.15626,141.25165,54.67292,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,9.0,309.0,156.0,154.0
444445185,444441913,3932170,7997.867,7.810417,54.67292,78.76831,117.15626,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,17.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,nan,nan,nan,328.0,143.0,172.0
444475126,444474421,3932170,7997.867,7.810417,117.15626,nan,nan,nan,156.26321,187.10426,nan,nan,46.862503,132.7771,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,326.0,172.0,189.0
444540550,444538191,3932170,7997.867,7.810417,117.15626,141.25165,nan,nan,nan,nan,nan,nan,54.67292,39.77109,60.898777,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,10.0,9.0,nan,325.0,165.0,195.0
444600120,444599472,3932170,7997.867,7.810417,47.50507,34.588863,164.68289,nan,70.34862,nan,nan,nan,132.7771,nan,nan,nan,17.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,366.0,158.0,203.0
444635379,444634470,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,54.008785,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,309.0,164.0,198.0
444699064,444695738,3932170,7997.867,7.810417,38.38795,nan,nan,nan,187.45001,nan,nan,nan,147.7338,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,319.0,169.0,201.0
444734142,444730749,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,39.052086,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,319.0,150.0,200.0
444795211,444794517,3932170,7997.867,7.810417,39.052086,54.67292,nan,nan,nan,nan,nan,nan,45.77089,40.1437,nan,nan,16.0,16.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,323.0,144.0,171.0
444829805,444827028,3932170,7997.867,7.810417,54.67292,164.68289,179.63959,nan,nan,nan,nan,nan,55.544403,nan,nan,nan,16.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,nan,nan,nan,358.0,160.0,181.0
444894331,444890800,3932170,7997.867,7.810417,69.62962,nan,nan,nan,nan,nan,nan,nan,55.544403,132.7771,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,324.0,158.0,180.0
444924932,444922057,3932170,7997.867,7.810417,nan,nan,nan,nan,46.862503,nan,nan,nan,54.67292,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,319.0,145.0,182.0
444989077,444987075,3932170,7997.867,7.810417,nan,nan,nan,nan,46.862503,nan,nan,nan,39.052086,54.67292,139.86852,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,325.0,162.0,187.0
445020308,445018365,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,46.862503,156.20834,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,310.0,180.0,193.0
445085506,445082103,3932170,7997.867,7.810417,39.052086,140.58751,164.07362,nan,109.4007,187.39514,nan,nan,46.862503,66.79653,nan,nan,16.0,10.0,10.0,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,308.0,162.0,183.0
445149526,445145872,3932170,7997.867,7.810417,46.862503,85.91459,nan,nan,39.052086,140.5636,nan,nan,54.38848,58.94335,125.630806,nan,17.0,10.0,nan,nan,10.0,10.0,nan,nan,17.0,10.0,10.0,nan,322.0,145.0,210.0
445180963,445178382,3932170,7997.867,7.810417,39.052086,56.48354,nan,nan,117.15626,nan,nan,nan,54.67292,69.97536,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,327.0,150.0,207.0
445245401,445242151,3932170,7997.867,7.810417,37.296337,40.1437,nan,nan,54.32718,nan,nan,nan,132.72223,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,308.0,142.0,178.0
445278238,445274662,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,54.67292,67.88815,34.738884,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,10.0,nan,299.0,158.0,178.0
445340874,445338437,3932170,7997.867,7.810417,62.483337,171.82918,nan,nan,nan,nan,nan,nan,35.152462,149.11693,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,308.0,143.0,202.0
445374217,445370940,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,140.5636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,310.0,154.0,187.0
445436649,445434710,3932170,7997.867,7.810417,54.67292,74.60695,nan,nan,116.81052,179.29385,nan,nan,39.052086,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,305.0,163.0,172.0
445499683,445498480,3932170,7997.867,7.810417,132.7771,164.01877,nan,nan,39.052086,nan,nan,nan,54.67292,74.60695,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,318.0,154.0,194.0
445534208,445530994,3932170,7997.867,7.810417,156.20834,nan,nan,nan,179.60864,nan,nan,nan,39.694653,54.522896,187.39514,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,10.0,nan,300.0,171.0,192.0
445596885,445594758,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,55.544403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,315.0,170.0,177.0
445631002,445627272,3932170,7997.867,7.810417,39.052086,71.01276,nan,nan,nan,nan,nan,nan,77.38517,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,314.0,139.0,207.0
445695582,445691063,3932170,7997.867,7.810417,61.391724,55.764534,nan,nan,155.48935,nan,nan,nan,109.34584,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,341.0,154.0,177.0
445725867,445722295,3932170,7997.867,7.810417,70.95789,nan,nan,nan,63.147476,93.725006,nan,nan,46.862503,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,17.0,nan,nan,nan,305.0,149.0,182.0
445786899,445784821,3932170,7997.867,7.810417,93.725006,100.81642,nan,nan,179.63959,nan,nan,nan,32.333282,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,307.0,167.0,166.0
445821827,445818576,3932170,7997.867,7.810417,63.202343,124.30254,nan,nan,148.39792,nan,nan,nan,39.052086,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,322.0,157.0,178.0
445885192,445881094,3932170,7997.867,7.810417,125.65472,nan,nan,nan,39.052086,54.67292,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,9.0,9.0,nan,nan,nan,nan,nan,nan,329.0,156.0,168.0
445918561,445914854,3932170,7997.867,7.810417,46.862503,nan,nan,nan,156.20834,nan,nan,nan,46.862503,35.05728,100.81642,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,325.0,160.0,176.0
445979727,445978624,3932170,7997.867,7.810417,46.862503,109.66424,163.9639,nan,nan,nan,nan,nan,55.544403,187.45001,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,327.0,150.0,189.0
446041964,446039891,3932170,7997.867,7.810417,54.67292,156.20834,nan,nan,46.862503,nan,nan,nan,39.052086,102.19956,nan,nan,17.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,355.0,165.0,192.0
446077208,446074903,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,35.152462,39.052086,69.57475,117.21112,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,10.0,324.0,158.0,198.0
446142191,446138671,3932170,7997.867,7.810417,94.07075,139.86852,nan,nan,nan,nan,nan,nan,55.544403,101.53542,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,326.0,150.0,193.0
446200848,446199940,3932170,7997.867,7.810417,133.4961,nan,nan,nan,70.95789,nan,nan,nan,47.146942,39.052086,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,9.0,nan,nan,320.0,133.0,186.0
446236901,446234950,3932170,7997.867,7.810417,109.34584,nan,nan,nan,54.67292,nan,nan,nan,55.521393,110.06484,nan,nan,10.0,nan,nan,nan,9.0,nan,nan,nan,16.0,10.0,nan,nan,319.0,152.0,175.0
446269688,446267459,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,54.67292,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,333.0,161.0,171.0
446332171,446331229,3932170,7997.867,7.810417,39.052086,69.62962,nan,nan,54.67292,101.53542,nan,nan,53.581306,47.954117,nan,nan,17.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,312.0,158.0,168.0
446396818,446394998,3932170,7997.867,7.810417,46.862503,66.79653,nan,nan,54.67292,nan,nan,nan,55.544403,nan,nan,nan,16.0,10.0,nan,nan,9.0,nan,nan,nan,16.0,nan,nan,nan,323.0,158.0,193.0
446430890,446427509,3932170,7997.867,7.810417,46.862503,149.06206,nan,nan,46.862503,94.44401,164.01877,nan,46.862503,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,327.0,186.0,176.0
446494283,446491276,3932170,7997.867,7.810417,54.67292,74.60695,nan,nan,39.052086,109.34584,nan,nan,149.06206,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,328.0,176.0,180.0
446525887,446522538,3932170,7997.867,7.810417,nan,nan,nan,nan,156.23225,nan,nan,nan,39.052086,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,299.0,154.0,176.0
446590868,446587557,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,45.77089,40.1437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,315.0,165.0,175.0
446621843,446618814,3932170,7997.867,7.810417,39.052086,124.24767,nan,nan,39.052086,125.68567,nan,nan,46.862503,101.53542,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,322.0,176.0,204.0
446685693,446682584,3932170,7997.867,7.810417,54.67292,117.21112,nan,nan,102.19956,117.15626,148.39792,nan,46.862503,35.05728,132.83195,nan,16.0,10.0,nan,nan,10.0,10.0,10.0,nan,16.0,10.0,10.0,nan,320.0,168.0,173.0
446748702,446747604,3932170,7997.867,7.810417,39.052086,nan,nan,nan,187.10426,nan,nan,nan,39.336525,164.68289,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,347.0,164.0,187.0
446779818,446778863,3932170,7997.867,7.810417,156.20834,171.82918,178.97546,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,17.0,nan,nan,nan,309.0,158.0,170.0
446845103,446842637,3932170,7997.867,7.810417,38.180603,nan,nan,nan,46.862503,nan,nan,nan,62.483337,nan,nan,nan,16.0,nan,nan,nan,9.0,nan,nan,nan,10.0,nan,nan,nan,309.0,147.0,202.0
446874663,446872642,3932170,7997.867,7.810417,39.052086,54.67292,nan,nan,46.862503,nan,nan,nan,62.483337,nan,nan,nan,16.0,16.0,nan,nan,9.0,nan,nan,nan,10.0,nan,nan,nan,309.0,147.0,202.0
446940988,446938912,3932170,7997.867,7.810417,93.006004,nan,nan,nan,nan,nan,nan,nan,63.202343,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,334.0,166.0,157.0
446974935,446971425,3932170,7997.867,7.810417,180.3586,nan,nan,nan,117.15626,141.25165,nan,nan,46.862503,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,309.0,164.0,183.0
447039298,447035192,3932170,7997.867,7.810417,nan,nan,nan,nan,63.202343,nan,nan,nan,53.581306,56.42867,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,301.0,170.0,184.0
447071141,447067701,3932170,7997.867,7.810417,54.67292,141.3065,171.51077,nan,nan,nan,nan,nan,39.052086,140.58751,171.82918,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,17.0,10.0,10.0,nan,318.0,159.0,197.0
447162602,447161478,3932170,7997.867,7.810417,140.58751,156.20834,nan,nan,39.71622,nan,nan,nan,39.052086,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,330.0,142.0,192.0
447194530,447192737,3932170,7997.867,7.810417,39.71622,nan,nan,nan,39.71622,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,306.0,142.0,203.0
447229682,447226497,3932170,7997.867,7.810417,nan,nan,nan,nan,85.91459,nan,nan,nan,39.490574,68.88375,71.38537,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,10.0,nan,325.0,160.0,201.0
447294959,447291519,3932170,7997.867,7.810417,54.67292,nan,nan,nan,39.052086,nan,nan,nan,39.052086,102.254425,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,316.0,141.0,165.0
447325047,447322778,3932170,7997.867,7.810417,101.53542,125.630806,nan,nan,nan,nan,nan,nan,125.28507,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,333.0,163.0,181.0
447388930,447387839,3932170,7997.867,7.810417,nan,nan,nan,nan,109.34584,nan,nan,nan,55.544403,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,319.0,164.0,165.0
447449943,447449065,3932170,7997.867,7.810417,47.146942,nan,nan,nan,85.19559,nan,nan,nan,53.581306,47.954117,140.58751,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,300.0,155.0,202.0
447486342,447482830,3932170,7997.867,7.810417,39.052086,62.483337,nan,nan,nan,nan,nan,nan,93.725006,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,363.0,161.0,208.0
447517613,447514130,3932170,7997.867,7.810417,nan,nan,nan,nan,71.01276,nan,nan,nan,93.725006,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,353.0,169.0,208.0
447581240,447579103,3932170,7997.867,7.810417,54.67292,nan,nan,nan,94.389145,171.82918,nan,nan,46.862503,187.39514,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,310.0,153.0,195.0
447646073,447642917,3932170,7997.867,7.810417,54.67292,70.293755,nan,nan,171.16504,nan,nan,nan,48.447063,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,9.0,nan,nan,nan,318.0,166.0,185.0
447676132,447675384,3932170,7997.867,7.810417,53.801437,nan,nan,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,342.0,154.0,199.0
447739733,447737902,3932170,7997.867,7.810417,70.293755,nan,nan,nan,54.67292,nan,nan,nan,55.544403,132.7771,178.97546,nan,10.0,nan,nan,nan,9.0,nan,nan,nan,16.0,10.0,10.0,nan,318.0,135.0,191.0
447775198,447771661,3932170,7997.867,7.810417,39.052086,nan,nan,nan,nan,nan,nan,nan,39.052086,62.164944,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,329.0,176.0,181.0
447838852,447835432,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,39.052086,71.013176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,295.0,176.0,171.0
447870362,447867942,3932170,7997.867,7.810417,85.96945,187.45001,nan,nan,nan,nan,nan,nan,102.19956,156.20834,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,293.0,153.0,177.0
447931824,447930459,3932170,7997.867,7.810417,39.052086,nan,nan,nan,46.862503,nan,nan,nan,39.052086,179.69446,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,362.0,163.0,176.0
447995056,447992979,3932170,7997.867,7.810417,62.483337,nan,nan,nan,39.71622,nan,nan,nan,54.67292,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,313.0,172.0,166.0
448030464,448027988,3932170,7997.867,7.810417,156.92734,180.30373,nan,nan,140.58751,164.07362,nan,nan,39.052086,141.25165,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,17.0,10.0,nan,nan,322.0,165.0,211.0
448092701,448091759,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,70.293755,164.01877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,330.0,142.0,179.0
448125859,448123029,3932170,7997.867,7.810417,39.052086,nan,nan,nan,54.67292,nan,nan,nan,39.052086,109.66424,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,321.0,166.0,183.0
448189046,448185538,3932170,7997.867,7.810417,46.862503,nan,nan,nan,141.3065,nan,nan,nan,46.862503,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,329.0,163.0,178.0
448221601,448219313,3932170,7997.867,7.810417,46.862503,35.457893,nan,nan,108.68171,nan,nan,nan,35.152462,55.544403,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,17.0,16.0,nan,nan,288.0,165.0,184.0
448285972,448283065,3932170,7997.867,7.810417,116.437256,nan,nan,nan,nan,nan,nan,nan,39.052086,140.53264,171.11018,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,10.0,nan,308.0,158.0,189.0
448348219,448346835,3932170,7997.867,7.810417,46.862503,109.34584,nan,nan,132.72223,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,328.0,155.0,197.0
448382647,448379345,3932170,7997.867,7.810417,nan,nan,nan,nan,70.293755,133.46513,nan,nan,46.862503,62.483337,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,325.0,169.0,183.0
448446067,448443113,3932170,7997.867,7.810417,117.15626,nan,nan,nan,nan,nan,nan,nan,39.694653,54.522896,84.10397,87.0062,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,10.0,308.0,158.0,181.0
448475195,448473126,3932170,7997.867,7.810417,55.337055,nan,nan,nan,nan,nan,nan,nan,39.694653,54.522896,84.10397,87.0062,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,10.0,327.0,158.0,181.0
448541385,448539393,3932170,7997.867,7.810417,78.76831,132.11296,nan,nan,nan,nan,nan,nan,62.801735,133.09549,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,323.0,180.0,180.0
448575000,448571903,3932170,7997.867,7.810417,117.8204,nan,nan,nan,71.01276,nan,nan,nan,39.052086,54.67292,46.862503,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,16.0,9.0,nan,349.0,176.0,184.0
448637553,448635721,3932170,7997.867,7.810417,nan,nan,nan,nan,39.052086,nan,nan,nan,70.293755,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,301.0,193.0,191.0
448700149,448696940,3932170,7997.867,7.810417,53.581306,47.954117,nan,nan,nan,nan,nan,nan,109.34584,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,311.0,162.0,178.0
448734582,448731951,3932170,7997.867,7.810417,93.725006,117.87526,nan,nan,nan,nan,nan,nan,39.052086,45.277943,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,9.0,nan,nan,298.0,138.0,172.0
448766859,448763210,3932170,7997.867,7.810417,39.052086,nan,nan,nan,54.67292,124.24767,nan,nan,47.526638,54.32718,156.20834,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,10.0,nan,291.0,180.0,178.0
448936729,448933262,3932170,7997.867,7.810417,nan,nan,nan,nan,54.67292,nan,nan,nan,46.862503,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,339.0,158.0,187.0
448967759,448965778,3932170,7997.867,7.810417,54.67292,nan,nan,nan,63.202343,nan,nan,nan,46.862503,117.101395,53.08836,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,9.0,nan,321.0,147.0,173.0
449000008,448997031,3932170,7997.867,7.810417,46.862503,132.72223,nan,nan,100.87129,179.67055,nan,nan,46.862503,117.101395,53.08836,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,16.0,10.0,9.0,nan,327.0,151.0,173.0
449032147,449029541,3932170,7997.867,7.810417,149.06206,156.20834,nan,nan,nan,nan,nan,nan,46.862503,61.76433,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,315.0,171.0,183.0
449065924,449062051,3932170,7997.867,7.810417,53.581306,47.954117,nan,nan,nan,nan,nan,nan,46.862503,94.389145,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,299.0,168.0,218.0
449128141,449125852,3932170,7997.867,7.810417,55.337055,nan,nan,nan,164.73776,nan,nan,nan,54.67292,77.38517,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,313.0,195.0,151.0
449159994,449158330,3932170,7997.867,7.810417,46.862503,nan,nan,nan,163.98738,nan,nan,nan,39.052086,55.544403,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,16.0,16.0,nan,nan,318.0,164.0,209.0
449225803,449222099,3932170,7997.867,7.810417,149.06206,nan,nan,nan,117.18764,nan,nan,nan,55.391926,78.10417,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,316.0,147.0,185.0
449287017,449284620,3932170,7997.867,7.810417,54.67292,74.60695,108.68171,nan,55.09914,94.44443,132.72223,nan,54.67292,nan,nan,nan,16.0,10.0,10.0,nan,17.0,10.0,10.0,nan,16.0,nan,nan,nan,331.0,168.0,182.0
449321657,449318379,3932170,7997.867,7.810417,86.99565,46.862503,nan,nan,117.101395,nan,nan,nan,46.862503,124.966675,nan,nan,17.0,16.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,364.0,167.0,181.0
449385172,449382147,3932170,7997.867,7.810417,nan,nan,nan,nan,55.544403,85.91459,nan,nan,54.67292,nan,nan,nan,nan,nan,nan,nan,16.0,9.0,nan,nan,10.0,nan,nan,nan,321.0,145.0,178.0
449416582,449413412,3932170,7997.867,7.810417,nan,nan,nan,nan,68.48272,71.38537,nan,nan,55.544403,32.333282,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,310.0,169.0,190.0
449480544,449478427,3932170,7997.867,7.810417,62.134266,nan,nan,nan,70.00648,nan,nan,nan,39.052086,116.81052,nan,nan,13.0,nan,nan,nan,17.0,nan,nan,nan,10.0,10.0,nan,nan,318.0,166.0,167.0
449511569,449509688,3932170,7997.867,7.810417,nan,nan,nan,nan,54.766666,70.19106,110.06484,nan,46.862503,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,nan,16.0,nan,nan,nan,375.0,159.0,208.0
