timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
2110557598,2110557482,4259850,4325386,-6.6188886e-06,2.3972749e-05,4.3129316e-05,-0.0012084143,-0.0018158669,-0.056901325,4560,5809,0,2
2111053751,2111053639,4259850,4325386,1.0932645e-05,5.8173187e-05,-1.0183083e-05,-0.0006936021,-0.0015390213,-0.042780884,4513,4355,0,2
2111554507,2111554403,4259850,4325386,-2.1266971e-05,1.839852e-05,6.7355304e-06,-0.0007604324,-0.0017976571,-0.04278987,4500,4376,0,2
2112055338,2112055166,4259850,4325386,-2.3341154e-05,1.8383587e-05,2.2433244e-06,-0.0007554642,-0.0017037168,-0.04185872,4558,4269,0,2
2112555903,2112555791,4259850,4325386,1.6015678e-05,-3.2497653e-06,1.143626e-05,-0.000709775,-0.001526704,-0.042287767,4511,4312,0,2
2113056648,2113056505,4259850,4325386,-1.5186506e-05,1.48882355e-05,-1.0889763e-05,-0.0007635471,-0.0018055532,-0.04284072,4507,4357,0,2
2113558217,2113557226,4259850,4325386,1.783793e-05,5.1569266e-05,-1.7175504e-05,-0.0011614206,-0.002296042,-0.054334234,4510,5544,0,2
2114058272,2114057995,4259850,4325386,5.6426156e-06,-1.3912632e-05,-3.0906864e-05,-0.00071272784,-0.0017182567,-0.042632606,4384,4354,0,2
2114554314,2114554199,4259850,4325386,-1.3533219e-05,2.9517803e-05,8.088425e-06,-0.00083706435,-0.0017051523,-0.042822868,4558,4356,0,2
2115054974,2115054870,4259850,4325386,1.0021245e-05,-4.758177e-07,-1.1318878e-05,-0.0009142003,-0.0017696583,-0.04260492,4457,4338,0,2
2115555772,2115555659,4259850,4325386,6.621443e-06,2.4466786e-05,2.3576065e-05,-0.00076117396,-0.0017203598,-0.043717455,4582,4441,0,2
2116051984,2116051794,4259850,4325386,-2.1013842e-05,4.7530233e-05,-1.43657235e-05,-0.0007444106,-0.0016790007,-0.042823426,4509,4354,0,2
2116552633,2116552514,4259850,4325386,6.892098e-06,1.7233257e-05,2.1603082e-05,-0.00075442984,-0.0017500307,-0.04280532,4511,4355,0,2
2117053333,2117053229,4259850,4325386,-2.2350192e-05,8.023051e-06,-6.36375e-06,-0.00077813084,-0.0016612535,-0.040541638,4368,4126,0,2
2117554908,2117554036,4259850,4325386,-6.842788e-07,1.0075993e-05,-2.3460172e-05,-0.0006978576,-0.0014283946,-0.042718597,4600,4348,0,2
2118055550,2118054668,4259850,4325386,7.735712e-06,9.532148e-06,1.3215004e-05,-0.0011434088,-0.0020890585,-0.055835538,4466,5685,0,2
2118555534,2118555384,4259850,4325386,-2.5043182e-05,2.4792442e-05,-3.3313092e-05,-0.00089742546,-0.0018168264,-0.04504759,4510,4604,0,2
2119056214,2119056102,4259850,4325386,2.4368685e-05,2.5840252e-05,2.8394617e-05,-0.00084679713,-0.0017137317,-0.042730037,4513,4355,0,2
2119556930,2119556819,4259850,4325386,3.5929537e-05,4.4124943e-05,1.3729593e-05,-0.0008475599,-0.0016115091,-0.0427803,4322,4353,0,2
2120053129,2120053025,4259850,4325386,1.552537e-05,3.237883e-05,1.0312175e-05,-0.00083383993,-0.0017757555,-0.043650955,4511,4448,0,2
2120553896,2120553791,4259850,4325386,-2.335094e-05,-1.5639544e-05,-1.0049608e-05,-0.0006888916,-0.0016940822,-0.0427537,4554,4355,0,2
2121054579,2121054473,4259850,4325386,-9.235148e-06,3.9900748e-05,-2.9077062e-06,-0.0007203712,-0.0015919043,-0.042747878,4477,4353,0,2
2121550797,2121550667,4259850,4325386,1.094861e-05,1.4207843e-06,-1.8146702e-05,-0.00072405813,-0.0016575741,-0.04181201,4464,4262,0,2
2122051588,2122051384,4259850,4325386,3.7319314e-05,1.6827878e-05,-3.3905137e-06,-0.00081666355,-0.0017311705,-0.04435614,4511,4521,0,2
2122552208,2122552103,4259850,4325386,2.2770437e-05,3.5270976e-05,6.6567045e-06,-0.00064881676,-0.0015922859,-0.040337153,4356,4114,0,2
2123053022,2123052918,4259850,4325386,1.5839842e-05,1.6700016e-05,3.6890615e-06,-0.00088349706,-0.0017476389,-0.04305726,4610,4401,0,2
2123553697,2123553583,4259850,4325386,5.4931013e-05,1.5917742e-06,-5.861279e-06,-0.0007328501,-0.0017146963,-0.041723724,4558,4245,0,2
2124054358,2124054257,4259850,4325386,-1.363642e-05,-1.8288004e-06,2.3006628e-09,-0.00091500586,-0.0014160994,-0.042628825,4467,4334,0,2
2124555119,2124554971,4259850,4325386,-2.715556e-06,-9.224611e-06,-8.176109e-06,-0.0010763017,-0.0025409032,-0.05735456,4511,5833,0,2
2125051490,2125051382,4259850,4325386,-2.1766875e-05,3.171435e-05,1.243011e-05,-0.0006990764,-0.0016903321,-0.040743116,4713,4141,0,2
2125552023,2125551898,4259850,4325386,1.830614e-05,5.364443e-06,-1.8190272e-05,-0.0007398703,-0.0017891596,-0.04292314,4515,4354,0,2
2126052768,2126052612,4259850,4325386,3.5795907e-05,-0.00018920201,-0.00071927474,-0.00062243023,-0.00041976455,-0.042509243,4498,4370,0,2
2126554099,2126553377,4259850,4325386,8.661699e-05,9.652992e-05,-8.3264444e-05,-0.00015056261,-0.0007768412,-0.05885588,4557,5807,0,2
2127054465,2127054049,4259850,4325386,2.7403981e-05,-1.7728546e-05,3.7471047e-05,0.00040338037,-0.0020690197,-0.05516387,4222,5794,0,2
2127554886,2127554765,4259850,4325386,-6.499078e-05,-6.851356e-05,9.876489e-06,-0.00063227396,-0.0015963988,-0.040867,4513,4218,0,2
2128055585,2128055481,4259850,4325386,2.0585055e-06,-8.72499e-06,-2.4081875e-05,-0.001047222,-0.0015908872,-0.0441655,4510,4504,0,2
2128551903,2128551787,4259850,4325386,-3.9497213e-06,-4.341826e-06,-7.1318564e-06,-0.00096013944,-0.0015505217,-0.042723887,4611,4357,0,2
2129052586,2129052411,4259850,4325386,-2.1604795e-07,1.5341011e-05,-7.1482414e-06,-0.000755697,-0.0018164759,-0.04287192,4517,4361,0,2
2129553300,2129553168,4259850,4325386,-1.6515537e-06,1.26611385e-05,1.566039e-05,-0.0007197076,-0.001779467,-0.042575866,4558,4353,0,2
2130055869,2130053843,4259850,4325386,2.6990181e-05,2.1053218e-05,5.498621e-06,-0.00083874573,-0.0018023431,-0.042763583,4469,4356,0,2
2130550650,2130550247,4259850,4325386,3.0118234e-05,2.211865e-05,-2.5976433e-05,-0.0009594265,-0.0023317202,-0.05692754,4666,5808,0,2
2131056322,2131055476,4259850,4325386,-5.4585948e-05,-1.3136811e-05,5.7259053e-06,-0.0008016842,-0.0016985696,-0.041672967,4714,4269,0,2
2131556643,2131555990,4259850,4325386,-1.9859774e-05,7.306199e-07,-1.7788485e-05,-0.0008556526,-0.0018648846,-0.043391753,4513,4408,0,2
2132052324,2132052213,4259850,4325386,2.973384e-05,3.7331e-05,4.9079536e-09,-0.0008101464,-0.0017506012,-0.042554438,4529,4354,0,2
2132553065,2132552960,4259850,4325386,3.2646563e-05,4.9769493e-05,-2.6341308e-05,-0.00087088655,-0.0017938819,-0.045280483,4560,4617,0,2
2133053755,2133053635,4259850,4325386,2.300507e-05,2.6565329e-05,-7.4049426e-06,-0.0008015821,-0.0017288866,-0.042467806,4468,4331,0,2
2133554457,2133554345,4259850,4325386,1.2469783e-05,2.9821576e-05,4.376712e-06,-0.00081694365,-0.0017155026,-0.042713318,4511,4355,0,2
2134055167,2134055062,4259850,4325386,-1.6960578e-06,1.8207931e-05,-2.8496883e-05,-0.000940665,-0.0016955052,-0.04285009,4388,4355,0,2
2134556005,2134555898,4259850,4325386,-6.8959894e-06,3.9388968e-05,-6.5802333e-06,-0.0006329919,-0.0017296058,-0.04271789,4630,4355,0,2
2135056656,2135056541,4259850,4325386,7.56881e-05,4.349821e-05,-1.7117323e-05,-0.0007331177,-0.0017136507,-0.042801026,4558,4356,0,2
2135553384,2135552748,4259850,4325386,-1.1504839e-05,6.978829e-06,-3.8194106e-05,-0.0008827791,-0.0016685465,-0.04282168,4552,4355,0,2
2136053749,2136053420,4259850,4325386,-1.638879e-05,2.4653287e-05,2.2032857e-05,-0.0007206997,-0.001743319,-0.042751525,4318,4355,0,2
2136554452,2136554348,4259850,4325386,2.9024715e-05,-6.6165535e-06,-9.559586e-07,-0.00077107706,-0.0017754283,-0.04339288,4725,4431,0,2
2137054965,2137054852,4259850,4325386,-4.0654493e-05,4.297955e-05,1.0573436e-05,-0.00093512284,-0.0016815151,-0.042374898,4514,4332,0,2
2137555671,2137555565,4259850,4325386,-5.1961757e-05,-6.3938805e-06,1.3237104e-05,-0.0008688734,-0.001694632,-0.041416653,4434,4218,0,2
2138056490,2138056388,4259850,4325386,5.940757e-05,4.0253282e-05,-2.6484058e-05,-0.0008450821,-0.0019068975,-0.04416814,4616,4493,0,2
2138557151,2138557004,4259850,4325386,-3.4124732e-05,-5.436353e-06,-1.0941807e-05,-0.0008312529,-0.0016856103,-0.041443862,4207,4211,0,2
2139053317,2139053204,4259850,4325386,4.8380778e-05,2.4067931e-05,-3.3044555e-05,-0.0008888911,-0.0017301094,-0.04272906,4463,4356,0,2
2139554026,2139553921,4259850,4325386,5.092395e-05,2.4140531e-06,-1.937228e-05,-0.00084371964,-0.0016920766,-0.042695396,4408,4355,0,2
2140055553,2140054765,4259850,4325386,-4.5844204e-06,4.452093e-06,-4.235535e-06,-0.0010792584,-0.0023529022,-0.05818379,4638,5919,0,2
2140555883,2140555357,4259850,4325386,7.005103e-06,1.1681752e-05,-3.601415e-05,-0.0009755136,-0.0021630249,-0.057020355,4514,5806,0,2
2141056261,2141056117,4259850,4325386,-3.5968413e-05,-2.2064114e-05,4.633576e-05,-0.0008154936,-0.0017307654,-0.042930946,4560,4367,0,2
2141556888,2141556784,4259850,4325386,1.3722201e-05,-6.179155e-06,-6.035779e-07,-0.0008997979,-0.0017597848,-0.04279477,4463,4360,0,2
2142057659,2142057500,4259850,4325386,5.7232123e-06,2.5133117e-05,6.714197e-06,-0.00079168426,-0.0017557228,-0.042295147,4292,4298,0,2
2142553809,2142553706,4259850,4325386,-5.559204e-06,2.591654e-05,2.8910663e-06,-0.00075184525,-0.0016732172,-0.04056371,4512,4124,0,2
2143054528,2143054421,4259850,4325386,8.993891e-06,2.9887828e-05,2.2555545e-05,-0.0009618341,-0.0017547453,-0.04532464,4486,4626,0,2
2143555275,2143555162,4259850,4325386,-9.848173e-07,-9.748182e-06,-1.895518e-05,-0.00081657135,-0.0017031922,-0.042749505,4530,4355,0,2
2144056006,2144055901,4259850,4325386,-1.8384699e-05,3.1401934e-05,3.5760368e-06,-0.00083902595,-0.001776006,-0.042750016,4559,4361,0,2
2144556702,2144556569,4259850,4325386,2.8236907e-05,4.8094885e-06,-2.5033954e-05,-0.00072973553,-0.0017246316,-0.043557033,4463,4437,0,2
2145052981,2145052773,4259850,4325386,2.8033655e-05,1.683119e-05,-5.022139e-08,-0.0009768781,-0.0017462773,-0.04320706,4398,4402,0,2
2145558122,2145558000,4259850,4325386,3.0068682e-05,3.921978e-06,-5.4321604e-06,-0.0008055306,-0.0017807944,-0.040731926,4335,4153,0,2
2146054368,2146054206,4259850,4325386,-2.3728238e-05,1.3548685e-06,2.0683163e-05,-0.0011286468,-0.0023594098,-0.05725281,4512,5851,0,2
2146555027,2146554921,4259850,4325386,1.3363122e-05,6.231336e-05,1.0772922e-05,-0.0008006353,-0.0016971973,-0.042845264,4504,4360,0,2
2147055791,2147055684,4259850,4325386,6.24882e-06,2.568737e-05,-2.2841707e-05,-0.0009136075,-0.001614863,-0.042571552,4557,4337,0,2
2147552164,2147552056,4259850,4325386,-2.0969968e-05,1.3574063e-06,2.1206828e-05,-0.00076430815,-0.0017493758,-0.042345416,4726,4313,0,2
2148054311,2148052556,4259850,4325386,3.404088e-05,2.9036669e-06,2.8821316e-05,-0.00075719,-0.0016244139,-0.041035075,4463,4183,0,2
2148553382,2148553271,4259850,4325386,-3.4015702e-05,5.9734088e-05,-1.5565305e-05,-0.0007991619,-0.0017032695,-0.04276708,4488,4353,0,2
2149054814,2149054031,4259850,4325386,3.2147523e-06,2.2224704e-05,-1.4239962e-05,-0.00075535063,-0.0016064679,-0.0428586,4554,4361,0,2
2149555132,2149554706,4259850,4325386,-1.1071394e-05,-9.504241e-06,-1.1568869e-05,-0.00092121033,-0.0017946088,-0.04275395,4515,4356,0,2
2150055631,2150055469,4259850,4325386,6.5664804e-05,3.3165084e-05,-3.781825e-06,-0.0007854908,-0.0017684432,-0.04490249,4561,4578,0,2
2150551783,2150551670,4259850,4325386,-2.4851088e-05,-2.8883745e-05,9.713535e-06,-0.00091486395,-0.0017712952,-0.04451218,4454,4543,0,2
2151052569,2151052453,4259850,4325386,-2.0085383e-05,-3.935999e-05,-8.021393e-06,-0.00089002214,-0.0016681774,-0.040702697,4578,4153,0,2
2151553162,2151553059,4259850,4325386,3.4735294e-05,1.96734e-05,-5.692422e-07,-0.0008071541,-0.0017206597,-0.04269529,4517,4343,0,2
2152053944,2152053769,4259850,4325386,3.5677174e-05,3.0704778e-05,-1.2527867e-05,-0.0008036673,-0.0016947755,-0.0430215,4512,4376,0,2
2152554591,2152554485,4259850,4325386,3.5178364e-05,4.304504e-05,2.2855449e-05,-0.00089610217,-0.0017716277,-0.042206913,4512,4303,0,2
2153051244,2153050907,4259850,4325386,2.563913e-05,6.857544e-05,-1.3610448e-05,-0.0006997643,-0.0016524221,-0.042355154,4730,4320,0,2
2153551588,2153551454,4259850,4325386,2.4783209e-05,4.5722252e-05,-2.2606304e-05,-0.0010110831,-0.001661062,-0.04279134,4561,4355,0,2
2154052224,2154052118,4259850,4325386,3.6066023e-05,5.288667e-05,2.654675e-06,-0.00091688056,-0.00165695,-0.04273644,4463,4352,0,2
2154552976,2154552866,4259850,4325386,2.0044145e-05,1.1587068e-06,2.8156739e-05,-0.0008932353,-0.0016800578,-0.042724542,4544,4354,0,2
2155053705,2155053548,4259850,4325386,1.27827925e-05,3.9489903e-05,1.2170893e-06,-0.0011620804,-0.002373624,-0.05719831,4509,5829,0,2
2155554391,2155554265,4259850,4325386,9.224344e-06,2.6261167e-05,8.703979e-06,-0.00094761216,-0.0016698206,-0.042857654,4504,4357,0,2
2156055136,2156055026,4259850,4325386,-8.000045e-06,1.16379e-05,-3.432729e-06,-0.0008777553,-0.0016992484,-0.04263313,4558,4348,0,2
2156551401,2156551291,4259850,4325386,1.1938451e-05,-1.2188282e-05,-6.2722766e-06,-0.00080636446,-0.0017386111,-0.042712368,4618,4355,0,2
2157053513,2157051898,4259850,4325386,4.3180327e-05,3.4201275e-05,-1.3807361e-05,-0.0009461613,-0.0016509189,-0.042039346,4463,4294,0,2
2157552728,2157552612,4259850,4325386,-1.9498502e-05,4.8145257e-06,-3.7458307e-05,-0.00085840933,-0.0017361024,-0.042617936,4511,4353,0,2
2158053977,2158053330,4259850,4325386,2.56782e-05,1.2265933e-05,-9.1401773e-07,-0.00085966964,-0.0016284871,-0.042668246,4513,4356,0,2
2158554347,2158554045,4259850,4325386,2.792392e-05,5.0666886e-06,-5.8617493e-06,-0.00086970313,-0.0018569855,-0.0423442,4316,4347,0,2
2159055079,2159054972,4259850,4325386,-2.3463268e-07,1.9960428e-06,-2.6070125e-05,-0.0008971212,-0.001765373,-0.0426899,4726,4354,0,2
2159551115,2159551009,4259850,4325386,1.4453591e-05,-1.09849325e-05,-1.4886356e-05,-0.00089120446,-0.0017992182,-0.044637784,4557,4556,0,2
2160051813,2160051697,4259850,4325386,1.4720708e-05,1.8792121e-05,1.1092502e-06,-0.00074566074,-0.0017461585,-0.04114583,4486,4189,0,2
2160552498,2160552389,4259850,4325386,5.7076064e-05,1.3056684e-05,-6.2763534e-06,-0.0008036455,-0.0017639932,-0.042057432,4508,4281,0,2
2161053285,2161053110,4259850,4325386,-2.2813042e-06,5.1197803e-05,-4.661542e-06,-0.00096800714,-0.0021940921,-0.057650078,4514,5867,0,2
2161553923,2161553819,4259850,4325386,6.893285e-05,-1.4956153e-05,-2.0245561e-05,-0.0008685118,-0.0017282064,-0.042655714,4505,4355,0,2
2162054689,2162054580,4259850,4325386,-9.18973e-06,4.922405e-06,1.624854e-05,-0.00096467877,-0.001782955,-0.042519,4440,4356,0,2
2162556041,2162555352,4259850,4325386,9.298227e-06,4.942452e-06,-4.027948e-05,-0.0008614248,-0.0017751561,-0.042718254,4565,4354,0,2
2163056350,2163055966,4259850,4325386,5.0816696e-05,1.4154064e-05,-3.7702207e-06,-0.0009933452,-0.0022835566,-0.05442179,4511,5545,0,2
2163552273,2163552167,4259850,4325386,1.1459128e-05,1.4853907e-05,4.3131936e-06,-0.00081183575,-0.0016595297,-0.04057366,4511,4134,0,2
2164052988,2164052880,4259850,4325386,1.9924673e-05,-8.679106e-06,2.8712444e-05,-0.00085989886,-0.0017004015,-0.042672273,4318,4355,0,2
2164553911,2164553794,4259850,4325386,-2.7669557e-05,2.2173876e-05,-2.240127e-05,-0.00081875536,-0.0017716356,-0.041958943,4709,4282,0,2
2165054464,2165054358,4259850,4325386,-2.3957056e-05,1.0227178e-05,1.7404935e-05,-0.0007730304,-0.0017549514,-0.04194333,4560,4286,0,2
2165555132,2165555024,4259850,4325386,3.9026167e-05,6.861131e-05,-6.8858362e-06,-0.00080548326,-0.0016931408,-0.043342967,4464,4421,0,2
2166057888,2166055754,4259850,4325386,5.945945e-06,3.114878e-05,-1.26459845e-05,-0.00093598454,-0.0017488305,-0.04280065,4526,4358,0,2
2166556558,2166556453,4259850,4325386,2.3661481e-05,3.2565255e-05,1.437248e-05,-0.0007684351,-0.0017651425,-0.042676464,4511,4355,0,2
2167052827,2167052656,4259850,4325386,-7.250466e-06,-1.4240532e-05,-2.9282536e-09,-0.00078034337,-0.0016671391,-0.04276135,4510,4356,0,2
2167553533,2167553370,4259850,4325386,4.9999162e-05,5.7205332e-05,-2.239488e-06,-0.0010895989,-0.0023023796,-0.056440983,4423,5758,0,2
2168054293,2168054188,4259850,4325386,2.8658612e-06,1.5899204e-05,-9.094418e-06,-0.0007147824,-0.0016686653,-0.04252226,4616,4353,0,2
2168554913,2168554802,4259850,4325386,1.9788018e-05,7.686461e-06,6.4793753e-06,-0.000967794,-0.0018138931,-0.043431643,4468,4428,0,2
2169055625,2169055513,4259850,4325386,5.994013e-05,-1.8540773e-05,-2.1589585e-06,-0.00078591914,-0.0016974134,-0.04259613,4512,4343,0,2
2169556333,2169556226,4259850,4325386,2.5180912e-05,4.798538e-06,-1.7673354e-05,-0.00087616337,-0.0016602193,-0.04275077,4505,4354,0,2
2170052722,2170052614,4259850,4325386,2.4243395e-06,2.8626611e-05,3.377603e-05,-0.0007963269,-0.0016810489,-0.040221788,4695,4094,0,2
2170553258,2170553143,4259850,4325386,-1.0730962e-06,3.0305333e-05,1.3185057e-05,-0.0011191054,-0.0017902856,-0.045290247,4505,4618,0,2
2171054060,2171053904,4259850,4325386,-3.6062273e-05,2.3431754e-05,-1.4125771e-05,-0.0008606141,-0.0016902783,-0.042659454,4558,4345,0,2
2171555450,2171554571,4259850,4325386,2.1327607e-05,-1.0075627e-05,-8.528512e-06,-0.0011460998,-0.0022968545,-0.057032187,4463,5808,0,2
2172055548,2172055290,4259850,4325386,3.1444608e-05,-1.0122061e-05,-6.057458e-07,-0.0008003678,-0.0018925619,-0.042521756,4516,4356,0,2
2172556124,2172556000,4259850,4325386,3.7132484e-06,5.857855e-06,-7.827346e-07,-0.00085258635,-0.0017133133,-0.042752177,4513,4361,0,2
2173056836,2173056716,4259850,4325386,2.043578e-05,1.7460234e-05,1.0222076e-05,-0.0007876821,-0.0016839964,-0.040820107,4513,4152,0,2
2173557581,2173557474,4259850,4325386,-4.257957e-05,-1.0713184e-05,1.3727535e-05,-0.00080680277,-0.0018565373,-0.04459877,4464,4549,0,2
2174053779,2174053676,4259850,4325386,1.3450278e-05,1.8013016e-06,-1.3938585e-05,-0.0008667785,-0.001838932,-0.04274438,4558,4356,0,2
2174551733,2174549880,4259850,4325386,-6.479499e-06,2.2253218e-05,-1.4620378e-05,-0.000874809,-0.0016207137,-0.040283587,4558,4105,0,2
2175055163,2175055056,4259850,4325386,-2.4854742e-05,-1.4847869e-05,-4.5292927e-05,-0.0008739056,-0.0017767778,-0.042748228,4510,4357,0,2
2175555877,2175555772,4259850,4325386,2.9796278e-05,1.0607972e-05,-1.563873e-05,-0.00085080735,-0.0017625636,-0.042610038,4340,4354,0,2
2176052418,2176051974,4259850,4325386,2.1079513e-05,2.1316864e-05,-1.3920366e-05,-0.000788691,-0.0017210973,-0.04270176,4496,4357,0,2
2176557353,2176557246,4259850,4325386,-1.920871e-06,3.9574297e-05,-1.311023e-05,-0.00076284126,-0.0016463613,-0.040689737,4558,4148,0,2
2177053551,2177053448,4259850,4325386,2.433206e-05,-2.406545e-06,-2.9063473e-05,-0.0006863482,-0.0016698845,-0.040837087,4558,4167,0,2
2177554220,2177554115,4259850,4325386,3.437206e-06,2.685227e-06,-1.4379469e-05,-0.0007718717,-0.0016541359,-0.04276097,4246,4357,0,2
