timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
446547910,3932170,3932170,4259850,0,0,0.039696556,0.0396966,0.0,0.0,3932170,3932170,4325386,0,0,0.0034011903,0.0034011903,0.0,0.0,1,1,0,0,1,1,0,0
446748025,3932170,3932170,4259850,0,0,0.042984173,0.04298423,0.0,0.0,3932170,3932170,4325386,0,0,0.0039186953,0.0039186953,0.0,0.0,1,1,0,0,1,1,0,0
446948034,3932170,3932170,4259850,0,0,0.040135216,0.04013515,0.0,0.0,3932170,3932170,4325386,0,0,0.0024457949,0.0024457949,0.0,0.0,1,1,0,0,1,1,0,0
447153115,3932170,3932170,4259850,0,0,0.03783958,0.037839614,0.0,0.0,3932170,3932170,4325386,0,0,0.0022948466,0.0022948468,0.0,0.0,1,1,0,0,1,1,0,0
447348172,3932170,3932170,4259850,0,0,0.038472425,0.038472395,0.0,0.0,3932170,3932170,4325386,0,0,0.003570711,0.0035707105,0.0,0.0,1,1,0,0,1,1,0,0
447548223,3932170,3932170,4259850,0,0,0.03812637,0.038126376,0.0,0.0,3932170,3932170,4325386,0,0,0.0030945227,0.0030945227,0.0,0.0,1,1,0,0,1,1,0,0
447748307,3932170,3932170,4259850,0,0,0.04048243,0.040482342,0.0,0.0,3932170,3932170,4325386,0,0,0.0034271663,0.0034271663,0.0,0.0,1,1,0,0,1,1,0,0
447948340,3932170,3932170,4259850,0,0,0.036728345,0.03672828,0.0,0.0,3932170,3932170,4325386,0,0,0.0027526894,0.0027526896,0.0,0.0,1,1,0,0,1,1,0,0
448148395,3932170,3932170,4259850,0,0,0.039479677,0.039479755,0.0,0.0,3932170,3932170,4325386,0,0,0.003816357,0.003816357,0.0,0.0,1,1,0,0,1,1,0,0
448348571,3932170,3932170,4259850,0,0,0.041856237,0.041856214,0.0,0.0,3932170,3932170,4325386,0,0,0.0032683522,0.0032683522,0.0,0.0,1,1,0,0,1,1,0,0
448553532,3932170,3932170,4259850,0,0,0.03587323,0.03587325,0.0,0.0,3932170,3932170,4325386,0,0,0.0032183859,0.0032183859,0.0,0.0,1,1,0,0,1,1,0,0
448748643,3932170,3932170,4259850,0,0,0.038425103,0.038425144,0.0,0.0,3932170,3932170,4325386,0,0,0.002727356,0.002727356,0.0,0.0,1,1,0,0,1,1,0,0
448948741,3932170,3932170,4259850,0,0,0.039203778,0.03920381,0.0,0.0,3932170,3932170,4325386,0,0,0.0035408582,0.0035408582,0.0,0.0,1,1,0,0,1,1,0,0
449148750,3932170,3932170,4259850,0,0,0.038530797,0.038530804,0.0,0.0,3932170,3932170,4325386,0,0,0.0032046637,0.0032046637,0.0,0.0,1,1,0,0,1,1,0,0
449348843,3932170,3932170,4259850,0,0,0.040671784,0.04067175,0.0,0.0,3932170,3932170,4325386,0,0,0.0021060454,0.0021060454,0.0,0.0,1,1,0,0,1,1,0,0
449548822,3932170,3932170,4259850,0,0,0.026871853,0.02687167,0.0,0.0,3932170,3932170,4325386,0,0,0.0037023486,0.0037023486,0.0,0.0,1,1,0,0,1,1,0,0
449748879,3932170,3932170,4259850,0,0,0.038854007,0.038854007,0.0,0.0,3932170,3932170,4325386,0,0,0.0040334747,0.0040334743,0.0,0.0,1,1,0,0,1,1,0,0
449948981,3932170,3932170,4259850,0,0,0.026287697,0.026287735,0.0,0.0,3932170,3932170,4325386,0,0,0.0027500545,0.0027500552,0.0,0.0,1,1,0,0,1,1,0,0
450149010,3932170,3932170,4259850,0,0,0.030284697,0.030284744,0.0,0.0,3932170,3932170,4325386,0,0,0.0039602835,0.003960283,0.0,0.0,1,1,0,0,1,1,0,0
450349142,3932170,3932170,4259850,0,0,0.024689542,0.024689557,0.0,0.0,3932170,3932170,4325386,0,0,0.0028231102,0.0028231097,0.0,0.0,1,1,0,0,1,1,0,0
450549126,3932170,3932170,4259850,0,0,0.032523192,0.03252311,0.0,0.0,3932170,3932170,4325386,0,0,0.0024632069,0.0024632064,0.0,0.0,1,1,0,0,1,1,0,0
450749237,3932170,3932170,4259850,0,0,0.059366547,0.05936661,0.0,0.0,3932170,3932170,4325386,0,0,0.0019840833,0.001984083,0.0,0.0,1,1,0,0,1,1,0,0
450949284,3932170,3932170,4259850,0,0,0.03329652,0.033296507,0.0,0.0,3932170,3932170,4325386,0,0,0.0033985882,0.0033985882,0.0,0.0,1,1,0,0,1,1,0,0
451149344,3932170,3932170,4259850,0,0,0.04821939,0.048219472,0.0,0.0,3932170,3932170,4325386,0,0,0.0024059692,0.0024059687,0.0,0.0,1,1,0,0,1,1,0,0
451349358,3932170,3932170,4259850,0,0,0.06262298,0.06262298,0.0,0.0,3932170,3932170,4325386,0,0,0.0036244146,0.003624415,0.0,0.0,1,1,0,0,1,1,0,0
451549528,3932170,3932170,4259850,0,0,0.06524211,0.06524206,0.0,0.0,3932170,3932170,4325386,0,0,0.0021750808,0.002175081,0.0,0.0,1,1,0,0,1,1,0,0
451749566,3932170,3932170,4259850,0,0,0.032162763,0.032162786,0.0,0.0,3932170,3932170,4325386,0,0,0.003219579,0.0032195786,0.0,0.0,1,1,0,0,1,1,0,0
451949599,3932170,3932170,4259850,0,0,0.07019696,0.07019695,0.0,0.0,3932170,3932170,4325386,0,0,0.0073140673,0.00731406,0.0,0.0,1,1,0,0,1,1,0,0
452149737,3932170,3932170,4259850,0,0,0.051163692,0.051163666,0.0,0.0,3932170,3932170,4325386,0,0,0.0037143405,0.0037143365,0.0,0.0,1,1,0,0,1,1,0,0
452349676,3932170,3932170,4259850,0,0,0.060284317,0.060284372,0.0,0.0,3932170,3932170,4325386,0,0,0.004209923,0.004209925,0.0,0.0,1,1,0,0,1,1,0,0
452549763,3932170,3932170,4259850,0,0,0.06898151,0.06898168,0.0,0.0,3932170,3932170,4325386,0,0,0.008283153,0.008283155,0.0,0.0,1,1,0,0,1,1,0,0
452749802,3932170,3932170,4259850,0,0,0.06351574,0.06351571,0.0,0.0,3932170,3932170,4325386,0,0,0.0027558473,0.002755847,0.0,0.0,1,1,0,0,1,1,0,0
452949851,3932170,3932170,4259850,0,0,0.0422601,0.04226023,0.0,0.0,3932170,3932170,4325386,0,0,0.01649795,0.016497945,0.0,0.0,1,1,0,0,1,1,0,0
453149923,3932170,3932170,4259850,0,0,0.033567518,0.03356756,0.0,0.0,3932170,3932170,4325386,0,0,0.008242331,0.008242331,0.0,0.0,1,1,0,0,1,1,0,0
453350029,3932170,3932170,4259850,0,0,0.053259246,0.053259216,0.0,0.0,3932170,3932170,4325386,0,0,0.0066816267,0.0066816285,0.0,0.0,1,1,0,0,1,1,0,0
453550038,3932170,3932170,4259850,0,0,0.046945855,0.046945877,0.0,0.0,3932170,3932170,4325386,0,0,0.0026403544,0.0026403554,0.0,0.0,1,1,0,0,1,1,0,0
453750155,3932170,3932170,4259850,0,0,0.045562997,0.045563012,0.0,0.0,3932170,3932170,4325386,0,0,0.0021262148,0.002126215,0.0,0.0,1,1,0,0,1,1,0,0
453950155,3932170,3932170,4259850,0,0,0.052514672,0.05251463,0.0,0.0,3932170,3932170,4325386,0,0,0.005274405,0.005274403,0.0,0.0,1,1,0,0,1,1,0,0
454150254,3932170,3932170,4259850,0,0,0.06884761,0.068847634,0.0,0.0,3932170,3932170,4325386,0,0,0.0046581035,0.004658106,0.0,0.0,1,1,0,0,1,1,0,0
454350271,3932170,3932170,4259850,0,0,0.046530288,0.046530303,0.0,0.0,3932170,3932170,4325386,0,0,0.011384185,0.011384192,0.0,0.0,1,1,0,0,1,1,0,0
454550440,3932170,3932170,4259850,0,0,0.06489862,0.064898655,0.0,0.0,3932170,3932170,4325386,0,0,0.0048622666,0.0048622666,0.0,0.0,1,1,0,0,1,1,0,0
454750458,3932170,3932170,4259850,0,0,0.029502595,0.029502593,0.0,0.0,3932170,3932170,4325386,0,0,0.017070636,0.017070634,0.0,0.0,1,1,0,0,1,1,0,0
454950561,3932170,3932170,4259850,0,0,0.026205163,0.026205227,0.0,0.0,3932170,3932170,4325386,0,0,0.002569991,0.0025699951,0.0,0.0,1,1,0,0,1,1,0,0
455150655,3932170,3932170,4259850,0,0,0.043266125,0.0432661,0.0,0.0,3932170,3932170,4325386,0,0,0.0060580634,0.006058062,0.0,0.0,1,1,0,0,1,1,0,0
455345579,3932170,3932170,4259850,0,0,0.0356938,0.035693724,0.0,0.0,3932170,3932170,4325386,0,0,0.0065422137,0.0065422123,0.0,0.0,1,1,0,0,1,1,0,0
455550699,3932170,3932170,4259850,0,0,0.03514495,0.03514496,0.0,0.0,3932170,3932170,4325386,0,0,0.010738647,0.010738646,0.0,0.0,1,1,0,0,1,1,0,0
455750716,3932170,3932170,4259850,0,0,0.041808564,0.04180856,0.0,0.0,3932170,3932170,4325386,0,0,0.0015071065,0.0015071064,0.0,0.0,1,1,0,0,1,1,0,0
455950826,3932170,3932170,4259850,0,0,0.04131969,0.041319694,0.0,0.0,3932170,3932170,4325386,0,0,0.008192944,0.008192946,0.0,0.0,1,1,0,0,1,1,0,0
456150831,3932170,3932170,4259850,0,0,0.069195636,0.06919566,0.0,0.0,3932170,3932170,4325386,0,0,0.006963132,0.006963133,0.0,0.0,1,1,0,0,1,1,0,0
456350897,3932170,3932170,4259850,0,0,0.063486785,0.06348674,0.0,0.0,3932170,3932170,4325386,0,0,0.0019936778,0.0019936794,0.0,0.0,1,1,0,0,1,1,0,0
456550951,3932170,3932170,4259850,0,0,0.07769607,0.077696174,0.0,0.0,3932170,3932170,4325386,0,0,0.008744377,0.008744377,0.0,0.0,1,1,0,0,1,1,0,0
456746017,3932170,3932170,4259850,0,0,0.0715615,0.07156154,0.0,0.0,3932170,3932170,4325386,0,0,0.01020531,0.01020531,0.0,0.0,1,1,0,0,1,1,0,0
456951071,3932170,3932170,4259850,0,0,0.07780343,0.0778034,0.0,0.0,3932170,3932170,4325386,0,0,0.0076725823,0.0076725795,0.0,0.0,1,1,0,0,1,1,0,0
457151205,3932170,3932170,4259850,0,0,0.062326286,0.06232631,0.0,0.0,3932170,3932170,4325386,0,0,0.0037190598,0.0037190593,0.0,0.0,1,1,0,0,1,1,0,0
457351190,3932170,3932170,4259850,0,0,0.06835619,0.068356164,0.0,0.0,3932170,3932170,4325386,0,0,0.0035671007,0.0035671026,0.0,0.0,1,1,0,0,1,1,0,0
457551348,3932170,3932170,4259850,0,0,0.061403647,0.06140366,0.0,0.0,3932170,3932170,4325386,0,0,0.007204349,0.007204349,0.0,0.0,1,1,0,0,1,1,0,0
457751397,3932170,3932170,4259850,0,0,0.03941694,0.039416924,0.0,0.0,3932170,3932170,4325386,0,0,0.011581142,0.011581142,0.0,0.0,1,1,0,0,1,1,0,0
457946363,3932170,3932170,4259850,0,0,0.03198472,0.031984773,0.0,0.0,3932170,3932170,4325386,0,0,0.008937609,0.008937609,0.0,0.0,1,1,0,0,1,1,0,0
458146430,3932170,3932170,4259850,0,0,0.034240335,0.034240276,0.0,0.0,3932170,3932170,4325386,0,0,0.007839186,0.007839188,0.0,0.0,1,1,0,0,1,1,0,0
458346552,3932170,3932170,4259850,0,0,0.033596672,0.033596665,0.0,0.0,3932170,3932170,4325386,0,0,0.011183794,0.011183792,0.0,0.0,1,1,0,0,1,1,0,0
458551547,3932170,3932170,4259850,0,0,0.026832001,0.026832053,0.0,0.0,3932170,3932170,4325386,0,0,0.016589057,0.016589055,0.0,0.0,1,1,0,0,1,1,0,0
458751624,3932170,3932170,4259850,0,0,0.028529258,0.028529335,0.0,0.0,3932170,3932170,4325386,0,0,0.009474134,0.009474133,0.0,0.0,1,1,0,0,1,1,0,0
458951735,3932170,3932170,4259850,0,0,0.046808936,0.04680895,0.0,0.0,3932170,3932170,4325386,0,0,0.006265325,0.0062653255,0.0,0.0,1,1,0,0,1,1,0,0
459146808,3932170,3932170,4259850,0,0,0.023905989,0.02390599,0.0,0.0,3932170,3932170,4325386,0,0,0.0078768805,0.007876882,0.0,0.0,1,1,0,0,1,1,0,0
459346861,3932170,3932170,4259850,0,0,0.02422377,0.024223637,0.0,0.0,3932170,3932170,4325386,0,0,0.0020040916,0.0020040907,0.0,0.0,1,1,0,0,1,1,0,0
459546907,3932170,3932170,4259850,0,0,0.054696687,0.054696668,0.0,0.0,3932170,3932170,4325386,0,0,0.006220049,0.0062200474,0.0,0.0,1,1,0,0,1,1,0,0
459751964,3932170,3932170,4259850,0,0,0.049003676,0.049003705,0.0,0.0,3932170,3932170,4325386,0,0,0.0020963356,0.0020963363,0.0,0.0,1,1,0,0,1,1,0,0
459951989,3932170,3932170,4259850,0,0,0.067317955,0.06731795,0.0,0.0,3932170,3932170,4325386,0,0,0.0019581504,0.0019581497,0.0,0.0,1,1,0,0,1,1,0,0
460152034,3932170,3932170,4259850,0,0,0.03563198,0.03563195,0.0,0.0,3932170,3932170,4325386,0,0,0.0076460713,0.0076460736,0.0,0.0,1,1,0,0,1,1,0,0
460347176,3932170,3932170,4259850,0,0,0.053902656,0.053902667,0.0,0.0,3932170,3932170,4325386,0,0,0.001953321,0.0019533203,0.0,0.0,1,1,0,0,1,1,0,0
460547166,3932170,3932170,4259850,0,0,0.060020864,0.060020857,0.0,0.0,3932170,3932170,4325386,0,0,0.008682683,0.008682685,0.0,0.0,1,1,0,0,1,1,0,0
460747290,3932170,3932170,4259850,0,0,0.039901152,0.039901134,0.0,0.0,3932170,3932170,4325386,0,0,0.0050752107,0.00507521,0.0,0.0,1,1,0,0,1,1,0,0
460947334,3932170,3932170,4259850,0,0,0.040494964,0.040494967,0.0,0.0,3932170,3932170,4325386,0,0,0.010503833,0.010503831,0.0,0.0,1,1,0,0,1,1,0,0
461152388,3932170,3932170,4259850,0,0,0.047308188,0.047308218,0.0,0.0,3932170,3932170,4325386,0,0,0.004665381,0.0046653813,0.0,0.0,1,1,0,0,1,1,0,0
461352445,3932170,3932170,4259850,0,0,0.03927829,0.039278224,0.0,0.0,3932170,3932170,4325386,0,0,0.0036179125,0.0036179116,0.0,0.0,1,1,0,0,1,1,0,0
461547462,3932170,3932170,4259850,0,0,0.023053536,0.023053626,0.0,0.0,3932170,3932170,4325386,0,0,0.009887461,0.009887462,0.0,0.0,1,1,0,0,1,1,0,0
461747626,3932170,3932170,4259850,0,0,0.053095266,0.053095218,0.0,0.0,3932170,3932170,4325386,0,0,0.00370067,0.0037006692,0.0,0.0,1,1,0,0,1,1,0,0
461947640,3932170,3932170,4259850,0,0,0.038084865,0.03808502,0.0,0.0,3932170,3932170,4325386,0,0,0.0052386033,0.005238605,0.0,0.0,1,1,0,0,1,1,0,0
462147750,3932170,3932170,4259850,0,0,0.068507105,0.06850696,0.0,0.0,3932170,3932170,4325386,0,0,0.0058886586,0.0058886567,0.0,0.0,1,1,0,0,1,1,0,0
462347785,3932170,3932170,4259850,0,0,0.040432088,0.04043193,0.0,0.0,3932170,3932170,4325386,0,0,0.0037567427,0.0037567418,0.0,0.0,1,1,0,0,1,1,0,0
462552825,3932170,3932170,4259850,0,0,0.05370622,0.05370615,0.0,0.0,3932170,3932170,4325386,0,0,0.0017320795,0.0017320799,0.0,0.0,1,1,0,0,1,1,0,0
462752844,3932170,3932170,4259850,0,0,0.082779706,0.08277974,0.0,0.0,3932170,3932170,4325386,0,0,0.002285173,0.0022851732,0.0,0.0,1,1,0,0,1,1,0,0
462947897,3932170,3932170,4259850,0,0,0.079880916,0.07988087,0.0,0.0,3932170,3932170,4325386,0,0,0.0018124942,0.0018124947,0.0,0.0,1,1,0,0,1,1,0,0
463147956,3932170,3932170,4259850,0,0,0.047505237,0.04750525,0.0,0.0,3932170,3932170,4325386,0,0,0.008559365,0.008559365,0.0,0.0,1,1,0,0,1,1,0,0
463348022,3932170,3932170,4259850,0,0,0.030096188,0.030096209,0.0,0.0,3932170,3932170,4325386,0,0,0.006855093,0.006855092,0.0,0.0,1,1,0,0,1,1,0,0
463548136,3932170,3932170,4259850,0,0,0.041815296,0.04181516,0.0,0.0,3932170,3932170,4325386,0,0,0.008691056,0.008691057,0.0,0.0,1,1,0,0,1,1,0,0
463748148,3932170,3932170,4259850,0,0,0.029148469,0.029148446,0.0,0.0,3932170,3932170,4325386,0,0,0.006132136,0.006132135,0.0,0.0,1,1,0,0,1,1,0,0
463953269,3932170,3932170,4259850,0,0,0.054864578,0.054864574,0.0,0.0,3932170,3932170,4325386,0,0,0.0047991914,0.00479919,0.0,0.0,1,1,0,0,1,1,0,0
464148262,3932170,3932170,4259850,0,0,0.058581088,0.058581054,0.0,0.0,3932170,3932170,4325386,0,0,0.0017950537,0.001795053,0.0,0.0,1,1,0,0,1,1,0,0
464348360,3932170,3932170,4259850,0,0,0.02818814,0.02818813,0.0,0.0,3932170,3932170,4325386,0,0,0.014335541,0.014335541,0.0,0.0,1,1,0,0,1,1,0,0
464548384,3932170,3932170,4259850,0,0,0.05175029,0.05175032,0.0,0.0,3932170,3932170,4325386,0,0,0.0040776483,0.004077647,0.0,0.0,1,1,0,0,1,1,0,0
464748507,3932170,3932170,4259850,0,0,0.046653245,0.04665323,0.0,0.0,3932170,3932170,4325386,0,0,0.008019703,0.008019703,0.0,0.0,1,1,0,0,1,1,0,0
464948563,3932170,3932170,4259850,0,0,0.058213223,0.058213245,0.0,0.0,3932170,3932170,4325386,0,0,0.008010037,0.008010038,0.0,0.0,1,1,0,0,1,1,0,0
465148618,3932170,3932170,4259850,0,0,0.05681881,0.05681884,0.0,0.0,3932170,3932170,4325386,0,0,0.0044728876,0.004472887,0.0,0.0,1,1,0,0,1,1,0,0
465348673,3932170,3932170,4259850,0,0,0.059154697,0.05915471,0.0,0.0,3932170,3932170,4325386,0,0,0.007188551,0.007188551,0.0,0.0,1,1,0,0,1,1,0,0
465548699,3932170,3932170,4259850,0,0,0.047144137,0.04714418,0.0,0.0,3932170,3932170,4325386,0,0,0.0047164657,0.0047164676,0.0,0.0,1,1,0,0,1,1,0,0
465748808,3932170,3932170,4259850,0,0,0.055686105,0.055686057,0.0,0.0,3932170,3932170,4325386,0,0,0.009044582,0.009044579,0.0,0.0,1,1,0,0,1,1,0,0
465948811,3932170,3932170,4259850,0,0,0.06684128,0.06684122,0.0,0.0,3932170,3932170,4325386,0,0,0.008492233,0.008492233,0.0,0.0,1,1,0,0,1,1,0,0
466148915,3932170,3932170,4259850,0,0,0.05023234,0.050232254,0.0,0.0,3932170,3932170,4325386,0,0,0.0026899776,0.0026899774,0.0,0.0,1,1,0,0,1,1,0,0
466348937,3932170,3932170,4259850,0,0,0.05200209,0.052002095,0.0,0.0,3932170,3932170,4325386,0,0,0.0029552486,0.0029552486,0.0,0.0,1,1,0,0,1,1,0,0
466549046,3932170,3932170,4259850,0,0,0.049323037,0.049323037,0.0,0.0,3932170,3932170,4325386,0,0,0.0027576976,0.002757697,0.0,0.0,1,1,0,0,1,1,0,0
