timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
2090533362,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0048395423,4.9150818e-05,1.0479637e-09,-0.18483922,-0.3934643,-9.80517,0.002698052,0.00484431,-0.0013345348,44.0,nan
2090637090,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.005017322,5.0511717e-05,1.0818199e-09,-0.17947188,-0.3946341,-9.804789,0.0024302201,0.0046575433,-0.00033289715,44.0,nan
2091462578,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0035728265,4.795546e-05,1.0629171e-09,-0.18368734,-0.35408455,-9.813814,0.0022134094,0.0036632994,0.00048607728,44.0,nan
2092492847,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0036383655,4.9283815e-05,9.699322e-10,-0.18579702,-0.39874616,-9.812598,-0.00033558448,-6.30111e-05,-0.0005857965,43.5,nan
2093528838,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.003347181,4.5371697e-05,8.984894e-10,-0.18606713,-0.3931736,-9.809005,0.0013755539,0.0048128753,-0.0004742345,43.5,nan
2094466866,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0036888653,5.1159383e-05,1.1463539e-09,-0.17892383,-0.3642079,-9.808738,0.002499461,0.004986896,-0.0007602504,43.5,nan
2095508909,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.003684902,4.9818707e-05,1.0748805e-09,-0.18288901,-0.39035666,-9.807944,0.0017756099,0.0032152142,-0.0011942064,43.5,nan
2096546556,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0037651677,4.7143552e-05,9.500544e-10,-0.18375896,-0.39574757,-9.804616,0.00094880397,0.0034066336,-0.00028764544,43.5,nan
2097475756,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0032365809,4.6735626e-05,1.0151949e-09,-0.18192573,-0.3960155,-9.8084,0.0017222298,0.0028533256,-0.0012558112,43.5,nan
2098517789,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0046428293,4.5093453e-05,9.488378e-10,-0.18058126,-0.391271,-9.810155,0.0020692796,0.0044924286,-0.00074114837,43.5,nan
2099556119,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.004474039,4.6246932e-05,9.755836e-10,-0.1808967,-0.3713022,-9.805669,0.0021574686,0.0039809803,6.2060863e-06,43.5,nan
2100480061,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.003518063,5.0497183e-05,1.012348e-09,-0.18330942,-0.392949,-9.813056,0.0018468582,0.0031713187,-0.00088631193,43.5,nan
2101513079,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.0038318515,5.0107734e-05,1.1415836e-09,-0.18062633,-0.38412324,-9.802559,0.0011854945,0.002498817,-0.0016323498,43.5,nan
2102550695,4259850,4325386,0,0,0,0,0,688.54785,664.57196,2065.644,1993.7156,0.004528093,5.0176335e-05,9.714689e-10,-0.1764513,-0.3842561,-9.797479,0.00215873,0.0030533993,-0.0004552478,43.5,nan
