timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
564662387,564659756,3932170,7997.867,7.810417,46.862503,71.01276,nan,nan,nan,nan,nan,nan,46.862503,148.34306,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,292.0,150.0,181.0
564726705,564723527,3932170,7997.867,7.810417,164.68289,nan,nan,nan,nan,nan,nan,nan,53.581306,56.42867,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,339.0,160.0,187.0
564758258,564756060,3932170,7997.867,7.810417,54.67292,nan,nan,nan,132.72223,nan,nan,nan,46.862503,85.96945,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,319.0,170.0,186.0
564898107,564897333,3932170,7997.867,7.810417,71.01276,85.91459,155.5442,nan,39.052086,139.92337,nan,nan,46.862503,66.79653,nan,nan,10.0,10.0,10.0,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,332.0,154.0,192.0
564930473,564926092,3932170,7997.867,7.810417,139.92337,nan,nan,nan,39.052086,139.92337,nan,nan,46.862503,66.79653,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,313.0,154.0,192.0
564932798,564928593,3932170,7997.867,7.810417,139.92337,nan,nan,nan,nan,nan,nan,nan,62.801735,149.11693,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,313.0,159.0,174.0
564995226,564993616,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,35.4369,39.052086,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,320.0,148.0,195.0
565025732,565024872,3932170,7997.867,7.810417,46.862503,164.68289,nan,nan,147.7338,nan,nan,nan,39.052086,70.293755,140.58751,nan,17.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,339.0,142.0,185.0
565091649,565088642,3932170,7997.867,7.810417,54.67292,70.293755,nan,nan,124.91181,nan,nan,nan,54.67292,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,286.0,158.0,175.0
565151993,565151162,3932170,7997.867,7.810417,178.9206,nan,nan,nan,nan,nan,nan,nan,39.052086,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,311.0,160.0,185.0
565186231,565183702,3932170,7997.867,7.810417,187.45001,nan,nan,nan,179.63959,nan,nan,nan,35.152462,54.67292,48.447063,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,16.0,9.0,nan,330.0,153.0,181.0
565252308,565248694,3932170,7997.867,7.810417,147.7338,180.30373,nan,nan,nan,nan,nan,nan,55.09914,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,326.0,158.0,171.0
565282544,565279960,3932170,7997.867,7.810417,109.34584,149.06206,nan,nan,85.25046,147.7338,nan,nan,55.09914,nan,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,17.0,nan,nan,nan,316.0,166.0,171.0
565347138,565343724,3932170,7997.867,7.810417,46.54411,nan,nan,nan,179.61569,nan,nan,nan,62.483337,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,333.0,154.0,192.0
565381166,565377484,3932170,7997.867,7.810417,101.53542,54.67292,nan,nan,70.293755,nan,nan,nan,46.862503,66.79653,35.05728,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,328.0,168.0,176.0
565442328,565441255,3932170,7997.867,7.810417,54.67292,43.21344,148.45279,nan,71.01276,nan,nan,nan,156.15347,nan,nan,nan,16.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,312.0,166.0,182.0
565475108,565473766,3932170,7997.867,7.810417,171.16504,nan,nan,nan,nan,nan,nan,nan,148.39792,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,329.0,130.0,194.0
565541253,565537593,3932170,7997.867,7.810417,54.67292,34.738884,163.35463,nan,148.45279,nan,nan,nan,46.862503,nan,nan,nan,16.0,10.0,10.0,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,332.0,143.0,188.0
565602111,565601308,3932170,7997.867,7.810417,46.862503,164.01877,nan,nan,nan,nan,nan,nan,70.34862,nan,nan,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,298.0,147.0,170.0
565636400,565633818,3932170,7997.867,7.810417,85.91459,nan,nan,nan,47.526638,nan,nan,nan,39.052086,63.147476,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,310.0,157.0,192.0
565701325,565697590,3932170,7997.867,7.810417,53.581306,47.954117,132.11296,nan,156.92734,nan,nan,nan,39.052086,35.403023,nan,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,324.0,152.0,183.0
565731270,565727597,3932170,7997.867,7.810417,164.07362,nan,nan,nan,132.72223,nan,nan,nan,39.052086,35.403023,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,316.0,143.0,183.0
565795156,565793870,3932170,7997.867,7.810417,47.526638,93.060875,nan,nan,139.86852,nan,nan,nan,39.052086,172.49332,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,317.0,174.0,195.0
565827114,565825129,3932170,7997.867,7.810417,62.483337,93.725006,nan,nan,nan,nan,nan,nan,39.052086,101.48056,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,322.0,157.0,180.0
565891225,565887650,3932170,7997.867,7.810417,39.052086,nan,nan,nan,163.35463,nan,nan,nan,178.97546,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,339.0,162.0,167.0
565920993,565918944,3932170,7997.867,7.810417,53.801437,163.29976,nan,nan,163.35463,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,346.0,162.0,209.0
565987482,565985180,3932170,7997.867,7.810417,45.106754,47.954117,nan,nan,nan,nan,nan,nan,39.052086,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,314.0,142.0,175.0
566051577,566048952,3932170,7997.867,7.810417,39.052086,141.25165,156.26321,nan,179.61569,nan,nan,nan,94.389145,133.44122,nan,nan,16.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,324.0,147.0,167.0
566083614,566081463,3932170,7997.867,7.810417,39.052086,133.44122,nan,nan,nan,nan,nan,nan,35.59095,55.11141,116.437256,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,17.0,17.0,10.0,nan,317.0,147.0,195.0
566147202,566145234,3932170,7997.867,7.810417,85.91459,163.35463,nan,nan,46.862503,nan,nan,nan,55.544403,70.293755,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,324.0,165.0,170.0
566178676,566177742,3932170,7997.867,7.810417,101.48056,nan,nan,nan,39.052086,nan,nan,nan,171.16504,39.052086,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,9.0,nan,nan,321.0,149.0,182.0
566242705,566241562,3932170,7997.867,7.810417,70.293755,nan,nan,nan,46.862503,78.82317,141.25165,nan,39.052086,171.82918,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,16.0,10.0,nan,nan,329.0,178.0,175.0
566303516,566302784,3932170,7997.867,7.810417,54.67292,74.60695,nan,nan,nan,nan,nan,nan,171.11018,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,330.0,169.0,166.0
566341488,566337794,3932170,7997.867,7.810417,54.67292,70.293755,164.01877,nan,nan,nan,nan,nan,132.72223,155.5442,nan,nan,16.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,341.0,149.0,163.0
566372295,566369055,3932170,7997.867,7.810417,140.58751,164.68289,nan,nan,nan,nan,nan,nan,45.77089,40.1437,156.20834,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,330.0,176.0,194.0
566435394,566434074,3932170,7997.867,7.810417,39.052086,132.7771,nan,nan,nan,nan,nan,nan,32.168674,46.71248,140.64238,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,nan,337.0,163.0,193.0
566501388,566497846,3932170,7997.867,7.810417,78.76831,nan,nan,nan,54.67292,93.060875,164.01877,nan,55.09914,148.42888,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,17.0,10.0,nan,nan,346.0,168.0,186.0
566531315,566529106,3932170,7997.867,7.810417,45.77089,40.1437,nan,nan,110.06484,nan,nan,nan,101.53542,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,302.0,165.0,195.0
566594698,566592875,3932170,7997.867,7.810417,54.67292,nan,nan,nan,140.58751,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,321.0,161.0,166.0
566627559,566625387,3932170,7997.867,7.810417,54.67292,163.35463,nan,nan,124.966675,187.45001,nan,nan,94.389145,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,348.0,177.0,188.0
566692660,566689167,3932170,7997.867,7.810417,39.92357,46.198368,132.72223,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,16.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,334.0,163.0,156.0
566725386,566721669,3932170,7997.867,7.810417,46.198368,nan,nan,nan,nan,nan,nan,nan,78.04931,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,326.0,160.0,164.0
566787366,566785440,3932170,7997.867,7.810417,78.10417,nan,nan,nan,nan,nan,nan,nan,147.7338,179.58473,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,315.0,152.0,184.0
566852347,566849210,3932170,7997.867,7.810417,156.87248,nan,nan,nan,39.052086,nan,nan,nan,54.67292,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,313.0,164.0,179.0
566886023,566881721,3932170,7997.867,7.810417,55.337055,132.7771,nan,nan,86.57873,nan,nan,nan,52.91717,64.23908,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,292.0,177.0,186.0
566946658,566945490,3932170,7997.867,7.810417,39.336525,54.67292,nan,nan,nan,nan,nan,nan,47.146942,140.5636,nan,nan,17.0,16.0,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,333.0,143.0,185.0
566976613,566975499,3932170,7997.867,7.810417,77.2327,nan,nan,nan,nan,nan,nan,nan,47.146942,140.5636,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,320.0,143.0,185.0
567045441,567041772,3932170,7997.867,7.810417,55.544403,148.39792,nan,nan,78.04931,132.7771,nan,nan,45.77089,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,312.0,152.0,182.0
567076724,567074281,3932170,7997.867,7.810417,46.862503,62.483337,nan,nan,39.052086,nan,nan,nan,46.862503,70.293755,109.34584,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,10.0,nan,339.0,155.0,205.0
567141774,567138052,3932170,7997.867,7.810417,39.052086,117.8204,nan,nan,nan,nan,nan,nan,39.052086,54.67292,163.9639,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,17.0,10.0,10.0,nan,343.0,163.0,191.0
567171389,567169313,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,46.862503,60.077736,179.69446,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,10.0,nan,331.0,161.0,177.0
567237651,567234333,3932170,7997.867,7.810417,46.862503,nan,nan,nan,39.052086,85.91459,nan,nan,39.052086,54.67292,nan,nan,16.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,326.0,157.0,183.0
567301737,567298103,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,54.67292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,318.0,156.0,191.0
567331725,567329367,3932170,7997.867,7.810417,54.67292,nan,nan,nan,71.01276,nan,nan,nan,109.34584,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,297.0,147.0,161.0
567396323,567394393,3932170,7997.867,7.810417,39.052086,54.67292,139.92337,nan,38.33308,62.483337,nan,nan,46.862503,nan,nan,nan,16.0,16.0,10.0,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,345.0,161.0,183.0
567428204,567425645,3932170,7997.867,7.810417,47.733986,70.293755,nan,nan,70.95789,nan,nan,nan,70.293755,93.060875,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,319.0,162.0,166.0
567492679,567489417,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,39.052086,50.511566,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,330.0,166.0,160.0
567523535,567521926,3932170,7997.867,7.810417,54.67292,nan,nan,nan,78.82317,156.89638,nan,nan,58.583714,54.67292,139.92337,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,17.0,10.0,10.0,nan,340.0,157.0,190.0
567588615,567585697,3932170,7997.867,7.810417,108.474365,86.57873,93.725006,nan,nan,nan,nan,nan,39.052086,54.67292,nan,nan,16.0,10.0,10.0,nan,nan,nan,nan,nan,16.0,16.0,nan,nan,322.0,156.0,175.0
567648051,567646968,3932170,7997.867,7.810417,46.862503,nan,nan,nan,93.77987,nan,nan,nan,39.052086,54.67292,77.44004,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,337.0,136.0,169.0
567685525,567681979,3932170,7997.867,7.810417,109.34584,164.68289,nan,nan,39.052086,141.3065,148.34306,nan,39.490574,179.63959,54.67292,nan,10.0,10.0,nan,nan,10.0,10.0,10.0,nan,17.0,10.0,9.0,nan,330.0,193.0,170.0
567747920,567745748,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,39.052086,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,334.0,167.0,200.0
567781306,567778258,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,46.862503,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,312.0,143.0,190.0
567843161,567840779,3932170,7997.867,7.810417,39.052086,nan,nan,nan,54.67292,85.91459,140.58751,48.447063,38.40952,nan,nan,nan,10.0,nan,nan,nan,17.0,10.0,10.0,9.0,17.0,nan,nan,nan,285.0,187.0,178.0
567877764,567874540,3932170,7997.867,7.810417,62.483337,164.68289,nan,nan,101.48056,nan,nan,nan,46.862503,93.725006,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,295.0,175.0,177.0
567943155,567938310,3932170,7997.867,7.810417,nan,nan,nan,nan,39.052086,132.72223,172.49332,nan,93.725006,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,10.0,nan,nan,nan,313.0,178.0,174.0
567972763,567969571,3932170,7997.867,7.810417,54.67292,78.82317,nan,nan,nan,nan,nan,nan,46.862503,33.64727,55.764534,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,10.0,10.0,nan,319.0,181.0,202.0
568037121,568034591,3932170,7997.867,7.810417,93.725006,39.052086,nan,nan,nan,nan,nan,nan,63.17138,nan,nan,nan,10.0,9.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,303.0,164.0,186.0
568067638,568065898,3932170,7997.867,7.810417,46.862503,78.82317,nan,nan,109.34584,156.15347,nan,nan,39.052086,78.10417,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,309.0,164.0,187.0
568132581,568129622,3932170,7997.867,7.810417,39.052086,54.67292,141.25165,nan,nan,nan,nan,nan,164.07405,nan,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,318.0,165.0,187.0
568196972,568194643,3932170,7997.867,7.810417,63.147476,148.34306,nan,nan,148.39792,nan,nan,nan,40.1437,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,320.0,157.0,184.0
568226611,568224653,3932170,7997.867,7.810417,nan,nan,nan,nan,172.49332,171.16504,nan,nan,40.1437,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,312.0,173.0,184.0
568293007,568289675,3932170,7997.867,7.810417,164.68289,188.11415,nan,nan,63.147476,nan,nan,nan,53.581306,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,329.0,163.0,185.0
568325747,568322187,3932170,7997.867,7.810417,39.052086,70.293755,109.34584,nan,180.3586,nan,nan,nan,132.75319,nan,nan,nan,16.0,10.0,10.0,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,339.0,159.0,205.0
568388048,568384705,3932170,7997.867,7.810417,39.052086,nan,nan,nan,139.92337,nan,nan,nan,39.052086,54.67292,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,308.0,190.0,183.0
568451013,568448474,3932170,7997.867,7.810417,39.052086,164.68289,187.45001,nan,46.862503,156.26321,nan,nan,39.052086,70.95789,nan,nan,10.0,10.0,10.0,nan,10.0,10.0,nan,nan,10.0,10.0,nan,nan,305.0,155.0,170.0
568514815,568513496,3932170,7997.867,7.810417,54.67292,164.01877,nan,nan,62.801735,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,342.0,149.0,185.0
568547879,568546006,3932170,7997.867,7.810417,93.006004,nan,nan,nan,nan,nan,nan,nan,38.38795,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,318.0,134.0,174.0
568581921,568578522,3932170,7997.867,7.810417,37.960472,40.862705,nan,nan,nan,nan,nan,nan,39.490574,62.483337,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,17.0,9.0,nan,nan,322.0,152.0,169.0
568645804,568642289,3932170,7997.867,7.810417,54.67292,nan,nan,nan,nan,nan,nan,nan,38.180603,70.293755,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,353.0,171.0,199.0
568676982,568674817,3932170,7997.867,7.810417,109.34584,nan,nan,nan,54.67292,85.859726,nan,nan,55.544403,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,321.0,157.0,171.0
568741558,568738569,3932170,7997.867,7.810417,54.008785,nan,nan,nan,nan,nan,nan,nan,45.99102,179.63959,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,300.0,160.0,186.0
568802201,568801109,3932170,7997.867,7.810417,39.052086,nan,nan,nan,54.67292,nan,nan,nan,85.25046,132.7771,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,10.0,10.0,nan,nan,336.0,174.0,192.0
568838218,568834851,3932170,7997.867,7.810417,46.862503,nan,nan,nan,nan,nan,nan,nan,78.10417,117.15626,188.11415,nan,16.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,326.0,157.0,185.0
568866588,568864860,3932170,7997.867,7.810417,132.7771,nan,nan,nan,54.67292,nan,nan,nan,78.10417,117.15626,188.11415,nan,10.0,nan,nan,nan,9.0,nan,nan,nan,10.0,10.0,10.0,nan,331.0,129.0,185.0
568933205,568929882,3932170,7997.867,7.810417,53.581306,47.954117,nan,nan,nan,nan,nan,nan,39.052086,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,284.0,150.0,198.0
568997384,568994903,3932170,7997.867,7.810417,147.7338,nan,nan,nan,nan,nan,nan,nan,63.147476,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,321.0,172.0,178.0
569028254,569026162,3932170,7997.867,7.810417,47.526638,93.060875,179.63959,nan,nan,nan,nan,nan,101.85382,nan,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,304.0,154.0,199.0
569092082,569089935,3932170,7997.867,7.810417,nan,nan,nan,nan,140.58751,nan,nan,nan,46.862503,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,288.0,177.0,207.0
569156012,569152452,3932170,7997.867,7.810417,62.483337,124.91181,156.87248,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.0,151.0,182.0
569188112,569186214,3932170,7997.867,7.810417,93.725006,nan,nan,nan,54.67292,nan,nan,nan,46.862503,93.060875,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,311.0,167.0,181.0
569218260,569216225,3932170,7997.867,7.810417,54.234432,nan,nan,nan,54.67292,nan,nan,nan,46.862503,93.060875,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,16.0,10.0,nan,nan,301.0,167.0,181.0
569282361,569281245,3932170,7997.867,7.810417,66.394135,45.277943,nan,nan,62.483337,nan,nan,nan,148.34306,nan,nan,nan,17.0,9.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,327.0,170.0,184.0
569348058,569346266,3932170,7997.867,7.810417,39.052086,nan,nan,nan,nan,nan,nan,nan,54.67292,163.9639,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,318.0,167.0,179.0
569382064,569378777,3932170,7997.867,7.810417,54.67292,nan,nan,nan,54.67292,179.69446,nan,nan,47.733986,62.483337,85.71818,nan,10.0,nan,nan,nan,17.0,10.0,nan,nan,16.0,9.0,9.0,nan,323.0,181.0,141.0
569443457,569442548,3932170,7997.867,7.810417,54.67292,109.34584,nan,nan,nan,nan,nan,nan,50.773296,47.146942,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,17.0,17.0,nan,nan,322.0,157.0,197.0
569477024,569475056,3932170,7997.867,7.810417,38.180603,54.67292,117.15626,nan,156.15347,nan,nan,nan,54.67292,69.62962,125.630806,nan,16.0,16.0,10.0,nan,10.0,nan,nan,nan,10.0,10.0,10.0,nan,313.0,153.0,193.0
569543133,569538828,3932170,7997.867,7.810417,54.67292,109.34584,nan,nan,132.72223,148.39792,nan,nan,38.180603,nan,nan,nan,16.0,10.0,nan,nan,10.0,10.0,nan,nan,16.0,nan,nan,nan,340.0,166.0,171.0
569573535,569570089,3932170,7997.867,7.810417,nan,nan,nan,nan,nan,nan,nan,nan,140.53264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,317.0,153.0,191.0
569637405,569635117,3932170,7997.867,7.810417,nan,nan,nan,nan,125.630806,54.86933,nan,nan,39.052086,78.42257,148.74367,nan,nan,nan,nan,nan,10.0,9.0,nan,nan,17.0,10.0,10.0,nan,307.0,142.0,183.0
