timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
564080701,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
564090726,5.0015626,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
564580700,4.9322753,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
565080727,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
565580845,5.004785,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
566080700,5.003174,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
566580789,5.009619,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
567080822,4.9870605,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
567580771,4.929053,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
568080701,4.993506,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
568581148,4.993506,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
569081155,4.95,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
569581171,5.003174,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
570081549,5.0128417,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
570581570,4.9242187,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
571080713,4.9918942,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
571580700,5.0112305,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
572080699,4.9193845,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
572580697,4.9967284,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
573080724,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
573580769,4.9177732,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
574080705,5.0128417,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
574580869,5.0208983,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
575080734,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
575580698,5.004785,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
576080699,4.9532228,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
576580696,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
577080699,4.988672,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
577580731,5.028955,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
578080786,5.004785,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
578580800,5.0112305,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
579081095,5.028955,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
579580700,5.019287,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
580080729,4.993506,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
580580700,5.019287,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
581080712,5.003174,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
581580725,4.9983397,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
582080798,5.024121,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
582581288,4.988672,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
583080698,5.003174,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
583580700,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
584080712,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
584580707,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
585080772,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
585581002,5.017676,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
586081352,5.0128417,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
586580727,5.0112305,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
587080749,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
587580697,5.0208983,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
588080701,5.0208983,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
588580705,5.0063963,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
589081022,4.9532228,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
589580800,4.941943,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
590080823,5.0257325,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
590580748,5.0225096,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
591080697,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
591580771,4.988672,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
592080700,4.92583,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
592580712,4.990283,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
593080700,4.9918942,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
593580764,4.9387207,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
594080698,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
594580697,4.9967284,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
595080704,4.9226074,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
595580699,5.0128417,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
596080821,5.014453,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
596580700,4.95,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
597080715,5.016064,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
597580800,4.993506,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
598080732,4.9354978,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
598580750,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
599081397,4.993506,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
