timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
85738811,85738621,-0.5921791,-0.022103388,-0.004934127,-0.80548817,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
85743216,85742815,-0.5921909,-0.022094594,-0.0049455967,-0.8054795,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
86243572,86243410,-0.59190935,-0.022565875,-0.0044106226,-0.8056766,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
86744138,86744008,-0.59238696,-0.023108726,-0.0032976964,-0.8053153,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
87244753,87244610,-0.59671223,-0.024015326,0.0007431686,-0.80209553,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
87736550,87736406,-0.6861013,-0.01463553,-0.0031918352,-0.7273518,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
88241733,88241496,-0.75976855,-0.022861112,-0.0023233483,-0.64978737,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
88743658,88741898,-0.76331764,-0.025057746,0.0018894896,-0.6455346,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
89242670,89242498,-0.75407183,-0.019661823,0.0033003609,-0.65648925,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
89743819,89743099,-0.7472336,-0.015329762,-0.0029456764,-0.6643781,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
90243856,90243705,-0.7437257,-0.02373851,-0.0047069155,-0.6680467,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
90744553,90744422,-0.74212825,-0.016316654,-0.0034692811,-0.6700503,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
91240823,91240690,-0.7380466,-0.02482216,0.0004444628,-0.6742929,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
91741134,91740994,-0.7354971,-0.02613199,-0.0016684374,-0.6770217,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
92241776,92241595,-0.7375526,-0.028516686,-0.0027025684,-0.6746819,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
