timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
85321129,800000.0,1.0,23659.932,0.0,18254,1098,6204.95,1411,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
86074997,800000.0,1.0,21954.371,0.0,18549,1098,6071.083,1476,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
86318315,800000.0,1.0,21954.371,0.0,18647,1098,6071.083,1498,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
87320245,800000.0,1.0,23785.508,0.0,19065,1098,6137.6157,1585,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
88319341,800000.0,1.0,23862.6,0.0,19482,1098,6241.2944,1671,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89318238,800000.0,1.0,23837.016,0.0,19900,1098,6144.4575,1757,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
90318944,800000.0,1.0,23904.916,0.0,20317,1098,6140.584,1843,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91319765,800000.0,1.0,23890.246,0.0,20735,1098,6142.978,1929,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92317759,800000.0,1.0,23871.646,0.0,21151,1098,6160.2314,2015,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93319110,800000.0,1.0,23862.186,0.0,21569,1098,6142.701,2101,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94319279,800000.0,1.0,24074.264,0.0,21985,1098,6142.75,2187,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95318538,800000.0,1.0,23733.95,0.0,22402,1098,6119.1733,2273,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96318853,800000.0,1.0,23909.89,0.0,22819,1098,6139.2964,2359,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97318763,800000.0,1.0,23836.93,0.0,23238,1098,6145.9814,2446,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98320084,800000.0,1.0,24245.08,0.0,23654,1098,6179.316,2532,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
