timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
85731477,85731409,4259850,0.6001466,0.089383535,-9.857727,32.0,0,0,0,0,3
85732922,85732866,4259850,0.56183934,0.0,-9.793881,32.0,0,0,0,0,3
86734778,86734721,4259850,-0.49799398,-0.21707429,-9.602345,32.0,0,0,0,0,3
87730342,87730291,4259850,-0.6512229,-0.2681506,-11.147404,32.0,0,0,0,0,3
88733529,88733476,4259850,0.17876707,1.3024458,-11.811396,32.5,0,0,0,0,3
89733888,89733833,4259850,0.6639919,1.6089035,-9.25758,32.5,0,0,0,0,3
90734419,90734360,4259850,0.9449116,1.2386004,-10.189723,32.5,0,0,0,0,3
91731554,91731502,4259850,0.56183934,-0.98321885,-9.551269,32.5,0,0,0,0,3
92733526,92733474,4259850,1.2258313,-0.4724558,-10.700486,32.5,0,0,0,0,3
93734126,93734070,4259850,1.1875241,-0.22984336,-9.66619,32.5,0,0,0,0,3
94731536,94731482,4259850,0.35753414,-1.2386004,-8.708509,32.5,0,0,0,0,3
95732776,95732720,4259850,-0.34476507,0.62568474,-10.789869,32.5,0,0,0,0,3
96734464,96734403,4259850,1.0853715,0.68953013,-9.781113,32.5,0,0,0,0,3
97734770,97734712,4259850,-0.43414858,0.34476507,-10.508949,32.5,0,0,0,0,3
98732191,98732136,4259850,0.11492168,0.19153614,-10.010956,32.5,0,0,0,0,3
99732493,99732438,4259850,1.5578272,0.3830723,-10.521719,32.5,0,0,0,0,3
100732824,100732774,4259850,1.1109096,-1.0470642,-10.240799,32.5,0,0,0,0,3
101731696,101731640,4259850,1.0470642,-0.6639919,-9.921572,32.5,0,0,0,0,3
102731947,102731893,4259850,0.6639919,0.2681506,-9.474654,32.5,0,0,0,0,3
103733116,103733064,4259850,0.5873775,1.1109096,-10.036493,32.5,0,0,0,0,3
104734800,104734746,4259850,0.7022992,0.39584136,-9.193735,32.5,0,0,0,0,3
105732102,105732048,4259850,0.57460845,0.038307227,-10.023725,32.5,0,0,0,0,3
106732331,106732276,4259850,1.0981406,0.12769076,-10.623871,32.5,0,0,0,0,3
107733978,107733922,4259850,0.5235321,1.0342952,-10.304645,32.5,0,0,0,0,3
108731300,108731246,4259850,0.9576807,0.06384538,-10.994174,32.5,0,0,0,0,3
109731496,109731442,4259850,-0.20430522,1.2258313,-10.483412,32.5,0,0,0,0,3
110733098,110733044,4259850,1.3535221,0.15322891,-10.074801,32.5,0,0,0,0,3
111734217,111734164,4259850,-0.4852249,0.038307227,-9.615114,32.5,0,0,0,0,3
112731700,112731637,4259850,0.93214256,0.67676103,-10.138646,32.5,0,0,0,0,3
113732092,113732039,4259850,0.8555281,-0.68953013,-10.125877,32.5,0,0,0,0,3
114733709,114733653,4259850,0.24261245,0.089383535,-9.078813,32.5,0,0,0,0,3
115731012,115730953,4259850,1.7365943,-0.8555281,-10.08757,33.0,0,0,0,0,3
116732652,116732594,4259850,0.35753414,0.7533755,-10.3557205,33.0,0,0,0,0,3
117732877,117732822,4259850,1.2258313,0.81722087,-9.551269,33.0,0,0,0,0,3
118734519,118734463,4259850,1.4429055,1.7493634,-10.764331,33.0,0,0,0,0,3
119731322,119731270,4259850,0.16599798,1.340753,-9.857727,33.0,0,0,0,0,3
120733019,120732966,4259850,1.2896767,0.25538152,-9.844957,33.0,0,0,0,0,3
121733194,121733141,4259850,0.5363012,1.1875241,-9.896034,33.0,0,0,0,0,3
122732153,122732104,4259850,1.3152149,0.025538152,-9.857727,33.0,0,0,0,0,3
123732276,123732224,4259850,-0.22984336,0.29368874,-9.691729,33.0,0,0,0,0,3
124732739,124732686,4259850,1.2258313,-1.2769076,-9.985417,33.0,0,0,0,0,3
125734287,125734234,4259850,0.7022992,0.3703032,-9.934341,33.0,0,0,0,0,3
126731537,126731484,4259850,0.6512229,-0.25538152,-10.253568,33.0,0,0,0,0,3
127732429,127732377,4259850,0.86829716,0.43414858,-9.5385,33.0,0,0,0,0,3
128733986,128733932,4259850,0.15322891,0.29368874,-9.80665,33.0,0,0,0,0,3
129731194,129731133,4259850,1.0726024,0.51076305,-10.010956,33.0,0,0,0,0,3
130732757,130732704,4259850,0.7661446,-0.15322891,-9.80665,33.0,0,0,0,0,3
131731385,131731329,4259850,1.0853715,-0.3192269,-9.564038,33.0,0,0,0,0,3
132731400,132731346,4259850,1.3918293,-0.19153614,-11.74755,33.0,0,0,0,0,3
133732838,133732785,4259850,1.2386004,-0.11492168,-11.287863,33.0,0,0,0,0,3
134732907,134732854,4259850,1.6472108,-0.57460845,-9.334194,33.0,0,0,0,0,3
135730848,135730793,4259850,-0.17876707,0.038307227,-10.560026,33.0,0,0,0,0,3
136732429,136732378,4259850,1.174755,-0.10215261,-10.777101,33.0,0,0,0,0,3
137732428,137732369,4259850,-0.16599798,1.3152149,-9.002198,33.0,0,0,0,0,3
138733904,138733850,4259850,0.4852249,0.3703032,-10.623871,33.0,0,0,0,0,3
139731293,139731241,4259850,0.5490703,-1.3279839,-10.023725,33.0,0,0,0,0,3
140732718,140732666,4259850,0.93214256,0.5363012,-10.955867,33.0,0,0,0,0,3
141732890,141732832,4259850,0.012769076,-0.25538152,-9.104351,33.0,0,0,0,0,3
142733706,142733656,4259850,0.39584136,1.0215261,-9.589576,33.0,0,0,0,0,3
143732247,143732195,4259850,1.0470642,1.2130622,-8.478666,33.0,0,0,0,0,3
144732799,144732741,4259850,0.9576807,0.4852249,-9.844957,33.0,0,0,0,0,3
145732898,145732847,4259850,0.7789136,-0.14045984,-10.08757,33.0,0,0,0,0,3
146734396,146734342,4259850,1.5450583,-0.51076305,-9.436347,33.0,0,0,0,0,3
147731529,147731476,4259850,0.7150683,0.012769076,-8.810662,33.0,0,0,0,0,3
148732992,148732937,4259850,1.1109096,-0.99598795,-10.304645,33.0,0,0,0,0,3
149733048,149732996,4259850,1.340753,1.0215261,-9.078813,33.0,0,0,0,0,3
150731174,150731112,4259850,0.3703032,1.51952,-10.2152605,33.0,0,0,0,0,3
151732710,151732658,4259850,-0.06384538,0.86829716,-9.39804,33.0,0,0,0,0,3
152734233,152734178,4259850,1.2641386,0.57460845,-9.768343,33.0,0,0,0,0,3
153734267,153734214,4259850,0.29368874,-0.28091967,-10.904791,33.0,0,0,0,0,3
154731431,154731379,4259850,0.6512229,0.3703032,-10.904791,33.0,0,0,0,0,3
155732063,155732010,4259850,1.4556746,-0.6001466,-8.542512,33.0,0,0,0,0,3
156733649,156733590,4259850,0.3830723,0.9449116,-9.730036,33.0,0,0,0,0,3
157730815,157730755,4259850,0.93214256,0.8555281,-9.066044,33.0,0,0,0,0,3
158732120,158732070,4259850,0.3703032,0.6384538,-10.100339,33.0,0,0,0,0,3
159733621,159733567,4259850,0.28091967,0.39584136,-9.896034,33.0,0,0,0,0,3
160734991,160734939,4259850,1.340753,-0.40861043,-10.176953,33.0,0,0,0,0,3
161731886,161731833,4259850,0.61291564,0.56183934,-10.291875,33.0,0,0,0,0,3
162733315,162733261,4259850,-0.28091967,1.8132088,-11.236787,33.0,0,0,0,0,3
163733821,163733764,4259850,0.21707429,-0.6384538,-9.934341,33.0,0,0,0,0,3
164730943,164730885,4259850,0.91937345,0.012769076,-10.394028,33.0,0,0,0,0,3
165732316,165732256,4259850,0.45968673,2.1324358,-10.521719,33.0,0,0,0,0,3
166733219,166733154,4259850,0.025538152,1.1109096,-10.2152605,33.0,0,0,0,0,3
167734646,167734584,4259850,1.1364478,-0.2681506,-9.998186,33.0,0,0,0,0,3
168731706,168731647,4259850,-0.3703032,1.9153614,-9.295887,33.0,0,0,0,0,3
169733164,169733102,4259850,-0.12769076,1.5961345,-10.049263,33.0,0,0,0,0,3
170733245,170733190,4259850,-0.3830723,2.8985803,-9.832189,33.0,0,0,0,0,3
171731931,171731877,4259850,1.008757,0.6001466,-9.219273,33.0,0,0,0,0,3
172731769,172731716,4259850,1.0470642,0.39584136,-9.5385,33.0,0,0,0,0,3
173733237,173733180,4259850,0.051076304,-0.089383535,-10.049263,33.0,0,0,0,0,3
