timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
280247166,280247050,4259850,4325386,1.3172659e-05,2.5858155e-05,1.6288142e-06,-0.00095494004,-0.001515018,-0.0428213,4283,4366,0,2
280251680,280251560,4259850,4325386,2.7665195e-05,4.51534e-05,-5.2622167e-06,-0.0009116511,-0.0016325704,-0.04303309,4510,4370,0,2
280752347,280752239,4259850,4325386,-3.7798038e-06,7.825766e-06,-2.9818611e-05,-0.0011210132,-0.0016736635,-0.045012094,4343,4592,0,2
281253109,281252994,4259850,4325386,2.8848638e-07,5.1234816e-05,-7.679102e-06,-0.0009358471,-0.0013148135,-0.041599374,4633,4250,0,2
281749051,281748946,4259850,4325386,-3.9682923e-06,5.9717654e-06,-3.1075375e-05,-0.0009790041,-0.0014832665,-0.043014918,4464,4367,0,2
282250294,282249578,4259850,4325386,3.5960904e-05,3.099733e-05,2.8577224e-05,-0.0012384987,-0.001974741,-0.05741891,4510,5839,0,2
282750492,282750216,4259850,4325386,4.7703847e-06,1.0690897e-05,-4.033929e-06,-0.0010110401,-0.0014290344,-0.04292447,4364,4370,0,2
283251143,283251037,4259850,4325386,2.146078e-05,3.9548086e-05,-1.5938731e-05,-0.0010219641,-0.0015304692,-0.044860754,4702,4582,0,2
283751639,283751525,4259850,4325386,7.3682772e-06,1.0022895e-05,-1.724523e-05,-0.00097541156,-0.0015451268,-0.042906474,4558,4372,0,2
284252243,284252111,4259850,4325386,-3.3722463e-05,2.0319334e-05,-2.917702e-07,-0.0010081558,-0.001560149,-0.042924073,4461,4367,0,2
284752856,284752745,4259850,4325386,3.733075e-05,1.2679967e-05,-1.5785836e-05,-0.0010121345,-0.0015993714,-0.042901415,4510,4368,0,2
285249083,285248968,4259850,4325386,3.458333e-05,1.8056844e-05,-5.9399743e-05,-0.0011543648,-0.001498389,-0.04287612,4610,4369,0,2
285749618,285749506,4259850,4325386,2.3438686e-05,1.2430682e-05,9.313339e-06,-0.00097247784,-0.0016057068,-0.0428002,4513,4366,0,2
286250299,286250140,4259850,4325386,-4.417162e-06,5.8569967e-05,9.004119e-06,-0.0009829366,-0.0015246924,-0.042848364,4508,4367,0,2
286751379,286750818,4259850,4325386,-4.5742145e-06,5.598237e-05,-3.6012411e-06,-0.0010043166,-0.0015809924,-0.042925645,4555,4373,0,2
287251820,287251407,4259850,4325386,4.7853413e-05,-1.964323e-05,-4.954978e-06,-0.0010167017,-0.0015177021,-0.04045092,4402,4123,0,2
287752238,287752135,4259850,4325386,2.3942837e-06,2.9781953e-05,1.5380278e-06,-0.0010061952,-0.00160181,-0.04509606,4587,4585,0,2
288252783,288252677,4259850,4325386,1.3119597e-06,2.7179333e-06,-3.2379407e-07,-0.0010853574,-0.0014809084,-0.042903356,4513,4370,0,2
288753709,288753568,4259850,4325386,4.040125e-05,-1.0949302e-05,2.1319633e-05,-0.00096213666,-0.0015792173,-0.042881623,4761,4367,0,2
289249558,289249434,4259850,4325386,-4.4209315e-05,-1.0450173e-06,-1.2343412e-05,-0.0009815532,-0.0014349989,-0.04290091,4498,4369,0,2
289752099,289750116,4259850,4325386,1.7806095e-05,3.698346e-05,6.989498e-06,-0.0011521447,-0.0015770869,-0.042774286,4558,4367,0,2
290246836,290246441,4259850,4325386,6.3923144e-05,0.00011709946,-7.172355e-05,-0.0010689896,-0.0015394546,-0.054743364,4757,5823,0,2
290752256,290751549,4259850,4325386,-0.00040215562,0.000518311,-0.000395722,-0.0003417141,-0.0025228474,-0.042754002,4720,4325,0,2
291252458,291251975,4259850,4325386,0.0004057436,0.00010674051,4.3624943e-05,-0.00066305767,-0.00088935916,-0.03684758,4511,4405,0,2
291752728,291752616,4259850,4325386,-0.0011981127,0.00034023734,-0.00025888416,0.0014080589,-0.00014020785,-0.04043913,4515,4367,0,2
292253405,292253293,4259850,4325386,-2.1322108e-05,-4.9428843e-05,1.8118604e-05,-0.001242479,-0.00088591303,-0.03944978,4557,4092,0,2
292749650,292749538,4259850,4325386,-9.791657e-05,9.626569e-05,-0.003080336,-0.0025444934,-0.0022149514,-0.04489486,4677,4128,0,2
293250123,293250021,4259850,4325386,0.00010034688,-0.0002320543,-0.0020873353,0.00090961123,0.004171217,-0.044847175,4475,4346,0,2
293750750,293750645,4259850,4325386,0.0021183745,-0.0013482056,0.00020395352,-0.0006510311,-0.000787789,-0.044850625,4512,4366,0,2
294251389,294251281,4259850,4325386,0.0005158989,0.0003543529,0.00055055297,-0.0040651252,0.0027749543,-0.0426051,4510,4375,0,2
294752018,294751915,4259850,4325386,0.000493662,0.00024152697,0.00019328756,9.5587486e-05,-0.0028496939,-0.04383396,4373,4368,0,2
295253452,295252684,4259850,4325386,-0.0004977667,4.445656e-05,0.00030908218,-0.0034129398,-0.00081094744,-0.05672124,4641,5853,0,2
295753698,295753191,4259850,4325386,0.0002931234,-0.00041064326,0.00023474834,-0.0032225002,-0.005753127,-0.05709588,4466,5699,0,2
296249426,296249314,4259850,4325386,-0.0018461549,0.0011944865,-0.0004801042,-0.0027123508,0.0016812258,-0.03919783,4461,4277,0,2
296750080,296749950,4259850,4325386,-0.00037388998,-0.0005254367,0.00062476296,-0.0040172865,-0.004335537,-0.0458865,4356,4138,0,2
297250850,297250745,4259850,4325386,0.0005979701,-0.0001097028,0.00039652325,-0.000532643,-0.0040286593,-0.04734612,4615,4615,0,2
297751332,297751225,4259850,4325386,-0.0003752422,0.000405586,0.0001107939,-8.746319e-05,0.00026082995,-0.04229438,4510,4366,0,2
