timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
85667469,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.00021985765,8.421654e-06,2.5883343e-10,-0.32006553,-0.25794688,-9.79129,-0.0076996265,0.0007514557,0.00056778913,39.051434,39.051434
85772479,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.00022956812,1.3265921e-05,4.3166395e-10,-0.31461006,-0.25000978,-9.796933,-0.0074376673,0.00022530243,-0.00031147874,39.051437,39.051437
86697602,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0045167226,0.00081677746,2.9787623e-07,-0.32092783,-0.21003684,-9.836966,0.003957315,0.0005056629,-0.018259807,39.394108,39.394108
87722790,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0044947364,0.0009114265,1.9126062e-06,-0.20804429,-0.35362968,-11.276736,0.051605392,-0.05247597,-0.70860076,39.443108,39.443108
88642892,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.008311934,0.0021057148,1.7058082e-06,-0.34083843,-0.31817514,-9.35593,-0.032551605,-0.02947528,0.027883446,39.296204,39.296204
89668052,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0062387055,0.0014529015,6.149444e-07,-0.28173545,-0.21112707,-9.937135,0.024869382,0.007359211,0.048692238,39.394104,39.394104
90693278,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0059126355,0.0012697423,6.468136e-07,-0.56657094,-0.72689396,-9.743803,-0.09011175,0.05705224,0.007066207,39.54101,39.54101
91718309,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0062872446,0.0013065423,5.6218585e-07,-0.31942123,-0.261119,-9.752392,0.023574341,0.0038073435,0.032132823,39.54101,39.54101
92648459,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0059967455,0.0013582441,7.227959e-07,-0.28514445,-0.5213124,-9.610324,0.001320256,-0.019774837,-0.0036480075,39.2962,39.2962
93678622,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0052924654,0.0011177877,7.1621366e-07,-0.63779587,-0.6244482,-9.825982,-0.057652123,0.049014762,0.005188881,39.589916,39.589916
94708839,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005182165,0.0010758172,5.5734455e-07,-0.35070437,-0.19733527,-9.956165,-0.006480031,0.0105827,0.040784325,39.785824,39.785824
95733975,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.006037057,0.0012705455,6.577187e-07,-0.37363166,-0.35421696,-10.082831,0.04370179,-0.050749164,0.022262825,39.443108,39.443108
96654120,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.006024191,0.0013892538,6.934246e-07,-0.30749804,-0.21292584,-9.768259,-0.022118026,0.020801937,0.037300278,39.394108,39.394108
97674235,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005613245,0.0010213959,2.4504396e-07,-0.3296411,-0.31220254,-9.755531,-0.00045506953,0.011537885,0.0077835806,39.63892,39.63892
98694436,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0055477894,0.0012798689,4.09693e-07,-0.4040342,-0.25538066,-9.798435,-0.082918815,0.05456176,-0.005303872,39.58992,39.58992
99719611,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0055832216,0.0010932748,5.59002e-07,-0.33858606,-0.31181562,-9.76724,-0.01703081,0.020349454,-0.0037787529,39.63892,39.63892
100739742,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0055511137,0.0010648777,5.1096185e-07,-0.3335501,-0.29607052,-9.79792,0.01055871,0.008346029,0.011435168,39.736824,39.736824
101659991,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0051401975,0.0010586437,3.2683485e-07,-0.33036095,-0.13320841,-9.870559,-0.03405348,-0.010223943,0.021020627,39.58992,39.58992
102685038,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005032988,0.00096271443,3.32794e-07,-0.31735682,-0.3461781,-9.810662,-0.015595264,0.0017947569,0.015206447,39.834736,39.834736
103715244,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0052513825,0.0010284972,5.557983e-07,-0.080714576,0.11289966,-9.384983,-0.09605687,0.1097417,-0.056350548,39.58992,39.58992
104745367,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0054510343,0.0010594747,6.4730983e-07,-0.20916128,-0.12301083,-9.399726,-0.1250665,0.12788832,-0.02007566,39.736824,39.736824
105660554,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005277439,0.0010848473,5.314683e-07,-0.37990767,-0.41450903,-10.014493,0.042976316,-0.037921373,0.032723997,39.785824,39.785824
106690694,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0052333362,0.0010189714,2.5205412e-07,-0.34428737,-0.324821,-9.743538,-0.034596387,-0.004794763,0.0029255631,39.736824,39.736824
107715848,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005278062,0.0010140764,1.9545475e-07,-0.22327608,-0.20450886,-9.773598,0.036962625,-0.020310702,0.0086908005,39.93268,39.93268
108641051,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.004897405,0.0010410635,2.681303e-07,-0.3157894,-0.31376597,-9.779224,-0.004301623,0.017192962,0.017445644,39.834736,39.834736
109671220,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0050562425,0.0010669527,2.0765103e-07,-0.35939267,-0.23080432,-9.812808,0.013880351,0.019765783,-0.007385911,39.834736,39.834736
110696391,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005284568,0.001109487,1.6747836e-07,-0.31819734,-0.2681313,-9.79075,-0.014513336,-0.001053557,0.013326609,39.93268,39.93268
111731562,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.00501566,0.0009810259,2.1217056e-07,-0.30203006,-0.28821382,-9.73631,0.0035704684,0.024824163,0.011480222,40.079582,40.079582
112651674,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.004887539,0.00093453866,2.396362e-07,-0.3280319,-0.29516816,-9.788843,-0.009054833,-0.008020713,0.011757105,39.736824,39.736824
113666895,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005453816,0.0011288491,2.3431811e-07,-0.2911788,-0.40399832,-9.8528805,-0.014409656,-0.012039061,0.012668781,39.98167,39.98167
114692009,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0052880608,0.0010582522,2.1988525e-07,-0.31711832,-0.30099943,-9.802904,-0.015831398,0.034552243,0.006636934,39.98167,39.98167
115702195,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0051699914,0.0010854793,3.1283432e-07,-0.33295178,-0.28733423,-9.73773,-0.033472627,-0.008363938,0.0094495155,39.98167,39.98167
116712476,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0053399336,0.0010643274,1.9362129e-07,-0.31464353,-0.20859869,-9.87162,0.010114047,0.00854342,0.0149043435,39.785828,39.785828
117737576,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0059951083,0.0013458711,2.3411378e-07,-0.28381306,-0.31213,-9.804423,-0.02740359,0.011923925,0.010863291,39.98167,39.98167
118672679,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0059481575,0.0013173035,4.4454944e-07,-0.3015169,-0.39028162,-9.760011,0.057582226,-0.069651835,-0.010285532,39.932674,39.932674
119698035,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0064739576,0.001482305,4.7728224e-07,-0.27922902,-0.34980908,-9.728693,-0.032990843,0.033367008,0.038069315,39.932674,39.932674
120723083,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005625388,0.0012857168,2.4669802e-07,-0.26917526,-0.3147519,-9.7902775,0.025774801,-0.0050725155,-0.003473909,40.079582,40.079582
121743196,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005477406,0.0012162384,3.1866082e-07,-0.15439165,-0.15531825,-9.799307,0.016777296,-0.015296587,0.011431356,40.079582,40.079582
122673410,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0059357486,0.001389906,3.264291e-07,-0.21712282,-0.122129776,-9.714034,0.01059488,0.010580496,0.0025806637,39.98167,39.98167
123698636,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005963982,0.0013850176,2.0235174e-07,-0.28256845,-0.25980166,-9.75285,-0.02682136,0.005045831,-0.0035534874,39.98167,39.98167
124728718,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.006365097,0.0014275267,1.9056509e-07,-0.29368648,-0.25556847,-9.719062,0.017923163,0.004373259,0.01708509,39.98167,39.98167
125643958,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0058945687,0.0012549009,2.1301625e-07,-0.21530458,-0.3604281,-9.768167,-0.029992389,-0.013334179,0.0100343395,40.079582,40.079582
126669024,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005876377,0.0012324424,4.571926e-07,-0.27670082,-0.16357067,-10.047175,-0.013734549,-0.06282958,0.011770221,39.98167,39.98167
127694209,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0055457405,0.0011375406,3.468132e-07,-0.26103124,-0.40793097,-9.868798,0.12348153,-0.013348985,0.008368632,40.128487,40.128487
128719438,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0051865918,0.001062687,2.3716802e-07,-0.2705115,-0.2927443,-9.780071,0.00071496336,0.030013883,0.0038406805,39.932674,39.932674
129639580,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.005082131,0.0010001583,2.2541406e-07,-0.24100982,-0.2075292,-9.943582,-0.027164884,-0.029491462,-0.0075911935,40.079582,40.079582
130669775,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0054903547,0.0010902969,3.2945218e-07,-0.39131567,-0.073011205,-9.808065,0.049418613,0.068395734,0.0071903444,39.98167,39.98167
131689886,3932170,3932170,0,0,0,0,0,799.7867,799.7867,3998.9336,7997.867,0.0055133016,0.0012132631,2.2042677e-07,-0.31044033,-0.17038079,-9.801224,-0.050699294,-0.014246562,-0.0021389653,40.079582,40.079582
