timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
85730895,85730840,4325386,0.016334053,0.00568141,0.0017754406,nan,0,3
85732424,85732370,4325386,0.00071017625,-0.0031957931,0.0209502,nan,0,3
86733541,86733489,4325386,0.07563377,-0.039059695,0.09906959,nan,0,3
87730287,87730223,4325386,-0.38598078,-0.20808163,-0.7158577,nan,0,3
88732930,88732878,4325386,-0.5365381,0.06675657,0.035153724,nan,0,3
89732636,89732575,4325386,-0.2837154,0.09232291,0.052197956,nan,0,3
90733835,90733780,4325386,0.3408846,-0.20133497,0.055748835,nan,0,3
91732072,91732020,4325386,0.088061854,-0.052553043,0.013493349,nan,0,3
92733466,92733414,4325386,-0.12641138,-0.046871632,-0.014203525,nan,0,3
93734436,93734379,4325386,0.15481842,-0.17363809,0.025921432,nan,0,3
94731277,94731225,4325386,0.22548096,0.055748835,0.08735168,nan,0,3
95732335,95732276,4325386,-0.34443548,0.03231302,-0.03799443,nan,0,3
96733533,96733479,4325386,-0.21660376,-0.028762138,0.0102975555,nan,0,3
97734824,97734774,4325386,0.021305287,-0.0024856168,-0.046161454,nan,0,3
98731429,98731378,4325386,-0.3138979,0.076343946,-0.10226538,nan,0,3
99732640,99732584,4325386,0.030892666,0.044386014,-0.011007732,nan,0,3
100733900,100733845,4325386,-0.06214042,0.0046161455,-0.045806367,nan,0,3
101730537,101730487,4325386,-0.019174758,-0.09658397,0.00071017625,nan,0,3
102731748,102731695,4325386,0.044030927,-0.038704604,0.0102975555,nan,0,3
103733002,103732948,4325386,0.110787496,-0.12641138,0.0,nan,0,3
104734169,104734108,4325386,-0.052197956,0.046161454,0.0024856168,nan,0,3
105730859,105730807,4325386,0.12534611,0.10936714,0.050422512,nan,0,3
106732115,106732063,4325386,0.015978966,0.019884935,-0.007811939,nan,0,3
107733351,107733298,4325386,-0.23400307,-0.019529847,-0.014558613,nan,0,3
108731528,108731474,4325386,-0.16085492,-0.01704423,0.013493349,nan,0,3
109731230,109731178,4325386,-0.17612371,-0.06036498,-0.0035508813,nan,0,3
110732602,110732547,4325386,-0.15907948,0.0419004,0.014558613,nan,0,3
111733600,111733549,4325386,0.070662536,0.032668106,0.03195793,nan,0,3
112731810,112731759,4325386,-0.002840705,0.040835135,0.02450108,nan,0,3
113731510,113731459,4325386,0.17718898,0.0024856168,0.056103922,nan,0,3
114732723,114732671,4325386,0.31070212,0.028051961,0.019884935,nan,0,3
115730950,115730890,4325386,0.0014203525,0.019884935,0.007811939,nan,0,3
116732349,116732296,4325386,-0.2212199,0.0074568507,0.016689142,nan,0,3
117733351,117733297,4325386,-0.29117227,-0.026986698,-0.017754406,nan,0,3
118734572,118734523,4325386,-0.24323536,0.043320753,0.022015464,nan,0,3
119731267,119731210,4325386,-0.18287039,0.0049712337,0.03195793,nan,0,3
