timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
121166676,0.0,0.0,0.0,0.0
121366749,0.0,0.0,0.0,0.0
121565568,0.0,0.0,0.0,0.0
121769448,0.0,0.0,0.0,0.0
121968226,0.0,0.0,0.0,0.0
122168304,0.0,0.0,0.0,0.0
122367152,0.0,0.0,0.0,0.0
122567218,0.0,0.0,0.0,0.0
122766040,0.0,0.0,0.0,0.0
122966108,0.0,0.0,0.0,0.0
123168694,0.0,0.0,0.0,0.0
123370025,0.0,0.0,0.0,0.0
123567589,0.0,0.0,0.0,0.0
123767682,0.0,0.0,0.0,0.0
123966498,0.0,0.0,0.0,0.0
124166574,0.0,0.0,0.0,0.0
124366661,0.0,0.0,0.0,0.0
124569236,0.0,0.0,0.0,0.0
124768061,0.0,0.0,0.0,0.0
124968150,0.0,0.0,0.0,0.0
125166963,0.0,0.0,0.0,0.0
125367049,0.0,0.0,0.0,0.0
125567116,0.0,0.0,0.0,0.0
125765949,0.0,0.0,0.0,0.0
125968532,0.0,0.0,0.0,0.0
126168605,0.0,0.0,0.0,0.0
126368694,0.0,0.0,0.0,0.0
126567504,0.0,0.0,0.0,0.0
126767590,0.0,0.0,0.0,0.0
126966424,0.0,0.0,0.0,0.0
127166496,0.0,0.0,0.0,0.0
127369064,0.0,0.0,0.0,0.0
127569149,0.0,0.0,0.0,0.0
127767974,0.0,0.0,0.0,0.0
127968069,0.0,0.0,0.0,0.0
128166880,0.0,0.0,0.0,0.0
128366961,0.0,0.0,0.0,0.0
128565786,0.0,0.0,0.0,0.0
128769615,0.0,0.0,0.0,0.0
128968439,0.0,0.0,0.0,0.0
129168527,0.0,0.0,0.0,0.0
129367345,0.0,0.0,0.0,0.0
129567429,0.0,0.0,0.0,0.0
129766252,0.0,0.0,0.0,0.0
129966332,0.0,0.0,0.0,0.0
130168913,0.0,0.0,0.0,0.0
130368988,0.0,0.0,0.0,0.0
130567820,0.0,0.0,0.0,0.0
130767895,0.0,0.0,0.0,0.0
130966728,0.0,0.0,0.0,0.0
131166802,0.0,0.0,0.0,0.0
131365624,0.0,0.0,0.0,0.0
131569460,0.0,0.0,0.0,0.0
131768282,0.0,0.0,0.0,0.0
131968359,0.0,0.0,0.0,0.0
132167185,0.0,0.0,0.0,0.0
132367290,0.0,0.0,0.0,0.0
132566095,0.0,0.0,0.0,0.0
132766192,0.0,0.0,0.0,0.0
132968760,0.0,0.0,0.0,0.0
133168833,0.0,0.0,0.0,0.0
133367712,0.0,0.0,0.0,0.0
133567733,0.0,0.0,0.0,0.0
133766568,0.0,0.0,0.0,0.0
133966645,0.0,0.0,0.0,0.0
134165476,0.0,0.0,0.0,0.0
134369323,0.0,0.0,0.0,0.0
134569383,0.0,0.0,0.0,0.0
134768210,0.0,0.0,0.0,0.0
134967031,0.0,0.0,0.0,0.0
135167124,0.0,0.0,0.0,0.0
135367196,0.0,0.0,0.0,0.0
135566025,0.0,0.0,0.0,0.0
135769861,0.0,0.0,0.0,0.0
135968685,0.0,0.0,0.0,0.0
136167502,0.0,0.0,0.0,0.0
136367577,0.0,0.0,0.0,0.0
136567665,0.0,0.0,0.0,0.0
136766511,0.0,0.0,0.0,0.0
136966580,0.0,0.0,0.0,0.0
137169143,0.0,0.0,0.0,0.0
137367977,0.0,0.0,0.0,0.0
137568070,0.0,0.0,0.0,0.0
137768138,0.0,0.0,0.0,0.0
137966963,0.0,0.0,0.0,0.0
138167052,0.0,0.0,0.0,0.0
138365872,0.0,0.0,0.0,0.0
138569698,0.0,0.0,0.0,0.0
138768543,0.0,0.0,0.0,0.0
138968602,0.0,0.0,0.0,0.0
139167476,0.0,0.0,0.0,0.0
139367526,0.0,0.0,0.0,0.0
139566349,0.0,0.0,0.0,0.0
139766427,0.0,0.0,0.0,0.0
139968997,0.0,0.0,0.0,0.0
140169084,0.0,0.0,0.0,0.0
140365410,0.0,0.0,0.0,0.0
140567996,0.0,0.0,0.0,0.0
140766815,0.0,0.0,0.0,0.0
140966896,0.0,0.0,0.0,0.0
141165721,0.0,0.0,0.0,0.0
141367055,0.0,0.0,0.0,0.0
141568392,0.0,0.0,0.0,0.0
141768464,0.0,0.0,0.0,0.0
141967290,0.0,0.0,0.0,0.0
142167375,0.0,0.0,0.0,0.0
142366200,0.0,0.0,0.0,0.0
142567532,0.0,0.0,0.0,0.0
142770111,0.0,0.0,0.0,0.0
142968931,0.0,0.0,0.0,0.0
143167765,0.0,0.0,0.0,0.0
143367849,-0.0035303063,0.007182024,-0.020147102,0.0
143567928,-0.006192061,0.013279929,-0.029794406,0.0
143766748,-0.008177485,0.018415185,-0.027562425,0.0
143965578,-0.010686206,0.02346137,-0.020120353,0.0
144169431,-0.013073062,0.026934573,-0.011691801,0.0
144368273,-0.014980641,0.028769221,-0.004091988,0.0
144568315,-0.017125929,0.030720873,0.0016069439,0.0
144768398,-0.016598132,0.03346583,0.0060342145,0.0
144967217,-0.017493589,0.033899,0.009706432,0.0
145166056,-0.01875951,0.034587014,0.012614249,0.0
145366145,-0.018574521,0.03475629,0.014455719,0.0
145568715,-0.018177085,0.035873156,0.01585044,0.0
145768795,-0.019128833,0.037131958,0.017378557,0.0
145968874,-0.020301575,0.037811846,0.018955823,0.0
146167750,-0.021545287,0.039474804,0.019864844,0.0
146366520,-0.021513006,0.04095225,0.021024777,0.0
146566600,-0.02264787,0.04211665,0.022543792,0.0
146766691,-0.020440744,0.040175796,0.024041424,0.0
146969271,-0.019413963,0.040314272,0.0257617,0.0
147168094,-0.020865943,0.041684683,0.026691923,0.0
147368175,-0.01806789,0.03889906,0.02862394,0.0
147566997,-0.012520106,0.032825757,0.032022346,0.0
147767079,-0.007999279,0.02971511,0.034911446,0.0
147967170,-0.008446366,0.030462604,0.037250448,0.0
148166019,-0.010859466,0.031692382,0.038046416,0.0
148368569,-0.009144911,0.03060722,0.038642872,0.0
148568653,-0.010645734,0.032966025,0.038297832,0.0
148767478,-0.009183761,0.0321523,0.03862646,0.0
148967560,-0.011627188,0.03282509,0.039167877,0.0
149167638,-0.009943245,0.031666696,0.039649945,0.0
149366458,-0.012197221,0.034091588,0.03963287,0.0
149566548,-0.013075417,0.03545134,0.039903518,0.0
149770381,-0.015207156,0.036693417,0.040253557,0.0
149969200,-0.016468594,0.037875537,0.040454093,0.0
150168033,-0.017523656,0.03907793,0.04059855,0.0
150368109,-0.018281877,0.04026379,0.04086645,0.0
150566947,-0.018572252,0.041236084,0.040827654,0.0
150767027,-0.018967977,0.043067597,0.040577292,0.0
150965857,-0.01949804,0.04405146,0.040768396,0.0
151169681,-0.020321053,0.044455703,0.040898602,0.0
151368502,-0.021337084,0.04516695,0.040472466,0.0
151568588,-0.019895691,0.044559397,0.04080749,0.0
151767450,-0.02002905,0.04459546,0.040952027,0.0
151967494,-0.021320306,0.04456065,0.04087782,0.0
152166318,-0.018476874,0.043056786,0.04089193,0.0
152366402,-0.020906646,0.04435802,0.041158494,0.0
152568986,-0.016654426,0.040200748,0.04235423,0.0
152769070,-0.012309464,0.036057074,0.0449864,0.0
152967886,-0.011347967,0.033610336,0.047039047,0.0
153167966,-0.007815941,0.031049052,0.04883844,0.0
153366801,-0.0115352785,0.033219524,0.04913347,0.0
153566878,-0.014316503,0.036330644,0.04827296,0.0
153766957,-0.017043786,0.037428286,0.047592156,0.0
153969542,-0.019086776,0.03863726,0.04657086,0.0
154168361,-0.020426206,0.040326957,0.045365952,0.0
154368437,-0.02107672,0.041528735,0.04477055,0.0
154567265,-0.021500805,0.0424889,0.04443983,0.0
154767348,-0.021312231,0.04336751,0.043692924,0.0
154966182,-0.021927131,0.044084437,0.043342873,0.0
155166275,-0.02227414,0.04489186,0.043141436,0.0
155368836,-0.02287621,0.0432072,0.043102037,0.0
155568906,-0.021922063,0.043306265,0.042531203,0.0
155767742,-0.018223219,0.041184746,0.042220388,0.0
155967825,-0.01950426,0.042032827,0.04150111,0.0
156166663,-0.018239273,0.038976625,0.04143601,0.0
156366722,-0.018553987,0.038307615,0.04081778,0.0
156565547,-0.01900067,0.037900474,0.039758503,0.0
156769383,-0.019149631,0.038601656,0.03901914,0.0
156968209,-0.020267745,0.038307104,0.03867582,0.0
157168293,-0.020612996,0.039012045,0.038560174,0.0
157368372,-0.021727353,0.039461713,0.038910344,0.0
157567193,-0.02167253,0.040449355,0.038680278,0.0
157766024,-0.020753557,0.04083401,0.03846127,0.0
157966107,-0.023211818,0.042453982,0.038361955,0.0
158168691,-0.022477271,0.043359462,0.038545582,0.0
158368762,-0.021369016,0.044710476,0.038394652,0.0
158567588,-0.019791579,0.046461146,0.038564675,0.0
158767674,-0.018802369,0.047243375,0.038837407,0.0
158967749,-0.018797858,0.047725666,0.038649295,0.0
159166571,-0.018136548,0.04899625,0.037809476,0.0
159366659,-0.01807198,0.050121397,0.036908295,0.0
159569233,-0.018346919,0.050920893,0.035983726,0.0
159768058,-0.019114716,0.051928833,0.035585023,0.0
159968137,-0.019624807,0.0527073,0.03528246,0.0
160166964,-0.021142619,0.052912533,0.035295837,0.0
160367044,-0.022395661,0.053109165,0.034849215,0.0
160567124,-0.022629572,0.05367348,0.034262374,0.0
160765994,-0.022774221,0.05444925,0.033754632,0.0
160966042,-0.023966854,0.05424055,0.03375827,0.0
161168602,-0.024805164,0.053970642,0.033397947,0.0
161368740,-0.02557304,0.053221606,0.03318662,0.0
161567526,-0.026629236,0.05207515,0.03330267,0.0
161767590,-0.027529055,0.051298507,0.033237524,0.0
161966439,-0.028127972,0.050615717,0.033044603,0.0
162166495,-0.02901179,0.050020687,0.032872044,0.0
162369086,-0.029119877,0.04916483,0.032650307,0.0
162569155,-0.029175684,0.048539113,0.032422815,0.0
162767979,-0.029701907,0.04839461,0.03257468,0.0
162968064,-0.03012362,0.047894426,0.032443974,0.0
163166887,-0.03114195,0.04773112,0.03276363,0.0
163366985,-0.030731719,0.04770952,0.032965943,0.0
163565791,-0.030839382,0.04797261,0.033407316,0.0
163769635,-0.028123096,0.047033083,0.033719994,0.0
163968449,-0.029211348,0.04765476,0.034302134,0.0
164168532,-0.029079834,0.048439406,0.034972597,0.0
164367358,-0.029424692,0.04869968,0.035490677,0.0
164567428,-0.029115764,0.04993415,0.035291124,0.0
164766259,-0.029594606,0.05073036,0.035575435,0.0
164966349,-0.029933034,0.05153179,0.03545474,0.0
165166417,-0.030158887,0.051689666,0.035677943,0.0
165366500,-0.030185776,0.05215685,0.035273094,0.0
165567820,-0.028989533,0.05281127,0.035072118,0.0
165767898,-0.03025552,0.053050295,0.035070043,0.0
165966731,-0.030195286,0.05301691,0.034372013,0.0
166166863,-0.02939833,0.061621863,0.033804987,0.0
166365642,-0.027905798,0.051994614,0.03410898,0.0
166565723,-0.025621178,0.05114531,0.03413623,0.0
166768290,-0.026945565,0.053641364,0.033952486,0.0
166968361,-0.027597433,0.055555955,0.033384174,0.0
167167194,-0.028313776,0.05843798,0.032955963,0.0
167367270,-0.028332448,0.06098527,0.03263414,0.0
167566101,-0.028408695,0.061947852,0.0325627,0.0
167766181,-0.029066866,0.06218789,0.032560233,0.0
167968748,-0.028381035,0.06263144,0.032175418,0.0
168168826,-0.026431104,0.061221294,0.03171107,0.0
168367669,-0.024743754,0.0596984,0.031637747,0.0
168567737,-0.029757062,0.057662047,0.031909723,0.0
168766577,-0.023612281,0.054917008,0.032153416,0.0
168966644,-0.024888102,0.055789918,0.03172025,0.0
169165477,-0.026638415,0.05598553,0.031542733,0.0
169369288,-0.02913418,0.056119192,0.031270444,0.0
169568165,-0.031972162,0.055979338,0.03077754,0.0
169768197,-0.03366602,0.056570943,0.030467948,0.0
169967030,-0.035469197,0.05578851,0.030398011,0.0
170168356,-0.03486175,0.055226527,0.030218802,0.0
170368428,-0.032873422,0.051861838,0.031491794,0.0
170566002,-0.032933287,0.05133291,0.032171488,0.0
170768592,-0.028714713,0.048488494,0.033449225,0.0
170968669,-0.030610956,0.049353395,0.034154423,0.0
171168744,-0.031633772,0.04979218,0.03720844,0.0
171368816,-0.031061584,0.049065486,0.035236415,0.0
171567697,-0.031282187,0.049042616,0.03475861,0.0
171766458,-0.031817093,0.048415177,0.03499997,0.0
171966543,-0.03154291,0.048032444,0.035462134,0.0
172169118,-0.030930676,0.049841415,0.036526613,0.0
172369196,-0.031137263,0.04978472,0.037956614,0.0
172568016,-0.030364178,0.048127763,0.038853794,0.0
172768095,-0.026445605,0.046844482,0.040673506,0.0
172966921,-0.028066026,0.047088586,0.04092068,0.0
173166997,-0.026619269,0.045714203,0.040792022,0.0
173365825,-0.021916678,0.040770113,0.03975849,0.0
173569664,-0.019094836,0.039826542,0.036270555,0.0
173768476,-0.01916103,0.03967049,0.03342711,0.0
173968555,-0.020471936,0.041524727,0.030515892,0.0
174167378,-0.026046764,0.04640288,0.030631,0.0
174367456,-0.0281782,0.048190836,0.030691126,0.0
174566289,-0.0281782,0.048190836,0.030691126,0.0
174766359,-0.0281782,0.048190836,0.030691126,0.0
174968931,-0.0281782,0.048190836,0.030691126,0.0
175170261,-0.0281782,0.048190836,0.030691126,0.0
175367830,-0.0281782,0.048190836,0.030691126,0.0
175567911,-0.0281782,0.048190836,0.030691126,0.0
175766735,-0.0281782,0.048190836,0.030691126,0.0
175966806,-0.0281782,0.048190836,0.030691126,0.0
176165640,0.0,0.0,0.0,0.0
176369461,0.0,0.0,0.0,0.0
176568293,0.0,0.0,0.0,0.0
176768365,0.0,0.0,0.0,0.0
176967187,0.0,0.0,0.0,0.0
177167265,0.0,0.0,0.0,0.0
177366093,0.0,0.0,0.0,0.0
177566174,0.0,0.0,0.0,0.0
177768741,0.0,0.0,0.0,0.0
177968822,0.0,0.0,0.0,0.0
178167665,0.0,0.0,0.0,0.0
178368972,0.0,0.0,0.0,0.0
178566543,0.0,0.0,0.0,0.0
178766625,0.0,0.0,0.0,0.0
178965450,0.0,0.0,0.0,0.0
179169269,0.0,0.0,0.0,0.0
179368096,0.0,0.0,0.0,0.0
179568243,0.0,0.0,0.0,0.0
179767018,0.0,0.0,0.0,0.0
179967084,0.0,0.0,0.0,0.0
180167145,0.0,0.0,0.0,0.0
180367223,0.0,0.0,0.0,0.0
180566053,0.0,0.0,0.0,0.0
180768632,0.0,0.0,0.0,0.0
180968695,0.0,0.0,0.0,0.0
181167524,0.0,0.0,0.0,0.0
181367592,0.0,0.0,0.0,0.0
181566478,0.0,0.0,0.0,0.0
181766500,0.0,0.0,0.0,0.0
181969134,0.0,0.0,0.0,0.0
182169153,0.0,0.0,0.0,0.0
182367978,0.0,0.0,0.0,0.0
182568057,0.0,0.0,0.0,0.0
182766874,0.0,0.0,0.0,0.0
182966954,0.0,0.0,0.0,0.0
