timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
280247599,280247050,1.0402129e-09,4.651918e-05,0.0039097774,0.0002835053,0.0011114605,0.0010107857,20499,0,0.047238085,0.032187928,0.034652133,nan,0.00270379,0.0011417668,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
280256914,280256116,1.0265525e-09,4.6056928e-05,0.003836101,0.0002761689,0.0011263026,0.0011406642,20499,0,0.045248676,0.030923046,0.034652133,nan,0.0027580855,0.0010003743,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
280450696,280450008,1.0015674e-09,4.6084944e-05,0.003711814,0.00021960557,0.0005841064,0.0011882434,20499,0,0.04535855,0.030955119,0.019680068,nan,0.0025143558,0.00041075604,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
280644836,280644108,1.1030821e-09,4.7414032e-05,0.003984016,0.00010769291,0.00094111654,0.001325398,20499,0,0.0437515,0.02988948,0.031455003,nan,0.002244595,0.00026561224,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
280847326,280846910,1.1534752e-09,4.719992e-05,0.00402005,8.576917e-05,0.0014026231,0.0014474515,20499,0,0.04353104,0.029705916,0.020336123,nan,0.0023042243,0.0009553243,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
281046091,281045474,1.0211634e-09,4.649753e-05,0.004239656,0.00025193673,0.0007366308,0.0015557442,20499,0,0.042448644,0.029000899,0.02933083,nan,0.0027481432,0.0013123899,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
281253567,281252994,1.1280242e-09,4.8686496e-05,0.004063361,0.00021761018,0.0013682803,0.0016466561,20499,0,0.042945486,0.029306449,0.033417333,nan,0.0032037427,0.0015728567,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
281447287,281446793,1.1353134e-09,4.7772297e-05,0.0038031917,0.00019228674,0.0010394721,0.0015367009,20499,0,0.044111587,0.03004856,0.020626713,nan,0.0032812105,0.0015458654,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
281645721,281645211,1.1804512e-09,4.7973346e-05,0.003674427,0.00012645275,0.001138444,0.0015987899,20499,0,0.043155465,0.029447813,0.06753358,nan,0.0033136557,0.0013719882,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
281848888,281843660,1.1207784e-09,4.681724e-05,0.0039011035,0.00016859629,0.0016375607,0.0015765282,20499,0,0.043171752,0.02946393,0.03219657,nan,0.003304871,0.0011466641,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
