timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
85737603,-0.183042,0.21553187,-0.0012910132,0.0,0.0,-0.001
85742582,-0.18281412,0.2154739,-0.001200139,0.0,0.0,-0.001
85762632,-0.23535594,0.21158628,-1.0222108,0.0,0.0,-0.0037865555
85777645,-0.2368092,0.21274206,-1.0224808,0.0,0.0,-0.006254657
85802583,-0.23445101,0.21105202,-1.0220966,0.0,0.0,-0.008757696
85822638,-0.23795822,0.21034387,-1.0223155,0.0,0.0,-0.011351027
85842641,-0.23580842,0.21198441,-1.0222623,0.0,0.0,-0.014084397
85857599,-0.2335375,0.21056591,-1.0222552,0.0,0.0,-0.016991733
85882714,-0.2349952,0.21191928,-1.022274,0.0,0.0,-0.019831426
85897738,-0.2321305,0.20781334,-1.0218849,0.0,0.0,-0.022697447
85917641,-0.23513262,0.20637213,-1.0209601,0.0,0.0,-0.025496533
85942590,-0.23523083,0.21269573,-1.0220942,0.0,0.0,-0.028530883
85962647,-0.2323749,0.21418536,-1.0231178,0.0,0.0,-0.03160407
85982664,-0.23472586,0.21590531,-1.0227585,0.0,0.0,-0.034948125
85997615,-0.23250279,0.20544496,-1.0216352,0.0,0.0,-0.038284812
86022768,-0.23620413,0.1995858,-1.0205919,0.0,0.0,-0.0417033
86042656,-0.23848653,0.2148222,-1.0234281,0.0,0.0,-0.0449399
86057636,-0.22506204,0.22321604,-1.0252342,0.0,0.0,-0.048316177
86082730,-0.22787954,0.21036154,-1.0199761,0.0,0.0,-0.05186672
86102688,-0.25575346,0.1968767,-1.0215267,0.0,0.0,-0.05568172
86122626,-0.21733822,0.22382288,-1.0220642,0.0,0.0,-0.05976373
86137639,-0.22693941,0.2028835,-1.0202886,0.0,0.0,-0.06317339
86162699,-0.24972607,0.20969507,-1.0249311,0.0,0.0,-0.06691359
86182642,-0.22273214,0.22802886,-1.0250657,0.0,0.0,-0.07106575
86197645,-0.225577,0.20235257,-1.0225773,0.0,0.0,-0.07555295
86222798,-0.23504283,0.21052237,-1.017164,0.0,0.0,-0.078766756
86242646,-0.25034773,0.23987573,-1.0235077,0.0,0.0,-0.08414312
86262650,-0.2205458,0.21078093,-1.0256765,0.0,0.0,-0.08747512
86277663,-0.21279904,0.19843267,-1.0218247,0.0,0.0,-0.09055431
86302662,-0.2518422,0.21708907,-1.01772,0.0,0.0,-0.09475969
86322663,-0.24658038,0.23427562,-1.0236928,0.0,0.0,-0.10095511
86337659,-0.20691918,0.22672829,-1.025189,0.0,0.0,-0.10526798
86362778,-0.21128762,0.21053441,-1.0193154,0.0,0.0,-0.10978095
86382677,-0.26293862,0.20853478,-1.019383,0.0,0.0,-0.11379725
86402678,-0.24909553,0.22297928,-1.0248339,0.0,0.0,-0.11907866
86417690,-0.21251948,0.24189724,-1.0245947,0.0,0.0,-0.12366533
86442684,-0.20005253,0.20579004,-1.0209851,0.0,0.0,-0.12815422
86462684,-0.2566883,0.19247684,-1.0184113,0.0,0.0,-0.13302961
86477723,-0.23939016,0.22330019,-1.0211651,0.0,0.0,-0.13888767
86502748,-0.21883692,0.24386697,-1.0238727,0.0,0.0,-0.14442173
86522708,-0.20079295,0.2137003,-1.0195847,0.0,0.0,-0.14919004
86537759,-0.22641003,0.20779176,-1.0175596,0.0,0.0,-0.15434732
86557756,-0.25433895,0.23250282,-1.0210674,0.0,0.0,-0.15989296
86582785,-0.21720889,0.21929471,-1.0224429,0.0,0.0,-0.1663103
86602817,-0.19534081,0.22084764,-1.0191146,0.0,0.0,-0.16979535
86617686,-0.23720668,0.22105466,-1.0171566,0.0,0.0,-0.17605963
86642698,-0.23444018,0.22884059,-1.0179651,0.0,0.0,-0.18295069
86662701,-0.2301935,0.23905596,-1.0220478,0.0,0.0,-0.18751128
86682800,-0.21160272,0.19493282,-1.0196706,0.0,0.0,-0.19292931
86697755,-0.21747512,0.22429058,-1.015615,0.0,0.0,-0.20007537
86722738,-0.2315723,0.24294259,-1.0164288,0.0,0.0,-0.2053436
86742756,-0.23723447,0.24550141,-1.020117,0.0,0.0,-0.21172048
