timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
111364886,111363923,4.7314923e-11,8.413793e-06,0.00020211148,0.00044472728,0.0010339342,0.0012677697,67129363,0,0.04569459,0.03053548,0.03165504,nan,0.002023042,0.0004733024,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
111374812,111373928,4.6889655e-11,8.3383175e-06,0.00020111103,0.00043494653,0.0010564815,0.0012865299,67129363,0,0.04623759,0.03086075,0.03165504,nan,0.002023042,0.0004733024,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
111565022,111564048,4.5076887e-11,8.578279e-06,0.00019348148,0.0004172451,0.000957933,0.0011962993,67129363,0,0.044535615,0.029864,0.041748192,nan,0.0018428894,0.0001347597,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
111765035,111764077,4.8565412e-11,8.888648e-06,0.0002012279,0.00029454674,0.0010072839,0.0012043804,67129363,0,0.04593614,0.030703839,0.047468986,nan,0.0015437098,0.00059404894,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
111965005,111964151,4.9652782e-11,8.795053e-06,0.00020104893,0.00037789316,0.0009680038,0.0011381168,67129363,0,0.045157168,0.030225735,0.062329073,nan,0.0014123628,0.0010348029,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
112165047,112164292,5.201322e-11,9.16155e-06,0.00021199218,0.00030708325,0.000955977,0.0011063165,67129363,0,0.04458865,0.029866725,0.04816258,nan,0.0012995406,0.0015025116,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
112365262,112364303,4.793791e-11,8.732378e-06,0.00021874468,0.00016103995,0.00096401025,0.0011058596,67129363,0,0.04406608,0.02954008,0.08291304,nan,0.001305661,0.0019879418,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
112565090,112564380,4.668752e-11,8.618824e-06,0.0002086598,0.00026254094,0.0011231456,0.0012378638,67129363,0,0.053131346,0.03492559,0.08031792,nan,0.0013674296,0.0020851942,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
112765494,112764457,4.7419197e-11,8.5849315e-06,0.00022621584,0.000503932,0.000892325,0.0010500023,67129363,0,0.04994235,0.033314373,0.04850861,nan,0.0021752522,0.0030660077,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
112965473,112964534,4.3643172e-11,8.060706e-06,0.00022729278,0.00036385865,0.0008123867,0.0009881167,67129363,0,0.048721317,0.03263897,0.033462204,nan,0.0023450567,0.002816526,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
113165386,113164609,4.5161576e-11,8.459764e-06,0.00021208843,0.00029204626,0.00064601045,0.00084723835,67129363,0,0.046178933,0.031056028,0.05007328,nan,0.0028719497,0.0022724094,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
113365649,113364693,4.5734406e-11,8.623692e-06,0.00022835465,0.00045926133,0.00049578754,0.000687081,67129363,0,0.044677474,0.030065047,0.07726955,nan,0.0032814334,0.0020368593,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
113565946,113564771,4.5557346e-11,8.729613e-06,0.00023294907,0.00021650037,0.0003833143,0.0005268374,67129363,0,0.043830417,0.029469982,0.07180406,nan,0.0030263911,0.0012905167,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
113765897,113764840,4.663391e-11,8.800471e-06,0.00023590286,7.3582865e-05,0.00044402565,0.0005347845,67129363,0,0.04328694,0.029080762,0.040653575,nan,0.0034130323,0.0014590488,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
113965864,113964917,4.527554e-11,8.44388e-06,0.00021597373,0.00015966063,0.00039559777,0.0004625904,67129363,0,0.044996876,0.030073224,0.011100724,nan,0.0034986648,0.001321864,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
114165762,114164994,4.5771074e-11,8.46417e-06,0.0002188682,0.00033944298,0.00043741724,0.00050461397,67129363,0,0.04453906,0.029786285,0.03793201,nan,0.003404824,0.0011424638,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
114365890,114365071,5.0417042e-11,8.536707e-06,0.00023270394,0.00033584176,0.00046934307,0.0005434632,67129363,0,0.044147998,0.02955042,0.04504823,nan,0.003270126,0.0010053745,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
114566239,114565171,4.9106583e-11,8.35194e-06,0.00020542752,0.00046355903,0.00044102906,0.0005250816,67129363,0,0.043702755,0.029292008,0.02790207,nan,0.002801711,0.00027423684,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
114766232,114765224,5.0356858e-11,8.531117e-06,0.00022700886,0.00011915589,0.00043020557,0.0005179529,67129363,0,0.043313343,0.0290639,0.091542944,nan,0.00279117,0.00010134529,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
114966265,114965304,4.77349e-11,8.341596e-06,0.0002250434,0.00029478595,0.00041555305,0.0005000639,67129363,0,0.045042153,0.03010971,0.030714065,nan,0.0029621783,1.867224e-05,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
115166089,115165378,4.794787e-11,8.364254e-06,0.00020568211,0.00035341975,0.00043584057,0.00053687056,67129363,0,0.04458657,0.029842611,0.051761657,nan,0.0033107304,0.00015958512,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
115366288,115365455,4.7997127e-11,8.553363e-06,0.00021928902,0.00023043694,0.00049932615,0.00060693664,67129363,0,0.044139773,0.029577456,0.07887145,nan,0.0034500188,0.000586882,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
115566686,115565532,4.502733e-11,8.493045e-06,0.00021680509,0.00010103239,0.0006068302,0.00071558,67129363,0,0.04362269,0.029271021,0.111305945,nan,0.004010151,0.0004850192,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
115766647,115765616,4.3914806e-11,8.41262e-06,0.00022198929,0.0001569391,0.0006999839,0.00082518783,67129363,0,0.043233436,0.02903214,0.044311892,nan,0.0037169734,0.0013150548,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
115966400,115965686,4.8344592e-11,8.646341e-06,0.00021719972,0.000101039026,0.00062829594,0.00078794756,67129363,0,0.044963572,0.030070724,0.0278578,nan,0.0040017692,0.0014611885,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
116166727,116165763,4.9307145e-11,8.799352e-06,0.00020166689,0.00022284554,0.0006983997,0.00086528837,67129363,0,0.044527233,0.029807443,0.028889794,nan,0.0041862247,0.0017052259,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
116366668,116365848,4.780123e-11,8.707219e-06,0.00020222606,8.2479266e-05,0.000741623,0.0009174665,67129363,0,0.044099394,0.029549386,0.025136517,nan,0.004041663,0.0019365335,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
116567040,116565916,4.7066535e-11,8.34342e-06,0.00019515849,0.00011439005,0.000772185,0.00094814354,67129363,0,0.043681372,0.029297037,0.0005207379,nan,0.004114574,0.002094242,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
116767047,116765995,4.6248304e-11,8.76384e-06,0.00019813652,0.0003854649,0.0008154236,0.0009772409,67129363,0,0.043274324,0.02905082,0.039464608,nan,0.0044023246,0.0017838253,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
116966839,116966072,5.0857235e-11,9.028074e-06,0.00020584735,0.00024776233,0.0006461191,0.0008262424,67129363,0,0.045035318,0.030108148,0.0721996,nan,0.0039350884,0.0021785763,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
117167106,117166199,5.198324e-11,8.882207e-06,0.00021401806,7.170185e-05,0.00065072527,0.0008178329,67129363,0,0.04457119,0.029831944,0.037633307,nan,0.0037168982,0.0020609875,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
117367001,117366224,5.0889123e-11,8.673338e-06,0.00020416787,0.00019528891,0.00065711135,0.0008007752,67129363,0,0.044123847,0.029564193,0.03531305,nan,0.003350353,0.0018853439,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
