timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2090551304,2090550769,0.7301871,0.019356899,0.0048668263,0.68295574,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2090556246,2090555772,0.73018473,0.019357167,0.0048654675,0.68295825,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2091051434,2091051009,0.73014665,0.019354202,0.004875995,0.682999,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2091551704,2091551251,0.7301362,0.019362,0.0048545087,0.68301004,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2092052001,2092051493,0.7301335,0.01935792,0.0048688366,0.68301296,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2092557201,2092556746,0.7302049,0.019394554,0.0048570787,0.68293566,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2093057415,2093056981,0.7302175,0.019423494,0.00482187,0.68292165,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2093552686,2093552220,0.7302456,0.019414522,0.0047751702,0.68289214,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2094052879,2094052463,0.73024964,0.019391457,0.004769784,0.68288857,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2094553117,2094552707,0.73030055,0.019357847,0.004781713,0.682835,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2095053411,2095052949,0.73031265,0.019331345,0.004814312,0.68282247,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2095553602,2095553189,0.7302261,0.019346192,0.0048305336,0.68291456,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2096053864,2096053431,0.729999,0.019352606,0.0048198644,0.6831572,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2096554154,2096553673,0.72998047,0.019339103,0.004852602,0.6831771,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2097054329,2097053915,0.7298799,0.019293368,0.0048429165,0.68328595,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2097554561,2097554157,0.7299415,0.019308649,0.0048701502,0.6832195,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2098054863,2098054400,0.7299342,0.019265428,0.0049106875,0.68322825,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2098555090,2098554641,0.7299326,0.019188493,0.004915146,0.6832321,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2099055284,2099054882,0.73007,0.019174041,0.004914734,0.6830857,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2099555624,2099555125,0.73013234,0.019134955,0.0049390215,0.68302,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2100055802,2100055365,0.73017937,0.019112863,0.0049383384,0.6829704,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2100551048,2100550635,0.7302135,0.019087331,0.0049508116,0.68293446,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2101051275,2101050847,0.73019433,0.019085264,0.0049610175,0.68295497,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2101551496,2101551088,0.7302348,0.01911768,0.004936431,0.6829109,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2102051776,2102051335,0.7302614,0.019187262,0.004924143,0.68288064,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2102552024,2102551570,0.73022914,0.01924551,0.004896542,0.6829138,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2103052266,2103051812,0.73031294,0.019297658,0.004893389,0.68282264,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2103557461,2103557054,0.7303161,0.01933326,0.004850334,0.6828186,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2104052811,2104052293,0.730366,0.019337256,0.0048808716,0.6827649,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2104553000,2104552534,0.73040193,0.01932327,0.004847832,0.682727,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2105053180,2105052775,0.730439,0.019304942,0.0048445826,0.6826878,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2105553480,2105553015,0.73045444,0.019286856,0.004871359,0.6826717,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2106053669,2106053256,0.7304568,0.019278111,0.0048250407,0.68266976,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2106553954,2106553497,0.73043716,0.019272147,0.0047928323,0.68269116,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2107054189,2107053740,0.7304785,0.019238843,0.0047890935,0.6826479,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2107554450,2107553980,0.730461,0.019247347,0.0047760946,0.6826665,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2108054632,2108054218,0.7303828,0.019240597,0.004777776,0.6827503,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2108554969,2108554460,0.73021525,0.019257851,0.0047828923,0.682929,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2109055100,2109054699,0.7302233,0.019263618,0.004738133,0.6829206,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2109555357,2109554941,0.730198,0.019258928,0.0047589554,0.6829476,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2110055688,2110055184,0.73011285,0.019249631,0.0047497856,0.6830389,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2110555847,2110555421,0.7301267,0.01923014,0.0047673495,0.6830245,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2111051207,2111050660,0.73012,0.019184487,0.004774719,0.68303293,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2111551308,2111550899,0.7301107,0.019142056,0.004767045,0.6830441,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2112051619,2112051140,0.7300948,0.019118885,0.0047490555,0.68306196,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2112551807,2112551398,0.7300873,0.01911487,0.0047181486,0.6830703,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2113052115,2113051620,0.7301845,0.01914899,0.004760714,0.68296504,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2113552316,2113551863,0.7301432,0.01919072,0.004782589,0.68300796,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2114057533,2114057100,0.73011607,0.019231755,0.00475276,0.68303597,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2114552881,2114552340,0.7301487,0.01925964,0.0047299387,0.6830005,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2115052990,2115052578,0.73016137,0.019270657,0.0047239987,0.68298674,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2115553227,2115552819,0.7301725,0.019304927,0.0047756536,0.68297344,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2116053525,2116053059,0.7301591,0.019328834,0.0048002093,0.68298686,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2116553719,2116553298,0.73014665,0.019327696,0.0047569266,0.6830005,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2117053946,2117053540,0.7301978,0.019297818,0.0047296714,0.682947,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2117554226,2117553773,0.73021907,0.019318858,0.004741028,0.6829235,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2118054449,2118054017,0.7302718,0.019289631,0.004724531,0.682868,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2118554713,2118554255,0.7302799,0.019291533,0.004744845,0.6828591,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2119054943,2119054494,0.7302737,0.01927631,0.0047738743,0.682866,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2119555182,2119554735,0.7303155,0.019237826,0.0047863224,0.6828224,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2120055379,2120054974,0.7303592,0.019203039,0.0047717313,0.6827767,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2120555746,2120555213,0.7302973,0.019177524,0.0047475635,0.68284374,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
2121055865,2121055451,0.73031414,0.019184731,0.0047044195,0.6828259,0.99999595,5.7021436e-11,-4.6347082e-10,-0.0028393173,2
