timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
2090551743,2090550769,1.8292773e-10,9.444684e-06,0.00021654138,0.00010968609,0.0004969944,0.0005508484,67129363,0,0.047149733,0.03139323,0.085551865,nan,0.0015142631,0.0007860863,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2090561885,2090560772,1.8144236e-10,9.400306e-06,0.00021444702,0.00011008022,0.0004464126,0.0005124662,67129363,0,0.045207467,0.030241918,0.085551865,nan,0.0015114791,0.0008257013,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2090751736,2090750867,1.8555082e-10,9.318904e-06,0.0002001842,3.090515e-05,0.0004141929,0.0004805862,67129363,0,0.04576719,0.030599259,0.020249218,nan,0.0017894153,0.00096400164,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2090951874,2090950962,1.8004048e-10,9.073333e-06,0.0001846631,7.7285506e-05,0.00039564777,0.0004548109,67129363,0,0.044780705,0.030008225,0.0057299496,nan,0.0021945762,0.0009358468,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2091151973,2091151058,2.0662595e-10,9.82212e-06,0.0001966724,4.4438926e-05,0.0004444108,0.0004975219,67129363,0,0.04405707,0.029559782,0.022182202,nan,0.002442705,0.0009722158,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2091352188,2091351157,2.1579236e-10,1.0090918e-05,0.00021433634,0.00012683668,0.0005152309,0.00057240465,67129363,0,0.04348566,0.029200563,0.06508916,nan,0.002675747,0.0011668166,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2091552122,2091551251,2.5951263e-10,1.1649469e-05,0.00020663696,9.160146e-05,0.00042576477,0.0005110191,67129363,0,0.045150723,0.03018994,0.030536462,nan,0.0028559528,0.0011891471,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2091752119,2091751350,2.660438e-10,1.1935312e-05,0.00021835245,7.189447e-05,0.00046168882,0.0005513395,67129363,0,0.044671386,0.029893398,0.016302608,nan,0.002930347,0.00095410366,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2091952188,2091951447,2.3963767e-10,1.1155353e-05,0.00021273,0.0001127703,0.0004981159,0.0005786164,67129363,0,0.04406177,0.029530186,0.071925975,nan,0.002902484,0.0008285787,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2092152729,2092151542,2.1473165e-10,1.0428766e-05,0.00023209653,0.0002800893,0.00052757026,0.00059875916,67129363,0,0.04348876,0.029187571,0.03466067,nan,0.0028102512,0.0009806444,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2092352358,2092351638,1.9209524e-10,9.392101e-06,0.00023349434,0.00012610343,0.00033215576,0.0004198372,67129363,0,0.0452135,0.030220276,0.034354646,nan,0.0028151346,0.0012008706,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2092552678,2092551737,1.7839438e-10,8.793785e-06,0.00023742582,5.1752395e-05,0.0003462377,0.0004183407,67129363,0,0.044760782,0.029946057,0.011381713,nan,0.0029810495,0.0013938821,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2092752671,2092751833,1.7135238e-10,8.7457065e-06,0.0002293304,9.3018476e-05,0.00037708724,0.00044011034,67129363,0,0.0443335,0.029686969,0.011996062,nan,0.0030138546,0.0013148815,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2092952758,2092951929,1.6485036e-10,8.629046e-06,0.0002200697,0.00012939915,0.00037778192,0.00043246677,67129363,0,0.04387192,0.029410508,0.025914412,nan,0.0029810485,0.0013409532,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2093153156,2093152026,1.5761772e-10,8.361053e-06,0.0002066051,6.0402454e-05,0.0003588604,0.00040425576,67129363,0,0.043424584,0.029142303,0.028669136,nan,0.0027475348,0.0011400926,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2093352953,2093352125,1.6656161e-10,8.623487e-06,0.00019793246,4.7528116e-05,0.00015146096,0.00020569778,67129363,0,0.04513558,0.03017152,0.0030518903,nan,0.0028159476,0.0010240889,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2093553168,2093552220,1.6113721e-10,8.7252865e-06,0.00021143655,9.100792e-05,7.430751e-05,0.00011650242,67129363,0,0.044717066,0.029918449,0.032730136,nan,0.0025151127,0.000716949,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2093753253,2093752317,1.6811681e-10,8.902842e-06,0.00023851039,0.00010881261,0.0001333115,0.00016222292,67129363,0,0.04430854,0.029671133,0.012650109,nan,0.002365166,0.00048511298,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2093953206,2093952414,1.6659978e-10,8.654198e-06,0.00021545346,7.946592e-05,0.00027040538,0.00030869298,67129363,0,0.043857,0.02940102,0.024902873,nan,0.0023308906,0.00029947804,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2094153655,2094152556,1.6298929e-10,8.927948e-06,0.00020693344,4.4089298e-05,0.00045470972,0.00050055044,67129363,0,0.04341487,0.029136168,0.004893562,nan,0.0027875698,0.00031933252,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2094353370,2094352608,1.957591e-10,9.7305e-06,0.00019944903,7.761287e-05,0.0005404462,0.00062042434,67129363,0,0.045172848,0.030191498,0.050651155,nan,0.0028426703,0.00022930949,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2094553478,2094552707,2.2767267e-10,1.0802498e-05,0.0002158008,0.00019769298,0.0006171344,0.0007132829,67129363,0,0.044740476,0.02993187,0.0020621822,nan,0.0031404698,0.0001985774,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2094753770,2094752802,2.6573796e-10,1.24063545e-05,0.00022887967,0.00015394668,0.000687541,0.0007908038,67129363,0,0.04432132,0.029679125,0.02286772,nan,0.0033766753,7.642526e-05,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2094953613,2094952900,2.959824e-10,1.2934556e-05,0.00023140461,8.6741806e-05,0.0007596157,0.00086433935,67129363,0,0.04390001,0.029426051,0.010417047,nan,0.0033585387,4.365084e-05,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2095154104,2095152998,2.657159e-10,1.19981405e-05,0.00020439038,0.00018415408,0.0007471092,0.0008557588,67129363,0,0.043440137,0.02915179,0.06441895,nan,0.003567506,0.00016734119,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2095353894,2095353093,2.3148249e-10,1.07424385e-05,0.00018931157,0.00010073576,0.0005447408,0.0006784534,67129363,0,0.045237143,0.03022818,0.024053363,nan,0.0036114252,0.00031203777,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2095554049,2095553189,2.1450214e-10,1.0066648e-05,0.00020932071,0.0005607157,0.00041929106,0.00054795365,67129363,0,0.044831216,0.029983278,0.07411244,nan,0.0032114887,0.00039896925,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2095754241,2095753286,2.034798e-10,9.585957e-06,0.00022413731,0.00055411574,0.0003270211,0.00042866924,67129363,0,0.0443778,0.02971293,0.028975777,nan,0.003460223,0.0002673748,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2095954165,2095953382,1.9102887e-10,9.398249e-06,0.00022809561,0.00013218305,0.00023317277,0.00031613657,67129363,0,0.045953523,0.030669935,0.01683205,nan,0.0036072787,0.00043229028,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2096154375,2096153479,1.7771863e-10,9.118957e-06,0.00020492767,0.000100041674,0.0002959924,0.0003644999,67129363,0,0.045218144,0.030239183,0.012281171,nan,0.0033915287,0.0005930712,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2096354523,2096353577,1.705874e-10,9.074567e-06,0.00020969467,9.7093536e-05,0.0003621935,0.00043985763,67129363,0,0.044565585,0.029848646,0.008589424,nan,0.002874774,0.0010686655,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2096554513,2096553673,1.6977902e-10,8.731656e-06,0.00021781148,0.00018192586,0.0004396371,0.0005314564,67129363,0,0.044011,0.029510848,0.10166833,nan,0.0030105016,0.001365778,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2096754902,2096753770,1.7251645e-10,8.806542e-06,0.0002172923,0.00016013744,0.0004801815,0.00058041647,67129363,0,0.043565273,0.02923456,0.0065194555,nan,0.0032895312,0.0015490791,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2096954647,2096953924,1.629557e-10,8.698156e-06,0.00023014274,0.000112804606,0.00041369483,0.00052897533,67129363,0,0.04527171,0.030255483,0.008647457,nan,0.0034504132,0.0017013496,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2097154685,2097153964,1.6183072e-10,8.63756e-06,0.00021927152,9.2549e-05,0.00041647907,0.00051886827,67129363,0,0.044844016,0.029993434,0.021027725,nan,0.0034907975,0.0015012308,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2097354896,2097354060,1.6049387e-10,8.413623e-06,0.00020397153,0.0001783407,0.00040527005,0.0004739824,67129363,0,0.044420905,0.029737374,0.0815083,nan,0.0037232686,0.0010748919,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2097555000,2097554157,1.6591312e-10,8.383859e-06,0.00022795932,0.000100124234,0.00045189817,0.00046174793,67129363,0,0.04395942,0.02946202,0.028756948,nan,0.0041111233,0.00053712097,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2097755401,2097754260,1.9473739e-10,9.452116e-06,0.00022368734,7.115879e-05,0.00051950855,0.0005089367,67129363,0,0.04355635,0.029219002,0.010804473,nan,0.004207813,0.00034142256,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2097945294,2097944346,2.1796315e-10,1.0133136e-05,0.00020242212,0.00013053404,0.00039791924,0.0004162713,67129363,0,0.044783887,0.02995699,0.03286926,nan,0.004175255,0.00021443196,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
2098155187,2098154447,2.6037564e-10,1.1609547e-05,0.00021289021,9.510485e-05,0.0003597155,0.0003999555,67129363,0,0.044878814,0.030014265,0.03692703,nan,0.003941964,0.00010935669,0.0,0.0,0.0,0.005,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
