timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
564083819,-0.21241361,0.18583347,-0.001319817,0.0,0.0,-0.001
564088851,-0.21245115,0.18582375,-0.0013167649,0.0,0.0,-0.001
564103799,-0.21250297,0.18588975,-0.0012854709,0.0,0.0,-0.001
564123898,-0.21245548,0.18594666,-0.0013231309,0.0,0.0,-0.001
564143897,-0.2124634,0.18591075,-0.0013121986,0.0,0.0,-0.001
564163813,-0.21246141,0.18592824,-0.0013209331,0.0,0.0,-0.001
564183906,-0.21252282,0.18594138,-0.0013249669,0.0,0.0,-0.001
564203922,-0.21248786,0.18593432,-0.001325823,0.0,0.0,-0.001
564223940,-0.21250883,0.18601191,-0.0013162305,0.0,0.0,-0.001
564243855,-0.21248066,0.18598165,-0.001306488,0.0,0.0,-0.001
564263909,-0.21241553,0.18595158,-0.0013112819,0.0,0.0,-0.001
564283863,-0.21228102,0.18598855,-0.0013179977,0.0,0.0,-0.001
564303920,-0.2122623,0.18604586,-0.0013139022,0.0,0.0,-0.001
564323944,-0.21223336,0.1861798,-0.0013123396,0.0,0.0,-0.001
564343939,-0.21224481,0.18622148,-0.0013063854,0.0,0.0,-0.001
564363916,-0.21223491,0.18627149,-0.0013229349,0.0,0.0,-0.001
564384066,-0.21222687,0.18632992,-0.0013045309,0.0,0.0,-0.001
564403917,-0.21219087,0.18642025,-0.0012981795,0.0,0.0,-0.001
564423911,-0.21223888,0.18636054,-0.0013092748,0.0,0.0,-0.001
564443982,-0.21224438,0.18646604,-0.0013257709,0.0,0.0,-0.001
564464016,-0.21224496,0.18644471,-0.0013195475,0.0,0.0,-0.001
564483930,-0.21220683,0.18646528,-0.0013313968,0.0,0.0,-0.001
564503929,-0.21227664,0.18645018,-0.0013195593,0.0,0.0,-0.001
564524011,-0.2121682,0.18646647,-0.0013071179,0.0,0.0,-0.001
564544048,-0.21214396,0.18648633,-0.0013059253,0.0,0.0,-0.001
564563955,-0.21207885,0.1864401,-0.0013018703,0.0,0.0,-0.001
564583998,-0.2121033,0.1865525,-0.0013193593,0.0,0.0,-0.001
564603955,-0.2121273,0.18647295,-0.0013264677,0.0,0.0,-0.001
564624030,-0.2121052,0.18646334,-0.0013106962,0.0,0.0,-0.001
564644107,-0.21213287,0.18639164,-0.0013364987,0.0,0.0,-0.001
564663986,-0.21212353,0.18642382,-0.0013141496,0.0,0.0,-0.001
564683996,-0.21206294,0.18636653,-0.0013208287,0.0,0.0,-0.001
564704119,-0.21220207,0.18643957,-0.001317184,0.0,0.0,-0.001
564724227,-0.21219791,0.18646625,-0.0013153753,0.0,0.0,-0.001
564743998,-0.21214503,0.1864314,-0.0013023609,0.0,0.0,-0.001
564764010,-0.21208292,0.18643774,-0.0013054255,0.0,0.0,-0.001
564784119,-0.21214563,0.18647298,-0.0013094364,0.0,0.0,-0.001
564804091,-0.21214685,0.18652932,-0.0013300204,0.0,0.0,-0.001
564824056,-0.21206108,0.18657489,-0.0013131665,0.0,0.0,-0.001
564844122,-0.21201284,0.18668738,-0.00127643,0.0,0.0,-0.001
564864129,-0.21198565,0.18659915,-0.0013064457,0.0,0.0,-0.001
564884109,-0.2119032,0.18662208,-0.0012939221,0.0,0.0,-0.001
564904120,-0.21194187,0.18668643,-0.0013277654,0.0,0.0,-0.001
