timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
564079219,564078318,5.0744034e-11,8.359578e-06,0.0002194215,0.000143113,6.816589e-05,5.754209e-05,67129363,0,0.044854444,0.03058149,0.039311912,nan,0.006420717,0.00069459114,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564089125,564088325,5.019898e-11,8.313169e-06,0.00022059743,0.00013708466,4.069283e-05,8.87741e-05,67129363,0,0.04536649,0.030906666,0.039311912,nan,0.006420717,0.00069459114,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564279338,564278389,5.115207e-11,8.216759e-06,0.00021639596,0.0001248426,0.00024886781,0.00021741711,67129363,0,0.043741193,0.029885564,0.012379818,nan,0.0059242477,0.0004502429,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564479458,564478447,5.0998067e-11,8.430673e-06,0.00021679298,0.0001064131,0.00029158636,0.00031298507,67129363,0,0.04292097,0.029359294,0.018568356,nan,0.00578138,0.0004475329,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564679471,564678565,5.259224e-11,8.319226e-06,0.00020925449,0.000119597185,0.00021921739,0.00029958534,67129363,0,0.044367373,0.030272333,0.020626724,nan,0.0058675664,0.0005683271,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
564879287,564878575,5.438511e-11,8.561498e-06,0.00020509241,0.00014259995,0.00020728925,0.00029294053,67129363,0,0.043829005,0.029919745,0.0079233125,nan,0.0057453127,0.0008251046,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565079391,565078639,5.0680925e-11,8.5336715e-06,0.00020711478,9.519808e-05,0.00021718003,0.00029267778,67129363,0,0.043421518,0.02965005,0.015604727,nan,0.005548828,0.0009761872,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565279524,565278704,4.9317633e-11,8.255961e-06,0.00023195284,9.563781e-05,0.00020891652,0.00028081736,67129363,0,0.043003455,0.029379034,0.028068539,nan,0.005475277,0.00089299184,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565479717,565478768,5.0501967e-11,8.220567e-06,0.00022078857,0.00010258352,0.00018543942,0.0002605094,67129363,0,0.042602047,0.029121356,0.031913146,nan,0.005195139,0.0006962011,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
565679615,565678831,4.8742742e-11,8.337002e-06,0.00021806246,0.00012283771,0.00037251128,0.000438152,67129363,0,0.04423302,0.0301591,0.019193092,nan,0.0049403016,0.00053650624,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
