timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
438341064,nan,nan,nan,1.6941134,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438351488,nan,nan,nan,1.6941166,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438451006,nan,nan,nan,1.694088,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438541182,nan,nan,nan,1.6940316,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438651357,nan,nan,nan,1.694012,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438751278,nan,nan,nan,1.6939504,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438851397,nan,nan,nan,1.6939247,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
438951287,nan,nan,nan,1.693926,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439051274,nan,nan,nan,1.6938993,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439151225,nan,nan,nan,1.693841,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439251380,nan,nan,nan,1.6938269,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439351439,nan,nan,nan,1.6938113,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439451358,nan,nan,nan,1.6938217,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439551397,nan,nan,nan,1.6938324,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439651611,nan,nan,nan,1.6938843,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439751364,nan,nan,nan,1.6938629,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439851757,nan,nan,nan,1.6938906,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
439941541,nan,nan,nan,1.693882,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440051505,nan,nan,nan,1.6938595,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440151476,nan,nan,nan,1.6938373,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440251701,nan,nan,nan,1.6938552,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440351846,nan,nan,nan,1.6938297,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440451553,nan,nan,nan,1.6938095,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440551833,nan,nan,nan,1.6937814,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440651783,nan,nan,nan,1.6937732,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440751724,nan,nan,nan,1.6938276,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440852021,nan,nan,nan,1.6938715,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
440951926,nan,nan,nan,1.693939,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441051716,nan,nan,nan,1.6940168,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441142022,nan,nan,nan,1.694014,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441251939,nan,nan,nan,1.694054,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441342038,nan,nan,nan,1.6940932,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441451945,nan,nan,nan,1.6941717,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441552016,nan,nan,nan,1.6942388,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441652143,nan,nan,nan,1.6942873,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441751980,nan,nan,nan,1.6943948,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441842182,nan,nan,nan,1.6945157,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
441952053,nan,nan,nan,1.6946124,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442042265,nan,nan,nan,1.6946633,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442152209,nan,nan,nan,1.6947203,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442252311,nan,nan,nan,1.6947159,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442352334,nan,nan,nan,1.6947109,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442452298,nan,nan,nan,1.6946781,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442542266,nan,nan,nan,1.6946975,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442652459,nan,nan,nan,1.6947073,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442742372,nan,nan,nan,1.6947374,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442852667,nan,nan,nan,1.6947277,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
442952407,nan,nan,nan,1.694739,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443042559,nan,nan,nan,1.6947162,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443152485,nan,nan,nan,1.6947306,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443242646,nan,nan,nan,1.6946882,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443352703,nan,nan,nan,1.6947093,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443442959,nan,nan,nan,1.6947274,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443542552,nan,nan,nan,1.6947435,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443652654,nan,nan,nan,1.6947799,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443742673,nan,nan,nan,1.6947925,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443852931,nan,nan,nan,1.6947598,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
443943048,nan,nan,nan,1.6947433,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444052785,nan,nan,nan,1.6947085,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444142985,nan,nan,nan,1.6946837,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444252736,nan,nan,nan,1.6946428,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444342929,nan,nan,nan,1.6945826,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444442896,nan,nan,nan,1.6945019,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444552825,nan,nan,nan,1.6944488,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444643304,nan,nan,nan,1.6944097,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444753027,nan,nan,nan,1.6944106,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444843001,nan,nan,nan,1.694387,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
444943381,nan,nan,nan,1.694337,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445053126,nan,nan,nan,1.6943007,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445143315,nan,nan,nan,1.6942481,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445253024,nan,nan,nan,1.6941711,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445343044,nan,nan,nan,1.6941184,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445443173,nan,nan,nan,1.6940757,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445543332,nan,nan,nan,1.6940376,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445643620,nan,nan,nan,1.6939856,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445753307,nan,nan,nan,1.6939298,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445843376,nan,nan,nan,1.693846,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
445953226,nan,nan,nan,1.6938287,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446043396,nan,nan,nan,1.6938102,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446143604,nan,nan,nan,1.6938804,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446243504,nan,nan,nan,1.6938854,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446343515,nan,nan,nan,1.6938643,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446453496,nan,nan,nan,1.6938509,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446543650,nan,nan,nan,1.6938266,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446653770,nan,nan,nan,1.6937846,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446743498,nan,nan,nan,1.6937293,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446843770,nan,nan,nan,1.6937262,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
446943545,nan,nan,nan,1.6937194,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447043616,nan,nan,nan,1.6937327,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447153673,nan,nan,nan,1.6937342,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447243867,nan,nan,nan,1.6937276,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447343654,nan,nan,nan,1.6936502,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447443865,nan,nan,nan,1.6936564,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447543792,nan,nan,nan,1.6936736,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447644107,nan,nan,nan,1.6937261,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447743788,nan,nan,nan,1.693745,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447843971,nan,nan,nan,1.6937371,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
447943956,nan,nan,nan,1.6936978,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448043854,nan,nan,nan,1.6936479,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448144246,nan,nan,nan,1.6936123,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448244013,nan,nan,nan,1.693574,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448343893,nan,nan,nan,1.6935533,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448444278,nan,nan,nan,1.693556,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448554084,nan,nan,nan,1.6935474,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448644288,nan,nan,nan,1.6935658,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448744167,nan,nan,nan,1.6935667,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448844215,nan,nan,nan,1.6936179,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
448944205,nan,nan,nan,1.6936249,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449054240,nan,nan,nan,1.6935736,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449144501,nan,nan,nan,1.6935161,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449244212,nan,nan,nan,1.6933647,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449344305,nan,nan,nan,1.692932,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449444602,nan,nan,nan,1.6930246,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449544298,nan,nan,nan,1.6929199,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449644455,nan,nan,nan,1.6934714,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449754455,nan,nan,nan,1.6932788,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449844558,nan,nan,nan,1.6935436,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
449944462,nan,nan,nan,1.6929296,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
450044579,nan,nan,nan,1.6928604,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
450144832,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0052809906,-0.00037666204,2.36022,0.012452407,0.00052778656,9.634912,0.0,0.0,0.0,1.1297936e-05,4.7885516e-07,-0.008753254
450244625,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.005166921,-0.00031257738,2.1788795,0.025410032,-0.0017169871,9.368039,0.0,0.0,0.0,5.81414e-05,-3.928685e-06,-0.02235533
450344549,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.004983146,-0.00019824914,1.9972955,0.027326401,-0.0010182343,9.066885,0.0,0.0,0.0,0.000104883475,-3.90816e-06,-0.03770469
450444717,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0047705784,-0.00012284312,1.8152663,0.02994478,-0.0023130802,8.70798,0.0,0.0,0.0,0.00017133538,-1.3234779e-05,-0.055997517
450544642,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.004568769,-1.5419535e-05,1.6336933,0.012521546,0.00074747193,8.3252735,0.0,0.0,0.0,0.00010078491,6.016341e-06,-0.07550348
450644889,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.004357815,4.797857e-05,1.4515041,0.015049844,-0.001343297,7.9420314,0.0,0.0,0.0,0.00014616347,-1.3046046e-05,-0.095036745
450744855,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0041272403,9.097066e-05,1.2698475,0.01819196,0.0143088745,7.4775705,0.0,0.0,0.0,0.00022085791,0.00017371564,-0.118709594
450844783,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0038463548,0.00016583875,1.0882545,0.008997837,0.008299348,6.981674,0.0,0.0,0.0,0.00013672863,0.00012611457,-0.14398466
450944733,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0035237938,0.00020698346,0.9066213,0.011162103,0.005930765,6.4458094,0.0,0.0,0.0,0.00020228024,0.00010747765,-0.17129686
451044929,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0032408417,0.0002408307,0.72454643,0.023256335,-0.011586774,5.895593,0.0,0.0,0.0,0.00047318576,-0.00023575066,-0.19934054
451144942,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0029790953,0.00021609999,0.54281723,0.0005912613,-0.020566287,5.2968597,0.0,0.0,0.0,1.3683874e-05,-0.00047597647,-0.22985706
451244820,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0026841387,3.450904e-05,0.36130232,0.02433448,0.0021504986,4.642395,0.0,0.0,0.0,0.0006527962,5.7689223e-05,-0.2632141
451345027,0.31895763,0.053874794,-1.2009263,1.3638868,0.0,0.0024881333,1.5387684e-05,0.1793167,0.0065519945,-0.009297073,3.9824474,0.0,0.0,0.0,0.00019581954,-0.00027786175,-0.29685062
