timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
111357935,111357671,3932170,0.017717093,0.058418524,-10.148064,46.982864,0,0,0,0,5
111359185,111358921,3932170,0.04165911,0.102471836,-10.134177,46.982864,0,0,0,0,5
112359563,112359302,3932170,0.05554548,0.05746084,-10.092997,47.12974,0,0,0,0,5
113359950,113359686,3932170,0.037828386,0.115879364,-10.078631,47.080784,0,0,0,0,5
114357836,114357569,3932170,0.03878607,0.082360536,-10.0489435,47.178703,0,0,0,0,5
115359464,115359202,3932170,0.0057460843,0.041180268,-10.059478,46.982864,0,0,0,0,5
116359845,116359588,3932170,0.010534488,0.06607997,-10.1188545,47.178703,0,0,0,0,5
117357736,117357472,3932170,0.0081402855,0.0866701,-10.093475,47.374542,0,0,0,0,5
118358123,118357861,3932170,0.021547815,0.05602432,-10.0987425,47.276623,0,0,0,0,5
119359746,119359493,3932170,0.050757077,0.0545878,-10.094434,47.178703,0,0,0,0,5
120360140,120359879,3932170,0.0047884034,0.090500824,-10.127473,47.12974,0,0,0,0,5
121358035,121357772,3932170,0.047405194,0.10582372,-10.112629,47.276623,0,0,0,0,5
122359682,122359406,3932170,0.04213795,0.08379706,-10.07911,46.982864,0,0,0,0,5
123361297,123361042,3932170,0.05315128,0.051714756,-10.080547,47.276623,0,0,0,0,5
124357941,124357675,3932170,0.007182605,0.07517794,-10.13705,47.276623,0,0,0,0,5
125358331,125358066,3932170,0.049320556,0.04070143,-10.090603,47.276623,0,0,0,0,5
126359966,126359703,3932170,-0.02825158,0.06895301,-10.089645,47.276623,0,0,0,0,5
127360361,127360091,3932170,0.029209262,0.035913024,-10.115024,47.47246,0,0,0,0,5
128358235,128357979,3932170,0.051235918,0.02777274,-10.131783,47.178703,0,0,0,0,5
129359878,129359620,3932170,0.07182605,0.12210429,-10.118376,47.276623,0,0,0,0,5
130360271,130360009,3932170,0.048841715,0.06703765,-10.085814,47.374542,0,0,0,0,5
131358170,131357898,3932170,0.0076614455,0.088106625,-10.110235,47.276623,0,0,0,0,5
132359795,132359539,3932170,0.034955345,0.010534488,-10.130825,47.276623,0,0,0,0,5
133358960,133358707,3932170,0.05746084,0.079487495,-10.104489,47.276623,0,0,0,0,5
134360581,134360328,3932170,0.044053312,0.07805098,-10.129868,47.47246,0,0,0,0,5
135358466,135358211,3932170,0.02777274,0.04501099,-10.071449,47.178703,0,0,0,0,5
136358874,136358604,3932170,-0.01388637,0.116358206,-10.084377,47.32558,0,0,0,0,5
137360499,137360247,3932170,0.04165911,0.07326257,-10.070971,47.080784,0,0,0,0,5
138357147,138356889,3932170,0.06799533,0.06991069,-10.121727,47.71726,0,0,0,0,5
139358836,139358586,3932170,0.0114921685,0.088585466,-10.123164,47.52142,0,0,0,0,5
140357933,140357677,3932170,0.02633622,0.13742718,-10.000581,47.276623,0,0,0,0,5
141358331,141358071,3932170,-0.16711529,-0.2480393,-10.421002,47.47246,0,0,0,0,5
142358728,142358470,3932170,-0.02633622,0.33758244,-10.919954,47.374542,0,0,0,0,5
143359112,143358861,3932170,0.32273838,0.15227123,-9.153512,47.32558,0,0,0,0,5
144360756,144360506,3932170,0.52289367,0.7110779,-11.09904,47.276623,0,0,0,0,5
145357409,145357150,3932170,-0.24660277,-0.74555445,-10.666169,47.32558,0,0,0,0,5
146359053,146358796,3932170,0.19823991,0.27150247,-10.354922,47.52142,0,0,0,0,5
147359454,147359194,3932170,0.72927386,-0.36631286,-10.440156,47.52142,0,0,0,0,5
148361098,148360839,3932170,-0.5650316,-0.842759,-10.387962,47.374542,0,0,0,0,5
149357743,149357482,3932170,-0.6861782,-0.97491896,-9.527007,47.47246,0,0,0,0,5
150359387,150359128,3932170,0.3830723,-0.329921,-10.82658,47.276623,0,0,0,0,5
151359780,151359522,3932170,0.92176765,-0.2552219,-11.240777,47.47246,0,0,0,0,5
152357678,152357416,3932170,-0.9351752,0.9394848,-9.846394,47.276623,0,0,0,0,5
153358071,153357812,3932170,0.6856994,-0.42185834,-10.187328,47.374542,0,0,0,0,5
154359715,154359458,3932170,1.2382811,-0.5712565,-10.462183,47.61934,0,0,0,0,5
