timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
111365389,111365174,-0.040223997,-0.004462416,-0.031607796
111366653,111366433,-0.029240776,0.0009488554,-0.029273055
111387889,111387680,0.020941952,0.0070820027,0.036342155
111409155,111408940,-0.015801629,-0.079213165,0.08195054
111426664,111426446,-0.015794385,0.032776304,-0.021661185
111447913,111447703,0.0077456837,-0.0020862995,-0.011319323
111467921,111467711,-0.062387615,0.02175102,-0.008219559
111486688,111486469,0.051662177,0.010803966,-0.011362461
111506691,111506477,0.01600974,-0.01242543,0.01052601
111527946,111527734,-0.0015789457,0.03122532,0.079818346
111549217,111549008,-0.013825961,0.042496543,0.009316407
111566721,111566500,0.036736432,-0.09548943,-0.019072188
111587979,111587762,-0.034556296,0.08682768,-0.080372885
111607976,111607767,0.09879632,-0.08953044,0.04591859
111625486,111625273,-0.13782433,0.044468127,-0.15168986
111646743,111646530,0.08656007,-0.043320183,-0.003742319
111668054,111667838,-0.0007706788,0.0529224,0.049834758
111685510,111685297,-0.033905435,0.036780186,-0.036645323
111706783,111706575,0.070601575,-0.009929579,-0.10738902
111728028,111727811,-0.04064961,0.015036066,-0.022198027
111749288,111749072,0.005591113,0.041982666,0.06360081
111765559,111765337,-0.028261391,-0.00080537936,0.013650503
111786796,111786584,-0.012821494,0.028370254,-0.049186006
111808062,111807847,0.02512309,-0.0023776225,0.028138043
111825572,111825353,-0.057612468,0.10082841,0.07106222
111846834,111846609,0.090996236,-0.07643354,-0.005037141
111868083,111867869,0.059321214,0.07272728,0.011971055
111888084,111887873,0.025266394,-0.032715406,-0.008837766
111905599,111905378,0.05714375,-0.05714953,0.02024934
111926852,111926643,0.011459727,0.07575211,-0.034439977
111948113,111947899,0.030584628,-0.038497366,-0.07683484
111969370,111969157,-0.010677839,0.012942281,0.08560572
111986885,111986671,0.069057934,-0.0020353745,-0.14428256
112008134,112007920,-0.07022838,0.049449477,0.08322906
112028147,112027926,-0.02351757,0.030170275,-0.03390673
112046916,112046701,0.08434998,-0.0070276866,0.13841991
112066915,112066695,-0.074781045,-0.006924425,-0.08900056
112088159,112087949,-0.02491817,-0.081280746,0.020456463
112109413,112109206,0.049025796,0.0033050564,-0.018242577
112126921,112126714,0.03329455,0.02327497,0.027280625
112146946,112146724,0.023351664,0.008247024,0.04872658
112168191,112167980,-0.024363428,-0.045049634,0.04001077
112186956,112186741,0.13416843,0.029600393,-0.017779605
112206968,112206748,-0.12632823,-0.11546755,0.07482597
112228213,112228002,-0.0006206506,0.0004561987,0.04107042
112249473,112249260,-0.0070169154,0.080848284,-0.02597022
112266979,112266767,0.03095023,0.0029362233,-0.055175714
112286986,112286775,-0.01576949,-0.008787772,-0.05042569
112308249,112308034,0.038217884,0.011716051,-0.0713747
112325777,112325569,-0.039415106,-0.0292054,0.012634036
112347007,112346798,0.06068971,0.033522207,0.08113486
112368265,112368056,-0.0276792,0.030618249,-0.09814034
112390778,112390567,-0.01701592,-0.064327404,0.04419112
112407038,112406821,0.0027118549,0.060178038,0.06904485
112427037,112426828,0.10591034,-0.010928849,-0.0058559706
112448359,112448147,-0.013973193,0.02996303,0.092980064
112465804,112465592,-0.0038200407,-0.011099375,-0.07652383
112487060,112486856,0.011686824,0.029544406,-0.053314324
112508322,112508114,0.0061881784,0.14349222,0.098099485
112529577,112529371,-0.0017667507,-0.047410615,-0.108256206
112547088,112546878,-0.010801525,-0.03827824,0.09670461
112567127,112566921,0.055777162,0.031077847,-0.029025396
112588346,112588139,-0.021684853,0.014653182,0.029743096
112605856,112605647,0.019645102,-0.06133775,0.079039045
112627113,112626905,-0.013987571,0.12815276,-0.023848476
112648368,112648162,0.05489194,0.0023672392,-0.019240007
112668375,112668170,-0.14257607,0.013327127,-0.035376202
112685911,112685703,0.03606599,0.04595536,-0.0691744
112707141,112706935,-0.056661632,0.02913068,0.014799672
112728408,112728196,-0.035296243,0.028372772,0.061692856
112745909,112745700,0.10367884,0.00406428,-0.08832681
112767163,112766958,-0.00735418,-0.025459278,0.05652836
112788433,112788217,-0.13948393,0.022137968,0.055821203
112808433,112808223,0.07243876,-0.04512968,-0.03440838
112825936,112825730,0.0966446,0.046113104,0.033078935
112847198,112846990,-0.01720133,-0.069186285,-0.12801917
112868452,112868246,0.03284636,0.06324216,0.0542254
112885963,112885753,0.10623428,-0.03622275,-0.0026165752
112907223,112907012,-0.07805789,-0.040219896,-0.051911507
112928475,112928270,-0.04264053,0.022999458,0.06070364
112948496,112948279,0.08116549,0.006094661,-0.062306397
112967247,112967035,-0.015364393,0.010691318,0.00176029
112987252,112987043,0.015092617,0.09571848,-0.0073807957
113008506,113008300,0.011063419,-0.037753202,-0.07416233
113026023,113025808,0.014858327,-0.056098975,0.084910005
113047273,113047066,-0.018667137,0.027196845,-0.0691665
113068541,113068323,0.016266704,0.107575886,0.033074223
113088540,113088330,0.014988696,0.0029543762,-0.07730305
113106052,113105839,0.047316026,-0.0402874,0.030790754
113127303,113127096,0.0068025133,0.062283438,-0.077514105
113148563,113148355,-0.047200494,0.00041674357,-0.023214981
113166081,113165871,-0.015379187,-0.017455682,-0.029114578
113187328,113187119,0.03957873,-0.041183792,0.04719477
113208585,113208377,-0.04178114,-0.074579,-0.0034707135
113228606,113228401,-0.025590347,-0.036866635,-0.022413641
113246098,113245892,0.06490425,-0.008307234,0.038177967
113266111,113265900,0.01114142,0.042926867,-0.013338341
113288619,113288407,0.016534891,-0.005724954,0.01331768
113306130,113305917,-0.031624913,0.005423688,-0.009046559
113327427,113327216,-0.03956964,0.0311001,0.021370532
113346150,113345938,-0.035998657,0.0012115133,-0.036638476
113368663,113368440,0.029564975,-0.0028400337,0.053779405
113386155,113385945,-0.06709436,0.034220517,-0.008704401
113407407,113407203,0.088980325,0.03806959,-0.06904051
113428680,113428475,0.0008062153,-0.013523645,-0.10492505
