timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
158444071,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
158946967,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
159447785,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
159951308,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
160454440,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
160957701,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
161461739,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
161968826,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
162477766,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
162987782,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
163488698,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
163993158,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
164496737,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
165004052,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
165513813,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
166013818,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
166518773,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
167021970,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
167530403,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
168039768,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
168542885,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
169045033,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
169546759,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
170055939,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
170565699,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
171065746,141793865,0,139286864,142624113,270630956,270630924,271024143,14,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
171123284,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
171626704,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
172096945,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
172602756,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
173106831,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
173610193,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
174112761,171123280,0,139286864,142624113,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
174618698,171123280,0,139286864,0,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
175128739,171123280,0,139286864,0,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
175640893,171123280,0,139286864,0,270630956,270630924,271024143,18,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
176152119,171123280,0,0,0,270630956,270630924,271024143,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
176177515,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
176681739,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
177185531,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
177685777,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
178195698,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
178698342,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
179199044,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
179709759,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
180219995,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
180729734,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
181236124,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
181743481,171123280,0,0,0,270630956,270630924,271024143,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
181999869,171123280,0,0,0,270630956,270630924,491567,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
182508820,171123280,0,0,0,270630956,270630924,271024143,18,1,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
