timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
438351329,438350102,0,nan,nan,0.31396952,0.054476257,-0.20097546,0.07670811,0.07319929,-1.3995703,-0.010204726,0.0011231503,-0.0004602395,-0.001079639,-0.00045844243,-0.00027825517,-0.026062105,-0.022385666,0.019016687,0.0019046644,1.6941166,-0.0016459217,nan,0.10008832,0.044151124,0.030126296,0.06577261,0.042704467,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
438360810,438360107,0,nan,nan,0.3139647,0.054486345,-0.20098457,0.07670811,0.07319929,-1.3995703,-0.010085393,0.0010856848,-0.0004888635,-0.0011045306,-0.00045844243,-0.00027825517,-0.026062105,0.003862319,-0.011066145,0.007245624,1.694112,-0.0016459217,nan,0.10009555,0.04465627,0.030447265,0.06621118,0.042957935,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
438851214,438850247,0,nan,nan,0.31434932,0.054873303,-0.2014916,0.07670811,0.07319929,-1.3995703,-0.008066236,0.0021265636,-0.0011063269,-0.0014846681,-0.00045844243,-0.00027825517,-0.026062105,-0.007905646,0.017779948,0.0047263224,1.6939247,-0.0016459217,nan,0.10035654,0.042858414,0.029313954,0.064622864,0.04202556,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
439351317,439350395,0,nan,nan,0.31527796,0.05519076,-0.20176665,0.07670811,0.07319929,-1.3995703,-0.007441686,0.0017008843,-0.0009015262,-0.0009043222,-0.00045844243,-0.00027825517,-0.026062105,-0.029821996,-0.015875045,0.013104315,1.6938113,-0.0016459217,nan,0.10049697,0.042574786,0.029110078,0.0646843,0.042050187,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
439851634,439850543,0,nan,nan,0.31508407,0.054718073,-0.2017568,0.07670811,0.07319929,-1.3995703,-0.0091657685,0.00076630386,-0.00036797966,-3.0354731e-05,-0.00045844243,-0.00027825517,-0.026062105,-0.0055530346,0.01319662,0.0023575115,1.6938906,-0.0016459217,nan,0.10044124,0.042591874,0.029110752,0.06476719,0.04210297,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
440351670,440350692,0,nan,nan,0.3140958,0.05405786,-0.20158303,0.07670811,0.07319929,-1.3995703,-0.010496602,-0.00012824516,-0.00091031735,-0.00037209422,-0.00045844243,-0.00027825517,-0.026062105,-0.00014314527,-0.0043280376,-3.0944728e-05,1.6938297,-0.0016459217,nan,0.10037301,0.04250569,0.029056745,0.06465188,0.042042065,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
440851893,440850840,0,nan,nan,0.3133518,0.05361977,-0.20138237,0.07670811,0.07319929,-1.3995703,-0.011031467,-0.00035019004,-0.00046107598,0.00013421154,-0.00045844243,-0.00027825517,-0.026062105,-0.019478535,-0.016954957,-0.0026235387,1.6938715,-0.0016459217,nan,0.10021625,0.042586453,0.02910854,0.064697064,0.042070568,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
441352031,441350989,0,nan,nan,0.3128821,0.05323545,-0.20141615,0.07670811,0.07319929,-1.3995703,-0.011698989,-0.0005528563,-0.0006311388,-0.00010208151,-0.00045844243,-0.00027825517,-0.026062105,0.00034143994,-0.00076989655,0.017541738,1.6940883,-0.0016459217,nan,0.10021358,0.042645372,0.029148523,0.06470716,0.042077925,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
441852275,441851138,0,nan,nan,0.31283817,0.053469133,-0.20116745,0.07670811,0.07319929,-1.3995703,-0.010534614,-0.00058717356,0.00021590847,0.00070802675,-0.00045844243,-0.00027825517,-0.026062105,-0.009397992,-0.01509467,0.0050598714,1.6945279,-0.0016459217,nan,0.100011475,0.042610604,0.029128268,0.06465797,0.042051412,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
442352215,442351288,0,nan,nan,0.31356192,0.053216714,-0.20056339,0.07670811,0.07319929,-1.3995703,-0.009177894,-0.0021608025,0.001242366,0.001599075,-0.00045844243,-0.00027825517,-0.026062105,-0.030808937,0.00053521886,-0.0141007975,1.6947109,-0.0016459217,nan,0.1,0.0426185,0.029133156,0.06467211,0.04205981,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
