timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
2090543660,2090543594,4259850,0.67676103,0.06384538,-9.857727,44.0,0,0,0,0,3
2090545098,2090545042,4259850,0.7789136,-0.025538152,-9.844957,44.0,0,0,0,0,3
2091545576,2091545518,4259850,0.7022992,0.051076304,-9.768343,44.0,0,0,0,0,3
2092546103,2092546046,4259850,0.7150683,0.025538152,-9.781113,43.5,0,0,0,0,3
2093544140,2093544088,4259850,0.7150683,0.0,-9.857727,43.5,0,0,0,0,3
2094544608,2094544551,4259850,0.67676103,0.0,-9.844957,43.5,0,0,0,0,3
2095545060,2095545006,4259850,0.7022992,0.038307227,-9.81942,43.5,0,0,0,0,3
2096544078,2096544024,4259850,0.7278373,0.012769076,-9.908803,43.5,0,0,0,0,3
2097544614,2097544552,4259850,0.80445176,0.12769076,-9.81942,43.5,0,0,0,0,3
2098544955,2098544903,4259850,0.7533755,-0.025538152,-9.908803,43.5,0,0,0,0,3
2099546709,2099546652,4259850,0.7150683,0.038307227,-9.80665,43.5,0,0,0,0,3
2100544330,2100544275,4259850,0.6512229,0.012769076,-9.844957,43.5,0,0,0,0,3
2101545147,2101545095,4259850,0.7533755,-0.025538152,-9.883265,43.5,0,0,0,0,3
2102546929,2102546875,4259850,0.7278373,0.025538152,-9.832189,43.5,0,0,0,0,3
2103547539,2103547487,4259850,0.67676103,0.025538152,-9.883265,43.5,0,0,0,0,3
2104544278,2104544224,4259850,0.68953013,0.051076304,-9.870496,43.5,0,0,0,0,3
2105544869,2105544815,4259850,0.7022992,0.0,-9.844957,43.5,0,0,0,0,3
2106546429,2106546376,4259850,0.7916827,-0.012769076,-9.844957,43.5,0,0,0,0,3
2107544292,2107544238,4259850,0.7406064,0.012769076,-9.844957,43.5,0,0,0,0,3
2108546120,2108546066,4259850,0.6639919,0.0,-9.908803,43.5,0,0,0,0,3
2109546721,2109546666,4259850,0.7533755,0.0,-9.81942,43.5,0,0,0,0,3
2110547315,2110547262,4259850,0.68953013,0.012769076,-9.832189,43.5,0,0,0,0,3
2111545001,2111544947,4259850,0.7150683,-0.012769076,-9.832189,43.5,0,0,0,0,3
2112545550,2112545496,4259850,0.7278373,0.038307227,-9.870496,43.5,0,0,0,0,3
2113547571,2113547515,4259850,0.7406064,0.0,-9.81942,43.5,0,0,0,0,3
2114543325,2114543270,4259850,0.6512229,0.012769076,-9.844957,43.5,0,0,0,0,3
2115545333,2115545283,4259850,0.7533755,0.0,-9.832189,43.5,0,0,0,0,3
2116546112,2116546060,4259850,0.6512229,-0.025538152,-9.844957,43.5,0,0,0,0,3
2117546607,2117546539,4259850,0.68953013,0.06384538,-9.870496,43.5,0,0,0,0,3
2118545819,2118545767,4259850,0.6384538,-0.025538152,-9.81942,43.5,0,0,0,0,3
2119546301,2119546248,4259850,0.7278373,0.0,-9.781113,43.5,0,0,0,0,3
2120546778,2120546726,4259850,0.7533755,0.0,-9.870496,43.5,0,0,0,0,3
2121543007,2121542953,4259850,0.67676103,0.051076304,-9.81942,43.5,0,0,0,0,3
2122544598,2122544543,4259850,0.68953013,0.038307227,-9.844957,43.5,0,0,0,0,3
2123545203,2123545150,4259850,0.7022992,-0.012769076,-9.857727,43.5,0,0,0,0,3
2124547800,2124547747,4259850,0.7278373,0.0,-9.883265,43.5,0,0,0,0,3
2125544173,2125544120,4259850,0.6001466,0.038307227,-9.67896,43.5,0,0,0,0,3
2126544897,2126544838,4259850,1.0470642,0.025538152,-10.381259,43.5,0,0,0,0,3
2127545624,2127545571,4259850,0.7022992,-0.038307227,-9.921572,43.5,0,0,0,0,3
2128544958,2128544905,4259850,0.6512229,0.051076304,-9.844957,43.5,0,0,0,0,3
2129546069,2129546015,4259850,0.68953013,0.012769076,-9.832189,43.5,0,0,0,0,3
2130546167,2130546113,4259850,0.7150683,-0.012769076,-9.844957,43.5,0,0,0,0,3
2131547088,2131547038,4259850,0.7150683,0.06384538,-9.81942,43.5,0,0,0,0,3
2132544997,2132544946,4259850,0.7022992,0.038307227,-9.844957,43.5,0,0,0,0,3
2133545814,2133545759,4259850,0.7406064,0.0,-9.870496,43.5,0,0,0,0,3
2134546681,2134546624,4259850,0.68953013,0.0,-9.768343,43.5,0,0,0,0,3
2135543610,2135543548,4259850,0.7022992,-0.025538152,-9.80665,43.5,0,0,0,0,3
2136544396,2136544344,4259850,0.68953013,-0.025538152,-9.896034,43.5,0,0,0,0,3
2137545194,2137545144,4259850,0.7278373,0.0,-9.883265,43.5,0,0,0,0,3
2138546891,2138546838,4259850,0.68953013,0.012769076,-9.832189,43.5,0,0,0,0,3
2139544711,2139544657,4259850,0.7406064,-0.012769076,-9.844957,43.5,0,0,0,0,3
2140545420,2140545365,4259850,0.7022992,0.0,-9.81942,43.5,0,0,0,0,3
2141546098,2141546044,4259850,0.6639919,0.025538152,-9.857727,43.5,0,0,0,0,3
2142543905,2142543852,4259850,0.67676103,0.038307227,-9.80665,43.5,0,0,0,0,3
2143544663,2143544606,4259850,0.6384538,-0.025538152,-9.832189,43.5,0,0,0,0,3
2144546936,2144546884,4259850,0.6639919,0.012769076,-9.844957,43.5,0,0,0,0,3
2145547657,2145547602,4259850,0.68953013,0.012769076,-9.934341,43.5,0,0,0,0,3
2146544948,2146544894,4259850,0.7406064,0.0,-9.896034,43.5,0,0,0,0,3
2147545858,2147545803,4259850,0.7022992,0.025538152,-9.896034,43.5,0,0,0,0,3
2148546388,2148546326,4259850,0.7533755,-0.051076304,-9.870496,43.5,0,0,0,0,3
2149545720,2149545657,4259850,0.6512229,0.025538152,-9.870496,43.5,0,0,0,0,3
2150545025,2150544971,4259850,0.67676103,0.025538152,-9.844957,43.5,0,0,0,0,3
2151545747,2151545695,4259850,0.6001466,-0.025538152,-9.832189,43.5,0,0,0,0,3
2152546510,2152546453,4259850,0.68953013,0.012769076,-9.832189,43.5,0,0,0,0,3
2153544362,2153544308,4259850,0.6639919,0.0,-9.844957,43.5,0,0,0,0,3
2154544607,2154544551,4259850,0.6639919,0.0,-9.832189,43.5,0,0,0,0,3
2155547208,2155547154,4259850,0.7406064,0.025538152,-9.857727,43.5,0,0,0,0,3
2156543542,2156543487,4259850,0.6512229,0.025538152,-9.857727,43.5,0,0,0,0,3
2157545732,2157545677,4259850,0.7022992,0.0,-9.870496,43.5,0,0,0,0,3
2158546412,2158546359,4259850,0.7022992,0.0,-9.908803,43.0,0,0,0,0,3
2159544245,2159544191,4259850,0.7278373,0.0,-9.80665,43.0,0,0,0,0,3
2160545034,2160544981,4259850,0.7022992,0.038307227,-9.832189,43.0,0,0,0,0,3
2161545829,2161545775,4259850,0.7406064,0.025538152,-9.844957,43.0,0,0,0,0,3
2162546149,2162546094,4259850,0.62568474,0.012769076,-9.832189,43.0,0,0,0,0,3
2163544004,2163543949,4259850,0.7533755,0.012769076,-9.81942,43.0,0,0,0,0,3
2164544782,2164544726,4259850,0.68953013,0.0,-9.921572,43.0,0,0,0,0,3
2165547003,2165546948,4259850,0.67676103,0.025538152,-9.844957,43.0,0,0,0,0,3
2166546848,2166546793,4259850,0.7278373,-0.025538152,-9.870496,43.0,0,0,0,0,3
2167544806,2167544752,4259850,0.7533755,0.012769076,-9.832189,43.0,0,0,0,0,3
2168545730,2168545678,4259850,0.7406064,0.0,-9.755574,43.0,0,0,0,0,3
2169546528,2169546474,4259850,0.7150683,0.0,-9.832189,43.0,0,0,0,0,3
2170544157,2170544101,4259850,0.7406064,-0.012769076,-9.870496,43.0,0,0,0,0,3
2171544814,2171544760,4259850,0.6639919,0.012769076,-9.793881,43.0,0,0,0,0,3
2172545651,2172545598,4259850,0.6512229,0.012769076,-9.844957,43.0,0,0,0,0,3
2173546458,2173546404,4259850,0.7150683,-0.051076304,-9.870496,43.0,0,0,0,0,3
