timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
280249082,280248751,3932170,3932170,-1.936846e-05,-1.2601797e-07,3.2994546e-06,-0.0012380455,-0.0013636543,-0.048878197,5001,5001,0,3
280254079,280253754,3932170,3932170,-2.2633134e-05,5.6607123e-06,-7.275519e-06,-0.0013254423,-0.0014592392,-0.049010713,5003,5003,0,3
280749256,280748868,3932170,3932170,-2.6058937e-05,5.8505834e-06,-1.0128807e-05,-0.0013912695,-0.0015438861,-0.048959132,4998,4998,0,3
281249294,281248986,3932170,3932170,-1.3804078e-05,6.2305354e-08,-2.782637e-06,-0.0013679957,-0.0014770145,-0.048798222,4999,4999,0,3
281749473,281749108,3932170,3932170,-1.9137313e-05,-4.3939954e-06,-3.0067176e-06,-0.0014236945,-0.0014358826,-0.048899084,5003,5003,0,3
282249549,282249227,3932170,3932170,-2.456928e-05,3.8277426e-06,-3.955582e-06,-0.001332306,-0.0014294739,-0.04863755,4971,4971,0,3
282749666,282749346,3932170,3932170,-1.8279196e-05,-2.0009102e-06,-4.8772984e-07,-0.0012431021,-0.00142131,-0.04888448,5000,5000,0,3
283249777,283249465,3932170,3932170,-2.2717375e-05,5.699252e-06,1.2259594e-06,-0.0012875852,-0.0014031067,-0.048913788,4998,4998,0,3
283749892,283749586,3932170,3932170,-2.5436808e-05,4.5568654e-06,5.002912e-06,-0.0013408231,-0.0014722097,-0.04884725,5000,5000,0,3
284250065,284249708,3932170,3932170,-1.3656031e-05,1.8089962e-06,1.1866982e-06,-0.0012401994,-0.0014444997,-0.048936665,4999,4999,0,3
284750145,284749827,3932170,3932170,-1.9519515e-05,8.983769e-06,-7.1738685e-07,-0.0013108297,-0.0013768701,-0.04889798,5000,5000,0,3
285250271,285249950,3932170,3932170,-1.9609768e-05,4.400867e-06,-2.3563587e-07,-0.001344855,-0.0015708759,-0.048829038,5002,5002,0,3
285750393,285750078,3932170,3932170,-2.5540288e-05,3.884946e-06,4.3828645e-06,-0.0013694864,-0.0012755025,-0.04906722,5010,5010,0,3
286250538,286250203,3932170,3932170,-2.2170583e-05,5.990458e-06,-3.9352567e-06,-0.0013233447,-0.0012888849,-0.049085926,5014,5014,0,3
