timestamp,timestamp_sample,device_id,error_count,pressure,temperature
2255546380,2255546371,3997730,0,997.5,46.969997
2256550530,2256550521,3997730,0,997.42,46.95
2257554851,2257554842,3997730,0,997.44,46.94
2258549343,2258549335,3997730,0,997.45996,46.93
2259553416,2259553407,3997730,0,997.43,46.91
2260537613,2260537605,3997730,0,997.42,46.899998
2261541831,2261541789,3997730,0,997.48,46.879997
2262546307,2262546278,3997730,0,997.44995,46.86
2263550247,2263550238,3997730,0,997.43,46.85
2264554698,2264554689,3997730,0,997.44995,46.84
2265548815,2265548806,3997730,0,997.47,46.82
2266552734,2266552725,3997730,0,997.45996,46.809998
2267557080,2267556966,3997730,0,997.41,46.789997
2268551367,2268551358,3997730,0,997.45996,46.789997
2269555563,2269555555,3997730,0,997.41,46.77
2270539795,2270539785,3997730,0,997.44,46.76
2271543888,2271543879,3997730,0,997.44995,46.75
2272548202,2272548195,3997730,0,997.47,46.739998
2273552589,2273552582,3997730,0,997.39996,46.73
2274556890,2274556882,3997730,0,997.44,46.719997
2275551173,2275551165,3997730,0,997.41,46.71
2276555452,2276555443,3997730,0,997.42,46.7
2277549392,2277549384,3997730,0,997.45996,46.7
2278553761,2278553752,3997730,0,997.44,46.69
2279537819,2279537810,3997730,0,997.47,46.68
2280542044,2280542036,3997730,0,997.43,46.66
2281546383,2281546375,3997730,0,997.41,46.66
2282550596,2282550586,3997730,0,997.44,46.649998
2283555068,2283555058,3997730,0,997.43,46.649998
2284549225,2284549217,3997730,0,997.48,46.64
2285553389,2285553380,3997730,0,997.44,46.629997
2286547576,2286547568,3997730,0,997.42,46.62
2287551727,2287551718,3997730,0,997.45996,46.62
2288555890,2288555882,3997730,0,997.39996,46.61
2289540190,2289540183,3997730,0,997.44995,46.6
2290544359,2290544351,3997730,0,997.47,46.6
2291548735,2291548727,3997730,0,997.38995,46.59
2292553052,2292553043,3997730,0,997.39996,46.59
2293547034,2293547024,3997730,0,997.38,46.579998
2294551232,2294551224,3997730,0,997.43,46.57
2295555551,2295555530,3997730,0,997.38995,46.57
2296549757,2296549748,3997730,0,997.42,46.559998
2297554017,2297554009,3997730,0,997.44,46.559998
2298538171,2298538163,3997730,0,997.43,46.55
2299542394,2299542386,3997730,0,997.44995,46.55
2300546702,2300546694,3997730,0,997.44995,46.539997
2301550739,2301550731,3997730,0,997.41,46.53
2302555088,2302555079,3997730,0,997.42,46.53
