timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
280249582,280248751,0,nan,nan,0.175179,0.011335592,-0.20024396,0.07670811,0.07319929,-1.3995703,-0.012111239,0.0009961864,0.0019737368,0.0025268206,-0.00045844243,-0.00027825517,-0.026062105,-0.027117938,0.011852914,0.008496307,1.8748081,-0.0016459217,nan,0.1,0.04688685,0.031926934,0.06776601,0.043752026,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280259957,280258754,0,nan,nan,0.17517339,0.011351494,-0.20022725,0.07670811,0.07319929,-1.3995703,-0.012157365,0.001054487,0.0018480155,0.0023916087,-0.00045844243,-0.00027825517,-0.026062105,-0.028188504,0.008101044,-0.0094892485,1.8747984,-0.0016459217,nan,0.1,0.04495079,0.030699372,0.066123135,0.04280624,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280349672,280348772,0,nan,nan,0.17509878,0.01149191,-0.20013446,0.07670811,0.07319929,-1.3995703,-0.011856018,0.0011510588,0.0011827833,0.0016375245,-0.00045844243,-0.00027825517,-0.026062105,-0.014748619,-0.012038889,0.012094073,1.8747401,-0.0016459217,nan,0.1,0.04476779,0.030574502,0.06607506,0.042774513,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280449680,280448799,0,nan,nan,0.1750739,0.01162133,-0.20008452,0.07670811,0.07319929,-1.3995703,-0.011622733,0.0009795544,0.0010786521,0.001420876,-0.00045844243,-0.00027825517,-0.026062105,-0.011084772,0.0037780348,-0.0077538476,1.8747047,-0.0016459217,nan,0.1,0.04522602,0.03085181,0.06663565,0.043091312,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280550009,280548823,0,nan,nan,0.17507063,0.011725206,-0.20005359,0.07670811,0.07319929,-1.3995703,-0.011408495,0.0010236212,0.0011927992,0.0014133988,-0.00045844243,-0.00027825517,-0.026062105,-0.007791726,-0.005086729,-0.0030783238,1.874678,-0.0016459217,nan,0.1,0.043500323,0.029741101,0.0653066,0.04232032,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280649678,280648847,0,nan,nan,0.17509894,0.01178952,-0.20002571,0.07670811,0.07319929,-1.3995703,-0.011936246,0.00090435776,0.0012338358,0.0013295376,-0.00045844243,-0.00027825517,-0.026062105,-0.0038849402,0.010574456,0.00047094363,1.8746874,-0.0016459217,nan,0.1,0.04412464,0.030123293,0.06601495,0.042726602,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280750065,280748868,0,nan,nan,0.17508622,0.011840233,-0.20002587,0.07670811,0.07319929,-1.3995703,-0.011826036,0.0012269113,0.0012477784,0.0012237569,-0.00045844243,-0.00027825517,-0.026062105,0.014989204,-0.006392272,-0.015636232,1.8746768,-0.0016459217,nan,0.1,0.042750053,0.029232103,0.064997286,0.042137787,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280849812,280848892,0,nan,nan,0.17503735,0.011876377,-0.20005472,0.07670811,0.07319929,-1.3995703,-0.012309772,0.0010715482,0.000839656,0.00070644583,-0.00045844243,-0.00027825517,-0.026062105,-0.016431633,-0.0108988555,-0.029301353,1.8746794,-0.0016459217,nan,0.1,0.043454934,0.029669814,0.06570899,0.04255078,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280949907,280948915,0,nan,nan,0.17495494,0.011883396,-0.2001116,0.07670811,0.07319929,-1.3995703,-0.012449585,0.0010490337,0.0006519797,0.00041853817,-0.00045844243,-0.00027825517,-0.026062105,-0.0061768484,0.030738018,-0.0018026762,1.8746787,-0.0016459217,nan,0.1,0.044237774,0.03015625,0.066472076,0.042993393,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
281049976,281048942,0,nan,nan,0.17487867,0.011896286,-0.20018071,0.07670811,0.07319929,-1.3995703,-0.012044609,0.0012985372,0.0007821859,0.00045961974,-0.00045844243,-0.00027825517,-0.026062105,-0.019773787,0.013011959,0.0043469346,1.8746105,-0.0016459217,nan,0.1,0.042878184,0.029287651,0.06530175,0.042325165,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
281149875,281148960,0,nan,nan,0.17482655,0.011882583,-0.20023742,0.07670811,0.07319929,-1.3995703,-0.012272433,0.0007413178,0.0008599561,0.00045887264,-0.00045844243,-0.00027825517,-0.026062105,0.012941566,0.0028846727,-0.009335735,1.8745284,-0.0016459217,nan,0.1,0.04368715,0.029794838,0.066050164,0.04276112,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
