timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
2132789353,2132768877,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2133801107,2133780647,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2134801669,2134779299,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2135812305,2135791692,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2136814639,2136794648,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2137829409,2137809426,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2138832657,2138811759,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2139848264,2139825733,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2140862711,2140841708,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2141866967,2141846418,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2142874231,2142853647,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2143892929,2143872197,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2144893417,2144869687,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2145910869,2145889523,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2146930029,2146907027,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2147937940,2147917658,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2148951025,2148928134,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2149960268,2149939755,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2150966263,2150942477,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2151973622,2151952253,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2152975197,2152954739,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2153994226,2153972980,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2155006315,2154984548,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2156008006,2155986157,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2157027370,2157005354,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2158034029,2158010399,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2159043234,2159020550,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2160045505,2160021768,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2161055913,2161035973,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2162063172,2162042240,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2163072632,2163052236,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2164074071,2164053764,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2165092256,2165071815,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2166104346,2166084052,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2167123261,2167103549,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2168129295,2168109589,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2169137884,2169116321,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2170145973,2170121580,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2171153763,2171133177,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2172159287,2172138670,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2173161228,2173140584,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2174173783,2174153652,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2175177099,2175156553,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2176185316,2176163117,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2177189394,2177168768,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2178190856,2178169501,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2179196326,2179175674,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2180216277,2180195807,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2181225384,2181204903,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2182241815,2182220338,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2183248101,2183227647,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2184248636,2184228218,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2185268095,2185247532,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2186269829,2186249010,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2187276166,2187254733,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2188296825,2188274980,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2189310917,2189290463,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2190316334,2190295215,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2191322052,2191301284,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2192335564,2192315073,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2193339064,2193318500,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2194349465,2194327809,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2195359905,2195338255,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2196360430,2196346837,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2197370842,2197357618,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2198371420,2198342806,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2199391227,2199360131,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2200414721,2200386097,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2201427182,2201398684,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2202435192,2202406739,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2203446033,2203416987,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2204464388,2204436779,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2205486781,2205457787,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2206509513,2206480957,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2207519930,2207490434,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2208535968,2208509493,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2209551004,2209523673,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2210562264,2210534647,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2211574387,2211544741,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2212585467,2212556617,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2213611875,2213582664,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2214638691,2214608602,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2215650475,2215622396,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2216673471,2216643341,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2217694981,2217667789,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2218715378,2218687159,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2219724855,2219696933,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2220739752,2220716511,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2221755136,2221733503,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2222760531,2222737542,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2223776382,2223755454,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2224786854,2224765998,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2225791882,2225768553,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2226792329,2226768685,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2227796634,2227774674,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2228808870,2228788171,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2229823663,2229799967,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2230823986,2230803065,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2231838341,2231816232,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2232851672,2232829642,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2233861646,2233838559,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2234864581,2234840771,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2235864923,2235844482,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2236877352,2236855422,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2237887571,2237865294,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2238898430,2238877497,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2239906839,2239882986,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2240918433,2240896769,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2241919288,2241897079,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2242924789,2242904969,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2243935150,2243912439,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2244952278,2244930214,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2245969088,2245948808,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2246981571,2246960248,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2247993323,2247970951,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2249011873,2248988218,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2250013295,2249992306,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2251029478,2251008986,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2252042957,2252019416,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2253058679,2253035204,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2254078024,2254055751,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2255092617,2255069562,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2256114344,2256091164,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2257115047,2257094715,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2258116189,2258096207,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2259131577,2259111822,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2260147225,2260126586,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2261162472,2261141613,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2262166823,2262142446,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2263173277,2263152862,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2264181553,2264159989,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2265193877,2265170566,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2266203808,2266180860,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2267206218,2267186079,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2268215489,2268194941,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2269234437,2269213529,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2270236341,2270213837,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2271246784,2271226169,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2272265534,2272242062,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2273267542,2273245183,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2274269266,2274248684,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2275279601,2275259204,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2276285515,2276262712,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2277287465,2277263802,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2278304279,2278283606,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2279309007,2279285826,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2280319384,2280297841,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2281319807,2281299540,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2282337815,2282316452,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2283344913,2283324309,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2284353330,2284332918,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2285361450,2285338325,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2286367947,2286348032,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2287377912,2287357647,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2288388709,2288366510,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2289400505,2289379913,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2290420941,2290399324,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2291429463,2291409279,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2292438498,2292418300,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2293443572,2293421663,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2294445456,2294424814,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2295452925,2295432411,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2296471327,2296448344,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2297489294,2297468223,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2298500667,2298478069,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2299513274,2299492813,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2300523671,2300503215,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2301534070,2301513608,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2302554513,2302533485,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2303558294,2303534430,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2304570680,2304548075,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2305575510,2305553679,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2306591374,2306570687,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2307601606,2307579065,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2308611018,2308587848,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2309618686,2309596963,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2310626563,2310605841,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2311642217,2311619068,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2312653267,2312631506,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2313654142,2313631770,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2314670763,2314649027,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2315679178,2315655830,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2316680314,2316659103,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2317690020,2317669658,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2318697408,2318676932,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2319697869,2319677426,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2320715231,2320691665,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2321722447,2321702044,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2322736071,2322712505,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2323746640,2323723200,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2324757133,2324733691,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2325759613,2325736653,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2326779154,2326755402,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2327779920,2327757676,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2328786537,2328766640,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2329799671,2329777952,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2330815881,2330795050,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2331829326,2331806181,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2332839948,2332817898,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2333842379,2333821871,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2334845818,2334825406,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2335858692,2335837461,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2336874340,2336852145,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2337884055,2337863508,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2338902724,2338882124,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2339909779,2339888594,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2340923929,2340902894,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2341940006,2341919201,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2342951179,2342929658,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2343960463,2343940277,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2344967171,2344944671,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2345970142,2345949494,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2346977738,2346957296,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2347993115,2347973110,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2348999060,2348978193,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2350010173,2349987921,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2351013639,2350990125,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2352021085,2352000524,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2353025663,2353004651,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2354028873,2354005175,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2355045894,2355024729,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2356060470,2356039895,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2357077019,2357052768,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2358081300,2358060720,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2359095714,2359072188,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2360102136,2360081598,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2361118179,2361097671,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2362123908,2362103387,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2363131003,2363110019,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2364132441,2364109766,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2365141327,2365119658,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2366146981,2366124012,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2367149140,2367128287,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2368160911,2368137716,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2369166432,2369145744,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2370169808,2370155677,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2371177083,2371162655,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2372190665,2372174364,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2373198598,2373184642,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2374203315,2374174552,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2375215662,2375188273,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2376225579,2376198190,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2377252709,2377224546,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2378266987,2378236370,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2379294475,2379265645,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2380321816,2380292236,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2381331687,2381302624,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2382338822,2382310619,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2383349065,2383321287,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2384359482,2384332443,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2385368862,2385340586,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2386383851,2386353326,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2387391510,2387363732,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2388415145,2388387193,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2389426523,2389397816,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2390437717,2390410280,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2391464623,2391435620,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2392481286,2392450795,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2393498116,2393470223,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2394513109,2394486033,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2395540190,2395512168,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2396556625,2396528748,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2397573794,2397546203,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2398600218,2398569613,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2399623843,2399594377,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2400647944,2400619197,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2401672386,2401644640,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2402691861,2402664062,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2403713229,2403685613,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2404739563,2404710897,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2405764037,2405736252,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2406785564,2406756479,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2407796461,2407767107,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2408796779,2408775659,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2409811723,2409790699,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2410830200,2410809644,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2411849258,2411828786,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2412859646,2412835557,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2413873187,2413849733,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2414875482,2414853173,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2415880942,2415860459,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2416896417,2416876733,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2417911789,2417891311,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2418919047,2418897093,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2419922303,2419898546,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2420926555,2420904002,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2421927446,2421906117,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2422947302,2422926942,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2423955566,2423934048,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2424969035,2424945722,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2425978140,2425957486,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2426990557,2426967921,7,1,3,0,0,3,3,0,0,0,0,0,0,0
2428006176,2427985292,7,1,3,0,0,3,3,0,0,0,0,0,0,0
