timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
2090506153,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020787682,9.091797e-06,1.7289285e-10,-0.1936201,-0.34977195,-9.7631,0.004399041,-0.0012781848,-0.00011891918,50.36108,50.36108
2090606174,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020947344,9.234865e-06,1.7909217e-10,-0.19073124,-0.3465102,-9.76809,0.0046904515,-0.0013803949,-0.0001953355,50.36108,50.36108
2091516671,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020924381,1.1538204e-05,2.6080996e-10,-0.18696901,-0.34201282,-9.765393,0.0053006187,-0.0012001508,2.1364183e-05,50.36108,50.36108
2092532046,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00023417434,8.789159e-06,1.7768098e-10,-0.18819913,-0.34374207,-9.7602825,0.0050017545,-0.0013313823,-7.9508034e-05,50.312073,50.312073
2093537584,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021357411,8.886135e-06,1.640316e-10,-0.18965176,-0.3457958,-9.77016,0.0038075193,-0.0012597532,-5.520947e-05,50.312073,50.312073
2094548087,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021583072,1.0822977e-05,2.2748359e-10,-0.18601644,-0.3468911,-9.766435,0.0045733047,-0.0013812464,-0.00078161457,50.556896,50.556896
2095548514,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020927041,1.00739e-05,2.1406076e-10,-0.19391003,-0.34479138,-9.768077,0.0045830663,-0.0015235309,-0.00013522894,50.36108,50.36108
2096458952,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021483227,9.003311e-06,1.7580006e-10,-0.18249406,-0.34877,-9.767685,0.004749649,-0.0011938255,-0.00030744087,50.214165,50.214165
2097469436,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021159292,8.085516e-06,1.5673524e-10,-0.19044252,-0.346895,-9.763411,0.0046128994,-0.0011909176,-0.00023604486,50.361073,50.361073
2098469924,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021265354,1.1517584e-05,2.4541574e-10,-0.19045053,-0.34383658,-9.761864,0.0049544084,-0.0010525327,-0.00016816343,50.36108,50.36108
2099475407,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020541096,8.9676605e-06,1.7477492e-10,-0.18929103,-0.34770185,-9.768883,0.004611485,-0.00109452,3.1967695e-05,50.312073,50.312073
2100485896,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020778674,9.4726665e-06,1.73835e-10,-0.19337898,-0.34561276,-9.7600975,0.004672733,-0.0013586223,-0.00012136345,50.36108,50.36108
2101496406,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0002345244,1.2017022e-05,2.7221814e-10,-0.19694944,-0.34788316,-9.764497,0.0035621473,-0.0012755243,-0.0003657742,50.508,50.508
2102496887,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00019742403,9.234602e-06,1.8680159e-10,-0.18968622,-0.3461737,-9.764695,0.0045176353,-0.0014602417,-0.00048657384,50.312073,50.312073
2103507350,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021577951,8.8539255e-06,1.6603457e-10,-0.18672027,-0.34521043,-9.764273,0.004349885,-0.0014402801,-0.00059117924,50.312073,50.312073
2104517838,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00023376592,1.0442698e-05,2.1156947e-10,-0.19184962,-0.3452108,-9.761669,0.0050103376,-0.0011927937,0.000113396345,50.36108,50.36108
2105528331,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021576362,1.0131063e-05,1.9426766e-10,-0.18793924,-0.3385722,-9.769839,0.004526386,-0.0014080975,-0.00028822973,50.165268,50.165268
2106533874,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021426319,9.324793e-06,1.7706403e-10,-0.18471394,-0.35103324,-9.767954,0.0044084443,-0.0011145151,-0.00039839622,50.36108,50.36108
2107539288,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022143278,1.0085054e-05,1.9673618e-10,-0.18929818,-0.34816954,-9.769308,0.004157565,-0.0012231013,-6.4868495e-05,50.36108,50.36108
2108544821,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021976742,1.0250393e-05,2.0941107e-10,-0.19219293,-0.34243953,-9.763734,0.0044800923,-0.0014977156,0.00013382836,50.312073,50.312073
2109455308,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020964247,9.135794e-06,1.6374616e-10,-0.18599352,-0.34366682,-9.770069,0.004593956,-0.0010839136,-0.00010567835,50.36108,50.36108
2110470729,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021670057,8.700088e-06,1.5916574e-10,-0.1884332,-0.34404474,-9.763057,0.004490969,-0.001114134,-0.00024902428,50.21416,50.21416
2111481253,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022056961,1.1450775e-05,2.3529886e-10,-0.19769016,-0.34036106,-9.769612,0.0047097835,-0.0009437544,-0.00015131338,50.21416,50.21416
2112491677,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021668989,9.671494e-06,1.7437957e-10,-0.1874462,-0.3428139,-9.769102,0.0046794093,-0.0012524384,-0.0002727562,50.165268,50.165268
2113492148,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022793852,8.817521e-06,1.6680575e-10,-0.18865862,-0.34284008,-9.764967,0.00435281,-0.0012583698,0.00017519055,50.165268,50.165268
2114507687,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022132423,1.1664104e-05,2.462612e-10,-0.19871335,-0.34370017,-9.767843,0.004215439,-0.0014698104,-0.0010867161,50.165268,50.165268
2115523119,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020955682,9.429608e-06,1.832234e-10,-0.18337223,-0.34334114,-9.769627,0.0048677754,-0.001252824,-0.000103962964,49.969433,49.969433
2116528691,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022285998,8.8135785e-06,1.6115229e-10,-0.19124085,-0.34671056,-9.765687,0.0041324,-0.0014500981,-0.00016914662,50.165268,50.165268
2117544093,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0002406462,1.0621246e-05,2.1834505e-10,-0.18962142,-0.33769077,-9.771883,0.0045867264,-0.0010232206,-0.00021088182,50.067368,50.067368
2118554614,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.000220662,9.260005e-06,1.7512536e-10,-0.19041765,-0.34516487,-9.765248,0.004586908,-0.0012008332,0.00031517327,50.067368,50.067368
2119465060,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00024128616,9.1037755e-06,1.5728169e-10,-0.19018462,-0.34137973,-9.766965,0.0045300713,-0.0011871048,-0.00042901034,50.312073,50.312073
2120475494,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021145702,9.367556e-06,1.7637772e-10,-0.19675758,-0.3451464,-9.765762,0.0043225097,-0.0012431326,-0.00031341225,50.214165,50.214165
2121485979,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0002279423,1.04694755e-05,1.9961312e-10,-0.19286397,-0.3406522,-9.768134,0.004302464,-0.00087709684,5.413601e-05,50.21416,50.21416
2122501464,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0002032796,9.04696e-06,1.7169023e-10,-0.19456665,-0.34822237,-9.763679,0.004419827,-0.001546171,-0.00026624848,50.067368,50.067368
2123506998,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020861282,9.317507e-06,1.6800986e-10,-0.19714546,-0.34481788,-9.770292,0.0038594129,-0.0015196066,-0.0001430629,50.067368,50.067368
2124517521,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022291888,1.2317376e-05,2.606908e-10,-0.19207034,-0.34245953,-9.766525,0.0038609374,-0.0014862844,-0.00011527436,50.21416,50.21416
2125522907,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00024727292,1.3230081e-05,3.5218467e-10,-0.18988211,-0.34566084,-9.775062,0.004562165,-0.0014770733,-0.0016394116,50.067364,50.067364
2126538459,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0022105568,0.00034054142,8.904104e-08,-0.22838351,-0.36805412,-9.724959,-0.00047073662,0.00089657336,0.0026580961,50.067368,50.067368
2127553863,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0013694103,0.00018021649,2.7518354e-08,-0.1900074,-0.3421304,-9.770108,0.0034223264,-0.0023186444,0.0005029283,49.969433,49.969433
2128459351,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0005807952,6.860736e-05,5.9537886e-09,-0.19241926,-0.35350794,-9.766062,0.0037095451,-0.0013876464,0.0002467696,49.969433,49.969433
2129474835,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.0002440709,1.644855e-05,9.036043e-10,-0.18919149,-0.3556776,-9.768273,0.004383682,-0.001169308,-0.00030504348,50.067364,50.067364
2130485342,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020392255,1.0127482e-05,2.687321e-10,-0.19371684,-0.34598467,-9.7664385,0.0042286855,-0.0013296658,-0.0006121504,50.067368,50.067368
2131510811,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021631131,8.81672e-06,1.6587093e-10,-0.18707204,-0.34687436,-9.7730055,0.004301856,-0.0012390018,-0.00042005852,50.067368,50.067368
2132516267,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00021869286,9.2722385e-06,1.6330247e-10,-0.1893424,-0.34067675,-9.766293,0.003936256,-0.0009224786,-0.00026531497,49.969433,49.969433
2133516802,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00019782227,8.721097e-06,1.4943072e-10,-0.1939014,-0.340699,-9.770507,0.004111814,-0.0011471951,-3.666888e-05,50.165268,50.165268
2134527186,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00022871727,9.399777e-06,1.5491387e-10,-0.18640037,-0.3413061,-9.768005,0.0041615535,-0.0013113974,-0.00032601994,50.018326,50.018326
2135537683,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00020491866,9.329649e-06,1.6461972e-10,-0.1904049,-0.3456046,-9.762317,0.0043724,-0.001213333,-0.00016233018,50.018326,50.018326
2136548194,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00019773409,9.2527425e-06,1.5740775e-10,-0.1908302,-0.34246558,-9.772471,0.0040557217,-0.001103093,-0.00019260503,49.77362,49.77362
2137458595,3932170,3932170,0,0,0,0,0,800.0,800.0,4000.0,8000.0,0.00023264143,8.789971e-06,1.5025539e-10,-0.18759452,-0.33985752,-9.770247,0.004166679,-0.0010677967,-0.00022353418,50.165268,50.165268
