timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
438351762,438350428,-0.66334,-0.025576992,-0.011375136,-0.74779445,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
438361382,438359448,-0.6633427,-0.02557394,-0.011388039,-0.747792,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
438851587,438851082,-0.66341215,-0.025454903,-0.01138969,-0.74773437,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
439352042,439351911,-0.6634349,-0.025407368,-0.011492074,-0.7477142,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
439848099,439847877,-0.66343105,-0.025392955,-0.011407364,-0.7477194,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
440348725,440348577,-0.66349125,-0.025361214,-0.011692934,-0.7476627,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
440849314,440849187,-0.66348654,-0.025529897,-0.011801639,-0.7476594,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
441350149,441350008,-0.6634186,-0.025586404,-0.011869135,-0.7477168,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
441850648,441850496,-0.6632565,-0.025532203,-0.012121637,-0.74785835,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
442351318,442351150,-0.6632312,-0.025563521,-0.011997413,-0.7478817,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
442852847,442851853,-0.6632426,-0.025582286,-0.011764789,-0.7478746,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
443352934,443352465,-0.66327196,-0.025460495,-0.011745756,-0.74785304,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
443853383,443853245,-0.6632473,-0.025453795,-0.011652108,-0.7478766,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
444349419,444349262,-0.6632914,-0.025466368,-0.011793963,-0.7478348,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
444850044,444849918,-0.66335803,-0.025316276,-0.011778115,-0.74778104,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
445350760,445350575,-0.66345155,-0.025170851,-0.011648354,-0.7477051,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
445851493,445851355,-0.6635735,-0.025247421,-0.0116603635,-0.74759406,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
446354061,446351886,-0.66361463,-0.025322618,-0.011513153,-0.74755734,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
446848324,446848032,-0.66371316,-0.025508855,-0.011596838,-0.7474622,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
447348816,447348688,-0.66377443,-0.025612602,-0.011607206,-0.74740404,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
447854290,447853860,-0.6637007,-0.025531951,-0.011595597,-0.74747247,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
448354745,448354604,-0.66369843,-0.025496133,-0.011710037,-0.74747396,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
448850856,448850705,-0.6636789,-0.025566045,-0.011757974,-0.74748814,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
449351461,449351318,-0.6639364,-0.025510296,-0.011634094,-0.74726325,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
449852100,449851971,-0.6637956,-0.025672859,-0.011366769,-0.7473869,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
450348250,450348117,-0.6639376,-0.025732053,-0.011375869,-0.74725854,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
450848928,450848776,-0.6645969,-0.02554657,-0.0105208,-0.7466911,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
451349644,451349430,-0.6654771,-0.02560595,-0.009112741,-0.74592334,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
451850273,451850135,-0.6753744,-0.022213662,-0.0031114854,-0.73713386,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
452350942,452350811,-0.78156185,-0.015203304,-0.009294236,-0.6235733,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
452856098,452855968,-0.81495374,-0.025427379,-0.0046464307,-0.57894945,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
453352207,453352060,-0.8114536,-0.024233723,-0.0015124313,-0.58391225,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
453848338,453848208,-0.8033727,-0.026084725,0.0005611164,-0.5949047,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
